"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"有限会社アイズ","4929299013613","","","","","","","271-0082","千葉県松戸市二十世紀が丘戸山町55-4","","","","","","","","","","","","","","","2040002043909","","","",""
"株式会社アイズプラス","8124333908893","","","","","","","573-0027","大阪府枚方市大垣内町二丁目17-3 大垣内御浜ビル5階","","","","","","","","","","","","","","","8120001201981","","","",""
"株式会社アイセイ化工","2839360706328","","","","","","","485-0802","愛知県小牧市大字大草久捨2976","","","","","","","","","","","","","","","9180001077292","","","",""
"株式会社アイセン","9411879169029","","","","","","","231-0811","神奈川県横浜市中区本牧ふ頭1-1","","","","","","","","","","","","","","","8020001025020","","","",""
"株式会社愛大運輸","5960755008815","","","","","","","503-0833","岐阜県大垣市長沢町四丁目50-1","","","","","","","","","","","","","","","7200001013123","","","",""
"Ｉ．Ｗ．Ｈ株式会社","4088705735299","","","","","","","570-0002","大阪府守口市佐太中町二丁目24-2","","","","","","","","","","","","","","","2120001159846","","","",""
"愛知運送株式会社","5787409716939","","","","","","","481-0034","愛知県北名古屋市北野五反畑45 キャトルセゾン令和101号","","","","","","","","","","","","","","","3180301015627","","","",""
"株式会社愛知共同配送サービスセンター","9237116701011","","","","","","","480-1142","愛知県長久手市蟹原1801","","","","","","","","","","","","","","","9180001067780","","","",""
"愛知県東部冷蔵株式会社","1233387868751","","","","","","","441-8075","愛知県豊橋市神野ふ頭町1-8","","","","","","","","","","","","","","","4180301008266","","","",""
"愛知倉庫株式会社","4478908052878","","","","","","","456-0023","愛知県名古屋市熱田区六野一丁目3-6","","","","","","","","","","","","","","","5180001100198","","","",""
"會津通運株式会社","6354249598044","","","","","","","965-0052","福島県会津若松市町北町大字始見島83","","","","","","","","","","","","","","","5380001017141","","","",""
"株式会社アイティエスニッポン","4688399528469","","","","","","","103-0013","東京都中央区日本橋人形町二丁目32-11 早佑ビル3F","","","","","","","","","","","","","","","9010001096540","","","",""
"株式会社ＩＴＯ","6510993230342","","","","","","","519-0132","三重県亀山市菅内町892","","","","","","","","","","","","","","","1190001019524","","","",""
"アイティケイ株式会社","6929324590524","","","","","","","721-0956","広島県福山市箕沖町127-4","","","","","","","","","","","","","","","5240001029662","","","",""
"有限会社アイテムコーポレーションズ","7084517330797","","","","","","","311-3512","茨城県行方市玉造甲900","","","","","","","","","","","","","","","7050002029159","","","",""
"有限会社アイトシステム","7845024173441","","","","","","","444-1302","愛知県高浜市八幡町三丁目5-23","","","","","","","","","","","","","","","2180302020362","","","",""
"愛都倉庫株式会社","7522653498675","","","","","","","135-0047","東京都江東区富岡一丁目23-15","","","","","","","","","","","","","","","2010601000718","","","",""
"アイネット株式会社","2568175087157","","","","","","","799-0112","愛媛県四国中央市金生町山田井乙150-11","","","","","","","","","","","","","","","3500001014532","","","",""
"有限会社アイバジャストサービス","1302697788083","","","","","","","116-0011","東京都荒川区西尾久三丁目19-11","","","","","","","","","","","","","","","1011502006680","","","",""
"株式会社アイバルス","9903921384434","","","","","","","345-0023","埼玉県北葛飾郡杉戸町大字本郷195-1","","","","","","","","","","","","","","","3030001052720","","","",""
"有限会社愛板建材製作所","8118310034270","","","","","","","498-0046","愛知県弥富市三好一丁目10","","","","","","","","","","","","","","","5180002089877","","","",""
"株式会社アイパック","6215455043734","","","","","","","340-0816","埼玉県八潮市中央二丁目3-1","","","","","","","","","","","","","","","1030001100968","","","",""
"株式会社ｉｖｙ","9141301245358","","","","","","","811-0123","福岡県糟屋郡新宮町上府北二丁目20-20","","","","","","","","","","","","","","","1290001058545","","","",""
"有限会社あいや倉庫","5661855282458","","","","","","","350-0027","埼玉県川越市大字南田島1324","","","","","","","","","","","","","","","3030002072049","","","",""
"株式会社Ｉ・ＬＩＮＥ","6351536195805","","","","","","","143-0001","東京都大田区東海五丁目1-1","","","","","","","","","","","","","","","5011401014500","","","",""
"愛陸梱包急配株式会社","9002791925725","","","","","","","453-0823","愛知県名古屋市中村区日ノ宮町三丁目126","","","","","","","","","","","","","","","9180001029194","","","",""
"愛和運輸倉庫株式会社","8264550691910","","","","","","","571-0024","大阪府門真市大字野口809","","","","","","","","","","","","","","","7150001005514","","","",""
"株式会社アウトロック","4294733162800","","","","","","","596-0841","大阪府岸和田市八田町260-1","","","","","","","","","","","","","","","5120101039292","","","",""
"株式会社アーヴァートジャパン","2651243269030","","","","","","","275-0001","千葉県習志野市東習志野六丁目18-9 プロロジスパーク習志野5","","","","","","","","","","","","","","","5040001042231","","","",""
"株式会社アヴェント","3252999283400","","","","","","","312-0063","茨城県ひたちなか市大字田彦1435-13","","","","","","","","","","","","","","","4050001035053","","","",""
"有限会社葵物流","4854121941065","","","","","","","712-8006","岡山県倉敷市連島町鶴新田1889-1","","","","","","","","","","","","","","","6260002016079","","","",""
"株式会社ＡＯＩ　ＬＯＧＩＳＴＩＣＳ　ＡＮＤ　ＬＩＦＥ　ＳＥＲＶＩＣＥ","7083218986582","","","","","","","420-0031","静岡県静岡市葵区呉服町一丁目20-1311","","","","","","","","","","","","","","","5080001009920","","","",""
"有限会社青木運輸","3047941291242","","","","","","","326-0324","栃木県足利市久保田町331-1","","","","","","","","","","","","","","","7060002035164","","","",""
"青木運輸倉庫株式会社","1304360518491","","","","","","","386-1601","長野県小県郡青木村大字田沢3122","","","","","","","","","","","","","","","4100001010471","","","",""
"青木運輸倉庫株式会社","1964720240258","","","","","","","379-0205","群馬県富岡市妙義町北山551","","","","","","","","","","","","","","","4070001011614","","","",""
"有限会社青木倉庫","7453829289568","","","","","","","252-0805","神奈川県藤沢市円行二丁目14-3","","","","","","","","","","","","","","","1021002000068","","","",""
"青木倉庫管理有限会社","1136890885822","","","","","","","213-0029","神奈川県川崎市高津区東野川二丁目21-18","","","","","","","","","","","","","","","8020002088322","","","",""
"アオキトランス株式会社","4677794157504","","","","","","","424-0942","静岡県静岡市清水区入船町14-12","","","","","","","","","","","","","","","8080001007533","","","",""
"株式会社青木与兵衛商店","6208805394233","","","","","","","192-0061","東京都八王子市平岡町34-5","","","","","","","","","","","","","","","3010101000044","","","",""
"有限会社青根倉庫","8271758613513","","","","","","","520-3252","滋賀県湖南市岩根1656-24","","","","","","","","","","","","","","","1160002005047","","","",""
"青野産業株式会社","7688926781338","","","","","","","314-0252","茨城県神栖市柳川2092-1","","","","","","","","","","","","","","","4050001020872","","","",""
"青バラ運輸有限会社","3832222132654","","","","","","","986-0881","宮城県石巻市明神南6-14","","","","","","","","","","","","","","","7370302000027","","","",""
"株式会社青葉冷凍","9802861365496","","","","","","","984-0002","宮城県仙台市若林区卸町東五丁目5-5","","","","","","","","","","","","","","","6370001002515","","","",""
"青森県旋網漁業協同組合","1713229292812","","","","","","","031-0822","青森県八戸市大字白銀町三島下95","","","","","","","","","","","","","","","1420005002535","","","",""
"青森県りんご共販協同組合","8041537188667","","","","","","","036-8052","青森県弘前市大字堅田神田405","","","","","","","","","","","","","","","8420005004715","","","",""
"協同組合青森市場冷蔵","6401438731645","","","","","","","030-0137","青森県青森市卸町1-1","","","","","","","","","","","","","","","8420005002140","","","",""
"青森市中央卸売市場水産物冷蔵協同組合","7967906313580","","","","","","","030-0137","青森県青森市卸町4-4","","","","","","","","","","","","","","","8420005000160","","","",""
"青森ソルト株式会社","9890565130650","","","","","","","030-0802","青森県青森市本町五丁目3-19","","","","","","","","","","","","","","","1420001000179","","","",""
"青森問屋町配送株式会社","8096210667954","","","","","","","030-0113","青森県青森市第二問屋町四丁目5-68","","","","","","","","","","","","","","","9420001000221","","","",""
"協同組合青森フードサービスセンター","8894346417666","","","","","","","038-0000","青森県青森市大字牛館松枝52-1","","","","","","","","","","","","","","","7420005000178","","","",""
"有限会社青森丸栄商事","1443669478131","","","","","","","030-0137","青森県青森市卸町3-1","","","","","","","","","","","","","","","4420002003566","","","",""
"青森りんご商業協同組合","7125707005234","","","","","","","038-0042","青森県青森市大字新城平岡75-38","","","","","","","","","","","","","","","3420005000132","","","",""
"青森りんご輸出協同組合","9003865397906","","","","","","","036-8084","青森県弘前市大字高田三丁目6-5","","","","","","","","","","","","","","","7420005004716","","","",""
"青森冷凍株式会社","2450228132088","","","","","","","030-0802","青森県青森市本町三丁目1-1","","","","","","","","","","","","","","","9420001000312","","","",""
"青柳倉庫株式会社","2708911171734","","","","","","","304-0801","茨城県下妻市大園木312-1","","","","","","","","","","","","","","","3050001015171","","","",""
"青柳電機株式会社","5718708394072","","","","","","","304-0801","茨城県下妻市大園木312","","","","","","","","","","","","","","","1050001013565","","","",""
"有限会社赤川運送","4735797505647","","","","","","","371-0122","群馬県前橋市小坂子町1692","","","","","","","","","","","","","","","2070002007547","","","",""
"赤坂火薬合資会社","2709515766917","","","","","","","503-2206","岐阜県大垣市赤坂新町一丁目7","","","","","","","","","","","","","","","1200003001602","","","",""
"赤坂倉庫株式会社","9921300615953","","","","","","","360-0105","埼玉県熊谷市板井933","","","","","","","","","","","","","","","1030001121460","","","",""
"赤坂倉庫株式会社","1588554282895","","","","","","","107-0051","東京都港区元赤坂一丁目1-2","","","","","","","","","","","","","","","7010401000137","","","",""
"明石物流株式会社","2793386815125","","","","","","","441-8075","愛知県豊橋市神野ふ頭町5-3","","","","","","","","","","","","","","","8180301031900","","","",""
"株式会社あかつき","9171935766710","","","","","","","761-0450","香川県高松市三谷町1322-11","","","","","","","","","","","","","","","6470001000310","","","",""
"暁運送株式会社","2047070900724","","","","","","","367-0041","埼玉県本庄市駅南二丁目28-12","","","","","","","","","","","","","","","3030001060574","","","",""
"株式会社暁運輸","6053597258256","","","","","","","004-0031","北海道札幌市厚別区上野幌一条三丁目13-12","","","","","","","","","","","","","","","4430001000407","","","",""
"アカツキ運輸有限会社","6421085160016","","","","","","","136-0071","東京都江東区亀戸九丁目33-26","","","","","","","","","","","","","","","5010002016311","","","",""
"有限会社赤星倉庫","9546381205507","","","","","","","861-4101","熊本県熊本市南区近見三丁目3-47","","","","","","","","","","","","","","","3330002000235","","","",""
"株式会社安藝運送","4031967577371","","","","","","","671-1125","兵庫県姫路市広畑区長町二丁目115","","","","","","","","","","","","","","","9140001057513","","","",""
"株式会社昭島輸送","8275806994400","","","","","","","192-0025","東京都八王子市尾崎町149","","","","","","","","","","","","","","","7010101009593","","","",""
"秋印株式会社","1262108936258","","","","","","","010-0802","秋田県秋田市外旭川一本木80-4","","","","","","","","","","","","","","","2410001000170","","","",""
"秋田運送株式会社","4482947075829","","","","","","","010-0802","秋田県秋田市外旭川水口155-1","","","","","","","","","","","","","","","7410001000174","","","",""
"有限会社秋田カーゴ","7217198374583","","","","","","","018-0148","秋田県にかほ市象潟町下浜山1-4","","","","","","","","","","","","","","","1410002007224","","","",""
"秋田県トラック運送事業協同組合","3054935214390","","","","","","","010-0061","秋田県秋田市卸町一丁目3-2","","","","","","","","","","","","","","","7410005000138","","","",""
"株式会社秋田物流センター","2529861242808","","","","","","","010-1415","秋田県秋田市御所野湯本二丁目1-2","","","","","","","","","","","","","","","1410001000535","","","",""
"株式会社秋田丸栄","8374715034566","","","","","","","011-0945","秋田県秋田市土崎港西一丁目5-20","","","","","","","","","","","","","","","5410001000572","","","",""
"株式会社アクアピア","1578908890843","","","","","","","582-0014","大阪府柏原市大字青谷80","","","","","","","","","","","","","","","6122001020728","","","",""
"株式会社ＡＸｉｏｎｓ","2280463585391","","","","","","","812-0041","福岡県福岡市博多区吉塚八丁目4-48","","","","","","","","","","","","","","","5290001015831","","","",""
"株式会社Ａｘｉｖｅ","8252926068714","","","","","","","101-0021","東京都千代田区外神田三丁目16-13 日進ビル9F","","","","","","","","","","","","","","","9010601056191","","","",""
"アークス物流サポート株式会社","9326917626546","","","","","","","144-0000","東京都大田区大森西","","","","","","","","","","","","","","","3010801014376","","","",""
"有限会社アクセスコーポレーション","3657831530640","","","","","","","289-1204","千葉県山武市戸田1167-3","","","","","","","","","","","","","","","2040002079977","","","",""
"株式会社アクセス物流","9380966133010","","","","","","","833-0000","福岡県筑後市大字浜2090番地7","","","","","","","","","","","","","","","2290001047753","","","",""
"株式会社阿久津運送","7590880901692","","","","","","","370-2206","群馬県甘楽郡甘楽町大字善慶寺1388","","","","","","","","","","","","","","","6070001011629","","","",""
"株式会社アクティー","2538313618140","","","","","","","270-0222","千葉県野田市木間ケ瀬4981","","","","","","","","","","","","","","","2040001071976","","","",""
"株式会社アクティチャレンジ","2567152735990","","","","","","","321-0152","栃木県宇都宮市西川田六丁目6-21","","","","","","","","","","","","","","","5060001005707","","","",""
"有限会社アクティブワン","4262468137306","","","","","","","378-0064","群馬県沼田市善桂寺町150-1","","","","","","","","","","","","","","","1070002034600","","","",""
"有限会社ＡＣＴ","4694444016941","","","","","","","362-0037","埼玉県上尾市上町二丁目1-30-7","","","","","","","","","","","","","","","8030002079064","","","",""
"株式会社ＡＣＴ　ＰＬＡＮＮＩＮＧ","7343637317675","","","","","","","465-0093","愛知県名古屋市名東区一社一丁目79 第六名昭ビル5F","","","","","","","","","","","","","","","8180001065348","","","",""
"有限会社アクトワン","9789332360111","","","","","","","437-1203","静岡県磐田市福田5491-3","","","","","","","","","","","","","","","6080402021325","","","",""
"株式会社ＡＲＱ　ＰＬＵＳ","4340445409459","","","","","","","732-0025","広島県広島市東区中山西二丁目6-5","","","","","","","","","","","","","","","7240001028984","","","",""
"株式会社アークユニオン","7140897302958","","","","","","","569-0844","大阪府高槻市柱本三丁目6-2","","","","","","","","","","","","","","","2120901010323","","","",""
"株式会社アクラ","7739141834661","","","","","","","289-1621","千葉県山武郡芝山町牧野324-1","","","","","","","","","","","","","","","2040001063338","","","",""
"阿倉川運送株式会社","9200982902994","","","","","","","510-0013","三重県四日市市富士町7-33","","","","","","","","","","","","","","","9190001014179","","","",""
"アークリー株式会社","7696419776809","","","","","","","375-0024","群馬県藤岡市藤岡324-1 CENTRALSTREETD号室","","","","","","","","","","","","","","","9070001038495","","","",""
"アクロストランスポート株式会社","9976309352706","","","","","","","136-0082","東京都江東区新木場二丁目14-11","","","","","","","","","","","","","","","9010401001240","","","",""
"株式会社アケテック","4976712608889","","","","","","","747-1232","山口県防府市大字台道560-1","","","","","","","","","","","","","","","5290001023090","","","",""
"株式会社曙倉庫","5180025866448","","","","","","","162-0065","東京都新宿区住吉町1-5","","","","","","","","","","","","","","","3011101000653","","","",""
"上尾市青果低温貯蔵株式会社","4047863994116","","","","","","","362-0001","埼玉県上尾市大字上堤下275-1","","","","","","","","","","","","","","","7030001041109","","","",""
"株式会社浅井","7200143044846","","","","","","","143-0006","東京都大田区平和島五丁目8-23","","","","","","","","","","","","","","","4010801000383","","","",""
"浅井興産株式会社","9273091663009","","","","","","","456-0054","愛知県名古屋市熱田区千年一丁目9-57","","","","","","","","","","","","","","","2180001021430","","","",""
"株式会社浅井流通サービス","7692375583778","","","","","","","340-0006","埼玉県草加市八幡町1279","","","","","","","","","","","","","","","4030001034627","","","",""
"浅香運輸株式会社","8778219276411","","","","","","","371-0018","群馬県前橋市三俣町一丁目5-14","","","","","","","","","","","","","","","5070001000129","","","",""
"アサガミ株式会社","3935031841548","","","","","","","100-0006","東京都千代田区有楽町一丁目13-2 第一生命日比谷ファースト","","","","","","","","","","","","","","","2010001035562","","","",""
"麻久冷蔵株式会社","6251590950511","","","","","","","441-8025","愛知県豊橋市羽根井町31-4","","","","","","","","","","","","","","","9180301004938","","","",""
"有限会社浅倉倉庫","7053548127188","","","","","","","332-0028","埼玉県川口市宮町8-9","","","","","","","","","","","","","","","1030002099960","","","",""
"朝倉倉庫株式会社","6284878840008","","","","","","","379-2222","群馬県伊勢崎市田部井町三丁目200-1","","","","","","","","","","","","","","","6070001000136","","","",""
"有限会社浅倉倉庫","2554854671630","","","","","","","340-0032","埼玉県草加市遊馬町328-2","","","","","","","","","","","","","","","4030002043107","","","",""
"有限会社朝倉鉄工所","1170978429555","","","","","","","371-0811","群馬県前橋市朝倉町974","","","","","","","","","","","","","","","3070002000245","","","",""
"浅田運送株式会社","1649260521858","","","","","","","733-0812","広島県広島市西区己斐本町二丁目11-2","","","","","","","","","","","","","","","3240001000443","","","",""
"浅田運輸倉庫株式会社","3963369599416","","","","","","","553-0007","大阪府大阪市福島区大開三丁目1-58","","","","","","","","","","","","","","","9120001034142","","","",""
"浅田倉庫有限会社","1634917564325","","","","","","","712-8055","岡山県倉敷市南畝三丁目2-7","","","","","","","","","","","","","","","8260002016218","","","",""
"麻友エース株式会社","4087237245034","","","","","","","350-0856","埼玉県川越市問屋町4-8","","","","","","","","","","","","","","","6030001054243","","","",""
"浅野運送株式会社","1069011459522","","","","","","","547-0023","大阪府大阪市平野区瓜破南一丁目4-70","","","","","","","","","","","","","","","6120001122206","","","",""
"淺野運輸倉庫株式会社","2153204848455","","","","","","","520-3045","滋賀県栗東市高野588","","","","","","","","","","","","","","","7160001013243","","","",""
"株式会社浅野倉庫","4524439653116","","","","","","","551-0013","大阪府大阪市大正区小林西二丁目20-15","","","","","","","","","","","","","","","9120001027071","","","",""
"浅野冷凍株式会社","8025527851658","","","","","","","132-0021","東京都江戸川区中央二丁目11-15","","","","","","","","","","","","","","","1011701000278","","","",""
"有限会社アサノロジスティクス","3046472850623","","","","","","","470-0207","愛知県みよし市福谷町蟹畑1","","","","","","","","","","","","","","","1180302024653","","","",""
"株式会社旭","8475784698626","","","","","","","412-0047","静岡県御殿場市神場1350","","","","","","","","","","","","","","","4080101003931","","","",""
"株式会社旭運送","6605380782405","","","","","","","669-5245","兵庫県朝来市和田山町法道寺27-1","","","","","","","","","","","","","","","9140001046730","","","",""
"旭運輸株式会社","6533113618149","","","","","","","750-0029","山口県下関市長崎町一丁目3-12","","","","","","","","","","","","","","","3250001005037","","","",""
"旭運輸株式会社","9413364932028","","","","","","","001-0925","北海道札幌市北区新川五条二十丁目2-20","","","","","","","","","","","","","","","5430001000604","","","",""
"株式会社旭運輸倉庫","2518260877367","","","","","","","709-0614","岡山県岡山市東区竹原730-7","","","","","","","","","","","","","","","9260001000007","","","",""
"旭川運送株式会社","5634515866838","","","","","","","079-8444","北海道旭川市流通団地四条五丁目31-1","","","","","","","","","","","","","","","9450001000284","","","",""
"株式会社旭川市場物流","1092700760707","","","","","","","079-8441","北海道旭川市流通団地一条二丁目22","","","","","","","","","","","","","","","7450001004964","","","",""
"旭川通運株式会社","7662967684600","","","","","","","079-8452","北海道旭川市永山北二条八丁目14-1","","","","","","","","","","","","","","","9450001000235","","","",""
"旭器機サービス株式会社","6058521495920","","","","","","","158-0084","東京都世田谷区東玉川二丁目15-7","","","","","","","","","","","","","","","7010901000512","","","",""
"有限会社旭企業","9067225337433","","","","","","","230-0071","神奈川県横浜市鶴見区駒岡一丁目21-31","","","","","","","","","","","","","","","4020002036846","","","",""
"旭興産運輸株式会社","7509996839946","","","","","","","566-0035","大阪府摂津市鶴野三丁目4-8","","","","","","","","","","","","","","","7120901008981","","","",""
"アサヒコーポレーション株式会社","5164242863098","","","","","","","552-0007","大阪府大阪市港区弁天一丁目2-1 大阪ベイタワーオフィス16階","","","","","","","","","","","","","","","6120001028493","","","",""
"アサヒ産業株式会社","1314633172987","","","","","","","116-0012","東京都荒川区東尾久一丁目23-10","","","","","","","","","","","","","","","7011501005125","","","",""
"有限会社旭商會","4639511703949","","","","","","","612-8456","京都府京都市伏見区中島中道町18","","","","","","","","","","","","","","","6130002013139","","","",""
"株式会社旭商事","3828384283926","","","","","","","326-0054","栃木県足利市伊勢南町9-14","","","","","","","","","","","","","","","1060001018175","","","",""
"朝日精麦株式会社","5709792230357","","","","","","","987-0511","宮城県登米市迫町佐沼梅ノ木四丁目3-10","","","","","","","","","","","","","","","7370401000407","","","",""
"株式会社朝日倉庫","6924168806079","","","","","","","841-0064","佐賀県鳥栖市三島町田出島3345","","","","","","","","","","","","","","","7300001006109","","","",""
"株式会社アサヒ倉庫","7386512784279","","","","","","","462-0018","愛知県名古屋市北区玄馬町149","","","","","","","","","","","","","","","8180001112182","","","",""
"株式会社アサヒ倉庫","7192192730785","","","","","","","639-1064","奈良県生駒郡安堵町大字窪田1134-1","","","","","","","","","","","","","","","2150001006871","","","",""
"朝日倉庫株式会社","6439387182911","","","","","","","135-0062","東京都江東区東雲二丁目3-1","","","","","","","","","","","","","","","3010601000675","","","",""
"株式会社朝日倉庫","6047893715828","","","","","","","726-0012","広島県府中市中須町372","","","","","","","","","","","","","","","8240001034107","","","",""
"旭倉庫株式会社","4944689676907","","","","","","","104-0052","東京都中央区月島一丁目14-7","","","","","","","","","","","","","","","9010001035093","","","",""
"アサヒ倉庫株式会社","6830526625796","","","","","","","304-0064","茨城県下妻市本城町二丁目39","","","","","","","","","","","","","","","5050001013256","","","",""
"朝日倉庫センター株式会社","7896314018114","","","","","","","571-0043","大阪府門真市桑才新町4-8","","","","","","","","","","","","","","","4120001157022","","","",""
"株式会社あさひの","4663833221779","","","","","","","104-0051","東京都中央区佃二丁目1-1 4504号","","","","","","","","","","","","","","","1010001094304","","","",""
"有限会社朝日農産倉庫","9242426879083","","","","","","","371-0811","群馬県前橋市朝倉町260-1","","","","","","","","","","","","","","","3070002000278","","","",""
"朝日物産株式会社","3316470383244","","","","","","","656-0456","兵庫県南あわじ市神代地頭方1550-1","","","","","","","","","","","","","","","4140001085485","","","",""
"朝日物流株式会社","1459143120237","","","","","","","958-0821","新潟県村上市山辺里164","","","","","","","","","","","","","","","9110001018022","","","",""
"アサヒ物流株式会社","7381789652464","","","","","","","348-0004","埼玉県羽生市大字弥勒991-1","","","","","","","","","","","","","","","5030001032695","","","",""
"朝日町運輸倉庫株式会社","4885832564292","","","","","","","538-0042","大阪府大阪市鶴見区今津中三丁目12-1","","","","","","","","","","","","","","","5120001001410","","","",""
"朝日町倉庫有限会社","5032071760242","","","","","","","566-0062","大阪府摂津市鳥飼上五丁目2-52","","","","","","","","","","","","","","","3122002000426","","","",""
"株式会社アサヒヤ","7131919462181","","","","","","","300-1412","茨城県稲敷市柴崎8686-3","","","","","","","","","","","","","","","2050001025592","","","",""
"朝日ラインシステム株式会社","3597589621915","","","","","","","490-1438","愛知県海部郡飛島村大宝七丁目38","","","","","","","","","","","","","","","3180001097742","","","",""
"朝日陸運株式会社","9062216999046","","","","","","","811-2502","福岡県糟屋郡久山町大字山田2396-211","","","","","","","","","","","","","","","6290001050349","","","",""
"アサヒ冷蔵株式会社","8717610723827","","","","","","","577-0016","大阪府東大阪市長田西三丁目3-3","","","","","","","","","","","","","","","7122001000233","","","",""
"株式会社アサヒロジスティックス","6177724303424","","","","","","","808-0109","福岡県北九州市若松区南二島二丁目28-13","","","","","","","","","","","","","","","1290802018532","","","",""
"有限会社浅美運輸","8143463673588","","","","","","","319-0102","茨城県小美玉市西郷地1684-1","","","","","","","","","","","","","","","9050002014662","","","",""
"浅見運輸倉庫株式会社","3922422136222","","","","","","","154-0012","東京都世田谷区駒沢五丁目15-11","","","","","","","","","","","","","","","5010901000555","","","",""
"有限会社アサミ商事","8571506907837","","","","","","","344-0041","埼玉県春日部市増富545","","","","","","","","","","","","","","","3030002067684","","","",""
"足柄倉庫株式会社","3503960703252","","","","","","","258-0019","神奈川県足柄上郡大井町金子1782","","","","","","","","","","","","","","","1021001034001","","","",""
