"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"有限会社アイアール店設","7382872866523","","","","","","","105-0013","東京都港区浜松町二丁目2-15 浜松町ダイヤハイツ1003号室","","","","","","","","","","","","","","","9010402022954","","","",""
"アイ・アール電子工業株式会社","7013527524018","","","","","","","791-1114","愛媛県松山市井門町392-1","","","","","","","","","","","","","","","4500001000184","","","",""
"有限会社ＩＲワタナベ","6599320319104","","","","","","","438-0823","静岡県磐田市下本郷1135-1","","","","","","","","","","","","","","","6080402020054","","","",""
"アイアンオイル株式会社","5184882097094","","","","","","","721-0957","広島県福山市箕島町6280-5","","","","","","","","","","","","","","","7240001029652","","","",""
"株式会社アイ＆アイ","2761909332721","","","","","","","519-0609","三重県伊勢市二見町茶屋335-1","","","","","","","","","","","","","","","4190001007591","","","",""
"株式会社Ｉ＆Ｉ","4393792280039","","","","","","","175-0083","東京都板橋区徳丸三丁目24-5","","","","","","","","","","","","","","","6013301014884","","","",""
"株式会社アイ・アンド・イー","1878240230320","","","","","","","383-0046","長野県中野市大字片塩292","","","","","","","","","","","","","","","5100001011997","","","",""
"株式会社Ｉ＆Ｓ","7790654864180","","","","","","","173-0026","東京都板橋区中丸町20-5 I","","","","","","","","","","","","","","","8011401012906","","","",""
"株式会社アイアンドエフ","1632809291761","","","","","","","130-0026","東京都墨田区両国二丁目17-3","","","","","","","","","","","","","","","5010601024747","","","",""
"株式会社アイアンワークスナカムラ","5832638121492","","","","","","","804-0077","福岡県北九州市戸畑区牧山海岸2-23","","","","","","","","","","","","","","","8290801007736","","","",""
"有限会社アイイーインテリアネット","4678441957143","","","","","","","206-0011","東京都多摩市関戸四丁目26-1 フランヴィーヴル聖蹟桜ヶ丘810","","","","","","","","","","","","","","","4013402001668","","","",""
"アイ・イー・エス株式会社","5644655680703","","","","","","","457-0038","愛知県名古屋市南区桜本町50-1","","","","","","","","","","","","","","","9180001050365","","","",""
"有限会社Ｉ・Ｅ・Ｓ","8642655608073","","","","","","","438-0805","静岡県磐田市池田184-8","","","","","","","","","","","","","","","4080402020956","","","",""
"株式会社アイ・イーグループ","4260618315655","","","","","","","171-0021","東京都豊島区西池袋一丁目4-10","","","","","","","","","","","","","","","7013301042835","","","",""
"アイ・イー・サービス株式会社","7252480632042","","","","","","","145-0062","東京都大田区北千束一丁目13-10","","","","","","","","","","","","","","","9010801000081","","","",""
"株式会社ＩＥＣ","6295370505857","","","","","","","465-0024","愛知県名古屋市名東区本郷二丁目160","","","","","","","","","","","","","","","9180001002622","","","",""
"アイ・イー・シー販売株式会社","9884672742179","","","","","","","491-0827","愛知県一宮市三ツ井二丁目14-29","","","","","","","","","","","","","","","8180001081898","","","",""
"株式会社アイ・インターナショナル","4976497663035","","","","","","","151-0053","東京都渋谷区代々木二丁目26-5 バロール代々木310","","","","","","","","","","","","","","","5011001000066","","","",""
"アイウェア・ディストリビューション株式会社","7512802917806","","","","","","","651-2228","兵庫県神戸市西区見津が丘一丁目13-3","","","","","","","","","","","","","","","1140001031426","","","",""
"株式会社アイウェアラボラトリー","5463896452827","","","","","","","562-0035","大阪府箕面市船場東一丁目10-9","","","","","","","","","","","","","","","7120901021472","","","",""
"アイウェーヴ株式会社","7241876408808","","","","","","","101-0054","東京都千代田区神田錦町三丁目23-1 神田錦町安田ビル13階","","","","","","","","","","","","","","","5010001115205","","","",""
"有限会社アイウェル","4299477191939","","","","","","","134-0084","東京都江戸川区東葛西八丁目11-30","","","","","","","","","","","","","","","1011702014896","","","",""
"株式会社アイヴァン","4707251888379","","","","","","","107-0062","東京都港区南青山一丁目15-14 新乃木坂ビル6F","","","","","","","","","","","","","","","8210001012775","","","",""
"有限会社アイヴエモーション","8055308796186","","","","","","","769-2323","香川県さぬき市寒川町神前1430-1","","","","","","","","","","","","","","","4470002018196","","","",""
"株式会社アイエイシー","3239602868063","","","","","","","106-0032","東京都港区六本木六丁目6-2 202","","","","","","","","","","","","","","","5020001125905","","","",""
"株式会社アイエイシーコマース","9277627358303","","","","","","","102-0072","東京都千代田区飯田橋三丁目11-13","","","","","","","","","","","","","","","4010401052263","","","",""
"株式会社ＩＥＩソリューション","9517710495892","","","","","","","177-0045","東京都練馬区石神井台六丁目12-4","","","","","","","","","","","","","","","5011601012337","","","",""
"株式会社ＩＨＩエアロマニュファクチャリング","3991701620899","","","","","","","399-0428","長野県上伊那郡辰野町大字伊那富975","","","","","","","","","","","","","","","2100001021693","","","",""
"株式会社ＩＨＩエスキューブ","1549906306767","","","","","","","135-0061","東京都江東区豊洲三丁目1-1","","","","","","","","","","","","","","","7010001035211","","","",""
"株式会社ＩＨＩジェットサービス","7224222789057","","","","","","","196-0005","東京都昭島市代官山三丁目2-1","","","","","","","","","","","","","","","5012801007003","","","",""
"株式会社ＩＨＩトレーディング","8008516903520","","","","","","","101-0062","東京都千代田区神田駿河台二丁目9","","","","","","","","","","","","","","","7010001035194","","","",""
"株式会社ＩＨＩフォイトペーパーテクノロジー","2106693122561","","","","","","","104-0051","東京都中央区佃一丁目6","","","","","","","","","","","","","","","3010001073421","","","",""
"株式会社ＩＨＩポールワース","1565709104454","","","","","","","135-0061","東京都江東区豊洲三丁目3-3 豊洲センタービル9階","","","","","","","","","","","","","","","3010601043492","","","",""
"株式会社アイエイチエス","8425394126625","","","","","","","950-1105","新潟県新潟市西区ときめき東一丁目20-2","","","","","","","","","","","","","","","4110001000819","","","",""
"アイ・エイチ・ジェイ株式会社","3917626564774","","","","","","","890-0064","鹿児島県鹿児島市鴨池新町12-12 第2岩崎ビル3階","","","","","","","","","","","","","","","3340001006728","","","",""
"有限会社アイエイテック","5113000021011","","","","","","","454-0927","愛知県名古屋市中川区打中二丁目241","","","","","","","","","","","","","","","1180002041593","","","",""
"ＩＥＸＵＸ合同会社","9980390468166","","","","","","","222-0026","神奈川県横浜市港北区篠原町2593-9","","","","","","","","","","","","","","","8020003008741","","","",""
"株式会社アイエス","4099371038435","","","","","","","814-0121","福岡県福岡市城南区神松寺三丁目4-8 402号","","","","","","","","","","","","","","","7290001058432","","","",""
"株式会社アイ・エス","7705939388952","","","","","","","983-0036","宮城県仙台市宮城野区苦竹二丁目7-20 Jプロ仙台宮城野ビル5F","","","","","","","","","","","","","","","4370001014396","","","",""
"株式会社アイエス","8251857856634","","","","","","","619-0238","京都府相楽郡精華町精華台七丁目4-3","","","","","","","","","","","","","","","4130001037116","","","",""
"有限会社ＩＳ","5526679648998","","","","","","","818-0132","福岡県太宰府市国分一丁目13-25","","","","","","","","","","","","","","","1290002042110","","","",""
"株式会社アイエス","1428676153150","","","","","","","616-8413","京都府京都市右京区嵯峨大覚寺門前堂ノ前町23-4","","","","","","","","","","","","","","","8130001000160","","","",""
"株式会社アイエス","2841530540734","","","","","","","453-0864","愛知県名古屋市中村区横前町538","","","","","","","","","","","","","","","2180001029135","","","",""
"株式会社アイエス","3597972222401","","","","","","","080-0021","北海道帯広市西十一条南三十四丁目7-1","","","","","","","","","","","","","","","8460101000003","","","",""
"有限会社アイエスアイ","8769325105028","","","","","","","065-0018","北海道札幌市東区北十八条東四丁目4-28","","","","","","","","","","","","","","","8430002000039","","","",""
"株式会社アイエスエイ","4908131837921","","","","","","","160-0022","東京都新宿区新宿六丁目24-16 新宿6丁目ビル","","","","","","","","","","","","","","","4011101000041","","","",""
"有限会社Ｉ．Ｓ．Ｓ","5053269709232","","","","","","","465-0063","愛知県名古屋市名東区新宿二丁目49-4","","","","","","","","","","","","","","","5180002055689","","","",""
"アイエスエスマシナリーサービスリミテッド","7236300357707","","","","","","","105-0023","東京都港区芝浦一丁目1-1 浜松町ビルディング","","","","","","","","","","","","","","","9700150004507","","","",""
"アイ・エス・エックス株式会社","6000145094193","","","","","","","532-0033","大阪府大阪市淀川区新高五丁目8-20","","","","","","","","","","","","","","","4120001053411","","","",""
"株式会社アイエスエフ","1136095467485","","","","","","","300-2359","茨城県つくばみらい市紫峰ヶ丘五丁目31-9","","","","","","","","","","","","","","","7050003002115","","","",""
"アイエスエフ株式会社","3121261074971","","","","","","","470-0132","愛知県日進市梅森町西後868-1","","","","","","","","","","","","","","","2180001108624","","","",""
"株式会社アイエスエム","6756256812822","","","","","","","329-1115","栃木県宇都宮市下田原町2774-8","","","","","","","","","","","","","","","4060001000205","","","",""
"有限会社アイ・エス・エル","3597278840586","","","","","","","631-0063","奈良県奈良市帝塚山中町12-7","","","","","","","","","","","","","","","7150002000035","","","",""
"株式会社アヰエスエル","1273665927648","","","","","","","441-8074","愛知県豊橋市明海町2-28","","","","","","","","","","","","","","","5180301004859","","","",""
"有限会社アイ・エス・エンジニアズ","5824189624317","","","","","","","152-0032","東京都目黒区平町二丁目12-17","","","","","","","","","","","","","","","8013202000115","","","",""
"株式会社Ｉｓｏメディアス","5476806572759","","","","","","","110-0015","東京都台東区東上野二丁目25-5 旭ビル3階","","","","","","","","","","","","","","","8011501016435","","","",""
"有限会社アイ・エス環境","6000172105067","","","","","","","359-1106","埼玉県所沢市東狭山ケ丘一丁目644-88","","","","","","","","","","","","","","","3030002032184","","","",""
"ＩＳグループ合同会社","3366602779005","","","","","","","453-0814","愛知県名古屋市中村区熊野町一丁目15","","","","","","","","","","","","","","","3180001033334","","","",""
"ＩＳＫ株式会社","5731864908162","","","","","","","102-0074","東京都千代田区九段南一丁目5-6 りそな九段ビル5F","","","","","","","","","","","","","","","2020001087751","","","",""
"株式会社アイ・エス・ケー","1069628317424","","","","","","","578-0964","大阪府東大阪市新庄西5-28","","","","","","","","","","","","","","","9122001012219","","","",""
"アイエスケー株式会社","3831433687419","","","","","","","574-0043","大阪府大東市灰塚六丁目3-10","","","","","","","","","","","","","","","1122001016796","","","",""
"有限会社アイエスコーポレーション","3969958671140","","","","","","","578-0965","大阪府東大阪市本庄西三丁目2-28","","","","","","","","","","","","","","","5122002010794","","","",""
"ＩＳＣ株式会社","4251059713139","","","","","","","182-0022","東京都調布市国領町五丁目36-9","","","","","","","","","","","","","","","4012401016702","","","",""
"アイエス資材株式会社","7230994882995","","","","","","","170-0001","東京都豊島区西巣鴨三丁目22-8","","","","","","","","","","","","","","","2013301030431","","","",""
"株式会社アイ・エス・システム","1617408600009","","","","","","","213-0001","神奈川県川崎市高津区溝口三丁目14-1 田中屋ビル5F","","","","","","","","","","","","","","","8020001078308","","","",""
"有限会社アイエス商事文珠堂","4348816665184","","","","","","","420-0805","静岡県静岡市葵区城北二丁目4-3","","","","","","","","","","","","","","","6080002000010","","","",""
"アイエスジャパン株式会社","5890701943003","","","","","","","171-0033","東京都豊島区高田三丁目18-9 マリビル4階","","","","","","","","","","","","","","","5013301030230","","","",""
"株式会社アイエスツール","2335659313837","","","","","","","720-0004","広島県福山市御幸町大字中津原1698-1","","","","","","","","","","","","","","","9240001035302","","","",""
"有限会社アイ・エス・ティー","8104737102186","","","","","","","190-0032","東京都立川市上砂町二丁目24-30","","","","","","","","","","","","","","","2012802010363","","","",""
"ｉ．ｓ．ｔ．株式会社","7955601675355","","","","","","","020-0034","岩手県盛岡市盛岡駅前通16-21 盛岡駅前通ビル6F","","","","","","","","","","","","","","","8400001003540","","","",""
"株式会社アイ・エス・ティー","4584217690248","","","","","","","152-0004","東京都目黒区鷹番一丁目14-1","","","","","","","","","","","","","","","5013201010852","","","",""
"株式会社アイエスティージャパン","4789791562242","","","","","","","251-0024","神奈川県藤沢市鵠沼橘一丁目16-14 ヤマキビル4D","","","","","","","","","","","","","","","6021001005682","","","",""
"株式会社アイ・エス・テクノロジー","6375849694508","","","","","","","140-0001","東京都品川区北品川四丁目1-1 松風ビル3F","","","","","","","","","","","","","","","9010701000272","","","",""
"アイエステック株式会社","7187575991977","","","","","","","819-1151","福岡県糸島市本414","","","","","","","","","","","","","","","1290001063669","","","",""
"株式会社アイエステック","7918225676912","","","","","","","901-2215","沖縄県宜野湾市真栄原三丁目20-17","","","","","","","","","","","","","","","5360001016194","","","",""
"アイエステック有限会社","6937451550966","","","","","","","300-0420","茨城県稲敷郡美浦村郷中1981-7","","","","","","","","","","","","","","","6040002055966","","","",""
"株式会社アイエスディ","7596689305971","","","","","","","340-0816","埼玉県八潮市中央二丁目10-2","","","","","","","","","","","","","","","4010601023246","","","",""
"株式会社アイ・エス・ディー","9218452904238","","","","","","","794-0069","愛媛県今治市クリエイティブヒルズ4-4","","","","","","","","","","","","","","","8500001011021","","","",""
"株式会社ＩＥＳＴ","1222817570872","","","","","","","213-0012","神奈川県川崎市高津区坂戸三丁目20-10","","","","","","","","","","","","","","","5020001078293","","","",""
"有限会社アイエスピー","6485851863426","","","","","","","359-1147","埼玉県所沢市小手指元町一丁目21-10","","","","","","","","","","","","","","","3030002027928","","","",""
"株式会社アイエスピー","4159462316602","","","","","","","264-0017","千葉県千葉市若葉区加曽利町975-30","","","","","","","","","","","","","","","5010601027386","","","",""
"株式会社アイ・エス・プランニング","6301065464036","","","","","","","004-0842","北海道札幌市清田区清田二条一丁目153-422","","","","","","","","","","","","","","","6430001000033","","","",""
"株式会社ＩＳ．ＰＲＯＪＥＣＴＳ","9428345858193","","","","","","","461-0001","愛知県名古屋市東区泉一丁目15-14","","","","","","","","","","","","","","","2120002040996","","","",""
"アイエスホーム株式会社","1289115136575","","","","","","","371-0214","群馬県前橋市粕川町女渕560-4","","","","","","","","","","","","","","","7070001027946","","","",""
"株式会社アイエスマシナリー","6990583914273","","","","","","","572-0846","大阪府寝屋川市高宮栄町16-6","","","","","","","","","","","","","","","5120002079280","","","",""
"株式会社アイエスメタルカンパニー","9703219124838","","","","","","","734-0005","広島県広島市南区翠四丁目4-2","","","","","","","","","","","","","","","2240001017686","","","",""
"有限会社アイエスメディア","2663365415713","","","","","","","424-0886","静岡県静岡市清水区草薙一丁目15-21 アンメゾン北館1階","","","","","","","","","","","","","","","6080002009027","","","",""
"株式会社アイエスモールド","3890322157306","","","","","","","422-8026","静岡県静岡市駿河区富士見台一丁目15-21","","","","","","","","","","","","","","","4080001019656","","","",""
"Ｉ．Ｓ．ライフサービス株式会社","8305089448523","","","","","","","510-0023","三重県四日市市午起三丁目1-7","","","","","","","","","","","","","","","6190001014272","","","",""
"株式会社アイ・エッチ・エレクトロニクス","8020595679623","","","","","","","151-0071","東京都渋谷区本町六丁目33-1","","","","","","","","","","","","","","","6011001000073","","","",""
"株式会社アイ・エヌ・アイ","6389943190317","","","","","","","729-3101","広島県福山市新市町大字戸手2283-5","","","","","","","","","","","","","","","3240001029689","","","",""
"株式会社アイエヌアール","6112514065255","","","","","","","350-1103","埼玉県川越市霞ケ関東一丁目8-2","","","","","","","","","","","","","","","7030001106167","","","",""
"株式会社アイ・エヌ・アール","5924199713894","","","","","","","870-0316","大分県大分市大字一木1193","","","","","","","","","","","","","","","3320001004527","","","",""
"株式会社Ｉ－ｎｅ","3345532283145","","","","","","","541-0058","大阪府大阪市中央区南久宝寺町四丁目1-2 御堂筋ダイビル8階","","","","","","","","","","","","","","","6140001082869","","","",""
"有限会社アイ・エヌ・イー","9840113560475","","","","","","","154-0022","東京都世田谷区梅丘二丁目24-1","","","","","","","","","","","","","","","1010902000046","","","",""
"株式会社アイ・エヌ・エス","3075486492194","","","","","","","790-0054","愛媛県松山市空港通一丁目13-17","","","","","","","","","","","","","","","9500001000188","","","",""
"株式会社ＩＮＦ","1362514166162","","","","","","","420-0913","静岡県静岡市葵区瀬名川二丁目26-20","","","","","","","","","","","","","","","3080001010987","","","",""
"株式会社アイ・エヌ・オー","2086556755773","","","","","","","488-0859","愛知県尾張旭市桜ケ丘町二丁目223","","","","","","","","","","","","","","","5180001000002","","","",""
"ｉＮＯホールディングス株式会社","4656231013732","","","","","","","060-0807","北海道札幌市北区北七条西八丁目3-15","","","","","","","","","","","","","","","6430001000041","","","",""
"株式会社Ｉ・Ｎコーポレーション","9711849220343","","","","","","","514-0004","三重県津市栄町二丁目364","","","","","","","","","","","","","","","7190001003976","","","",""
"株式会社アイ・エヌ・サービス","8249107970695","","","","","","","116-0013","東京都荒川区西日暮里二丁目28-6","","","","","","","","","","","","","","","5011501005151","","","",""
"株式会社アイ・エヌ・シー・エンジニアリング","7307079553445","","","","","","","169-0073","東京都新宿区百人町一丁目15-18","","","","","","","","","","","","","","","3011101001775","","","",""
"株式会社アイ・エヌ・ジー","4213423544925","","","","","","","553-0003","大阪府大阪市福島区福島七丁目17-9","","","","","","","","","","","","","","","5120001034113","","","",""
"株式会社アイエヌジー","4660919776050","","","","","","","779-3244","徳島県名西郡石井町浦庄下浦262-7","","","","","","","","","","","","","","","2480002005732","","","",""
"有限会社アイ・エヌ・ティ","8672763748021","","","","","","","950-0973","新潟県新潟市中央区上近江四丁目6-8 レジデンス辰巳1F","","","","","","","","","","","","","","","3110002000265","","","",""
"ＩＮＴ株式会社","3763707040513","","","","","","","170-0013","東京都豊島区東池袋一丁目25-9 タカセビル別館8F","","","","","","","","","","","","","","","6011101060463","","","",""
"株式会社アイエヌテクノ","3200295874396","","","","","","","454-0997","愛知県名古屋市中川区万場三丁目906","","","","","","","","","","","","","","","6180001046218","","","",""
"株式会社ｉＮＤ","9293721190707","","","","","","","103-0025","東京都中央区日本橋茅場町二丁目13-13 JRE茅場町二丁目ビル7F","","","","","","","","","","","","","","","4010001112665","","","",""
"ｉＮＤハヤノ有限会社","2755730084710","","","","","","","503-2121","岐阜県不破郡垂井町1087-15","","","","","","","","","","","","","","","1200002013771","","","",""
"アイエヌ電子株式会社","4764730720290","","","","","","","123-0841","東京都足立区西新井三丁目17-1 105号","","","","","","","","","","","","","","","5010001068130","","","",""
"アイ・エヌ・トレーディング株式会社","8883164743875","","","","","","","735-0013","広島県安芸郡府中町浜田三丁目10-3 707号","","","","","","","","","","","","","","","1240001012721","","","",""
"有限会社Ｉ．Ｎ．Ｂ","6465232704273","","","","","","","890-0081","鹿児島県鹿児島市唐湊一丁目16-13","","","","","","","","","","","","","","","6340002001618","","","",""
"株式会社ＩＮＶプラス","3341843699920","","","","","","","982-0006","宮城県仙台市太白区東郡山二丁目1-2","","","","","","","","","","","","","","","8370003000960","","","",""
"アイエヌマテリアル株式会社","1851729349990","","","","","","","572-0043","大阪府寝屋川市錦町8-32","","","","","","","","","","","","","","","6120001154240","","","",""
"株式会社ＩＦＥ","5276646442262","","","","","","","034-0016","青森県十和田市東十二番町5-4","","","","","","","","","","","","","","","1420001015375","","","",""
"ｉｆｍ　ｅｆｅｃｔｏｒ株式会社","7332710408134","","","","","","","105-0021","東京都港区東新橋一丁目5-2","","","","","","","","","","","","","","","7040001057640","","","",""
"アイエフ化学株式会社","8822076203115","","","","","","","581-0881","大阪府八尾市垣内一丁目179","","","","","","","","","","","","","","","2130001056605","","","",""
"ＩＦＣ株式会社","5252075639718","","","","","","","121-0836","東京都足立区入谷二丁目2-3","","","","","","","","","","","","","","","5120001164447","","","",""
"株式会社アイ・エフ・ティ","2500997386172","","","","","","","160-0023","東京都新宿区西新宿一丁目26-2 新宿野村ビル10階","","","","","","","","","","","","","","","6011101038055","","","",""
"株式会社アイ・エフ・ティ","6809561199224","","","","","","","343-0845","埼玉県越谷市南越谷一丁目6-62 004","","","","","","","","","","","","","","","2030001063446","","","",""
"アイ・エフ・ピー株式会社","7340267919752","","","","","","","540-0019","大阪府大阪市中央区和泉町一丁目1-14","","","","","","","","","","","","","","","1120001040734","","","",""
"株式会社ＩＦＰ","1730769816186","","","","","","","631-0845","奈良県奈良市宝来二丁目19-1","","","","","","","","","","","","","","","1150001008836","","","",""
"株式会社アイエム","9718370184830","","","","","","","543-0054","大阪府大阪市天王寺区南河堀町7-62","","","","","","","","","","","","","","","7120001022611","","","",""
"株式会社アイ・エム","5699690952892","","","","","","","258-0019","神奈川県足柄上郡大井町金子977","","","","","","","","","","","","","","","6021001034005","","","",""
"アイエム株式会社","1010059845593","","","","","","","532-0011","大阪府大阪市淀川区西中島四丁目7-30","","","","","","","","","","","","","","","3120001053387","","","",""
"株式会社アイエム","6287109080864","","","","","","","453-0042","愛知県名古屋市中村区大秋町一丁目18","","","","","","","","","","","","","","","9180001029137","","","",""
"アイ・エム・アイ株式会社","6670672679401","","","","","","","343-0824","埼玉県越谷市流通団地三丁目3-12","","","","","","","","","","","","","","","1030001063447","","","",""
"ＩＭＩジャパン株式会社","9194262240592","","","","","","","650-0047","兵庫県神戸市中央区港島南町七丁目3-6","","","","","","","","","","","","","","","2140001024610","","","",""
"アイエムイー株式会社","1106839008356","","","","","","","165-0035","東京都中野区白鷺三丁目22-7 104号","","","","","","","","","","","","","","","5240001040735","","","",""
"株式会社アイエムエー","3904805731321","","","","","","","604-8471","京都府京都市中京区西ノ京中御門東町123-1","","","","","","","","","","","","","","","4130001047073","","","",""
"アイエムエス株式会社","7421813992479","","","","","","","901-0306","沖縄県糸満市西崎町四丁目12-9","","","","","","","","","","","","","","","9360002008880","","","",""
"株式会社アイ・エム・エス","8928350995932","","","","","","","134-0088","東京都江戸川区西葛西六丁目28-20","","","","","","","","","","","","","","","9011701001368","","","",""
"アイエムエス株式会社","3827771533017","","","","","","","151-0062","東京都渋谷区元代々木町14-3-3 B","","","","","","","","","","","","","","","5011001025625","","","",""
"株式会社アイ・エム・エフ","1665227675782","","","","","","","983-0005","宮城県仙台市宮城野区福室二丁目6-45 405号","","","","","","","","","","","","","","","6370001014139","","","",""
"株式会社アイ・エム・エフ","2693910839596","","","","","","","150-0036","東京都渋谷区南平台町13-4","","","","","","","","","","","","","","","3011001038661","","","",""
"ＩＭＬ商会株式会社","6365607442019","","","","","","","671-1225","兵庫県姫路市網干区福井四反田町76-6","","","","","","","","","","","","","","","2140001106004","","","",""
"有限会社アイエムオー","8893720110673","","","","","","","274-0063","千葉県船橋市習志野台二丁目25-9","","","","","","","","","","","","","","","5040002026877","","","",""
"有限会社アイ・エム・ケー","2663498651353","","","","","","","737-0914","広島県呉市押込西平町15-11","","","","","","","","","","","","","","","4240002032039","","","",""
"株式会社ＩＭＣ","8939660157106","","","","","","","108-0023","東京都港区芝浦四丁目13-23 MS芝浦ビル5F","","","","","","","","","","","","","","","4010401048591","","","",""
"株式会社ＩＭＣ","5730327557042","","","","","","","060-0907","北海道札幌市東区北七条東三丁目28-32 井門札幌東ビル8階","","","","","","","","","","","","","","","9430001001391","","","",""
"株式会社ＩＭＣ","9088434460405","","","","","","","063-0834","北海道札幌市西区発寒十四条二丁目2-1 柳屋ビル2階","","","","","","","","","","","","","","","1430001059561","","","",""
"アイエムシステム株式会社","6560044427453","","","","","","","150-0043","東京都渋谷区道玄坂二丁目15-1 ノア道玄坂701号室","","","","","","","","","","","","","","","4011001000109","","","",""
"株式会社ＩＭＧ","3488358504573","","","","","","","220-0051","神奈川県横浜市西区中央一丁目33-12 銀河ビル6F","","","","","","","","","","","","","","","6020001095214","","","",""
"有限会社アイエムダブルス","6843667067816","","","","","","","166-0013","東京都杉並区堀ノ内一丁目5-1","","","","","","","","","","","","","","","4011302000121","","","",""
"アイエムティ株式会社","7317494780332","","","","","","","110-0016","東京都台東区台東一丁目1-16","","","","","","","","","","","","","","","8010501025801","","","",""
"有限会社アイエムティ","7161819312335","","","","","","","435-0028","静岡県浜松市中央区飯田町1811-2","","","","","","","","","","","","","","","4080402016913","","","",""
"アイエムティー株式会社","6470844159506","","","","","","","543-0034","大阪府大阪市天王寺区松ケ鼻町10-15","","","","","","","","","","","","","","","7120001098395","","","",""
"株式会社アイエム電子","1947916565851","","","","","","","399-1504","長野県下伊那郡阿南町西條1144-6","","","","","","","","","","","","","","","7100001024031","","","",""
"株式会社アイエム特基","8350208517194","","","","","","","826-0041","福岡県田川市大字弓削田171-19","","","","","","","","","","","","","","","2290801016263","","","",""
