"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"愛真株式会社","3015689265247","","","","","","","547-0001","大阪府大阪市平野区加美北六丁目3-23","","","","","","","","","","","","","","","1120001170309","","","",""
"株式会社愛信","1409009266503","","","","","","","720-0065","広島県福山市東桜町12-9","","","","","","","","","","","","","","","3240001048292","","","",""
"アイシン機工株式会社","8663433996530","","","","","","","444-0504","愛知県西尾市吉良町友国池上70-6","","","","","","","","","","","","","","","1180301023334","","","",""
"株式会社アイシン精機","5718753589660","","","","","","","335-0021","埼玉県戸田市大字新曽2047","","","","","","","","","","","","","","","4030001019982","","","",""
"株式会社アイシン測機","8709254181574","","","","","","","143-0012","東京都大田区大森東四丁目27-12","","","","","","","","","","","","","","","5010801000168","","","",""
"アイシン電子工業株式会社","5783372395392","","","","","","","321-0912","栃木県宇都宮市石井町2553-1","","","","","","","","","","","","","","","7060001000227","","","",""
"株式会社アイジュール","7120441750522","","","","","","","101-0061","東京都千代田区神田三崎町二丁目18-4 徳栄ビル3F","","","","","","","","","","","","","","","6040001077870","","","",""
"株式会社アイスティサイエンス","9104807713595","","","","","","","640-8390","和歌山県和歌山市有本18-3","","","","","","","","","","","","","","","5170001005225","","","",""
"株式会社Ｅｙｅｚ","9817351885076","","","","","","","310-0805","茨城県水戸市中央一丁目5-6 中山ビル301","","","","","","","","","","","","","","","5010401121026","","","",""
"株式会社アイセイテック","7421204177354","","","","","","","799-1502","愛媛県今治市喜田村四丁目1-25","","","","","","","","","","","","","","","6500001011031","","","",""
"有限会社アイセック","4567173493369","","","","","","","417-0852","静岡県富士市原田1294-1","","","","","","","","","","","","","","","8080102013174","","","",""
"株式会社アイゼン","8664122694051","","","","","","","162-0067","東京都新宿区富久町6-5","","","","","","","","","","","","","","","7160001009729","","","",""
"アイチ木曽岬精工株式会社","5196796342466","","","","","","","498-0814","三重県桑名郡木曽岬町大字三崎555","","","","","","","","","","","","","","","9190001019541","","","",""
"愛知技研工業株式会社","5072260409948","","","","","","","454-0945","愛知県名古屋市中川区下之一色町東ノ切41","","","","","","","","","","","","","","","4180001018714","","","",""
"愛知計機株式会社","7441526962108","","","","","","","457-0835","愛知県名古屋市南区西又兵ヱ町三丁目48","","","","","","","","","","","","","","","4180001013938","","","",""
"愛知小型エレベーター製造株式会社","9426395970870","","","","","","","491-0143","愛知県一宮市浅井町大野郷中2-1","","","","","","","","","","","","","","","6180001081925","","","",""
"株式会社アイチサイエンス","7963754872535","","","","","","","444-2135","愛知県岡崎市大門三丁目15-10","","","","","","","","","","","","","","","5180301000065","","","",""
"愛知時計電機株式会社","1473695670501","","","","","","","456-0054","愛知県名古屋市熱田区千年一丁目2-70","","","","","","","","","","","","","","","3180001021396","","","",""
"ＩＴＥＡ株式会社","2208059167187","","","","","","","113-0001","東京都文京区白山一丁目33-18 白山NTビル6階","","","","","","","","","","","","","","","3010001108920","","","",""
"アイティー計測制御株式会社","3463498505763","","","","","","","618-0002","大阪府三島郡島本町東大寺三丁目19-6","","","","","","","","","","","","","","","4120901012350","","","",""
"ＩＴＷジャパン株式会社","1322878319077","","","","","","","136-0073","東京都江東区北砂一丁目4-4","","","","","","","","","","","","","","","6010601035124","","","",""
"株式会社アイティ・テック","7637977227861","","","","","","","110-0016","東京都台東区台東三丁目7-3 和合ビル2F","","","","","","","","","","","","","","","6010501024292","","","",""
"ＩＴＤ　Ｌａｂ株式会社","6810835996075","","","","","","","226-0026","神奈川県横浜市緑区長津田町5814-5 フォーラム南町田3階","","","","","","","","","","","","","","","9010001175575","","","",""
"アイテーエンジニアリング株式会社","5017258291575","","","","","","","106-0047","東京都港区南麻布二丁目13-19","","","","","","","","","","","","","","","8010401000631","","","",""
"株式会社アイテック","9501307594380","","","","","","","359-0002","埼玉県所沢市大字中富850-1","","","","","","","","","","","","","","","8030001023535","","","",""
"株式会社アイテック","9436894079718","","","","","","","732-0029","広島県広島市東区福田一丁目2577-72","","","","","","","","","","","","","","","3240001050505","","","",""
"株式会社アイテック","1158286753467","","","","","","","400-1512","山梨県中央市関原1236","","","","","","","","","","","","","","","2090001005112","","","",""
"アイテック株式会社","8967317060211","","","","","","","590-0454","大阪府泉南郡熊取町新野田二丁目10-13","","","","","","","","","","","","","","","3120001172501","","","",""
"アイテックサイエンス株式会社","9452100010541","","","","","","","305-0014","茨城県つくば市松栄679-18","","","","","","","","","","","","","","","9050001017781","","","",""
"有限会社ＩＤテック中国","2569912126926","","","","","","","714-0098","岡山県笠岡市十一番町1-11","","","","","","","","","","","","","","","5240002047341","","","",""
"株式会社ＩＤパートナーズ","3439810445041","","","","","","","168-0073","東京都杉並区下高井戸二丁目1-14","","","","","","","","","","","","","","","3011301027926","","","",""
"有限会社アイデイモデル","1915879491675","","","","","","","252-0244","神奈川県相模原市中央区田名3499-13","","","","","","","","","","","","","","","2021002017326","","","",""
"株式会社アイディーワン","4306709438790","","","","","","","507-0072","岐阜県多治見市明和町四丁目5-502","","","","","","","","","","","","","","","6180001078269","","","",""
"アイデックス株式会社","9378043688551","","","","","","","193-0803","東京都八王子市楢原町594-1","","","","","","","","","","","","","","","1010101000062","","","",""
"ｉ‐ＮＥＡＴ株式会社","7598608121237","","","","","","","464-0067","愛知県名古屋市千種区池下一丁目11-21","","","","","","","","","","","","","","","9180001117783","","","",""
"有限会社相原光学レンズ製作所","8775964390461","","","","","","","180-0013","東京都武蔵野市西久保三丁目10-4","","","","","","","","","","","","","","","9012402016052","","","",""
"有限会社粟飯原製作所","4020977214669","","","","","","","154-0005","東京都世田谷区三宿二丁目27-36","","","","","","","","","","","","","","","3010902000309","","","",""
"株式会社アイフェイズ","2883257347758","","","","","","","141-0021","東京都品川区上大崎二丁目15-19","","","","","","","","","","","","","","","6010701018301","","","",""
"あいぷろ有限会社","1700317275297","","","","","","","769-2101","香川県さぬき市志度1421-94","","","","","","","","","","","","","","","7470002007816","","","",""
"Ｉ－ＰＥＸ株式会社","5803264359721","","","","","","","600-8411","京都府京都市下京区水銀屋町637 第五長谷ビル7階","","","","","","","","","","","","","","","4130001014899","","","",""
"株式会社愛北製作所","7894638558941","","","","","","","462-0855","愛知県名古屋市北区石園町三丁目11","","","","","","","","","","","","","","","3180001045750","","","",""
"株式会社あいぼっくす","5755815393741","","","","","","","537-0011","大阪府大阪市東成区東今里二丁目6-18","","","","","","","","","","","","","","","3120001000620","","","",""
"株式会社アイメックス","7162060453525","","","","","","","254-0807","神奈川県平塚市代官町11-25","","","","","","","","","","","","","","","6021001036050","","","",""
"アイメックス株式会社","7737569493208","","","","","","","146-0094","東京都大田区東矢口二丁目4-14","","","","","","","","","","","","","","","9010801000255","","","",""
"アイリス株式会社","5194448388508","","","","","","","312-0056","茨城県ひたちなか市青葉町20-21","","","","","","","","","","","","","","","6050001007620","","","",""
"アイリックス株式会社","9935446095486","","","","","","","135-0007","東京都江東区新大橋一丁目12-13 深鉄ビル4F","","","","","","","","","","","","","","","2010601044236","","","",""
"アイレムソフトウェアエンジニアリング株式会社","7829146455174","","","","","","","101-0042","東京都千代田区神田東松下町39 神田トーセイビル4階","","","","","","","","","","","","","","","7220001008955","","","",""
"有限会社アイワ商事","2503050550708","","","","","","","424-0934","静岡県静岡市清水区村松原一丁目7-14","","","","","","","","","","","","","","","9080002009032","","","",""
"株式会社愛和ライト","8594495154193","","","","","","","487-0015","愛知県春日井市気噴町北一丁目20","","","","","","","","","","","","","","","6180002075430","","","",""
"株式会社アインガイスト","5158952222203","","","","","","","220-0023","神奈川県横浜市西区平沼二丁目4-22 ジュネス佐々木1階","","","","","","","","","","","","","","","6020001112951","","","",""
"株式会社アウラ","4783643871881","","","","","","","227-0036","神奈川県横浜市青葉区奈良町1670-125","","","","","","","","","","","","","","","5020001030270","","","",""
"有限会社アウラー","5491168149153","","","","","","","669-5234","兵庫県朝来市和田山町市場128-3","","","","","","","","","","","","","","","1140002039360","","","",""
"アウレアワークス株式会社","8689548075213","","","","","","","230-0046","神奈川県横浜市鶴見区小野町75-1","","","","","","","","","","","","","","","4020001089060","","","",""
"株式会社アオイ","2004009539509","","","","","","","455-0804","愛知県名古屋市港区当知二丁目1210","","","","","","","","","","","","","","","6180001021369","","","",""
"株式会社青井黒板製作所","1413767128320","","","","","","","567-0016","大阪府茨木市十日市町9-8","","","","","","","","","","","","","","","7120001059711","","","",""
"葵産業株式会社","8275867033653","","","","","","","870-0864","大分県大分市大字国分芝原1594-1","","","","","","","","","","","","","","","1320001000362","","","",""
"株式会社葵精機製作所","3842544652882","","","","","","","357-0051","埼玉県飯能市大字苅生16","","","","","","","","","","","","","","","4030001089266","","","",""
"株式会社青木製作所","6240092675699","","","","","","","537-0013","大阪府大阪市東成区大今里南一丁目6-21","","","","","","","","","","","","","","","5120001011533","","","",""
"株式会社青木製作所","4941518180603","","","","","","","999-3502","山形県西村山郡河北町大字吉田花ノ木2178-1","","","","","","","","","","","","","","","7390001015101","","","",""
"株式会社青木製作所","8592625999439","","","","","","","377-1412","群馬県吾妻郡長野原町大字北軽井沢2032-553","","","","","","","","","","","","","","","9030001023526","","","",""
"株式会社青島文化教材社","6808470836473","","","","","","","420-0922","静岡県静岡市葵区流通センター12-3","","","","","","","","","","","","","","","2080001000056","","","",""
"株式会社アオトエンジ","1608552032226","","","","","","","621-0242","京都府亀岡市宮前町神前平見8","","","","","","","","","","","","","","","2130001036103","","","",""
"青森オリンパス株式会社","8171651198770","","","","","","","036-0357","青森県黒石市追子野木二丁目248-1","","","","","","","","","","","","","","","9420001009898","","","",""
"青柳工業株式会社","6540972698161","","","","","","","310-0004","茨城県水戸市青柳町644","","","","","","","","","","","","","","","2050001000091","","","",""
"株式会社青柳商会","4372987370549","","","","","","","983-0824","宮城県仙台市宮城野区鶴ケ谷本山7-22","","","","","","","","","","","","","","","9370001006793","","","",""
"青山技研株式会社","3452165527631","","","","","","","363-0001","埼玉県桶川市大字加納1908-1","","","","","","","","","","","","","","","1030001042467","","","",""
"青山光学株式会社","7751387155938","","","","","","","431-3114","静岡県浜松市中央区積志町733-2","","","","","","","","","","","","","","","4080401022111","","","",""
"青山工業株式会社","3371857830170","","","","","","","245-0018","神奈川県横浜市泉区上飯田町3688","","","","","","","","","","","","","","","5020001000463","","","",""
"青山商事株式会社","5095318850360","","","","","","","606-8354","京都府京都市左京区頭町333","","","","","","","","","","","","","","","5130001005807","","","",""
"株式会社青山製作所","1871699556477","","","","","","","399-0712","長野県塩尻市大字塩尻町611-1","","","","","","","","","","","","","","","8100002024525","","","",""
"株式会社赤井精工","3881533271555","","","","","","","230-0004","神奈川県横浜市鶴見区元宮一丁目14-14","","","","","","","","","","","","","","","7020001016524","","","",""
"有限会社あかし産業","1547028421847","","","","","","","963-1633","福島県郡山市湖南町福良山崎8870","","","","","","","","","","","","","","","6380002014582","","","",""
"あかつき精機株式会社","3352932664139","","","","","","","212-0054","神奈川県川崎市幸区小倉五丁目18-2","","","","","","","","","","","","","","","4020001070508","","","",""
"株式会社アカツキ製作所","9631747217890","","","","","","","623-0051","京都府綾部市井倉新町石風呂53","","","","","","","","","","","","","","","7130001041651","","","",""
"株式会社暁電機製作所","6058602476056","","","","","","","525-0042","滋賀県草津市山寺町281-1","","","","","","","","","","","","","","","7160001013739","","","",""
"株式会社アカデミカ","4072585502392","","","","","","","113-0033","東京都文京区本郷二丁目22-3","","","","","","","","","","","","","","","9010001000262","","","",""
"株式会社アーガス・サイエンス","7325020466305","","","","","","","563-0024","大阪府池田市鉢塚二丁目5-26","","","","","","","","","","","","","","","9120901020142","","","",""
"有限会社アキオ企画","9477743048317","","","","","","","203-0002","東京都東久留米市神宝町二丁目1-4","","","","","","","","","","","","","","","9012702009219","","","",""
"株式会社アキク住設","6161589378815","","","","","","","985-0845","宮城県多賀城市町前三丁目3-5","","","","","","","","","","","","","","","1370601003462","","","",""
"昭島レンズ株式会社","9067408051656","","","","","","","196-0004","東京都昭島市緑町三丁目15-27","","","","","","","","","","","","","","","2012801004465","","","",""
"有限会社安芸測機","5909777729968","","","","","","","734-0022","広島県広島市南区東雲三丁目2-23","","","","","","","","","","","","","","","3240002000434","","","",""
"秋田エプソン株式会社","9594590586634","","","","","","","012-0801","秋田県湯沢市岩崎壇ノ上1","","","","","","","","","","","","","","","6100001020444","","","",""
"株式会社秋田研磨工業","8500527667936","","","","","","","019-0402","秋田県湯沢市相川街道西15-5","","","","","","","","","","","","","","","7410001005438","","","",""
"株式会社秋田山友技術","4577079135274","","","","","","","018-2104","秋田県山本郡三種町鹿渡東二本柳45-3","","","","","","","","","","","","","","","7410001007500","","","",""
"アキタセキエレクトロニクス株式会社","6452526775881","","","","","","","014-0375","秋田県仙北市角館町岩瀬下タ野15-5","","","","","","","","","","","","","","","6410001008441","","","",""
"有限会社アキド精密","6807554499763","","","","","","","400-0046","山梨県甲府市下石田二丁目5-9","","","","","","","","","","","","","","","2090002000112","","","",""
"株式会社アキバ","6024527971232","","","","","","","370-2115","群馬県高崎市吉井町多比良2987-2","","","","","","","","","","","","","","","9070001010925","","","",""
"秋山衡材株式会社","2072069674453","","","","","","","130-0021","東京都墨田区緑一丁目13-11","","","","","","","","","","","","","","","2010601008356","","","",""
"株式会社アクア","7566004059141","","","","","","","210-0827","神奈川県川崎市川崎区四谷下町24-1-2","","","","","","","","","","","","","","","6020001076354","","","",""
"アクアエイト株式会社","2145882013985","","","","","","","664-0842","兵庫県伊丹市森本七丁目72-5","","","","","","","","","","","","","","","5140001084412","","","",""
"株式会社アクアサウンド","8192790926492","","","","","","","650-0046","兵庫県神戸市中央区港島中町四丁目1-1","","","","","","","","","","","","","","","1130001048867","","","",""
"アクアプロセス株式会社","6450663195692","","","","","","","576-0017","大阪府交野市星田北一丁目38-17","","","","","","","","","","","","","","","2120001153312","","","",""
"株式会社アクアメディカル","7275769095756","","","","","","","731-5141","広島県広島市佐伯区千同一丁目7-11","","","","","","","","","","","","","","","7240001008029","","","",""
"有限会社アクアライズ","2237822361881","","","","","","","207-0015","東京都東大和市中央四丁目1071-5","","","","","","","","","","","","","","","5010002038330","","","",""
"株式会社アクア・ラボ","7701125310130","","","","","","","190-0023","東京都立川市柴崎町四丁目3-18 池戸ビル2F","","","","","","","","","","","","","","","1012801004086","","","",""
"ＡＸＩＳ株式会社","4726652002969","","","","","","","191-0041","東京都日野市南平四丁目3-5","","","","","","","","","","","","","","","9013401004551","","","",""
"株式会社ＡＸＩＳ　ＴＥＣＨＮＯＬＯＧＹ","4767845727927","","","","","","","192-0033","東京都八王子市高倉町22-5","","","","","","","","","","","","","","","3010101010068","","","",""
"株式会社アーク・システム","9993415106726","","","","","","","182-0033","東京都調布市富士見町四丁目25-11","","","","","","","","","","","","","","","4012401007172","","","",""
"ＡＣＴＩＡ　Ｊａｐａｎ株式会社","3323239605815","","","","","","","150-0031","東京都渋谷区桜丘町26-1 セルリアンタワー15階","","","","","","","","","","","","","","","8020001132915","","","",""
"株式会社アクティス","1486798502343","","","","","","","771-0212","徳島県板野郡松茂町中喜来福有開拓福有開拓308-6 NTT-ATクリエイティブ株式会社ビル内","","","","","","","","","","","","","","","5480001009599","","","",""
"株式会社アクティブ","6441852805413","","","","","","","337-0003","埼玉県さいたま市見沼区深作三丁目33-9","","","","","","","","","","","","","","","6030001000420","","","",""
"ＡＲＫ　ＴＥＣＨ株式会社","6038266833446","","","","","","","371-0846","群馬県前橋市元総社町一丁目2-3 MMビル2F","","","","","","","","","","","","","","","4070001004766","","","",""
"有限会社アクト技研","5327684961786","","","","","","","341-0043","埼玉県三郷市栄三丁目58","","","","","","","","","","","","","","","5030002048195","","","",""
"有限会社アクトロン","7789568675043","","","","","","","400-0202","山梨県南アルプス市下高砂292-3","","","","","","","","","","","","","","","6090002007095","","","",""
"アークフロンティア株式会社","3990677136746","","","","","","","101-0051","東京都千代田区神田神保町一丁目8-11 FUJIビル4F","","","","","","","","","","","","","","","3010001140634","","","",""
"株式会社アクレーテク・パワトロシステム","7509536610689","","","","","","","963-8304","福島県石川郡古殿町大字松川大作50","","","","","","","","","","","","","","","1380001011668","","","",""
"株式会社アクロエッジ","5122003721758","","","","","","","573-0164","大阪府枚方市長尾谷町一丁目70-1","","","","","","","","","","","","","","","4120001149878","","","",""
"株式会社アクロス","7838873875252","","","","","","","135-0063","東京都江東区有明三丁目7-26 有明フロンティアビルA棟","","","","","","","","","","","","","","","5010601043128","","","",""
"株式会社アグサス","9978838837957","","","","","","","791-8021","愛媛県松山市六軒家町2-30","","","","","","","","","","","","","","","1500001003735","","","",""
"明知碍子株式会社","4431075181164","","","","","","","509-7731","岐阜県恵那市明智町1001-200","","","","","","","","","","","","","","","3200001024017","","","",""
"株式会社あけぼの化学","3609286236015","","","","","","","359-0022","埼玉県所沢市大字本郷624-2","","","","","","","","","","","","","","","7030001030276","","","",""
"有限会社上尾メーター商会","1114207926808","","","","","","","362-0055","埼玉県上尾市大字平方領々家498-1","","","","","","","","","","","","","","","3030002052942","","","",""
"有限会社アゲマツ製作所","4997061740971","","","","","","","382-0000","長野県須坂市大字塩野1143-15","","","","","","","","","","","","","","","4100002008226","","","",""
"株式会社アコー","3513885509470","","","","","","","889-4414","宮崎県西諸県郡高原町大字蒲牟田1-8","","","","","","","","","","","","","","","2010901000327","","","",""
"株式会社アコーズ","1751430157235","","","","","","","395-0807","長野県飯田市鼎切石4376-4","","","","","","","","","","","","","","","8100001022199","","","",""
"アコ・ブランズ・ジャパン株式会社","3232276022886","","","","","","","164-0012","東京都中野区本町一丁目32-2 ハーモニータワー14F","","","","","","","","","","","","","","","5011201004107","","","",""
"有限会社浅井製作所","7334491845971","","","","","","","463-0037","愛知県名古屋市守山区天子田一丁目1703-2","","","","","","","","","","","","","","","9180002000063","","","",""
"浅井メーター株式会社","9443130829298","","","","","","","250-0875","神奈川県小田原市南鴨宮二丁目26-20","","","","","","","","","","","","","","","3021001032259","","","",""
"株式会社アサカ","4755825623874","","","","","","","105-0004","東京都港区新橋四丁目6-8 芝産業ビル","","","","","","","","","","","","","","","7013401000032","","","",""
"有限会社あさか教材","4268143670352","","","","","","","270-0176","千葉県流山市加五丁目1684","","","","","","","","","","","","","","","7040002054323","","","",""
"株式会社浅川レンズ製作所","1226425749483","","","","","","","346-0028","埼玉県久喜市河原井町18","","","","","","","","","","","","","","","4030001034081","","","",""
"有限会社アサギ精工","6652790933878","","","","","","","994-0011","山形県天童市北久野本四丁目21-15","","","","","","","","","","","","","","","7390002005233","","","",""
"あさけ金属工業株式会社","7824699182922","","","","","","","481-0013","愛知県北名古屋市二子松江50","","","","","","","","","","","","","","","7180001051828","","","",""
"アサ電子工業株式会社","7126736460978","","","","","","","187-0031","東京都小平市小川東町五丁目16-8 テクノエイト小平ビル3F","","","","","","","","","","","","","","","1012701000037","","","",""
"浅野機械製作株式会社","5649806430220","","","","","","","536-0014","大阪府大阪市城東区鴫野西二丁目15-17","","","","","","","","","","","","","","","6120001014171","","","",""
"有限会社朝野目盛研究所","2812709762140","","","","","","","310-0036","茨城県水戸市新荘三丁目4-16","","","","","","","","","","","","","","","1050002000125","","","",""
"旭科学株式会社","4014130944842","","","","","","","365-0027","埼玉県鴻巣市上谷2128","","","","","","","","","","","","","","","2011401000247","","","",""
"有限会社アサヒ技研","2399078520816","","","","","","","350-0232","埼玉県坂戸市中富町56-5 第三かのとハイツ3号棟","","","","","","","","","","","","","","","4030002079258","","","",""
"有限会社旭計器","4262344156449","","","","","","","500-8211","岐阜県岐阜市日野東三丁目10-5","","","","","","","","","","","","","","","9200002006000","","","",""
"旭計器工業株式会社","9359508558169","","","","","","","530-0047","大阪府大阪市北区西天満三丁目13-10","","","","","","","","","","","","","","","4120001060044","","","",""
"有限会社アサヒ計量器製作所","9065865533787","","","","","","","113-0033","東京都文京区本郷三丁目19-7","","","","","","","","","","","","","","","9010002000006","","","",""
"株式会社朝日光学機製作所","8804520683770","","","","","","","151-0072","東京都渋谷区幡ケ谷二丁目27-9","","","","","","","","","","","","","","","6011001001906","","","",""
"株式会社旭工業所","1098308954325","","","","","","","678-0091","兵庫県相生市矢野町菅谷214-1","","","","","","","","","","","","","","","6140001039670","","","",""
"株式会社旭工業所","6114957379326","","","","","","","438-0045","静岡県磐田市上岡田832-1","","","","","","","","","","","","","","","3080401016072","","","",""
"朝日興産株式会社","5451262163643","","","","","","","657-0037","兵庫県神戸市灘区備後町二丁目2-9","","","","","","","","","","","","","","","7140001002974","","","",""
"旭産業株式会社","1197999346434","","","","","","","146-0082","東京都大田区池上一丁目22-13","","","","","","","","","","","","","","","1010801021309","","","",""
"株式会社旭産業製作所","8522440049881","","","","","","","561-0835","大阪府豊中市庄本町四丁目5-12","","","","","","","","","","","","","","","6120001051074","","","",""
"旭精機株式会社","4269151043907","","","","","","","604-8482","京都府京都市中京区西ノ京笠殿町56","","","","","","","","","","","","","","","2130001019660","","","",""
"旭精工株式会社","9164091368871","","","","","","","299-1142","千葉県君津市坂田1268-1","","","","","","","","","","","","","","","9040001051591","","","",""
"旭精工株式会社","3047278902995","","","","","","","107-0062","東京都港区南青山二丁目24-15 青山タワービル2F","","","","","","","","","","","","","","","1010401000043","","","",""
"有限会社朝日製作所","5751593306378","","","","","","","179-0071","東京都練馬区旭町一丁目12-28","","","","","","","","","","","","","","","9011602000080","","","",""
"株式会社旭製作所","2334838165684","","","","","","","864-0025","熊本県荒尾市高浜1978","","","","","","","","","","","","","","","1330001018362","","","",""
"有限会社旭製作所","4784004006423","","","","","","","191-0065","東京都日野市旭が丘一丁目27-30","","","","","","","","","","","","","","","2013402000085","","","",""
"株式会社アサヒ製作所","2871044869810","","","","","","","103-0027","東京都中央区日本橋二丁目3-4 日本橋プラザビル4F","","","","","","","","","","","","","","","1020001045347","","","",""
"株式会社朝日製作所","7031373107392","","","","","","","099-1587","北海道北見市豊地69-41","","","","","","","","","","","","","","","3460301000030","","","",""
"株式会社朝日製作所","3830082719727","","","","","","","613-0022","京都府久世郡久御山町市田新珠城94","","","","","","","","","","","","","","","8130001033276","","","",""
"株式会社あさひ総研","9787356840579","","","","","","","950-1102","新潟県新潟市西区善久121-1","","","","","","","","","","","","","","","8110001001078","","","",""
"旭測量設計株式会社","1800008563793","","","","","","","807-1103","福岡県北九州市八幡西区香月西三丁目2-12","","","","","","","","","","","","","","","8290801009575","","","",""
"株式会社朝日測器","5480165225877","","","","","","","566-0071","大阪府摂津市鳥飼下二丁目24-16","","","","","","","","","","","","","","","4120901008984","","","",""
"旭通商株式会社","7659394648335","","","","","","","252-0131","神奈川県相模原市緑区西橋本一丁目8-10","","","","","","","","","","","","","","","6021001011144","","","",""
"アサヒテクノ株式会社","4912090195158","","","","","","","105-0004","東京都港区新橋五丁目35-8 水野ビル6階","","","","","","","","","","","","","","","6010401062806","","","",""
