"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"有限会社相澤合成樹脂製作所","9092620244159","","","","","","","955-0814","新潟県三条市金子新田乙984-30","","","","","","","","","","","","","","","3110002016773","","","",""
"アイ・シー株式会社","8109220023948","","","","","","","769-1604","香川県観音寺市豊浜町箕浦甲2534-3","","","","","","","","","","","","","","","8470001010745","","","",""
"株式会社アイ・シーエー","3418988750098","","","","","","","340-0034","埼玉県草加市氷川町2108-2","","","","","","","","","","","","","","","7030001034582","","","",""
"アイシーケイ株式会社","2785293772982","","","","","","","101-0032","東京都千代田区岩本町三丁目11-13 田島ビル5F","","","","","","","","","","","","","","","6011801005494","","","",""
"アイシート工業株式会社","2513355252686","","","","","","","444-0531","愛知県西尾市吉良町岡山八幡山13-3","","","","","","","","","","","","","","","2180301023399","","","",""
"株式会社アイシン","8717360764965","","","","","","","581-0814","大阪府八尾市楠根町二丁目20-13","","","","","","","","","","","","","","","7122001017541","","","",""
"アイシン化工株式会社","6119060864386","","","","","","","632-0062","奈良県天理市長柄町595","","","","","","","","","","","","","","","9150001020123","","","",""
"愛新化成工業株式会社","7444064139622","","","","","","","452-0823","愛知県名古屋市西区あし原町232","","","","","","","","","","","","","","","6180001024537","","","",""
"愛真工芸株式会社","6405544885833","","","","","","","794-0840","愛媛県今治市中寺1044","","","","","","","","","","","","","","","1500001011036","","","",""
"株式会社アイシン産業","1392848157046","","","","","","","729-0112","広島県福山市神村町3550-1","","","","","","","","","","","","","","","7240001029660","","","",""
"株式会社アイシン製作所","5037827638876","","","","","","","399-3802","長野県上伊那郡中川村片桐4770","","","","","","","","","","","","","","","4100001021089","","","",""
"株式会社アイジェクト","7716116159784","","","","","","","430-0807","静岡県浜松市中央区佐藤一丁目12-17","","","","","","","","","","","","","","","7080401011061","","","",""
"会津エンジニアリング有限会社","3376847723572","","","","","","","965-0826","福島県会津若松市門田町大字御山三分一164","","","","","","","","","","","","","","","8380002034001","","","",""
"Ｉ’ｓクラフト株式会社","5636400485620","","","","","","","384-0304","長野県佐久市北川463-1","","","","","","","","","","","","","","","2100001030026","","","",""
"会津ゴム工業株式会社","4743682568626","","","","","","","179-0076","東京都練馬区土支田一丁目20-13","","","","","","","","","","","","","","","1011601000139","","","",""
"アイズプロセス有限会社","3140690492232","","","","","","","969-6103","福島県大沼郡会津美里町字上村北6-7","","","","","","","","","","","","","","","7380002030959","","","",""
"アイセイ株式会社","9770368087662","","","","","","","435-0037","静岡県浜松市中央区青屋町592","","","","","","","","","","","","","","","8080401000055","","","",""
"株式会社アイセイ","9770588459829","","","","","","","460-0007","愛知県名古屋市中区新栄一丁目29-4","","","","","","","","","","","","","","","4180001029166","","","",""
"アイ精工株式会社","1947735460925","","","","","","","362-0806","埼玉県北足立郡伊奈町大字小室志久4615-1","","","","","","","","","","","","","","","9030001041123","","","",""
"株式会社アイセロ","6781068861427","","","","","","","441-1115","愛知県豊橋市石巻本町越川45","","","","","","","","","","","","","","","4180301004884","","","",""
"アイセロパック株式会社","9193498173247","","","","","","","441-1231","愛知県豊川市一宮町大池5","","","","","","","","","","","","","","","1180301009721","","","",""
"株式会社アイセン","9455749580206","","","","","","","642-0014","和歌山県海南市小野田258","","","","","","","","","","","","","","","9170001005551","","","",""
"株式会社アイセン","1309775847894","","","","","","","476-0011","愛知県東海市富木島町前田面30-1","","","","","","","","","","","","","","","1180001094171","","","",""
"愛扇加工株式会社","1085775765084","","","","","","","443-0013","愛知県蒲郡市大塚町平原15-2","","","","","","","","","","","","","","","3180301011568","","","",""
"株式会社愛善商会","5171849297897","","","","","","","540-0003","大阪府大阪市中央区森ノ宮中央二丁目8-16","","","","","","","","","","","","","","","6120001073291","","","",""
"株式会社相田商会","2586805804741","","","","","","","992-0117","山形県米沢市大字川井道下2910","","","","","","","","","","","","","","","7390001009730","","","",""
"有限会社アイダ産業","5799735686294","","","","","","","080-0131","北海道河東郡音更町宝来本通八丁目1-6","","","","","","","","","","","","","","","4460102000055","","","",""
"株式会社Ｉ．Ｗ．フォーム九州","8482181683581","","","","","","","824-0022","福岡県行橋市大字稲童長迫715-7","","","","","","","","","","","","","","","5290801015592","","","",""
"株式会社アイ・ダブリュー・フォームコーポレーション","1918458805615","","","","","","","446-0071","愛知県安城市今池町三丁目1-36","","","","","","","","","","","","","","","4180301012615","","","",""
"株式会社アイチ","7491426786349","","","","","","","518-0809","三重県伊賀市西明寺2220-1","","","","","","","","","","","","","","","7190001008315","","","",""
"アイチ木曽岬精工株式会社","5196796342466","","","","","","","498-0814","三重県桑名郡木曽岬町大字三崎555","","","","","","","","","","","","","","","9190001019541","","","",""
"有限会社愛知技研化成","7528816433821","","","","","","","497-0030","愛知県海部郡蟹江町宝一丁目291","","","","","","","","","","","","","","","1180002090871","","","",""
"アイチシステム株式会社","1940785844220","","","","","","","470-0431","愛知県豊田市西中山町太田71-83","","","","","","","","","","","","","","","7180301019830","","","",""
"株式会社愛知商会","4202287936757","","","","","","","470-2101","愛知県知多郡東浦町大字森岡上源吾36-14","","","","","","","","","","","","","","","5180001092782","","","",""
"有限会社愛知ビニール工業","7335631909096","","","","","","","480-1103","愛知県長久手市岩作色金22-5","","","","","","","","","","","","","","","5180002063262","","","",""
"愛知プラスチックス工業株式会社","7837598877009","","","","","","","443-0031","愛知県蒲郡市竹島町21-19","","","","","","","","","","","","","","","1180301010729","","","",""
"株式会社アイテイオー","1153186220239","","","","","","","252-1115","神奈川県綾瀬市落合南四丁目3-49","","","","","","","","","","","","","","","5021001027199","","","",""
"アイティオーテック株式会社","9368063451509","","","","","","","679-2315","兵庫県神崎郡市川町西川辺1094-4","","","","","","","","","","","","","","","3140002052989","","","",""
"有限会社アイ・ティー・ピー","6211926418664","","","","","","","441-1205","愛知県豊川市大木町石道5-1","","","","","","","","","","","","","","","6180302012711","","","",""
"株式会社アイ・テック","1071092236581","","","","","","","577-0046","大阪府東大阪市西堤本通西一丁目1-30","","","","","","","","","","","","","","","4122001012066","","","",""
"株式会社アイテック","5379818599442","","","","","","","437-1218","静岡県磐田市南田伊兵衛新田35-1","","","","","","","","","","","","","","","3080401016436","","","",""
"有限会社アイテック","9718486398386","","","","","","","594-1101","大阪府和泉市室堂町430-12","","","","","","","","","","","","","","","8120102024919","","","",""
"株式会社アイテックス","9686442082460","","","","","","","583-0033","大阪府藤井寺市小山八丁目6-1","","","","","","","","","","","","","","","6122001026238","","","",""
"株式会社アイテム","4533387084794","","","","","","","192-0032","東京都八王子市石川町2963-4","","","","","","","","","","","","","","","9010101004353","","","",""
"有限会社アイデア工業","4512057381110","","","","","","","399-8103","長野県安曇野市三郷小倉1996-4","","","","","","","","","","","","","","","4100002023183","","","",""
"有限会社アイディ","1662889134202","","","","","","","861-6303","熊本県天草市栖本町馬場174","","","","","","","","","","","","","","","4330002028135","","","",""
"有限会社アイディエムゴトー","2035375369746","","","","","","","252-0245","神奈川県相模原市中央区田名塩田二丁目21-21","","","","","","","","","","","","","","","5021002017323","","","",""
"株式会社ＩＤクリエイト","3038409736227","","","","","","","651-0086","兵庫県神戸市中央区磯上通六丁目1-9 神戸MKビル8F","","","","","","","","","","","","","","","6140001031363","","","",""
"アイディ産業株式会社","5707377225000","","","","","","","537-0001","大阪府大阪市東成区深江北一丁目6-13","","","","","","","","","","","","","","","8120001011539","","","",""
"アイデス株式会社","6230993447128","","","","","","","278-0015","千葉県野田市西三ケ尾孝心402","","","","","","","","","","","","","","","8040001071038","","","",""
"株式会社アイデック","4052716942198","","","","","","","731-4214","広島県安芸郡熊野町中溝五丁目2-44","","","","","","","","","","","","","","","6240001036138","","","",""
"株式会社アイドウ","9620496457089","","","","","","","063-0033","北海道札幌市西区西野三条七丁目5-48","","","","","","","","","","","","","","","9430001000154","","","",""
"株式会社相羽製作所","5379926420239","","","","","","","474-0011","愛知県大府市横根町茨狭間7-186","","","","","","","","","","","","","","","9180001092382","","","",""
"有限会社アイパック","9966759901679","","","","","","","136-0072","東京都江東区大島八丁目40-23","","","","","","","","","","","","","","","3010602025548","","","",""
"有限会社アイ・ビイ工業","1001799669365","","","","","","","949-6765","新潟県南魚沼市岩崎635-1","","","","","","","","","","","","","","","7110002033468","","","",""
"株式会社ＩＢＣ","1916868376011","","","","","","","542-0081","大阪府大阪市中央区南船場四丁目9-12 503号","","","","","","","","","","","","","","","4120001132297","","","",""
"株式会社アイビッド","9364223215718","","","","","","","510-8114","三重県三重郡川越町大字亀崎新田14-4","","","","","","","","","","","","","","","8190001017653","","","",""
"株式会社アイビーモデル","1887254136655","","","","","","","350-0214","埼玉県坂戸市千代田五丁目3-17","","","","","","","","","","","","","","","5030001068665","","","",""
"株式会社Ｉ．Ｐ．Ｆ","3019840140203","","","","","","","430-0825","静岡県浜松市中央区下江町13-6","","","","","","","","","","","","","","","9080401011076","","","",""
"有限会社アイ・ピー・エム","8951705838339","","","","","","","739-1751","広島県広島市安佐北区深川二丁目20-11","","","","","","","","","","","","","","","9240002000288","","","",""
"株式会社アイ・ピー・エム","7757818673145","","","","","","","326-0844","栃木県足利市鹿島町370-1","","","","","","","","","","","","","","","8060001018144","","","",""
"有限会社アイピー技研","3669146228224","","","","","","","578-0973","大阪府東大阪市東鴻池町五丁目1-5","","","","","","","","","","","","","","","2122002000204","","","",""
"株式会社アイピーシー","5167775356469","","","","","","","365-0005","埼玉県鴻巣市広田2285-4","","","","","","","","","","","","","","","5030001062338","","","",""
"アイピー精密株式会社","2776276346797","","","","","","","457-0076","愛知県名古屋市南区道全町二丁目36","","","","","","","","","","","","","","","5180001077354","","","",""
"アイピーテクノマチダ有限会社","3533073230676","","","","","","","252-0101","神奈川県相模原市緑区町屋一丁目2-6","","","","","","","","","","","","","","","1012302000114","","","",""
"株式会社ｉ．Ｐ．Ｌａｂｏ","2858756621191","","","","","","","811-2124","福岡県糟屋郡宇美町若草二丁目11-1","","","","","","","","","","","","","","","7290001062459","","","",""
"アイフッソ技研有限会社","6588280768692","","","","","","","250-0002","神奈川県小田原市寿町四丁目11-20","","","","","","","","","","","","","","","7021002054208","","","",""
"株式会社アイプラ","2313505550565","","","","","","","150-0013","東京都渋谷区恵比寿四丁目11-9","","","","","","","","","","","","","","","2011001000548","","","",""
"株式会社アイプラス","2893027350661","","","","","","","922-0000","石川県加賀市山中温泉上原町ヨ382","","","","","","","","","","","","","","","3220001013546","","","",""
"株式会社アイプランニング","3788647559889","","","","","","","454-0985","愛知県名古屋市中川区春田四丁目10","","","","","","","","","","","","","","","5180001073097","","","",""
"有限会社アイプロ","3853011859287","","","","","","","519-1426","三重県伊賀市西之澤796-1","","","","","","","","","","","","","","","4190002012590","","","",""
"あいぷろ有限会社","1700317275297","","","","","","","769-2101","香川県さぬき市志度1421-94","","","","","","","","","","","","","","","7470002007816","","","",""
"アイポリ株式会社","7787840550882","","","","","","","443-0034","愛知県蒲郡市港町18-29","","","","","","","","","","","","","","","8180301010730","","","",""
"アイマックス株式会社","6244145378560","","","","","","","915-0232","福井県越前市新在家町13-1","","","","","","","","","","","","","","","4210001012201","","","",""
"有限会社アイマックス","7106366201512","","","","","","","577-0016","大阪府東大阪市長田西五丁目1-20","","","","","","","","","","","","","","","4122002005911","","","",""
"ＩＭＡＸ株式会社","4588909579722","","","","","","","457-0078","愛知県名古屋市南区塩屋町三丁目13","","","","","","","","","","","","","","","7180001014033","","","",""
"株式会社アイマット","8158593878330","","","","","","","547-0011","大阪府大阪市平野区長吉出戸七丁目3-38","","","","","","","","","","","","","","","4120002051843","","","",""
"株式会社アイムス","4273903699499","","","","","","","578-0903","大阪府東大阪市今米二丁目7-17","","","","","","","","","","","","","","","7122001023614","","","",""
"株式会社愛洋産業","2503364795015","","","","","","","462-0828","愛知県名古屋市北区東水切町四丁目55-2","","","","","","","","","","","","","","","3180001011447","","","",""
"株式会社アイヨーコーポレーション","1587229939240","","","","","","","462-0828","愛知県名古屋市北区東水切町四丁目55-2","","","","","","","","","","","","","","","4180001011446","","","",""
"アイラックイマイ株式会社","7787853960003","","","","","","","174-0051","東京都板橋区小豆沢二丁目21-2","","","","","","","","","","","","","","","7011401000663","","","",""
"アイリスシンヨー株式会社","7276062899283","","","","","","","980-0023","宮城県仙台市青葉区北目町1-13","","","","","","","","","","","","","","","7370001016349","","","",""
"アイリスソーコー株式会社","9504201955650","","","","","","","980-0023","宮城県仙台市青葉区北目町1-13","","","","","","","","","","","","","","","8370001016546","","","",""
"株式会社アイワ","9687383699757","","","","","","","482-0032","愛知県岩倉市井上町種畑20","","","","","","","","","","","","","","","2180001087752","","","",""
"有限会社愛和","6997315535878","","","","","","","451-0077","愛知県名古屋市西区笹塚町二丁目44","","","","","","","","","","","","","","","1180002022577","","","",""
"株式会社アイワ","7710233588961","","","","","","","430-0814","静岡県浜松市中央区恩地町675","","","","","","","","","","","","","","","2080401010910","","","",""
"株式会社愛和","5678621839342","","","","","","","571-0017","大阪府門真市四宮四丁目5-33","","","","","","","","","","","","","","","8120001160195","","","",""
"株式会社アイワ","8632549323644","","","","","","","640-0441","和歌山県海南市七山1274","","","","","","","","","","","","","","","8170001005552","","","",""
"アイワ化巧株式会社","3696712688797","","","","","","","252-0132","神奈川県相模原市緑区橋本台三丁目6-5","","","","","","","","","","","","","","","6021001011078","","","",""
"アイワ産業株式会社","7177278415685","","","","","","","173-0022","東京都板橋区仲町46-12","","","","","","","","","","","","","","","4011401000138","","","",""
"愛和スリッター工業株式会社","2857018293048","","","","","","","524-0004","滋賀県守山市笠原町1376-6","","","","","","","","","","","","","","","4160001020614","","","",""
"株式会社アイワプラスチックス","5298148562509","","","","","","","019-1701","秋田県大仙市神宮寺笹倉72-1","","","","","","","","","","","","","","","9410001007861","","","",""
"愛和モールド工業株式会社","7439799929468","","","","","","","124-0013","東京都葛飾区東立石一丁目17-3","","","","","","","","","","","","","","","2011801000111","","","",""
"株式会社愛和ライト","8594495154193","","","","","","","487-0015","愛知県春日井市気噴町北一丁目20","","","","","","","","","","","","","","","6180002075430","","","",""
"株式会社ＯＵＴＰＵＴ　ＬＩＦＥ","7126956887552","","","","","","","101-0041","東京都千代田区神田須田町一丁目14-1 ヒューリック神田須田町ビル5F","","","","","","","","","","","","","","","1040001025264","","","",""
"アウトリガー株式会社","2477927889740","","","","","","","439-0037","静岡県菊川市西方5380-1","","","","","","","","","","","","","","","3080401022005","","","",""
"株式会社アヴァンセ","1378442626479","","","","","","","105-0004","東京都港区新橋二丁目8-17","","","","","","","","","","","","","","","9010401116732","","","",""
"有限会社アヴァンティ","5000582986663","","","","","","","120-0011","東京都足立区中央本町一丁目12-17","","","","","","","","","","","","","","","2011802008822","","","",""
"株式会社Ａ・Ｅ・Ｋ","2299946685186","","","","","","","457-0844","愛知県名古屋市南区堤町二丁目68-4","","","","","","","","","","","","","","","1180001056386","","","",""
"株式会社アオイ","1754048642963","","","","","","","141-0021","東京都品川区上大崎三丁目5-11","","","","","","","","","","","","","","","7080101003929","","","",""
"株式会社葵ウレタン工業","4569468140178","","","","","","","444-2117","愛知県岡崎市百々西町10-1","","","","","","","","","","","","","","","6180301000007","","","",""
"有限会社アオイ化成工業所","2735404149954","","","","","","","547-0001","大阪府大阪市平野区加美北四丁目2-41","","","","","","","","","","","","","","","1120002049007","","","",""
"葵工業有限会社","9408600581982","","","","","","","454-0015","愛知県名古屋市中川区南八熊町5-10","","","","","","","","","","","","","","","5180002017243","","","",""
"有限会社アオイ工芸","7957942394615","","","","","","","510-0956","三重県四日市市貝家町25","","","","","","","","","","","","","","","5190002018934","","","",""
"有限会社アオイ工芸彫刻","5561826445894","","","","","","","410-0865","静岡県沼津市東間門627-1","","","","","","","","","","","","","","","8080102000024","","","",""
"有限会社アオイ産業","9203467889401","","","","","","","601-8467","京都府京都市南区唐橋大宮尻町11","","","","","","","","","","","","","","","3130002010403","","","",""
"有限会社アオイ樹脂工業","5150951704443","","","","","","","458-0035","愛知県名古屋市緑区曽根二丁目43-1","","","","","","","","","","","","","","","9180002025143","","","",""
"有限会社アオイ樹脂製作所","6934268014278","","","","","","","224-0042","神奈川県横浜市都筑区大熊町551","","","","","","","","","","","","","","","3020002005240","","","",""
"株式会社葵ファニチャー","8542775569846","","","","","","","444-2135","愛知県岡崎市大門四丁目18-1","","","","","","","","","","","","","","","3180301000026","","","",""
"アオイプラスチック工業株式会社","8308841050593","","","","","","","362-0806","埼玉県北足立郡伊奈町大字小室丸山1392-4","","","","","","","","","","","","","","","3030001042283","","","",""
"株式会社葵プラスチック工業","1094401350053","","","","","","","370-3531","群馬県高崎市足門町39-4","","","","","","","","","","","","","","","9070001009356","","","",""
"葵プラスチックス株式会社","9291083487858","","","","","","","421-1211","静岡県静岡市葵区慈悲尾476","","","","","","","","","","","","","","","7080001000984","","","",""
"有限会社アオキ","8479703800110","","","","","","","341-0044","埼玉県三郷市戸ヶ崎一丁目256-1","","","","","","","","","","","","","","","3030002048197","","","",""
"株式会社アオキ","5820783339123","","","","","","","111-0053","東京都台東区浅草橋一丁目21-1","","","","","","","","","","","","","","","2010501006162","","","",""
