"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社ｉＡＳＫ","1035051218417","","","","","","","550-0013","大阪府大阪市西区新町二丁目1-2","","","","","","","","","","","","","","","1120001191536","","","",""
"株式会社アイ・アソシエーション","2622048217011","","","","","","","177-0032","東京都練馬区谷原六丁目3-13","","","","","","","","","","","","","","","9011601021136","","","",""
"有限会社アイ・アート","5359312509271","","","","","","","145-0073","東京都大田区北嶺町32-7","","","","","","","","","","","","","","","2010802000070","","","",""
"株式会社アイアドヴァンス","8905535968782","","","","","","","213-0026","神奈川県川崎市高津区久末1188-11","","","","","","","","","","","","","","","2020001077604","","","",""
"株式会社Ａｉａｍ","4807986456545","","","","","","","150-0001","東京都渋谷区神宮前二丁目34-17 住友不動産原宿ビル20階","","","","","","","","","","","","","","","4011001135714","","","",""
"株式会社アイアム","8921015467917","","","","","","","344-0046","埼玉県春日部市上蛭田51-1","","","","","","","","","","","","","","","9030001050751","","","",""
"株式会社アイアール","6797600668336","","","","","","","635-0123","奈良県高市郡高取町大字市尾593","","","","","","","","","","","","","","","6150001011422","","","",""
"株式会社ＩＲＥＥＤＵＩ","2408900106420","","","","","","","365-0014","埼玉県鴻巣市屈巣4766-2","","","","","","","","","","","","","","","4030001095529","","","",""
"株式会社ＩＲＯＨＡ","5392629129012","","","","","","","143-0024","東京都大田区中央三丁目5-7","","","","","","","","","","","","","","","6010801017839","","","",""
"アイアールシー株式会社","5868240865927","","","","","","","264-0026","千葉県千葉市若葉区西都賀五丁目23-6","","","","","","","","","","","","","","","2040001013937","","","",""
"アイアールファーマシー株式会社","4859951195278","","","","","","","306-0631","茨城県坂東市岩井3292-18","","","","","","","","","","","","","","","9050002019703","","","",""
"株式会社アイ・アンド・アイ","7367655210262","","","","","","","132-0013","東京都江戸川区江戸川二丁目15-2","","","","","","","","","","","","","","","7011701001361","","","",""
"株式会社アイ・アンド・アイ","8453336034371","","","","","","","815-0031","福岡県福岡市南区清水三丁目20-24","","","","","","","","","","","","","","","3290001085752","","","",""
"有限会社アイ・アンド・ケイ","7602188700922","","","","","","","690-1404","島根県松江市八束町波入622","","","","","","","","","","","","","","","4280002003168","","","",""
"有限会社アイ・アンド・ケイカンパニー","4992709051598","","","","","","","772-0002","徳島県鳴門市撫養町斎田大堤76","","","","","","","","","","","","","","","2480002012316","","","",""
"アイ・アンド・シー有限会社","9071624638002","","","","","","","430-0924","静岡県浜松市中央区龍禅寺町792-1","","","","","","","","","","","","","","","7080402000088","","","",""
"有限会社アイ＆ティー","9896002911145","","","","","","","861-2104","熊本県熊本市東区秋津三丁目10-76","","","","","","","","","","","","","","","3330002015472","","","",""
"有限会社アイアンドディー","4620653558362","","","","","","","569-0023","大阪府高槻市松川町17-4","","","","","","","","","","","","","","","4120902009437","","","",""
"株式会社ＩＥＳ","1841593622924","","","","","","","162-0805","東京都新宿区矢来町85","","","","","","","","","","","","","","","3013301030513","","","",""
"有限会社アイウィッシュ","6375188361805","","","","","","","680-0831","鳥取県鳥取市栄町766","","","","","","","","","","","","","","","4270002004811","","","",""
"株式会社アイウェアメビウス","4621823010018","","","","","","","150-0041","東京都渋谷区神南一丁目20-12 遠山ビル3階","","","","","","","","","","","","","","","5011001064870","","","",""
"株式会社アイウェイ","2687153458511","","","","","","","488-0014","愛知県尾張旭市三郷町中井田41 アクト83イノウエビル2F","","","","","","","","","","","","","","","6180001079829","","","",""
"株式会社アイウッド","2232402685410","","","","","","","770-0944","徳島県徳島市南昭和町三丁目37-2","","","","","","","","","","","","","","","9480001008011","","","",""
"株式会社相浦本店","6021409608792","","","","","","","832-0012","福岡県柳川市中町6","","","","","","","","","","","","","","","4290001052586","","","",""
"株式会社アイヴァンリテーリング","5918635662097","","","","","","","550-0013","大阪府大阪市西区新町一丁目22-14","","","","","","","","","","","","","","","2010401038702","","","",""
"有限会社アイヴィ","2699816422600","","","","","","","036-8003","青森県弘前市大字駅前町9-20 ヒロロ1F","","","","","","","","","","","","","","","4420002012749","","","",""
"株式会社アイヴィー","2389440055585","","","","","","","461-0003","愛知県名古屋市東区筒井三丁目26-25","","","","","","","","","","","","","","","6180001066496","","","",""
"株式会社Ｉｖｉｎｉｔｙ","2094328010445","","","","","","","983-0005","宮城県仙台市宮城野区福室四丁目18-27","","","","","","","","","","","","","","","9370001017031","","","",""
"アイエアーキュー株式会社","6033634489407","","","","","","","125-0052","東京都葛飾区柴又三丁目5-22","","","","","","","","","","","","","","","7011801016920","","","",""
"有限会社アイエイシイ","2640608966655","","","","","","","989-4305","宮城県大崎市田尻小塩中北二24-1","","","","","","","","","","","","","","","1370202001304","","","",""
"株式会社ＩＨＡメディカルプラス","6618119952075","","","","","","","901-2133","沖縄県浦添市城間三丁目1-1","","","","","","","","","","","","","","","9360001019978","","","",""
"株式会社ＩＨＢ","8281814830972","","","","","","","732-0828","広島県広島市南区京橋町4-2 宏和59ビル301","","","","","","","","","","","","","","","3240001020202","","","",""
"株式会社アイエーエル","4516155443039","","","","","","","182-0003","東京都調布市若葉町二丁目25-18","","","","","","","","","","","","","","","6012401018903","","","",""
"株式会社アイ・エコロジー","2763226834402","","","","","","","135-0024","東京都江東区清澄三丁目3-22","","","","","","","","","","","","","","","5010601029465","","","",""
"アイエ書店株式会社","3236380851647","","","","","","","984-0012","宮城県仙台市若林区六丁の目中町2-21","","","","","","","","","","","","","","","7370001015920","","","",""
"株式会社アイエス","2606241644977","","","","","","","638-0821","奈良県吉野郡大淀町大字下渕84-1","","","","","","","","","","","","","","","3150001019641","","","",""
"株式会社アイ・エース","6047532613422","","","","","","","854-0001","長崎県諫早市福田町24-5","","","","","","","","","","","","","","","7310001007849","","","",""
"株式会社アイエスアイ","2655737217727","","","","","","","224-0032","神奈川県横浜市都筑区茅ケ崎中央15-1 第三幸喜ビル2F","","","","","","","","","","","","","","","7020001083878","","","",""
"株式会社Ｉ．Ｓ．Ｉ","1366867455933","","","","","","","231-0064","神奈川県横浜市中区野毛町四丁目173-2","","","","","","","","","","","","","","","2020001042780","","","",""
"有限会社アイ・エス・アイ","8654565518693","","","","","","","320-0831","栃木県宇都宮市新町二丁目7-4","","","","","","","","","","","","","","","9060002000496","","","",""
"有限会社アイエスエス","6189155844043","","","","","","","430-0821","静岡県浜松市中央区西町426","","","","","","","","","","","","","","","6080402016837","","","",""
"株式会社ＩＳＳ壬生川","7393368028069","","","","","","","799-1354","愛媛県西条市北条726-1","","","","","","","","","","","","","","","8500001010527","","","",""
"株式会社Ｉ．Ｓ．Ｍ","5999790014977","","","","","","","030-0964","青森県青森市南佃一丁目16-12","","","","","","","","","","","","","","","6420001014133","","","",""
"アイエス株式会社マスヤ","3969026267573","","","","","","","701-0205","岡山県岡山市南区妹尾823-3","","","","","","","","","","","","","","","7260001000074","","","",""
"株式会社アイエスケー","7412861494159","","","","","","","999-3763","山形県東根市神町中央一丁目8-8","","","","","","","","","","","","","","","8390001009580","","","",""
"株式会社ｉＳＫ","1305046149494","","","","","","","368-0001","埼玉県秩父市黒谷234-2","","","","","","","","","","","","","","","6030001121043","","","",""
"有限会社アイエス工業","8936857383658","","","","","","","002-8052","北海道札幌市北区篠路町上篠路61-24","","","","","","","","","","","","","","","7430002037123","","","",""
"有限会社アイ・エス・コーポレーション","2025697030778","","","","","","","390-0852","長野県松本市大字島立302-5","","","","","","","","","","","","","","","6100002022547","","","",""
"有限会社アイエスシー","4802575973748","","","","","","","802-0006","福岡県北九州市小倉北区魚町二丁目6-1","","","","","","","","","","","","","","","9290802000177","","","",""
"株式会社ＩＳＣ","3410239477943","","","","","","","987-0162","宮城県遠田郡涌谷町字本町111","","","","","","","","","","","","","","","6370201002604","","","",""
"有限会社アイエス商事文珠堂","4348816665184","","","","","","","420-0805","静岡県静岡市葵区城北二丁目4-3","","","","","","","","","","","","","","","6080002000010","","","",""
"有限会社アイ・エス・ジャパン","1727744337880","","","","","","","240-0045","神奈川県横浜市保土ケ谷区川島町1238","","","","","","","","","","","","","","","3020002022938","","","",""
"アイエスネットレ有限会社","7144983840574","","","","","","","535-0031","大阪府大阪市旭区高殿一丁目3-15","","","","","","","","","","","","","","","2120002059855","","","",""
"株式会社アイエスピー","2002319109113","","","","","","","715-0014","岡山県井原市七日市町107","","","","","","","","","","","","","","","8260001018818","","","",""
"株式会社Ｉ．Ｓ物流","6058628845422","","","","","","","861-8039","熊本県熊本市東区長嶺南一丁目7-1","","","","","","","","","","","","","","","6330001017310","","","",""
"アイエスリテールプランニング株式会社","9988200542767","","","","","","","284-0005","千葉県四街道市四街道一丁目13-26 102","","","","","","","","","","","","","","","8040001090310","","","",""
"株式会社アイエス・ワークス","6824178290504","","","","","","","140-0013","東京都品川区南大井三丁目27-9 シーサイドパーク201","","","","","","","","","","","","","","","8011001050926","","","",""
"株式会社ＩＸＡ","4719807877783","","","","","","","761-0823","香川県木田郡三木町大字井戸645-2","","","","","","","","","","","","","","","7470001012825","","","",""
"有限会社アイエッジ","4365090281866","","","","","","","203-0053","東京都東久留米市本町二丁目5-1 オーヴ02ビル2F","","","","","","","","","","","","","","","8012702013221","","","",""
"有限会社ＩＮＳ","5518506462051","","","","","","","904-2244","沖縄県うるま市字江洲464-4 106","","","","","","","","","","","","","","","4360002012854","","","",""
"株式会社Ｉ・Ｎ・Ｓ","5594222684384","","","","","","","949-5407","新潟県長岡市神谷1544-1","","","","","","","","","","","","","","","9110001024755","","","",""
"アイエヌエス・アンド・カンパニー株式会社","8753334167420","","","","","","","085-0007","北海道釧路市堀川町5-23","","","","","","","","","","","","","","","2460001004695","","","",""
"株式会社ＩＮＳ　ＳＴＵＤＩＯ","3213551840537","","","","","","","150-0044","東京都渋谷区円山町28-8","","","","","","","","","","","","","","","2010902026222","","","",""
"株式会社ＩＮＧ","1526322062844","","","","","","","135-0004","東京都江東区森下五丁目12-8 中京ビル","","","","","","","","","","","","","","","4010501048434","","","",""
"ＩＮＧ統合医療研究所合同会社","9007840122419","","","","","","","124-0024","東京都葛飾区新小岩一丁目20-8","","","","","","","","","","","","","","","7011803001334","","","",""
"有限会社アイエヌジームラタ","6708284763611","","","","","","","344-0064","埼玉県春日部市南四丁目24-2","","","","","","","","","","","","","","","8030002067705","","","",""
"ＩＮＹ株式会社","4602210775288","","","","","","","541-0051","大阪府大阪市中央区備後町三丁目2-13","","","","","","","","","","","","","","","1120001115791","","","",""
"株式会社アイ・エフ・アイ","6789070478964","","","","","","","161-0033","東京都新宿区下落合四丁目12-24 目白御留山シティハウス111号","","","","","","","","","","","","","","","7010001000090","","","",""
"株式会社Ｉ．Ｆ．Ｉ．コーポレーション","2685098590534","","","","","","","101-0021","東京都千代田区外神田二丁目9-3","","","","","","","","","","","","","","","9010001026547","","","",""
"有限会社ＩＦＳアイエフエス","1595024760485","","","","","","","085-0015","北海道釧路市北大通三丁目7-2","","","","","","","","","","","","","","","6460002005648","","","",""
"株式会社ＩＦＣ","5594980187868","","","","","","","596-0046","大阪府岸和田市藤井町二丁目18-6 101号","","","","","","","","","","","","","","","1120901036071","","","",""
"株式会社ＩＦＣ","5294798773025","","","","","","","506-0852","岐阜県高山市八幡町133","","","","","","","","","","","","","","","3200001027399","","","",""
"アイエフシー・ホールディングス株式会社","4628354398512","","","","","","","107-0062","東京都港区南青山四丁目11-15","","","","","","","","","","","","","","","8010401087784","","","",""
"アイ・エム株式会社","4822812753140","","","","","","","980-0021","宮城県仙台市青葉区中央二丁目7-30 角川ビル603","","","","","","","","","","","","","","","5370002009262","","","",""
"アイエム株式会社","6586614842173","","","","","","","877-0061","大分県日田市大字石井874","","","","","","","","","","","","","","","6320001015505","","","",""
"有限会社アイエムエイ","9988280406976","","","","","","","171-0014","東京都豊島区池袋二丁目57-6","","","","","","","","","","","","","","","8011002000178","","","",""
"株式会社ＩＭＡＪａｐａｎ","3772801889537","","","","","","","718-0011","岡山県新見市新見2137-5","","","","","","","","","","","","","","","9140001090316","","","",""
"株式会社アイ・エム・エス","8552004807753","","","","","","","111-0053","東京都台東区浅草橋二丁目6-8","","","","","","","","","","","","","","","9010501019694","","","",""
"有限会社アイ・エム・エス","8486881625421","","","","","","","652-0047","兵庫県神戸市兵庫区下沢通六丁目1-27","","","","","","","","","","","","","","","4140002010665","","","",""
"有限会社アイエムエスジャパン","6012390590341","","","","","","","454-0996","愛知県名古屋市中川区伏屋一丁目214","","","","","","","","","","","","","","","5180002052950","","","",""
"有限会社アイ・エム・エスプランニング","8388912064601","","","","","","","112-0014","東京都文京区関口一丁目19 67F","","","","","","","","","","","","","","","2010002000045","","","",""
"アイ・エム・ケー株式会社","1721400333020","","","","","","","120-0038","東京都足立区千住橋戸町1-53","","","","","","","","","","","","","","","1011801005466","","","",""
"株式会社ＩＭコーポレーション","9247343409984","","","","","","","840-2201","佐賀県佐賀市川副町大字福富6-4","","","","","","","","","","","","","","","7300001008542","","","",""
"有限会社アイ・エム・コーポレーション","3980802187628","","","","","","","799-1102","愛媛県西条市小松町南川甲218-4","","","","","","","","","","","","","","","2500002014607","","","",""
"有限会社アイ・エムコーポレーション","4578611626942","","","","","","","670-0923","兵庫県姫路市呉服町18","","","","","","","","","","","","","","","8140002050047","","","",""
"株式会社ＩＭＣ．ＣＯＲＰＯＲＡＴＩＯＮ","1043635060502","","","","","","","150-0041","東京都渋谷区神南一丁目5-13","","","","","","","","","","","","","","","3011001053561","","","",""
"株式会社アイエムシステム","1022622311408","","","","","","","537-0025","大阪府大阪市東成区中道三丁目15-16 毎日東ビル316号","","","","","","","","","","","","","","","5120001073136","","","",""
"株式会社アイエムテー","2709395900376","","","","","","","970-8026","福島県いわき市平五町目5-3 407","","","","","","","","","","","","","","","3380001012160","","","",""
"有限会社アイ・エム・ビー","7732964996355","","","","","","","570-0079","大阪府守口市金下町一丁目9-13","","","","","","","","","","","","","","","7120002080625","","","",""
"有限会社アイ・エム・ピー","9837856815529","","","","","","","453-0023","愛知県名古屋市中村区若宮町四丁目52","","","","","","","","","","","","","","","7180002026903","","","",""
"株式会社ＩＭＰ","2405090207135","","","","","","","889-1701","宮崎県宮崎市田野町甲8798-273","","","","","","","","","","","","","","","3350001010877","","","",""
"有限会社アイエムピイ","9403202603840","","","","","","","939-8222","富山県富山市蜷川11-5","","","","","","","","","","","","","","","6230002004425","","","",""
"株式会社アイ．エム．ワイ","8043074653273","","","","","","","461-0004","愛知県名古屋市東区葵三丁目7-14","","","","","","","","","","","","","","","7180001015865","","","",""
"株式会社アイエムワイ","4833205994428","","","","","","","693-0001","島根県出雲市今市町1238-2","","","","","","","","","","","","","","","9280001003032","","","",""
"株式会社相江屋商店","7891783322634","","","","","","","980-0802","宮城県仙台市青葉区二日町5-1","","","","","","","","","","","","","","","6370001014733","","","",""
"株式会社アイエル","9442042544750","","","","","","","438-0805","静岡県磐田市池田176-16","","","","","","","","","","","","","","","3080401016080","","","",""
"有限会社アイエル足立","8482921837549","","","","","","","509-0104","岐阜県各務原市各務おがせ町九丁目275","","","","","","","","","","","","","","","7200002006893","","","",""
"有限会社アイエルピー","8560478482886","","","","","","","662-0075","兵庫県西宮市南越木岩町4-28 SAKAMOTOBLD3F","","","","","","","","","","","","","","","2140002060712","","","",""
"相生園芸センター株式会社","9537281792870","","","","","","","678-0021","兵庫県相生市赤坂二丁目14-23","","","","","","","","","","","","","","","4140001039631","","","",""
"株式会社愛生舘ビル薬局","7765777405786","","","","","","","060-0061","北海道札幌市中央区南一条西五丁目7","","","","","","","","","","","","","","","9430001000113","","","",""
"株式会社アイオイ・プロフォート","5023375531036","","","","","","","892-0833","鹿児島県鹿児島市松原町15-22","","","","","","","","","","","","","","","3340001000185","","","",""
"有限会社あいおい薬局","8485232532381","","","","","","","857-0051","長崎県佐世保市浜田町1-16","","","","","","","","","","","","","","","3310002013825","","","",""
"有限会社アイオーコーポレーション","6907968190379","","","","","","","506-0054","岐阜県高山市岡本町二丁目41","","","","","","","","","","","","","","","9200002024828","","","",""
"有限会社ＩＯＣ．","6059273649436","","","","","","","171-0021","東京都豊島区西池袋一丁目14-3","","","","","","","","","","","","","","","8013302018809","","","",""
"有限会社アイオス","5770215235337","","","","","","","501-3303","岐阜県加茂郡富加町羽生1465-1","","","","","","","","","","","","","","","9200002016701","","","",""
"株式会社アイ・オプチカル","6188130618706","","","","","","","113-0001","東京都文京区白山一丁目36-13","","","","","","","","","","","","","","","5010001000092","","","",""
"株式会社アイオプト","6542374109293","","","","","","","331-0823","埼玉県さいたま市北区日進町二丁目753-2","","","","","","","","","","","","","","","8030001015177","","","",""
"株式会社愛花","4196995506173","","","","","","","791-8013","愛媛県松山市山越五丁目5-7","","","","","","","","","","","","","","","5500001000191","","","",""
"有限会社愛香","7568832895537","","","","","","","190-0023","東京都立川市柴崎町六丁目10-13","","","","","","","","","","","","","","","9012802004020","","","",""
"株式会社ＡＩＫＡ","5023325813356","","","","","","","651-2135","兵庫県神戸市西区王塚台一丁目145-1","","","","","","","","","","","","","","","2140001067329","","","",""
"株式会社アイカアマノ","9880509281368","","","","","","","444-0244","愛知県岡崎市下青野町本郷72","","","","","","","","","","","","","","","1180301000036","","","",""
"株式会社愛花園","3436487970923","","","","","","","731-5108","広島県広島市佐伯区石内南一丁目22-17","","","","","","","","","","","","","","","4240001000120","","","",""
"株式会社愛花園","8263512261795","","","","","","","212-0051","神奈川県川崎市幸区東古市場27","","","","","","","","","","","","","","","3020001070533","","","",""
"愛華園芸株式会社","5208453023304","","","","","","","880-0835","宮崎県宮崎市阿波岐原町青木1306-7","","","","","","","","","","","","","","","7350001004941","","","",""
"株式会社愛花園フラワーガーデン","2090443228318","","","","","","","212-0051","神奈川県川崎市幸区東古市場27","","","","","","","","","","","","","","","8020001107149","","","",""
"アイカ製薬株式会社","1040939261157","","","","","","","104-0061","東京都中央区銀座五丁目14-1 銀座クイントビル8F","","","","","","","","","","","","","","","3010901027484","","","",""
"有限会社愛花夢","6244906299390","","","","","","","852-8034","長崎県長崎市城栄町16-12","","","","","","","","","","","","","","","8310002000034","","","",""
"有限会社愛華夢","2251639549220","","","","","","","386-0033","長野県上田市御所487-5","","","","","","","","","","","","","","","8100002013585","","","",""
"有限会社秋鹿洋服店","2907464500635","","","","","","","690-0842","島根県松江市東本町一丁目38","","","","","","","","","","","","","","","5280002000008","","","",""
"有限会社アイカワ","2912596612434","","","","","","","286-0221","千葉県富里市七栄299","","","","","","","","","","","","","","","6040002055933","","","",""
"有限会社あい川","2449596744290","","","","","","","431-1111","静岡県浜松市中央区伊左地町3996-3","","","","","","","","","","","","","","","4080402014173","","","",""
"有限会社相川金物店","5899515300339","","","","","","","375-0024","群馬県藤岡市藤岡35","","","","","","","","","","","","","","","3070002017149","","","",""
"有限会社相川金物店","2403196205218","","","","","","","296-0001","千葉県鴨川市横渚792","","","","","","","","","","","","","","","1040002100652","","","",""
"株式会社アイカワークス","5702104129007","","","","","","","461-0004","愛知県名古屋市東区葵三丁目12-7","","","","","","","","","","","","","","","7180002068144","","","",""
"相川産業株式会社","2522567508698","","","","","","","370-0703","群馬県邑楽郡明和町下江黒408","","","","","","","","","","","","","","","3070001025061","","","",""
"有限会社相川商会","3769585270280","","","","","","","651-0095","兵庫県神戸市中央区旭通二丁目2-2","","","","","","","","","","","","","","","7140002012618","","","",""
"有限会社相川農機商会","5175844025035","","","","","","","263-0002","千葉県千葉市稲毛区山王町381-8","","","","","","","","","","","","","","","1040002000084","","","",""
"有限会社合川文泉堂","5457300597486","","","","","","","769-1602","香川県観音寺市豊浜町和田浜1233-2","","","","","","","","","","","","","","","8470002016667","","","",""
"有限会社合河屋洋品店","1995019854963","","","","","","","381-0043","長野県長野市吉田三丁目16-21","","","","","","","","","","","","","","","7100002000080","","","",""
"株式会社愛罐コーポレーション","7525684686867","","","","","","","151-0071","東京都渋谷区本町二丁目39-14","","","","","","","","","","","","","","","6010401054142","","","",""
"アイカンパニー株式会社","2857240056812","","","","","","","770-0861","徳島県徳島市住吉三丁目3-2","","","","","","","","","","","","","","","8480001006321","","","",""
"相賀佛光堂有限会社","9264355445834","","","","","","","706-0132","岡山県玉野市用吉1658-10","","","","","","","","","","","","","","","8260002032628","","","",""
"株式会社アイガル","5577961533815","","","","","","","984-0015","宮城県仙台市若林区卸町二丁目8-1","","","","","","","","","","","","","","","4370001004232","","","",""
"愛眼株式会社","5486587046102","","","","","","","543-0052","大阪府大阪市天王寺区大道四丁目9-12","","","","","","","","","","","","","","","7120001022594","","","",""
"有限会社あいき","4024177446682","","","","","","","301-0001","茨城県龍ケ崎市久保台一丁目1-12","","","","","","","","","","","","","","","1050002032936","","","",""
"株式会社会喜","6652160977363","","","","","","","965-0042","福島県会津若松市大町一丁目1-16","","","","","","","","","","","","","","","9380001017336","","","",""
