"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社ウィズ","8855802386635","","","","","","","261-0025","千葉県千葉市美浜区浜田二丁目38 幕張ビル2F","","","","","","","","","","","","","","","5040001022571","","","",""
"ウチダロジテム株式会社","4124159087712","","","","","","","811-2111","福岡県糟屋郡須恵町大字新原34-3","","","","","","","","","","","","","","","2290001004291","","","",""
"運行マネジメントサービス株式会社","9797604470050","","","","","","","101-0047","東京都千代田区内神田二丁目6-9 翔和鎌倉橋ビル6F","","","","","","","","","","","","","","","4010001198259","","","",""
"ヴィング運送協同組合","2537996525235","","","","","","","003-0806","北海道札幌市白石区菊水六条二丁目6-26","","","","","","","","","","","","","","","5430005002126","","","",""
"エイセブプラス株式会社","9985600666769","","","","","","","464-0074","愛知県名古屋市千種区仲田二丁目14-16 中日本開発ビルディング5階","","","","","","","","","","","","","","","6180001061811","","","",""
"株式会社エスピーサービス","8252463513964","","","","","","","101-0041","東京都千代田区神田須田町一丁目12-9","","","","","","","","","","","","","","","1010001070247","","","",""
"株式会社ＮＴＴデータ・ウィズ","6098161989387","","","","","","","135-0061","東京都江東区豊洲三丁目3-3 豊洲センタービル11F","","","","","","","","","","","","","","","2010601020773","","","",""
"株式会社エヌファースト","1621926912655","","","","","","","223-0053","神奈川県横浜市港北区綱島西二丁目11-2 パシフィックパレス綱島204","","","","","","","","","","","","","","","4010901001926","","","",""
"愛媛綜合警備保障株式会社","3241331642934","","","","","","","790-0054","愛媛県松山市空港通二丁目6-27","","","","","","","","","","","","","","","7500001000743","","","",""
"株式会社エフワン便","1265177679965","","","","","","","564-0051","大阪府吹田市豊津町34-14","","","","","","","","","","","","","","","8120001110704","","","",""
"株式会社オーイーシー","7656064855236","","","","","","","108-0072","東京都港区白金四丁目2-6 白金三五ビル","","","","","","","","","","","","","","","9010401045551","","","",""
"株式会社大木組","2627738868814","","","","","","","590-0986","大阪府堺市堺区北波止町42-47","","","","","","","","","","","","","","","9120101000969","","","",""
"岡山県貨物運送株式会社","8715778495677","","","","","","","700-0027","岡山県岡山市北区清心町4-31","","","","","","","","","","","","","","","4260001001001","","","",""
"沖縄福山通運株式会社","8874173638222","","","","","","","901-0306","沖縄県糸満市西崎町四丁目6-2","","","","","","","","","","","","","","","7360001005237","","","",""
"株式会社小澤運送店","5961138664017","","","","","","","116-0014","東京都荒川区東日暮里六丁目25-12","","","","","","","","","","","","","","","8011501005875","","","",""
"オート配株式会社","4476331618106","","","","","","","553-0002","大阪府大阪市福島区鷺洲五丁目8-4","","","","","","","","","","","","","","","8120001034523","","","",""
"おのみちバス株式会社","8222193565456","","","","","","","722-0051","広島県尾道市東尾道18-1","","","","","","","","","","","","","","","1240001039244","","","",""
"堺南運輸商社株式会社","2571383153013","","","","","","","593-8315","大阪府堺市西区菱木二丁2107-1","","","","","","","","","","","","","","","5120101002465","","","",""
"鹿児島綜合警備保障株式会社","4513591250555","","","","","","","890-0062","鹿児島県鹿児島市与次郎一丁目6-33","","","","","","","","","","","","","","","7340001000891","","","",""
"株式会社カジロジスティックス","5998003655697","","","","","","","144-0056","東京都大田区西六郷四丁目14-8","","","","","","","","","","","","","","","3010801002471","","","",""
"金田運輸株式会社","2188245748435","","","","","","","662-0931","兵庫県西宮市前浜町3-36","","","","","","","","","","","","","","","1140001068360","","","",""
"上伊那貨物自動車株式会社","1269304752713","","","","","","","399-4117","長野県駒ヶ根市赤穂7251","","","","","","","","","","","","","","","8100001021176","","","",""
"川口トラック協同組合","4439048048983","","","","","","","332-0031","埼玉県川口市青木二丁目13-1","","","","","","","","","","","","","","","7030005012403","","","",""
"関東イチミヤ物流サービス株式会社","8794454943752","","","","","","","319-0123","茨城県小美玉市羽鳥五万堀2960-3","","","","","","","","","","","","","","","4050001005196","","","",""
"北関東綜合警備保障株式会社","6687175950414","","","","","","","320-0833","栃木県宇都宮市不動前一丁目3-14","","","","","","","","","","","","","","","9060001001355","","","",""
"有限会社北川事務所","6809488349031","","","","","","","162-0067","東京都新宿区富久町10-18 シルバーハイム102","","","","","","","","","","","","","","","2011102016848","","","",""
"北東北福山通運株式会社","3042092934155","","","","","","","020-0842","岩手県盛岡市湯沢十六地割15-3","","","","","","","","","","","","","","","3400001003504","","","",""
"株式会社ＫＹＵＳＡＮ物流","1348861327184","","","","","","","862-0967","熊本県熊本市南区流通団地二丁目20-1","","","","","","","","","","","","","","","1330001012209","","","",""
"九州福山通運株式会社","5689620082847","","","","","","","812-0004","福岡県福岡市博多区榎田一丁目5-8","","","","","","","","","","","","","","","2310001007928","","","",""
"近畿総合管理株式会社","8323687174367","","","","","","","572-0027","大阪府寝屋川市石津東町31-1","","","","","","","","","","","","","","","6120001147715","","","",""
"金八運送有限会社","1897694148876","","","","","","","515-0063","三重県松阪市大黒田町766-17","","","","","","","","","","","","","","","2190002013764","","","",""
"社会福祉法人熊本市手をつなぐ育成会","9600870129889","","","","","","","860-0004","熊本県熊本市中央区新町二丁目4-27 熊本市健康センター新町分室内","","","","","","","","","","","","","","","2330005001479","","","",""
"クーリエ株式会社","6071882394264","","","","","","","150-0033","東京都渋谷区猿楽町22-3","","","","","","","","","","","","","","","1011002029579","","","",""
"クリーンシステム株式会社","1939929483925","","","","","","","330-0061","埼玉県さいたま市浦和区常盤二丁目9-10","","","","","","","","","","","","","","","8030001002332","","","",""
"株式会社ＫＴＳ","5856315987610","","","","","","","612-8244","京都府京都市伏見区横大路千両松町97","","","","","","","","","","","","","","","8130001012164","","","",""
"株式会社京浜予防医学研究所","6960954087390","","","","","","","216-0042","神奈川県川崎市宮前区南野川三丁目22-1","","","","","","","","","","","","","","","4020001069211","","","",""
"甲信越福山通運株式会社","2084710107885","","","","","","","381-0103","長野県長野市若穂川田外新田3800-6","","","","","","","","","","","","","","","6100001004604","","","",""
"有限会社寿屋","2842098384205","","","","","","","590-0521","大阪府泉南市樽井三丁目31-9","","","","","","","","","","","","","","","9120102027549","","","",""
"粉浜運輸株式会社","2456222640516","","","","","","","592-8342","大阪府堺市西区浜寺船尾町西三丁61","","","","","","","","","","","","","","","7120101002422","","","",""
"株式会社合通トラスコ","3835539820167","","","","","","","553-0002","大阪府大阪市福島区鷺洲四丁目1-16","","","","","","","","","","","","","","","1120001035841","","","",""
"合通ホールディングス株式会社","6393436916103","","","","","","","553-0003","大阪府大阪市福島区福島五丁目3-8","","","","","","","","","","","","","","","4120001034898","","","",""
"佐川急便株式会社","2395764841085","1","1","2025/08/14","0","","https://www.sagawa-exp.co.jp/","601-8104","京都府京都市南区上鳥羽角田町68","075-691-6500","代表取締役会長","栗和田　榮一","運輸、郵便","道路輸送","運輸、郵便","郵便","10,000 ～ ","10,000,000 ～ 100,000,000","1,000,000 ～ ","2025/03","1957/03","1965/11","非公開","8130001000053","物流ソリューション,宅配便,運輸,輸送,SAGAWA,佐川,チルド輸送,冷凍車運行,飛脚航空便,飛脚クール便,流通加工,物流,ラストワンマイル,SGホールディングスグループ,最適化","2026新卒募集企業,2027新卒インターン募集企業,2027新卒募集企業,2028新卒インターン募集企業,CSRに力を入れている企業,ISMS認定取得企業,ISO認定取得企業,SDGs・ESG推進企業,WEB分析ツール利用,中途採用企業,働き方改革・ﾀﾞｲﾊﾞｰｼﾃｨｰ推進企業,全省庁統一資格保有企業,内部統制・ｺﾝﾌﾟﾗｲｱﾝｽ推進企業,営業職募集企業,地域貢献活動を推進している企業,売上1000億以上,売上300億円以上,売上5000億以上,売上50億円以上,従業員500人以上,決算官報公告企業,省エネ法対象業者,自己資本比率60%以上,自己資本比率連続2期以上上昇,表彰企業,補助金受領企業","Akamai,Box,Clarity,Display & Video 360,Google Fonts,Google アナリティクス,Googleタグマネージャ,Google広告,LINE広告,Meta広告,Microsoft 広告,Microsoft365,Taboola,UNIVERSE Ads,Yahoo! 広告,Yahoo!広告の機能拡張,YouTube,i-web,マイクロアド",""
"佐川ヒューモニー株式会社","6937050156462","","","","","","","136-0075","東京都江東区新砂一丁目8-2 SGHビル新砂","","","","","","","","","","","","","","","5010601050850","","","",""
"有限会社真田運送","7563206105254","","","","","","","708-0883","岡山県津山市一方32-14","","","","","","","","","","","","","","","4260002029883","","","",""
"有限会社三興運輸","3486104629028","","","","","","","124-0011","東京都葛飾区四つ木二丁目23-8","","","","","","","","","","","","","","","5011802003110","","","",""
"株式会社サンセイ","6937624119273","","","","","","","150-0047","東京都渋谷区神山町5-19 神山町HSビル","","","","","","","","","","","","","","","7011001009023","","","",""
"四国福山通運株式会社","1848551900618","","","","","","","791-8034","愛媛県松山市富久町420","","","","","","","","","","","","","","","9500001001979","","","",""
"システム輸送株式会社","6754234016764","","","","","","","135-0053","東京都江東区辰巳三丁目14-11","","","","","","","","","","","","","","","2010601003456","","","",""
"株式会社昭和貨物","3823744997921","","","","","","","891-0122","鹿児島県鹿児島市南栄三丁目9","","","","","","","","","","","","","","","5340001002196","","","",""
"株式会社ジェイアール東海ウェル","5662636841603","","","","","","","455-0075","愛知県名古屋市港区正徳町二丁目45-2","","","","","","","","","","","","","","","6180001059046","","","",""
"株式会社ジェイアール西日本マルニックス","9341227049402","","","","","","","532-0003","大阪府大阪市淀川区宮原三丁目5-24 新大阪第一生命ビル13F","","","","","","","","","","","","","","","6120001104030","","","",""
"合同会社ＪＶ","4087478492649","","","","","","","279-0023","千葉県浦安市高洲一丁目1-29 311","","","","","","","","","","","","","","","6040002040992","","","",""
"株式会社ＧＸトランス","6759678399133","","","","","","","845-0023","佐賀県小城市三日月町織島2424","","","","","","","","","","","","","","","4300002002101","","","",""
"Ｊａｐａｎ　Ｌｏｇｉｓｔｉｃｓ　Ｐａｒｔｎｅｒｓ株式会社","7279713076623","","","","","","","231-0021","神奈川県横浜市中区日本大通15","","","","","","","","","","","","","","","6020001048097","","","",""
"株式会社神石共同運送","2834129227774","","","","","","","720-1812","広島県神石郡神石高原町油木甲3124-4","","","","","","","","","","","","","","","6240001033985","","","",""
"鈴村梱包運輸株式会社","4996499278935","","","","","","","125-0035","東京都葛飾区南水元四丁目17-11","","","","","","","","","","","","","","","9011801002357","","","",""
"有限会社スポット便","4578935356883","","","","","","","601-8467","京都府京都市南区唐橋大宮尻町19-6","","","","","","","","","","","","","","","5130002011060","","","",""
"西濃運輸株式会社","4522763884641","","","","","","","503-0853","岐阜県大垣市田口町1","","","","","","","","","","","","","","","7200001015755","","","",""
"有限会社瀬戸内急便","5068191285830","","","","","","","769-1102","香川県三豊市詫間町松崎2780-479","","","","","","","","","","","","","","","9470002017045","","","",""
"有限会社ゼータ","8393696397209","","","","","","","561-0831","大阪府豊中市庄内東町六丁目3-5","","","","","","","","","","","","","","","5120902020681","","","",""
"株式会社ゼンケイ","1000717983727","","","","","","","140-0013","東京都品川区南大井三丁目26-5 カジュールアイディ大森15-4F","","","","","","","","","","","","","","","2010701005154","","","",""
"総合観光バス株式会社","9772146595099","","","","","","","190-1224","東京都西多摩郡瑞穂町南平一丁目7-16","","","","","","","","","","","","","","","5013101005589","","","",""
"株式会社ソクハイ","6319440128305","","","","","","","140-0002","東京都品川区東品川二丁目5-8 天王洲パークサイドビル","","","","","","","","","","","","","","","3010701005293","","","",""
"大興タクシー株式会社","9290154564430","","","","","","","448-0851","愛知県刈谷市神田町一丁目57","","","","","","","","","","","","","","","6180301014171","","","",""
"株式会社太閤通商","6530580586436","","","","","","","662-0934","兵庫県西宮市西宮浜三丁目34","","","","","","","","","","","","","","","2140001069267","","","",""
"株式会社タイムス発送","2998262853222","","","","","","","901-2128","沖縄県浦添市伊奈武瀬一丁目10-5","","","","","","","","","","","","","","","6360001008901","","","",""
"株式会社タカスズ","6942555891703","","","","","","","241-0806","神奈川県横浜市旭区下川井町2141-1","","","","","","","","","","","","","","","8020001032941","","","",""
"武田運輸株式会社","4462721029249","","","","","","","007-0882","北海道札幌市東区北丘珠二条四丁目2-7","","","","","","","","","","","","","","","7430001009973","","","",""
"株式会社田中運送店","4070314470582","","","","","","","563-0025","大阪府池田市城南三丁目6-18","","","","","","","","","","","","","","","3120901019751","","","",""
"株式会社ダイコク","3136539059107","","","","","","","576-0017","大阪府交野市星田北五丁目12-35","","","","","","","","","","","","","","","8120001147102","","","",""
"大和梱包株式会社","1892160232015","","","","","","","003-0808","北海道札幌市白石区菊水八条四丁目2-25","","","","","","","","","","","","","","","4430001020537","","","",""
"だて高速運輸有限会社","1104837665152","","","","","","","729-4205","広島県三次市吉舎町海田原144-4","","","","","","","","","","","","","","","3240002030613","","","",""
"千野運輸株式会社","4966286956892","","","","","","","141-0031","東京都品川区西五反田六丁目9-5","","","","","","","","","","","","","","","9010701005965","","","",""
"株式会社中日総合サービス","4662032424286","","","","","","","460-0008","愛知県名古屋市中区栄四丁目14-5 松下中日ビル5階","","","","","","","","","","","","","","","1180001037956","","","",""
"株式会社ＣＨＯＫＵＳＨＩＮ","5682285324917","","","","","","","202-0021","東京都西東京市東伏見二丁目14-10","","","","","","","","","","","","","","","8012701002976","","","",""
"有限会社津島栄光運送","7320057308189","","","","","","","700-0016","岡山県岡山市北区伊島町一丁目14-28","","","","","","","","","","","","","","","1260002006489","","","",""
"株式会社ティーサーブ","9735313455775","","","","","","","106-0031","東京都港区西麻布二丁目22-2 フラット西麻布1F","","","","","","","","","","","","","","","7010401018229","","","",""
"株式会社デリバリーサービス","7441555394557","","","","","","","604-0907","京都府京都市中京区大文字町238","","","","","","","","","","","","","","","5130001013041","","","",""
"株式会社東京トランスポートサービス板橋","4470985825459","","","","","","","175-0082","東京都板橋区高島平三丁目5-14","","","","","","","","","","","","","","","5011401007058","","","",""
"東邦運送株式会社","1922685003230","","","","","","","146-0095","東京都大田区多摩川一丁目36-12","","","","","","","","","","","","","","","8010801008415","","","",""
"株式会社東洋軽貨物運送","8767161608794","","","","","","","803-0801","福岡県北九州市小倉北区西港町123-9","","","","","","","","","","","","","","","4290801007640","","","",""
"トナミ運輸株式会社","8718145387464","","","","","","","933-0946","富山県高岡市昭和町三丁目2-12","","","","","","","","","","","","","","","7230001012147","","","",""
"株式会社トラスト","1252771816269","","","","","","","478-0054","愛知県知多市つつじが丘四丁目17-20","","","","","","","","","","","","","","","9180001094998","","","",""
"株式会社中山運輸","3285653562727","","","","","","","252-0124","神奈川県相模原市緑区田名2189-4","","","","","","","","","","","","","","","9021001013427","","","",""
"株式会社ナショナルヤガタ","6462108848286","","","","","","","464-0807","愛知県名古屋市千種区東山通三丁目6","","","","","","","","","","","","","","","9180001004957","","","",""
"西多摩運送株式会社","9643748374869","","","","","","","196-0015","東京都昭島市昭和町一丁目3-28","","","","","","","","","","","","","","","4012801002459","","","",""
"西日本急送株式会社","7691615531843","","","","","","","813-0034","福岡県福岡市東区多の津一丁目19-6","","","","","","","","","","","","","","","6290001003678","","","",""
"株式会社西日本美装","6898623855591","","","","","","","802-0816","福岡県北九州市小倉南区若園二丁目7-18","","","","","","","","","","","","","","","4290801002955","","","",""
"有限会社西原急便","1218742307856","","","","","","","842-0104","佐賀県神埼郡吉野ヶ里町三津1400-4","","","","","","","","","","","","","","","5300002010053","","","",""
"日本郵便株式会社","3226121470158","","","","","","","100-0004","東京都千代田区大手町二丁目3-1","","","","","","","","","","","","","","","1010001112577","","","",""
"日本エコロジック株式会社","4387700217205","","","","","","","633-0066","奈良県桜井市大字西之宮129-5","","","","","","","","","","","","","","","3150001009477","","","",""
"日本環境マネジメント株式会社","3243824832622","","","","","","","330-0062","埼玉県さいたま市浦和区仲町一丁目12-1","","","","","","","","","","","","","","","9030001002983","","","",""
"日本信書便株式会社","2624136309206","","","","","","","531-0073","大阪府大阪市北区本庄西三丁目2-20","","","","","","","","","","","","","","","9120001108508","","","",""
"能島運輸株式会社","3197988989389","","","","","","","170-0001","東京都豊島区西巣鴨一丁目9-3","","","","","","","","","","","","","","","7013101003938","","","",""
"羽田運輸株式会社","8175917399030","","","","","","","144-0043","東京都大田区羽田三丁目15-15","","","","","","","","","","","","","","","8010801009776","","","",""
"バイクエクスプレス有限会社","5365752747725","","","","","","","810-0044","福岡県福岡市中央区六本松三丁目7-3 1F","","","","","","","","","","","","","","","1290002012369","","","",""
"有限会社バイク特急便","9657440823307","","","","","","","700-0941","岡山県岡山市北区青江三丁目15-1","","","","","","","","","","","","","","","1260002007710","","","",""
"日ノ丸西濃運輸株式会社","3639860081738","","","","","","","680-0942","鳥取県鳥取市湖山町東三丁目40","","","","","","","","","","","","","","","5270001000653","","","",""
"広田ユニオン株式会社","8453585153479","","","","","","","135-0016","東京都江東区東陽六丁目5-3 リバーフィールズ東陽町1F2F","","","","","","","","","","","","","","","1120001016049","","","",""
"ビー・カーゴワークス株式会社","2756537877005","","","","","","","271-0092","千葉県松戸市松戸2299-7 MATSUDOBASEBLDG","","","","","","","","","","","","","","","7040001033708","","","",""
"ＰＳコミュニケーションズ株式会社","3381518647007","","","","","","","105-0011","東京都港区芝公園一丁目6-8 泉芝公園ビル3F","","","","","","","","","","","","","","","9010401083576","","","",""
"福井グリーンライン株式会社","1779562715946","","","","","","","910-0804","福井県福井市高木中央二丁目4202","","","","","","","","","","","","","","","9210001004739","","","",""
"富士警備保障株式会社","2771319060156","","","","","","","849-0932","佐賀県佐賀市鍋島町大字八戸溝1428-1","","","","","","","","","","","","","","","3300001000841","","","",""
"府中高速運輸株式会社","7208648442846","","","","","","","726-0001","広島県府中市本山町530-184","","","","","","","","","","","","","","","8240001034412","","","",""
"株式会社フリーラン","8919958658057","","","","","","","136-0082","東京都江東区新木場一丁目11-17","","","","","","","","","","","","","","","1010401060987","","","",""
"特定非営利活動法人ふれんど","7522127713043","","","","","","","699-1334","島根県雲南市木次町新市3","","","","","","","","","","","","","","","7280005006470","","","",""
"株式会社ブルーマックス","4071026105416","","","","","","","431-1103","静岡県浜松市中央区湖東町3380","","","","","","","","","","","","","","","3080401012542","","","",""
"有限会社プロ・サポート","4822968582858","","","","","","","174-0063","東京都板橋区前野町三丁目21-5","","","","","","","","","","","","","","","5010002034420","","","",""
"株式会社ベストソリューション","8295136427780","","","","","","","830-0003","福岡県久留米市東櫛原町2589-6 2B","","","","","","","","","","","","","","","3290001051985","","","",""
"豊栄交通株式会社","3646226940519","","","","","","","471-0841","愛知県豊田市深田町一丁目126-1","","","","","","","","","","","","","","","6180301019229","","","",""
"北陸電通輸送株式会社","1487878639658","","","","","","","920-3132","石川県金沢市法光寺町ホ22","","","","","","","","","","","","","","","2220001006410","","","",""
"株式会社ボナシステムズ","3728368998510","","","","","","","811-1352","福岡県福岡市南区鶴田一丁目2-52 ハイツやよい坂106","","","","","","","","","","","","","","","9290001031247","","","",""
"有限会社マイハート","5199825319630","","","","","","","937-0041","富山県魚津市吉島二丁目3-5","","","","","","","","","","","","","","","5230002007866","","","",""
"社会福祉法人まごころ会","5367427253017","","","","","","","840-2213","佐賀県佐賀市川副町大字鹿江1752-5","","","","","","","","","","","","","","","2300005002711","","","",""
"株式会社松尾急便","7479709078945","","","","","","","854-1123","長崎県諫早市飯盛町里191-6","","","","","","","","","","","","","","","8310001011429","","","",""
"松潮物流株式会社","8327454686155","","","","","","","571-0015","大阪府門真市三ツ島六丁目22-23","","","","","","","","","","","","","","","1120001158188","","","",""
"株式会社マッハ五十","5333689723360","","","","","","","130-0011","東京都墨田区石原四丁目12-11","","","","","","","","","","","","","","","4010601015598","","","",""
"有限会社丸オ奥田商店","9666461937499","","","","","","","135-0042","東京都江東区木場五丁目12-3","","","","","","","","","","","","","","","1010602004636","","","",""
"有限会社マルケー物流","7631056418296","","","","","","","004-0022","北海道札幌市厚別区厚別南五丁目9-17","","","","","","","","","","","","","","","2430002035825","","","",""
"丸鉄運送株式会社","5166163132872","","","","","","","584-0024","大阪府富田林市若松町五丁目11-26","","","","","","","","","","","","","","","9120101031205","","","",""
"株式会社マンハッタンサービス","2893132550272","","","","","","","171-0022","東京都豊島区南池袋三丁目10-8 第一野萩ビル1階","","","","","","","","","","","","","","","7013301020601","","","",""
"株式会社ミトク","3022121715985","","","","","","","958-0821","新潟県村上市山辺里164","","","","","","","","","","","","","","","8110002021471","","","",""
"南九州福山通運株式会社","7785680062763","","","","","","","890-0033","鹿児島県鹿児島市西別府町3200-3","","","","","","","","","","","","","","","8340001004124","","","",""
"南東北福山通運株式会社","2750239242409","","","","","","","984-0002","宮城県仙台市若林区卸町東五丁目7-58","","","","","","","","","","","","","","","5370001013505","","","",""
"株式会社宮坂組","6332974340515","","","","","","","399-4511","長野県上伊那郡南箕輪村40-1","","","","","","","","","","","","","","","4100001021007","","","",""
"株式会社メイケイデータ運輸","1075868745201","","","","","","","451-0044","愛知県名古屋市西区菊井二丁目4-3","","","","","","","","","","","","","","","8180001026515","","","",""
"株式会社メッセム","2024898353300","","","","","","","107-0062","東京都港区南青山二丁目2-15 ウィン青山942","","","","","","","","","","","","","","","6010401071336","","","",""
"株式会社メッセンジャー","7469961073712","","","","","","","581-0811","大阪府八尾市新家町四丁目47-1","","","","","","","","","","","","","","","7122001022277","","","",""
"山一産業株式会社","9085048098784","","","","","","","213-0023","神奈川県川崎市高津区子母口350","","","","","","","","","","","","","","","7020001067187","","","",""
"株式会社悦興運","9114713495782","","","","","","","158-0086","東京都世田谷区尾山台三丁目28-20","","","","","","","","","","","","","","","8010901001872","","","",""
"株式会社ライフクリエイトサービス","5907001925274","","","","","","","131-0045","東京都墨田区押上一丁目48-15","","","","","","","","","","","","","","","8010601032243","","","",""
"琉球パートナー物流株式会社","5581736649594","","","","","","","901-2221","沖縄県宜野湾市伊佐四丁目10-9","","","","","","","","","","","","","","","7360001015426","","","",""
"有限会社ワイエムフロントサービス","3019440093962","","","","","","","923-0904","石川県小松市小馬出町27-6","","","","","","","","","","","","","","","6220002011430","","","",""
"株式会社ＹＫサービス","8254878836018","","","","","","","006-0842","北海道札幌市手稲区曙十二条二丁目6-21","","","","","","","","","","","","","","","3430001031510","","","",""
"株式会社ワーズ","3760011658193","","","","","","","658-0024","兵庫県神戸市東灘区魚崎浜町33","","","","","","","","","","","","","","","7140001089665","","","",""
