"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"アイケーメタル株式会社","3081972522726","","","","","","","337-0004","埼玉県さいたま市見沼区卸町一丁目38","","","","","","","","","","","","","","","6030001000346","","","",""
"愛鋼株式会社","9195960007184","","","","","","","476-0001","愛知県東海市南柴田町ハノ割138-5","","","","","","","","","","","","","","","8180001094181","","","",""
"アイザック株式会社","3536423944599","","","","","","","925-0211","石川県羽咋郡志賀町矢田四44-1","","","","","","","","","","","","","","","5220001016308","","","",""
"有限会社會澤機熔工業","9441547572070","","","","","","","311-0102","茨城県那珂市向山989-8","","","","","","","","","","","","","","","9050002007030","","","",""
"アイシン高丘株式会社","1935642725903","","","","","","","473-0921","愛知県豊田市高丘新町天王1","","","","","","","","","","","","","","","1180301017773","","","",""
"株式会社アイジェクト","9715611663058","","","","","","","350-1202","埼玉県日高市大字駒寺野新田251-14","","","","","","","","","","","","","","","5030001090355","","","",""
"株式会社Ｉ・ＳＴＥＥＬ","9749789931721","","","","","","","910-0057","福井県福井市里別所町11-6","","","","","","","","","","","","","","","3210001017630","","","",""
"愛西センターレス工業株式会社","8761821102036","","","","","","","497-0055","愛知県海部郡蟹江町源氏一丁目47","","","","","","","","","","","","","","","7180001096708","","","",""
"有限会社アイテック精密","8262975597249","","","","","","","194-0215","東京都町田市小山ヶ丘六丁目3-13","","","","","","","","","","","","","","","6012302008012","","","",""
"愛知管材工業株式会社","4227395710608","","","","","","","475-0832","愛知県半田市川崎町三丁目1","","","","","","","","","","","","","","","1180001029111","","","",""
"愛知県金属株式会社","2020040766712","","","","","","","456-0004","愛知県名古屋市熱田区桜田町9-18","","","","","","","","","","","","","","","8180001021391","","","",""
"愛知工業株式会社","3773263659910","","","","","","","470-0224","愛知県みよし市三好町半野木1-87","","","","","","","","","","","","","","","4180001023152","","","",""
"株式会社愛知工業","5355330701254","","","","","","","444-0305","愛知県西尾市平坂町中奥41","","","","","","","","","","","","","","","2180301022244","","","",""
"株式会社愛知工業所","9502896753717","","","","","","","455-0831","愛知県名古屋市港区十一屋一丁目57","","","","","","","","","","","","","","","5180001013937","","","",""
"株式会社愛知工範製作所","6247640033115","","","","","","","457-0807","愛知県名古屋市南区鶴見通四丁目2-3","","","","","","","","","","","","","","","9180001013941","","","",""
"愛知製鋼株式会社","2520875405658","","","","","","","476-0003","愛知県東海市荒尾町ワノ割1","","","","","","","","","","","","","","","9180001094156","","","",""
"愛知鍛造株式会社","3235197001157","","","","","","","490-1443","愛知県海部郡飛島村大字新政成十一丁目36-3","","","","","","","","","","","","","","","7180001018728","","","",""
"アイチテクノメタルフカウミ株式会社","7231282509039","","","","","","","959-0215","新潟県燕市吉田下中野1483","","","","","","","","","","","","","","","9110001015696","","","",""
"愛知ドビー株式会社","8096247522873","","","","","","","454-0805","愛知県名古屋市中川区舟戸町2 運河沿い","","","","","","","","","","","","","","","4180001018730","","","",""
"有限会社アイチメタリコン","7303886684506","","","","","","","497-0001","愛知県あま市七宝町沖之島九之坪67","","","","","","","","","","","","","","","9180002092233","","","",""
"株式会社会津工場","3947668746367","","","","","","","968-0605","福島県南会津郡只見町大字二軒在家上タモ721-1","","","","","","","","","","","","","","","7380001019111","","","",""
"有限会社会津メタル","3743906421640","","","","","","","274-0056","千葉県船橋市神保町231-1","","","","","","","","","","","","","","","3040002031912","","","",""
"株式会社Ｉ．Ｔ．Ｏ","8654439504062","","","","","","","512-8051","三重県四日市市北山町井塚1000-1","","","","","","","","","","","","","","","7190001017571","","","",""
"有限会社アイディー技研","1336257151123","","","","","","","358-0014","埼玉県入間市宮寺4079-16","","","","","","","","","","","","","","","1030002035081","","","",""
"有限会社相仲製作所","9935720590369","","","","","","","382-0000","長野県須坂市大字小河原4062-20","","","","","","","","","","","","","","","8100002008222","","","",""
"相原産業株式会社","3437461202604","","","","","","","243-0425","神奈川県海老名市中野三丁目1-1","","","","","","","","","","","","","","","1021001026642","","","",""
"相場産業株式会社","6809774057449","","","","","","","955-0814","新潟県三条市金子新田乙1691-5","","","","","","","","","","","","","","","3110001013813","","","",""
"有限会社アイビー製作所","7018374918003","","","","","","","417-0061","静岡県富士市伝法802-6","","","","","","","","","","","","","","","2080102013163","","","",""
"アイ・ピー・テック株式会社","3813276607773","","","","","","","431-3102","静岡県浜松市中央区豊西町1020","","","","","","","","","","","","","","","6080401006541","","","",""
"愛福建材加工株式会社","5288143151381","","","","","","","490-1437","愛知県海部郡飛島村元起三丁目86","","","","","","","","","","","","","","","1180001098544","","","",""
"有限会社相見砲金工場","5277963515979","","","","","","","332-0002","埼玉県川口市弥平三丁目8-11","","","","","","","","","","","","","","","1030002099829","","","",""
"株式会社アイメック","3422718419424","","","","","","","791-0508","愛媛県西条市丹原町池田1258-1","","","","","","","","","","","","","","","9500001008859","","","",""
"株式会社愛力","8781831006470","","","","","","","792-0003","愛媛県新居浜市新田町三丁目2-27","","","","","","","","","","","","","","","9500001010749","","","",""
"愛和金属有限会社","3339010083314","","","","","","","629-2522","京都府京丹後市大宮町三重470","","","","","","","","","","","","","","","3130002033692","","","",""
"有限会社アイワ柴田工業","6201664117058","","","","","","","050-0052","北海道室蘭市香川町37-21","","","","","","","","","","","","","","","3430002063809","","","",""
"株式会社愛和鉄工","3326538990881","","","","","","","441-1115","愛知県豊橋市石巻本町広福8-1","","","","","","","","","","","","","","","1180301008277","","","",""
"株式会社葵商店","7052772574054","","","","","","","444-3624","愛知県岡崎市牧平町岩田3-28","","","","","","","","","","","","","","","8180301000021","","","",""
"青木工業株式会社","9379709485028","","","","","","","332-0032","埼玉県川口市中青木一丁目4-28","","","","","","","","","","","","","","","5030001073459","","","",""
"有限会社青木商会","4183201525903","","","","","","","456-0052","愛知県名古屋市熱田区二番二丁目16-6","","","","","","","","","","","","","","","2180002019903","","","",""
"株式会社青木鋳造所","3607710918353","","","","","","","370-0865","群馬県高崎市寺尾町700","","","","","","","","","","","","","","","6070001005993","","","",""
"株式会社青木鉄工","6395548386207","","","","","","","611-0041","京都府宇治市槇島町三十五45-4","","","","","","","","","","","","","","","2130001056076","","","",""
"有限会社青木鉄工建設","6035384125213","","","","","","","216-0042","神奈川県川崎市宮前区南野川二丁目10-24","","","","","","","","","","","","","","","5020002085669","","","",""
"株式会社青木鉄工所","5676083937814","","","","","","","930-0996","富山県富山市新庄本町二丁目3-75","","","","","","","","","","","","","","","6230001013807","","","",""
"株式会社青木鉄工所","6366540530416","","","","","","","371-0116","群馬県前橋市富士見町原之郷1440-3","","","","","","","","","","","","","","","9070001000018","","","",""
"青田シヤーリング株式会社","6933900043781","","","","","","","679-2101","兵庫県姫路市船津町4619","","","","","","","","","","","","","","","8140001057472","","","",""
"株式会社あおと殖産","1815017166691","","","","","","","690-0003","島根県松江市朝日町452","","","","","","","","","","","","","","","6280001002763","","","",""
"株式会社アオノ機材商店","8751457189123","","","","","","","661-0021","兵庫県尼崎市名神町三丁目8-16","","","","","","","","","","","","","","","7140001047391","","","",""
"株式会社青孫","9578774709349","","","","","","","220-0023","神奈川県横浜市西区平沼一丁目12-1","","","","","","","","","","","","","","","2020001014136","","","",""
"青柳重機有限会社","5765214605312","","","","","","","950-1475","新潟県新潟市南区戸頭2144","","","","","","","","","","","","","","","4110002010008","","","",""
"株式会社青山商店","1459115100601","","","","","","","447-0854","愛知県碧南市須磨町2-14","","","","","","","","","","","","","","","6180301015013","","","",""
"株式会社青山製作所製造本部","7226133115894","","","","","","","509-8301","岐阜県中津川市蛭川新田5269-1","","","","","","","","","","","","","","","3200001024223","","","",""
"青山鉄工株式会社","1436219931759","","","","","","","456-0014","愛知県名古屋市熱田区中田町8-6","","","","","","","","","","","","","","","1180001021423","","","",""
"有限会社赤石工業所","2131447293276","","","","","","","064-0927","北海道札幌市中央区南二十七条西十一丁目1-1 902号","","","","","","","","","","","","","","","8430002000468","","","",""
"有限会社赤木精機","5714096416193","","","","","","","344-0015","埼玉県春日部市赤沼259","","","","","","","","","","","","","","","3030002071777","","","",""
"有限会社赤坂鉄工所","3953667631005","","","","","","","031-0833","青森県八戸市大字大久保町道12","","","","","","","","","","","","","","","1420002006051","","","",""
"株式会社赤阪ホーニング","2944743077814","","","","","","","584-0023","大阪府富田林市若松町東二丁目5-33","","","","","","","","","","","","","","","7120101030679","","","",""
"赤澤鎔接工業株式会社","7932092739197","","","","","","","713-8121","岡山県倉敷市玉島阿賀崎2401","","","","","","","","","","","","","","","7260001012367","","","",""
"アカシ株式会社","9118168368927","","","","","","","444-1325","愛知県高浜市青木町一丁目3-3","","","","","","","","","","","","","","","4180301013596","","","",""
"株式会社明石合銅","3151762088923","","","","","","","924-0011","石川県白山市横江町1484","","","","","","","","","","","","","","","5220001008932","","","",""
"有限会社明石製作所","9643657393819","","","","","","","335-0015","埼玉県戸田市川岸一丁目5-13","","","","","","","","","","","","","","","7030002023568","","","",""
"株式会社アカシン","1704054861570","","","","","","","721-0951","広島県福山市新浜町一丁目6-34","","","","","","","","","","","","","","","4240001029696","","","",""
"有限会社赤新鉄工所","9308256990884","","","","","","","720-0202","広島県福山市鞆町後地26-175","","","","","","","","","","","","","","","6240002039073","","","",""
"赤谷電気工業株式会社","3006077868254","","","","","","","957-0464","新潟県新発田市上赤谷1184","","","","","","","","","","","","","","","8010401001200","","","",""
"株式会社暁金属","5408714811780","","","","","","","632-0245","奈良県奈良市藺生町734-8","","","","","","","","","","","","","","","1150001007929","","","",""
"株式会社暁産業","9532568561253","","","","","","","781-5310","高知県香南市赤岡町1893-6","","","","","","","","","","","","","","","5490001006348","","","",""
"株式会社あかつき鉄工","3935402436744","","","","","","","761-1406","香川県高松市香南町西庄1282-1","","","","","","","","","","","","","","","8470001015307","","","",""
"有限会社赤鉄","3954129263188","","","","","","","985-0843","宮城県多賀城市明月一丁目3-54","","","","","","","","","","","","","","","1370602000062","","","",""
"赤羽冶金株式会社","5243808007905","","","","","","","115-0042","東京都北区志茂五丁目37-16","","","","","","","","","","","","","","","3011501000162","","","",""
"株式会社赤堀鉄工所","8099189707817","","","","","","","410-0873","静岡県沼津市大諏訪626","","","","","","","","","","","","","","","4080101018277","","","",""
"赤堀電機産業株式会社","1013875565888","","","","","","","561-0805","大阪府豊中市原田南二丁目3-19","","","","","","","","","","","","","","","1120901022641","","","",""
"有限会社赤松","4950928547405","","","","","","","559-0012","大阪府大阪市住之江区東加賀屋一丁目1-12","","","","","","","","","","","","","","","3120002016070","","","",""
"株式会社赤松製錨所","5629104071838","","","","","","","720-0202","広島県福山市鞆町後地26-16","","","","","","","","","","","","","","","9240001029709","","","",""
"株式会社アキオカ","7967867827028","","","","","","","713-8103","岡山県倉敷市玉島乙島8252-35","","","","","","","","","","","","","","","8260001012440","","","",""
"アキ工業株式会社","9846198551616","","","","","","","537-0001","大阪府大阪市東成区深江北二丁目10-4","","","","","","","","","","","","","","","5120001011566","","","",""
"秋園観光株式会社","7323260257915","","","","","","","892-0816","鹿児島県鹿児島市山下町17-15 アーバンライフ山下1101号室","","","","","","","","","","","","","","","2040001029198","","","",""
"株式会社秋園鋼板加工所","7898412810384","","","","","","","348-0038","埼玉県羽生市小松台二丁目705-33","","","","","","","","","","","","","","","6030001032694","","","",""
"秋田エコプラッシュ株式会社","6876654787163","","","","","","","016-0122","秋田県能代市扇田扇渕11-1","","","","","","","","","","","","","","","7410001007509","","","",""
"秋田新産線材株式会社","6494241782932","","","","","","","011-0901","秋田県秋田市寺内神屋敷295-67","","","","","","","","","","","","","","","2410001000344","","","",""
"秋津鋼材株式会社","9255268323648","","","","","","","639-1038","奈良県大和郡山市西町127-5","","","","","","","","","","","","","","","7150001005555","","","",""
"秋木製鋼株式会社","5491082244657","","","","","","","016-0814","秋田県能代市能代町中川原26","","","","","","","","","","","","","","","6410001006998","","","",""
"株式会社秋本特殊鋼商会","4619716545821","","","","","","","630-8452","奈良県奈良市北之庄西町二丁目7-20","","","","","","","","","","","","","","","8150001000118","","","",""
"株式会社秋谷合金鋳造所","1867787259055","","","","","","","132-0025","東京都江戸川区松江七丁目24-10","","","","","","","","","","","","","","","4011701001471","","","",""
"有限会社秋山合金鋳造所","5117938930119","","","","","","","425-0052","静岡県焼津市田尻2297-5","","","","","","","","","","","","","","","5080002015496","","","",""
"秋山シャーリング株式会社","5549431455099","","","","","","","550-0025","大阪府大阪市西区九条南四丁目21-12","","","","","","","","","","","","","","","1120001040809","","","",""
"秋山精鋼株式会社","9644249554936","","","","","","","103-0001","東京都中央区日本橋小伝馬町15-17 ASK日本橋ビル","","","","","","","","","","","","","","","4010001036393","","","",""
"明鋼材株式会社","2294375179176","","","","","","","454-0013","愛知県名古屋市中川区八熊一丁目11-15","","","","","","","","","","","","","","","8180001021061","","","",""
"有限会社あきる野精密","9149760561063","","","","","","","197-0832","東京都あきる野市上代継5","","","","","","","","","","","","","","","8013102005379","","","",""
"株式会社アクア","7651108004861","","","","","","","273-0018","千葉県船橋市栄町二丁目5-17","","","","","","","","","","","","","","","1040001079624","","","",""
"株式会社アクティブリソース","7313324374625","","","","","","","174-0065","東京都板橋区若木一丁目19-3","","","","","","","","","","","","","","","4011401006597","","","",""
"アークハリマ株式会社","9312925581331","","","","","","","671-0252","兵庫県姫路市花田町加納原田771-1","","","","","","","","","","","","","","","1140001057446","","","",""
"明智工業株式会社","3400510988324","","","","","","","511-0522","三重県いなべ市藤原町篠立3390-52","","","","","","","","","","","","","","","9190001013098","","","",""
"明野精密工業有限会社","1260440194381","","","","","","","334-0013","埼玉県川口市南鳩ヶ谷五丁目8-17","","","","","","","","","","","","","","","3030002098564","","","",""
"曙ブレード株式会社","5815598169215","","","","","","","352-0024","埼玉県新座市道場一丁目13-24","","","","","","","","","","","","","","","3030001045724","","","",""
"明海リサイクルセンター株式会社","4958500056296","","","","","","","441-8074","愛知県豊橋市明海町1","","","","","","","","","","","","","","","2180301004928","","","",""
"赤穂ロープ株式会社","6022228057674","","","","","","","678-0172","兵庫県赤穂市坂越291","","","","","","","","","","","","","","","4140001039747","","","",""
"朝明工業株式会社","8615505436563","","","","","","","454-0022","愛知県名古屋市中川区露橋一丁目31-16","","","","","","","","","","","","","","","2180001018765","","","",""
"有限会社浅井工業","2368094065153","","","","","","","340-0803","埼玉県八潮市大字上馬場382-2","","","","","","","","","","","","","","","2030002046391","","","",""
"浅井ショーワ株式会社","4310887738913","","","","","","","961-0304","福島県白河市東工業団地南5","","","","","","","","","","","","","","","2380001010520","","","",""
"株式会社浅井鋳造所","9894396943395","","","","","","","491-0814","愛知県一宮市千秋町小山東仲田12","","","","","","","","","","","","","","","6180001086817","","","",""
"浅井フォージ株式会社","5259912880152","","","","","","","300-0615","茨城県稲敷市町田500","","","","","","","","","","","","","","","8010601008061","","","",""
"有限会社浅川軽合金鋳造所","8457277731999","","","","","","","963-6217","福島県石川郡浅川町大字簑輪山敷田62-3","","","","","","","","","","","","","","","5380002021191","","","",""
"株式会社朝倉鋳物","6108875366664","","","","","","","332-0031","埼玉県川口市青木三丁目1-16","","","","","","","","","","","","","","","2030001080862","","","",""
"アサゴエ工業株式会社","5053100787717","","","","","","","701-0206","岡山県岡山市南区箕島557-4","","","","","","","","","","","","","","","5260001000233","","","",""
"株式会社浅田製作所","8809604086426","","","","","","","543-0014","大阪府大阪市天王寺区玉造元町18-20","","","","","","","","","","","","","","","7120001022652","","","",""
"有限会社浅沼金属製作所","2127192793725","","","","","","","132-0035","東京都江戸川区平井二丁目3-10","","","","","","","","","","","","","","","8011702000452","","","",""
"株式会社浅野技研","3336950557472","","","","","","","577-0827","大阪府東大阪市衣摺六丁目2-4","","","","","","","","","","","","","","","3122001012661","","","",""
"株式会社アサノ鋳造","8236396863329","","","","","","","501-4610","岐阜県郡上市大和町島3148","","","","","","","","","","","","","","","8200001026743","","","",""
"株式会社浅野鉄工所","6157253596512","","","","","","","793-0006","愛媛県西条市下島山甲1140","","","","","","","","","","","","","","","4500001008855","","","",""
"浅原合金工業株式会社","7459393000084","","","","","","","364-0007","埼玉県北本市東間八丁目91","","","","","","","","","","","","","","","3030001061903","","","",""
"有限会社アサバ","8526907106551","","","","","","","332-0011","埼玉県川口市元郷二丁目4-8","","","","","","","","","","","","","","","3030002110106","","","",""
"株式会社アサヒ","7795543781045","","","","","","","761-8082","香川県高松市鹿角町上川原554-1","","","","","","","","","","","","","","","6470001000351","","","",""
"株式会社朝日金属工業所","3747189836458","","","","","","","210-0813","神奈川県川崎市川崎区昭和一丁目5-17","","","","","","","","","","","","","","","6020001071909","","","",""
"旭鋼管工業株式会社","2641289002618","","","","","","","340-0024","埼玉県草加市谷塚上町565","","","","","","","","","","","","","","","6030001034633","","","",""
"朝日工業株式会社","8724246693439","","","","","","","170-0013","東京都豊島区東池袋三丁目23-5 DAIWA東池袋ビル","","","","","","","","","","","","","","","2013301000418","","","",""
"旭鋼材工業株式会社","8465735031867","","","","","","","882-0024","宮崎県延岡市大武町39-16","","","","","","","","","","","","","","","7350001006616","","","",""
"旭鋼鈑株式会社","7291092073634","","","","","","","577-0835","大阪府東大阪市柏田西二丁目15-3","","","","","","","","","","","","","","","5122001000193","","","",""
"有限会社旭製作所","3389375406001","","","","","","","239-0826","神奈川県横須賀市長瀬二丁目9-6","","","","","","","","","","","","","","","3021002062511","","","",""
"旭切断部品株式会社","6626717517125","","","","","","","270-0222","千葉県野田市木間ケ瀬1472","","","","","","","","","","","","","","","3040001071595","","","",""
"有限会社旭鍛工","7604299847235","","","","","","","319-2134","茨城県常陸大宮市工業団地654","","","","","","","","","","","","","","","4050002035457","","","",""
"旭鋳金工業株式会社","5656448868329","","","","","","","241-0012","神奈川県横浜市旭区西川島町67-1","","","","","","","","","","","","","","","1020001004699","","","",""
"朝日鋳工株式会社","6578597286554","","","","","","","593-8324","大阪府堺市西区鳳東町六丁616","","","","","","","","","","","","","","","8120101000846","","","",""
"株式会社朝日鋳工所","5489324404383","","","","","","","511-0821","三重県桑名市大字矢田166","","","","","","","","","","","","","","","5190001011997","","","",""
"株式会社旭鋳造所","4622866199860","","","","","","","444-0311","愛知県西尾市新在家町札山25-1 ノーベル花々201号室","","","","","","","","","","","","","","","2180301022269","","","",""
"株式会社アサヒ超硬工具製作所","9381483250458","","","","","","","454-0833","愛知県名古屋市中川区上脇町二丁目45","","","","","","","","","","","","","","","5180001018787","","","",""
"株式会社アサヒテクノス","1281576169367","","","","","","","181-0005","東京都三鷹市中原二丁目16-14","","","","","","","","","","","","","","","3012401019061","","","",""
"旭テック株式会社","9516836997846","","","","","","","436-0342","静岡県掛川市上西郷1569-1","","","","","","","","","","","","","","","4080401014785","","","",""
"有限会社旭鉄工所","7986079042277","","","","","","","759-5513","山口県下関市豊北町大字北宇賀3294","","","","","","","","","","","","","","","1250002012158","","","",""
"株式会社旭電化","7236003548533","","","","","","","960-8151","福島県福島市太平寺堰ノ上9","","","","","","","","","","","","","","","3380001000074","","","",""
"旭電気製鋼株式会社","8030556077520","","","","","","","445-0031","愛知県西尾市家武町長台8","","","","","","","","","","","","","","","3180301022268","","","",""
"朝日ハガネ株式会社","8639399128211","","","","","","","453-0012","愛知県名古屋市中村区井深町3-3","","","","","","","","","","","","","","","3180001029266","","","",""
"アサヒフォージ株式会社","3076610432009","","","","","","","501-3772","岐阜県美濃市楓台72-2","","","","","","","","","","","","","","","4180001011487","","","",""
"株式会社アサヒメッシュ産業","4412487513432","","","","","","","710-0252","岡山県倉敷市玉島爪崎627","","","","","","","","","","","","","","","9260001012398","","","",""
"株式会社アサミ","2254861677493","","","","","","","377-0025","群馬県渋川市川島1137-5","","","","","","","","","","","","","","","4070001017470","","","",""
"アサミ興業株式会社","1815352103063","","","","","","","530-0001","大阪府大阪市北区梅田一丁目11-4 1900号","","","","","","","","","","","","","","","3120001011576","","","",""
"浅見工業株式会社","6624222104673","","","","","","","377-0025","群馬県渋川市川島1081","","","","","","","","","","","","","","","6070001017436","","","",""
"株式会社浅見商店","4969588093948","","","","","","","132-0021","東京都江戸川区中央一丁目8-3","","","","","","","","","","","","","","","3011701000292","","","",""
"有限会社浅村鋳造所","5309845102426","","","","","","","933-0014","富山県高岡市野村1602-1","","","","","","","","","","","","","","","5230002010572","","","",""
"麻布成形株式会社","6017841893094","","","","","","","279-0025","千葉県浦安市鉄鋼通り一丁目9-3","","","","","","","","","","","","","","","8040001031330","","","",""
"有限会社勗友製作所","9100338347165","","","","","","","327-0104","栃木県佐野市赤見町2759-3","","","","","","","","","","","","","","","6060002038952","","","",""
"有限会社足木商店","8915429985486","","","","","","","441-8074","愛知県豊橋市明海町2-69","","","","","","","","","","","","","","","2180302006196","","","",""
"有限会社芦田金属工業所","3817074901166","","","","","","","959-1286","新潟県燕市小関454-2","","","","","","","","","","","","","","","3110002018828","","","",""
"有限会社芦田シャーリング","9805093945835","","","","","","","959-1286","新潟県燕市小関野中829-21","","","","","","","","","","","","","","","1110002016800","","","",""
"有限会社アシハラ工機","6549474827888","","","","","","","840-0501","佐賀県佐賀市富士町大字古湯2245-1","","","","","","","","","","","","","","","2300002002029","","","",""
"アシバネ鋼業株式会社","6290400787772","","","","","","","542-0081","大阪府大阪市中央区南船場一丁目11-9 安田ビル内","","","","","","","","","","","","","","","4120001073574","","","",""
"有限会社亜細亜鍛造所","1251351996056","","","","","","","334-0075","埼玉県川口市江戸袋一丁目33-10","","","","","","","","","","","","","","","2030002099935","","","",""
"アジア鋳工株式会社","1799629865185","","","","","","","362-0064","埼玉県上尾市大字小敷谷氷川後996-1","","","","","","","","","","","","","","","3030001043240","","","",""
"アジアテクノ有限会社","3606920976572","","","","","","","370-2343","群馬県富岡市七日市1201-9","","","","","","","","","","","","","","","6070002017105","","","",""
"アジア物性材料株式会社","6237206223447","","","","","","","226-0019","神奈川県横浜市緑区中山二丁目15-1","","","","","","","","","","","","","","","2020001001803","","","",""
"阿尻製鋼株式会社","3796767422088","","","","","","","950-3134","新潟県新潟市北区新崎293-4","","","","","","","","","","","","","","","4110001001098","","","",""
"株式会社明壁鋳造所","3515038173642","","","","","","","457-0042","愛知県名古屋市南区曽池町三丁目32","","","","","","","","","","","","","","","2180001007768","","","",""
"株式会社アーステクニカル","6237639892402","","","","","","","918-8017","福井県福井市下荒井町4-90","","","","","","","","","","","","","","","7210001009120","","","",""
"アスリート工業株式会社","6950425703282","","","","","","","334-0013","埼玉県川口市南鳩ヶ谷六丁目9-16","","","","","","","","","","","","","","","8030001073051","","","",""
"有限会社アズマ","7912524424396","","","","","","","933-0959","富山県高岡市長江545","","","","","","","","","","","","","","","7230002010570","","","",""
"東鋼業株式会社","6509723281915","","","","","","","340-0831","埼玉県八潮市大字南後谷99","","","","","","","","","","","","","","","7030001037916","","","",""
"有限会社東工業所","5293440332157","","","","","","","359-1145","埼玉県所沢市大字山口1470","","","","","","","","","","","","","","","7030002028055","","","",""
"東鋼材株式会社","1475844558949","","","","","","","130-0002","東京都墨田区業平四丁目2-11 業平あずま館","","","","","","","","","","","","","","","5010601018534","","","",""
"株式会社東鋳造所","2875613098345","","","","","","","444-0301","愛知県西尾市田貫町下野川57","","","","","","","","","","","","","","","6180301023726","","","",""
"アズマックス株式会社","9556898313800","","","","","","","103-0027","東京都中央区日本橋二丁目15-3 平和不動産日本橋ビル","","","","","","","","","","","","","","","5010001035667","","","",""
"東鐵興株式会社","9891716435338","","","","","","","455-0813","愛知県名古屋市港区善進本町463","","","","","","","","","","","","","","","3180001006967","","","",""
"合資会社東鉄工所","5551820935376","","","","","","","652-0885","兵庫県神戸市兵庫区御所通一丁目3-11","","","","","","","","","","","","","","","3140003002357","","","",""
"株式会社東電化","7555540504198","","","","","","","143-0003","東京都大田区京浜島二丁目2-11","","","","","","","","","","","","","","","7010801019801","","","",""
"アズマプレコート株式会社","2920874139099","","","","","","","272-0127","千葉県市川市塩浜二丁目30","","","","","","","","","","","","","","","8040001025448","","","",""
"株式会社東溶断工作所","7321974284650","","","","","","","578-0905","大阪府東大阪市川田四丁目8-28","","","","","","","","","","","","","","","4122001000244","","","",""
