"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"ＩＳエンジニアリング株式会社","9622655835554","","","","","","","103-0013","東京都中央区日本橋人形町一丁目4-10 人形町センタービル3F","","","","","","","","","","","","","","","8010001134111","","","",""
"有限会社アイ・エス・クリエート","9672365776126","","","","","","","264-0007","千葉県千葉市若葉区小倉町623-4","","","","","","","","","","","","","","","3040002000025","","","",""
"株式会社アイエスケー","7215211010955","","","","","","","210-0818","神奈川県川崎市川崎区中瀬三丁目1-7","","","","","","","","","","","","","","","6040001107958","","","",""
"アイエス興業株式会社","9254123945309","","","","","","","059-2402","北海道新冠郡新冠町字中央町17-9","","","","","","","","","","","","","","","5430001055813","","","",""
"有限会社アイエスコーポレーション","6129608022823","","","","","","","920-0376","石川県金沢市福増町北846-2","","","","","","","","","","","","","","","5220002000748","","","",""
"有限会社アイ・エスコーポレーション","4189091452438","","","","","","","981-3122","宮城県仙台市泉区加茂四丁目22-1","","","","","","","","","","","","","","","1370002000150","","","",""
"株式会社アイ・エス・シー","8103708273867","","","","","","","849-1303","佐賀県鹿島市大字森1302","","","","","","","","","","","","","","","4300001004874","","","",""
"株式会社アイ・エス・シー","3538814028611","","","","","","","595-0811","大阪府泉北郡忠岡町忠岡北三丁目12-15","","","","","","","","","","","","","","","2120101043594","","","",""
"アイエスシー株式会社","3926176292858","","","","","","","101-0032","東京都千代田区岩本町二丁目10-9 手塚ビル4F","","","","","","","","","","","","","","","7010001063542","","","",""
"アイエス資材株式会社","7230994882995","","","","","","","170-0001","東京都豊島区西巣鴨三丁目22-8","","","","","","","","","","","","","","","2013301030431","","","",""
"アイエスジー株式会社","8948203324009","","","","","","","273-0047","千葉県船橋市藤原三丁目16-17","","","","","","","","","","","","","","","7040001016506","","","",""
"有限会社アイエス製作","7249717955708","","","","","","","761-0821","香川県木田郡三木町大字鹿庭別所16-4","","","","","","","","","","","","","","","8470002011049","","","",""
"株式会社アイエス総合","5584957362533","","","","","","","987-0511","宮城県登米市迫町佐沼散田56-1","","","","","","","","","","","","","","","9370401000132","","","",""
"アイエスティー株式会社","2868440041852","","","","","","","104-0061","東京都中央区銀座八丁目10-3 銀座三鈴ビル8階","","","","","","","","","","","","","","","4010001072257","","","",""
"有限会社Ｉ・Ｓフォーム","1857940171429","","","","","","","842-0006","佐賀県神埼市神埼町枝ヶ里229-1","","","","","","","","","","","","","","","5300002005508","","","",""
"株式会社アイエスペイント","2548563966717","","","","","","","277-0802","千葉県柏市船戸館林1706-66","","","","","","","","","","","","","","","7040001075626","","","",""
"アイエスメタル株式会社","2569731959757","","","","","","","836-0067","福岡県大牟田市四山町9-3","","","","","","","","","","","","","","","3290001055929","","","",""
"株式会社アイエッチエヌ","8695620135983","","","","","","","918-8239","福井県福井市成和二丁目310","","","","","","","","","","","","","","","6210001000014","","","",""
"有限会社アイ・エッチ企画","3592719070350","","","","","","","989-3123","宮城県仙台市青葉区錦ケ丘五丁目1-2 302号","","","","","","","","","","","","","","","7370002017057","","","",""
"有限会社アイ・エヌ・シィー","9840297609163","","","","","","","551-0003","大阪府大阪市大正区千島三丁目11-23","","","","","","","","","","","","","","","4120002014503","","","",""
"有限会社ＩＮ商事","4712358911989","","","","","","","930-0175","富山県富山市願海寺346","","","","","","","","","","","","","","","6230002007072","","","",""
"有限会社アイエヌジーサービス","5513030139203","","","","","","","184-0013","東京都小金井市前原町四丁目6-17","","","","","","","","","","","","","","","1012402008156","","","",""
"株式会社ＩＮステンレス加工センター","3108138570352","","","","","","","969-1105","福島県本宮市関下下関下21-1","","","","","","","","","","","","","","","1040001055609","","","",""
"株式会社アイエヌティ","4939944698441","","","","","","","532-0004","大阪府大阪市淀川区西宮原二丁目7-38 新大阪西浦ビル7階","","","","","","","","","","","","","","","9120001053398","","","",""
"株式会社ＩＮＴコーポレーション","2599832699214","","","","","","","121-0012","東京都足立区青井五丁目3-11 701号","","","","","","","","","","","","","","","9013201016739","","","",""
"株式会社アイ・エヌ・ワイ","1141330114889","","","","","","","933-0003","富山県高岡市能町750","","","","","","","","","","","","","","","1180001057715","","","",""
"有限会社アイエフ","1300758584282","","","","","","","923-0034","石川県小松市長田町イ68-1","","","","","","","","","","","","","","","8220002010199","","","",""
"株式会社アイ・エフ・アール","3778475933335","","","","","","","116-0002","東京都荒川区荒川三丁目78-4 グレイス宮地701","","","","","","","","","","","","","","","7011501019042","","","",""
"アイ・エフ・エフ日本株式会社","4075513232457","","","","","","","140-0011","東京都品川区東大井一丁目21-4 アイ・エフ・エフビル","","","","","","","","","","","","","","","7010701000258","","","",""
"アイエフシー株式会社","3105864662549","","","","","","","211-0034","神奈川県川崎市中原区井田中ノ町14-40","","","","","","","","","","","","","","","5020001079696","","","",""
"株式会社ｉＦジュエリーパーツ","4967364604131","","","","","","","110-0005","東京都台東区上野五丁目22-6 御徒町みきビル","","","","","","","","","","","","","","","7010501002454","","","",""
"株式会社アイエムアイ","5439534839359","","","","","","","101-0063","東京都千代田区神田淡路町二丁目101 ワテラスタワー11F","","","","","","","","","","","","","","","6010501000616","","","",""
"株式会社ＩＭＥ","2026512395865","","","","","","","103-0006","東京都中央区日本橋富沢町4-1 ミズホビル5F","","","","","","","","","","","","","","","7010601031452","","","",""
"有限会社Ｉ・Ｍウッド","3542890793128","","","","","","","693-0213","島根県出雲市朝山町619-1","","","","","","","","","","","","","","","6280002006986","","","",""
"有限会社アイエムグリーンサービス","8974817631440","","","","","","","243-0204","神奈川県厚木市鳶尾二丁目25-5 501号","","","","","","","","","","","","","","","3021002036713","","","",""
"Ｉ・Ｍコーポレーション株式会社","9249467147699","","","","","","","541-0048","大阪府大阪市中央区瓦町二丁目4-5","","","","","","","","","","","","","","","2120001184984","","","",""
"株式会社アイエムサービス","2628944484672","","","","","","","453-0801","愛知県名古屋市中村区太閤四丁目11-13 601","","","","","","","","","","","","","","","4180001099622","","","",""
"株式会社アイ・エム・シー","1791403013130","","","","","","","737-0822","広島県呉市築地町5-17","","","","","","","","","","","","","","","8240001025510","","","",""
"株式会社アイ・エム・シー","5129002570923","","","","","","","319-0107","茨城県小美玉市小岩戸鹿久保1034-1","","","","","","","","","","","","","","","9050001011272","","","",""
"株式会社ＩＭＣＳ","4744395571055","","","","","","","569-0078","大阪府高槻市大手町4-4 メゾン大手301号","","","","","","","","","","","","","","","8120901033632","","","",""
"ＩＭＣＤジャパン合同会社","9007654519859","","","","","","","160-0023","東京都新宿区西新宿二丁目7-1","","","","","","","","","","","","","","","4010703003039","","","",""
"株式会社アイエムジェイ","6535161465491","","","","","","","252-0816","神奈川県藤沢市遠藤2020-25","","","","","","","","","","","","","","","6021001004560","","","",""
"株式会社ＩＭＴ","3247829389723","","","","","","","327-0313","栃木県佐野市吉水町711-6","","","","","","","","","","","","","","","1060001026153","","","",""
"ＩＭＢＣ株式会社","5974770461073","","","","","","","110-0005","東京都台東区上野三丁目17-4 尾上貿易上野ビル3F","","","","","","","","","","","","","","","3010501035813","","","",""
"株式会社アイ・エル・シー","9847273289707","","","","","","","669-1323","兵庫県三田市あかしあ台四丁目15-8","","","","","","","","","","","","","","","3140001066767","","","",""
"株式会社アイエンス","4944965675693","","","","","","","550-0002","大阪府大阪市西区江戸堀一丁目21-7 コーワ江戸堀ビル3F","","","","","","","","","","","","","","","3140001022456","","","",""
"相生化工株式会社","6632986533081","","","","","","","533-0015","大阪府大阪市東淀川区大隅一丁目6-69","","","","","","","","","","","","","","","4120001040707","","","",""
"相生ケミサイエンス株式会社","8386323784008","","","","","","","533-0015","大阪府大阪市東淀川区大隅一丁目6-69","","","","","","","","","","","","","","","8120001175838","","","",""
"有限会社相生興業","7647706021577","","","","","","","334-0013","埼玉県川口市南鳩ヶ谷二丁目25-21","","","","","","","","","","","","","","","6030002098537","","","",""
"相生礦油株式会社","2658729352016","","","","","","","678-0053","兵庫県相生市那波南本町2-36","","","","","","","","","","","","","","","9140001039635","","","",""
"相生商事株式会社","4913115280321","","","","","","","124-0011","東京都葛飾区四つ木四丁目1-16","","","","","","","","","","","","","","","1011801000038","","","",""
"株式会社アイオー・エム","3513533011123","","","","","","","485-0000","愛知県小牧市大字本庄白池793-1","","","","","","","","","","","","","","","4180001075499","","","",""
"株式会社アイ・オー・シー","4582588292897","","","","","","","170-0005","東京都豊島区南大塚二丁目40-1","","","","","","","","","","","","","","","9013301013751","","","",""
"アイオーシー株式会社","3535224279610","","","","","","","461-0004","愛知県名古屋市東区葵一丁目6-7 大昌ビル3F","","","","","","","","","","","","","","","7180001060671","","","",""
"株式会社アイオワ","7444052056978","","","","","","","106-0031","東京都港区西麻布一丁目6-12 BROS西麻布503","","","","","","","","","","","","","","","2010401074771","","","",""
"株式会社アイカ","8073126817976","","","","","","","340-0021","埼玉県草加市手代三丁目54-3","","","","","","","","","","","","","","","3010601034475","","","",""
"有限会社アイカ理化","1528026830012","","","","","","","771-0144","徳島県徳島市川内町榎瀬689-14","","","","","","","","","","","","","","","7480002012014","","","",""
"有限会社アイカワ","2620732969118","","","","","","","350-0033","埼玉県川越市富士見町7-4 キャッスルメジェール川越103","","","","","","","","","","","","","","","4030002072023","","","",""
"アイカワ株式会社","9871159495052","","","","","","","420-0054","静岡県静岡市葵区南安倍一丁目3-12","","","","","","","","","","","","","","","7080001000035","","","",""
"株式会社合川","9096171643794","","","","","","","839-0809","福岡県久留米市東合川四丁目1-32","","","","","","","","","","","","","","","3290001051688","","","",""
"株式会社相川スリーエフ","8157470598978","","","","","","","273-0011","千葉県船橋市湊町三丁目7-8","","","","","","","","","","","","","","","8040001016521","","","",""
"合川木材株式会社","4132937490009","","","","","","","550-0024","大阪府大阪市西区境川二丁目5-50","","","","","","","","","","","","","","","9120001040710","","","",""
"株式会社愛罐コーポレーション","7525684686867","","","","","","","151-0071","東京都渋谷区本町二丁目39-14","","","","","","","","","","","","","","","6010401054142","","","",""
"株式会社あいカンパニー","4040478171410","","","","","","","511-0806","三重県桑名市大字東汰上572-1","","","","","","","","","","","","","","","5190001011980","","","",""
"株式会社愛木","1473442783300","","","","","","","470-0125","愛知県日進市赤池五丁目1913","","","","","","","","","","","","","","","8180001023140","","","",""
"有限会社アイキ産業","7071899013502","","","","","","","053-0045","北海道苫小牧市双葉町三丁目22-10","","","","","","","","","","","","","","","9430002057862","","","",""
"株式会社アイキ鐵鋼販売","7828546626795","","","","","","","104-0032","東京都中央区八丁堀四丁目9-13","","","","","","","","","","","","","","","3010001035256","","","",""
"株式会社ｉＱｕｂｉｑ","1783543977311","","","","","","","143-0015","東京都大田区大森西四丁目18-13","","","","","","","","","","","","","","","8010801022135","","","",""
"有限会社アイキョウ","1956064577340","","","","","","","858-0965","長崎県佐世保市小野町1780","","","","","","","","","","","","","","","1310002012663","","","",""
"株式会社アイキョー化薬","6336651719100","","","","","","","170-0013","東京都豊島区東池袋三丁目11-8 サンライズ小林301号","","","","","","","","","","","","","","","3013301034571","","","",""
"愛金産業株式会社","3887075274355","","","","","","","457-0058","愛知県名古屋市南区前浜通五丁目2-7","","","","","","","","","","","","","","","9180001013925","","","",""
"株式会社愛岐開発","3041004443461","","","","","","","505-0071","岐阜県加茂郡坂祝町黒岩1466-9","","","","","","","","","","","","","","","6200001027545","","","",""
"有限会社愛岐塗料","2723987662788","","","","","","","483-8057","愛知県江南市前野町新田71","","","","","","","","","","","","","","","1180002081623","","","",""
"愛岐プラスチック工業協同組合","1351411559280","","","","","","","471-0835","愛知県豊田市曙町四丁目40-1","","","","","","","","","","","","","","","9180305006360","","","",""
"株式会社愛銀ディーシーカード","4294307080828","","","","","","","450-0002","愛知県名古屋市中村区名駅四丁目22-20","","","","","","","","","","","","","","","3180001033623","","","",""
"有限会社ａｉｋｔ３","2270816843447","","","","","","","277-0011","千葉県柏市東上町1-16 AKBLD. XXI","","","","","","","","","","","","","","","3050002038543","","","",""
"藍熊染料株式会社","1273902913466","","","","","","","111-0034","東京都台東区雷門一丁目5-1","","","","","","","","","","","","","","","3010501000197","","","",""
"株式会社アイクラフト","4643325168371","","","","","","","252-0245","神奈川県相模原市中央区田名塩田一丁目2-3","","","","","","","","","","","","","","","5020001102466","","","",""
"アイグステック株式会社","2420300929306","","","","","","","251-0861","神奈川県藤沢市大庭5404-7 湘南エスパス1F","","","","","","","","","","","","","","","2430001043936","","","",""
"アイケイ株式会社","6999332318579","","","","","","","480-0304","愛知県春日井市神屋町2298-101","","","","","","","","","","","","","","","1180001073563","","","",""
"株式会社アイケイアイ","6861038789820","","","","","","","733-0801","広島県広島市西区新庄町9-22","","","","","","","","","","","","","","","3240001000121","","","",""
"アイケイエス株式会社","1315705973691","","","","","","","290-0081","千葉県市原市五井中央西二丁目12-8","","","","","","","","","","","","","","","3040001054815","","","",""
"株式会社ＩＫホーム","6406037888904","","","","","","","322-0027","栃木県鹿沼市貝島町581-4","","","","","","","","","","","","","","","3060001010221","","","",""
"ＩＫホールディングス株式会社","2143091031733","","","","","","","293-0012","千葉県富津市青木1593","","","","","","","","","","","","","","","8040001117245","","","",""
"株式会社アイケイポリマー","5845348970206","","","","","","","304-0822","茨城県下妻市皆葉1178-4","","","","","","","","","","","","","","","6050002020639","","","",""
"株式会社ＩＫＫ","8977225835064","","","","","","","854-0063","長崎県諫早市貝津町2071-15","","","","","","","","","","","","","","","2310001007845","","","",""
"ＩＫＧリテール＆メディカル株式会社","4628596540467","","","","","","","169-0074","東京都新宿区北新宿二丁目12-12","","","","","","","","","","","","","","","9011101021181","","","",""
"株式会社アイ・ケミカル","4755080817998","","","","","","","107-0062","東京都港区南青山四丁目11-5 B1","","","","","","","","","","","","","","","8011301008987","","","",""
"アイ・ケミカル株式会社","9038978877239","","","","","","","253-0113","神奈川県高座郡寒川町大曲一丁目9-40","","","","","","","","","","","","","","","6021001008438","","","",""
"有限会社アイケミック","8985701623375","","","","","","","394-0045","長野県岡谷市川岸東四丁目21-12","","","","","","","","","","","","","","","6100002030855","","","",""
"アイケミテクノ株式会社","2248400593139","","","","","","","120-0037","東京都足立区千住河原町33-14","","","","","","","","","","","","","","","6011801017218","","","",""
"アイケーメタル株式会社","3081972522726","","","","","","","337-0004","埼玉県さいたま市見沼区卸町一丁目38","","","","","","","","","","","","","","","6030001000346","","","",""
"株式会社アイケン","9547329001697","","","","","","","231-0023","神奈川県横浜市中区山下町194 横浜ニューポートビル3F-A","","","","","","","","","","","","","","","8020001060661","","","",""
"愛建機材株式会社","6581110771376","","","","","","","123-0853","東京都足立区本木二丁目31-19","","","","","","","","","","","","","","","1011802008848","","","",""
"アイケンジャパン株式会社","2555275355564","","","","","","","238-0101","神奈川県三浦市南下浦町上宮田1334-12","","","","","","","","","","","","","","","6021001043377","","","",""
"株式会社アイコー","2690300052307","","","","","","","335-0033","埼玉県戸田市笹目北町13-23","","","","","","","","","","","","","","","4030001023068","","","",""
"株式会社アイコー","7034712175465","","","","","","","143-0013","東京都大田区大森南二丁目21-7","","","","","","","","","","","","","","","6010801000118","","","",""
"株式会社アイコー","7257802231101","","","","","","","446-0062","愛知県安城市明治本町10-20","","","","","","","","","","","","","","","9180301016900","","","",""
"株式会社アイコー","2635015464606","","","","","","","577-0836","大阪府東大阪市渋川町二丁目9-27","","","","","","","","","","","","","","","8122001012533","","","",""
"株式会社アイコー","7194621941097","","","","","","","103-0001","東京都中央区日本橋小伝馬町15-18 EDGE小伝馬町ビル2階","","","","","","","","","","","","","","","6010001009422","","","",""
"愛晃株式会社","8012360280512","","","","","","","630-0261","奈良県生駒市西旭ケ丘1-59","","","","","","","","","","","","","","","9150001017623","","","",""
"愛鋼株式会社","9195960007184","","","","","","","476-0001","愛知県東海市南柴田町ハノ割138-5","","","","","","","","","","","","","","","8180001094181","","","",""
"愛光エネルギー株式会社","8183358642152","","","","","","","790-0045","愛媛県松山市余戸中四丁目15-19","","","","","","","","","","","","","","","2500001000194","","","",""
"株式会社相光エネルギーサービス","3715881989689","","","","","","","840-0201","佐賀県佐賀市大和町大字尼寺2985-1","","","","","","","","","","","","","","","7300001003808","","","",""
"株式会社相光エネルギーセントレア","1522374005388","","","","","","","835-0024","福岡県みやま市瀬高町下庄1616","","","","","","","","","","","","","","","5290001052619","","","",""
"株式会社藍工業","5251661407906","","","","","","","194-0202","東京都町田市下小山田町3526-4","","","","","","","","","","","","","","","8012301000174","","","",""
"有限会社アイ興産","9718407228822","","","","","","","275-0021","千葉県習志野市袖ケ浦三丁目3-7 306号","","","","","","","","","","","","","","","4040002028024","","","",""
"愛弘商事株式会社","1395662444779","","","","","","","799-0111","愛媛県四国中央市金生町下分767","","","","","","","","","","","","","","","1500001014526","","","",""
"株式会社愛幸商店","9321424427001","","","","","","","509-5122","岐阜県土岐市土岐津町土岐口1951-28","","","","","","","","","","","","","","","4200001022705","","","",""
"相光石油株式会社","4057365622914","","","","","","","810-0004","福岡県福岡市中央区渡辺通三丁目1-10 渡辺通AIビル2F","","","","","","","","","","","","","","","4290001005916","","","",""
"株式会社相光ツバメホールディングス","3287692776523","","","","","","","810-0004","福岡県福岡市中央区渡辺通三丁目1-10","","","","","","","","","","","","","","","8290001008923","","","",""
"株式会社相工房","2335308101808","","","","","","","762-0023","香川県坂出市加茂町441","","","","","","","","","","","","","","","6470001009260","","","",""
"愛晃薬品株式会社九州販売","5568983229465","","","","","","","811-3514","福岡県宗像市田野1349-3","","","","","","","","","","","","","","","8290001036890","","","",""
"アイコ建材有限会社","4827782773230","","","","","","","327-0312","栃木県佐野市栃本町1402-1","","","","","","","","","","","","","","","8060002039692","","","",""
"アイコー建材株式会社","6261951020583","","","","","","","322-0604","栃木県栃木市西方町元1239-1","","","","","","","","","","","","","","","4060001016878","","","",""
"アイコー産業株式会社","8936352147968","","","","","","","254-0035","神奈川県平塚市宮の前3-7 205","","","","","","","","","","","","","","","2021001036038","","","",""
"株式会社アイコットリョーワ","2409596280810","","","","","","","507-0068","岐阜県多治見市大薮町1989-5","","","","","","","","","","","","","","","5200001020435","","","",""
"有限会社ＡＩＣＯＲＰ","5924997070877","","","","","","","340-0835","埼玉県八潮市大字浮塚814-1","","","","","","","","","","","","","","","5030002046364","","","",""
"株式会社アイコーポレーション","9994240644619","","","","","","","544-0001","大阪府大阪市生野区新今里五丁目10-16 302号","","","","","","","","","","","","","","","6120001119466","","","",""
"株式会社アイ・コーポレーション","8708957920705","","","","","","","236-0038","神奈川県横浜市金沢区六浦南一丁目1-65","","","","","","","","","","","","","","","5020001005818","","","",""
"株式会社アイ・コーポレーション","6127399326995","","","","","","","516-2105","三重県度会郡度会町平生1393-1","","","","","","","","","","","","","","","9190001006408","","","",""
"株式会社アイコンジャパン","1816163267105","","","","","","","761-0104","香川県高松市高松町68-2","","","","","","","","","","","","","","","4470001004684","","","",""
"有限会社愛郷産業","9266992285537","","","","","","","956-0817","新潟県新潟市秋葉区古田ノ内大野開191","","","","","","","","","","","","","","","5110002009338","","","",""
"相沢商会有限会社","8707931816269","","","","","","","321-0976","栃木県宇都宮市岩本町296-8","","","","","","","","","","","","","","","2060002012192","","","",""
"株式会社アイサワ商事","3713020127392","","","","","","","700-0822","岡山県岡山市北区表町一丁目5-1","","","","","","","","","","","","","","","9260001000106","","","",""
"有限会社相澤商店","3774093610427","","","","","","","717-0013","岡山県真庭市勝山290-1","","","","","","","","","","","","","","","7260002033511","","","",""
"アイサン安全硝子株式会社","7107800005677","","","","","","","467-0806","愛知県名古屋市瑞穂区瑞穂通四丁目51","","","","","","","","","","","","","","","6180001009728","","","",""
"アイサン工業株式会社","6198827117063","","","","","","","430-0816","静岡県浜松市南区参野町378","","","","","","","","","","","","","","","1080401000061","","","",""
"愛三種苗株式会社","6743145474831","","","","","","","452-0902","愛知県清須市助七東山中93","","","","","","","","","","","","","","","3180001024523","","","",""
"株式会社愛産商会","7631657331575","","","","","","","451-0031","愛知県名古屋市西区城西二丁目20-17","","","","","","","","","","","","","","","4180001024522","","","",""
"アイサン商事株式会社","9668890537068","","","","","","","467-0806","愛知県名古屋市瑞穂区瑞穂通四丁目51","","","","","","","","","","","","","","","2180001043152","","","",""
"愛産商事株式会社","2569889067118","","","","","","","454-0836","愛知県名古屋市中川区福船町五丁目1","","","","","","","","","","","","","","","9180001018701","","","",""
"愛三舗道建設協同組合","1924752261742","","","","","","","447-0801","愛知県碧南市野銭町四丁目7","","","","","","","","","","","","","","","5180305005151","","","",""
"愛三木材株式会社","9368124994377","","","","","","","135-0033","東京都江東区深川二丁目18-9","","","","","","","","","","","","","","","7010601002494","","","",""
"有限会社アイザペイント","1024045763070","","","","","","","078-8354","北海道旭川市東光十四条二丁目1-16","","","","","","","","","","","","","","","5450002000056","","","",""
"株式会社アイザワ","6397027819344","","","","","","","312-0032","茨城県ひたちなか市大字津田1757-9","","","","","","","","","","","","","","","4050001007333","","","",""
"有限会社あいざわ","6241854118309","","","","","","","210-0821","神奈川県川崎市川崎区殿町二丁目9-12","","","","","","","","","","","","","","","8020002095509","","","",""
"株式会社アイザワ","5471635729970","","","","","","","210-0866","神奈川県川崎市川崎区水江町4-1","","","","","","","","","","","","","","","7020001075561","","","",""
"株式会社アイザワ","1120046956979","","","","","","","985-0001","宮城県塩竈市新浜町一丁目1-13","","","","","","","","","","","","","","","4370601000003","","","",""
"有限会社相沢企業","6284715081302","","","","","","","951-8133","新潟県新潟市中央区川岸町一丁目48-7","","","","","","","","","","","","","","","3110002000307","","","",""
"株式会社相澤組","3468922729493","","","","","","","212-0014","神奈川県川崎市幸区大宮町9-1 ヴィルクレール川崎タワー","","","","","","","","","","","","","","","2020001070526","","","",""
"相沢建材株式会社","6292745480151","","","","","","","121-0062","東京都足立区南花畑三丁目30-8","","","","","","","","","","","","","","","2011801017733","","","",""
"株式会社相澤建材","7918681563765","","","","","","","301-0023","茨城県龍ケ崎市羽黒町神明付185-15","","","","","","","","","","","","","","","8050001037244","","","",""
"株式会社相澤建材","7854213205558","","","","","","","259-0111","神奈川県中郡大磯町国府本郷892-1","","","","","","","","","","","","","","","7021001037568","","","",""
"有限会社相沢材木店","5138451464661","","","","","","","300-1245","茨城県つくば市高崎115","","","","","","","","","","","","","","","2050002022770","","","",""
"有限会社相沢商会","6444617001116","","","","","","","351-0111","埼玉県和光市下新倉三丁目15-16","","","","","","","","","","","","","","","4030002063939","","","",""
"株式会社相澤商店","3605445040031","","","","","","","049-3106","北海道二海郡八雲町富士見町95-4","","","","","","","","","","","","","","","8440001006309","","","",""
"相沢石油株式会社","2483912487406","","","","","","","951-8133","新潟県新潟市中央区川岸町一丁目48-7","","","","","","","","","","","","","","","4110001000174","","","",""
"有限会社相沢通商","8044673961502","","","","","","","320-0831","栃木県宇都宮市新町二丁目2-5","","","","","","","","","","","","","","","9060002000554","","","",""
"株式会社アイ・シー・エムガーデンズ","6459566935926","","","","","","","488-0032","愛知県尾張旭市晴丘町池上12-1","","","","","","","","","","","","","","","7180001080059","","","",""
"ＩＣＬ　ＪＡＰＡＮ株式会社","8929466083283","","","","","","","112-0004","東京都文京区後楽二丁目2-22 住友不動産飯田橋ビル2号館ウイング4F","","","","","","","","","","","","","","","3010001063059","","","",""
"アイシーシーレミコン株式会社","5586437441812","","","","","","","924-0821","石川県白山市木津町1570-1","","","","","","","","","","","","","","","8220001008946","","","",""
"株式会社アイ・シー・ティ","1617220120517","","","","","","","336-0931","埼玉県さいたま市緑区原山四丁目3-23 307","","","","","","","","","","","","","","","4030001000059","","","",""
