"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"相政株式会社","1933809818825","","","","","","","627-0201","京都府京丹後市丹後町間人2130-5","","","","","","","","","","","","","","","7130001042939","","","",""
"株式会社アイム今井","8861600068033","","","","","","","600-8387","京都府京都市下京区高辻大宮町118","","","","","","","","","","","","","","","6130001016340","","","",""
"株式会社アイリス","5456577526745","","","","","","","471-0025","愛知県豊田市西町五丁目5","","","","","","","","","","","","","","","7180301020037","","","",""
"アヴァンス株式会社","6668419979018","","","","","","","541-0052","大阪府大阪市中央区安土町三丁目3-9 田村駒ビル10F","","","","","","","","","","","","","","","6120001079578","","","",""
"アオイドリーム株式会社","2969828863829","","","","","","","731-0103","広島県広島市安佐南区緑井五丁目1232-1","","","","","","","","","","","","","","","4240001018303","","","",""
"青木株式会社","4298924511751","","","","","","","603-8432","京都府京都市北区大宮西脇台町14-2","","","","","","","","","","","","","","","7130001004245","","","",""
"有限会社青木織工芸","1052907443835","","","","","","","376-0034","群馬県桐生市東五丁目7-43","","","","","","","","","","","","","","","2070002022414","","","",""
"青木織物株式会社","6436480687941","","","","","","","501-6065","岐阜県羽島郡笠松町門間387-1","","","","","","","","","","","","","","","7200001010681","","","",""
"株式会社青木商店","5303246113884","","","","","","","460-0011","愛知県名古屋市中区大須一丁目22-17","","","","","","","","","","","","","","","2180001033698","","","",""
"青木織布株式会社","7661232684487","","","","","","","910-1201","福井県吉田郡永平寺町鳴鹿山鹿13-28","","","","","","","","","","","","","","","2210001000026","","","",""
"青木ジェット株式会社","2814400744090","","","","","","","920-0981","石川県金沢市片町一丁目1-27","","","","","","","","","","","","","","","4220001000592","","","",""
"株式会社青木テキスタイル","3387283704616","","","","","","","541-0055","大阪府大阪市中央区船場中央二丁目3-6 111号","","","","","","","","","","","","","","","6120001073283","","","",""
"有限会社青土","7894800100076","","","","","","","611-0042","京都府宇治市小倉町南堀池110-57","","","","","","","","","","","","","","","4130002026027","","","",""
"青葉株式会社","1380559648810","","","","","","","430-0911","静岡県浜松市中央区新津町94-1","","","","","","","","","","","","","","","5080401000090","","","",""
"株式会社青柳","6196274883935","","","","","","","948-0068","新潟県十日町市栄町26-6","","","","","","","","","","","","","","","8110001020846","","","",""
"株式会社青山サロン","9627690789342","","","","","","","102-0094","東京都千代田区紀尾井町4-1 ニューオータニガーデンタワー1F","","","","","","","","","","","","","","","5010701024779","","","",""
"青山産業株式会社","8597069334193","","","","","","","445-0071","愛知県西尾市熊味町南十五夜21","","","","","","","","","","","","","","","4180301022250","","","",""
"青山産業株式会社","6846723715938","","","","","","","444-0006","愛知県岡崎市丸山町道円50","","","","","","","","","","","","","","","9180301000094","","","",""
"株式会社ＡＫＡＩ","3326675763442","","","","","","","604-8146","京都府京都市中京区一蓮社町297","","","","","","","","","","","","","","","4130001019634","","","",""
"株式会社赤木商店","4296821485005","","","","","","","604-8145","京都府京都市中京区元竹田町637","","","","","","","","","","","","","","","3130001019635","","","",""
"赤阪株式会社","9911356446557","","","","","","","531-0071","大阪府大阪市北区中津七丁目8-1","","","","","","","","","","","","","","","5120001094363","","","",""
"赤坂織布株式会社","7960088184179","","","","","","","598-0076","大阪府泉佐野市貝田町一丁目3-26","","","","","","","","","","","","","","","5120101039350","","","",""
"暁株式会社","4394652127063","","","","","","","595-0026","大阪府泉大津市東雲町5-28","","","","","","","","","","","","","","","4120101042090","","","",""
"アカツキ商事株式会社","9198930164757","","","","","","","130-0026","東京都墨田区両国二丁目1-3","","","","","","","","","","","","","","","7010601011074","","","",""
"株式会社アーガス","2688176486367","","","","","","","606-8007","京都府京都市左京区山端壱町田町8-34 シャルマン修学院2F","","","","","","","","","","","","","","","4130001019568","","","",""
"秋田織物株式会社","1917405650888","","","","","","","929-1817","石川県鹿島郡中能登町徳前ヒ部12-1","","","","","","","","","","","","","","","7220001015646","","","",""
"秋野株式会社","6174715489106","","","","","","","430-0856","静岡県浜松市中央区中島四丁目23-25","","","","","","","","","","","","","","","5080401000149","","","",""
"有限会社秋本","1207623148360","","","","","","","271-0091","千葉県松戸市本町12-11","","","","","","","","","","","","","","","6040002044003","","","",""
"秋山商事株式会社","8711811200015","","","","","","","763-0023","香川県丸亀市本町4","","","","","","","","","","","","","","","2470001007219","","","",""
"株式会社秋山商店","9633695572456","","","","","","","103-0005","東京都中央区日本橋久松町13-6 101号","","","","","","","","","","","","","","","7010001036390","","","",""
"株式会社アーキュレフ","9590160251821","","","","","","","541-0047","大阪府大阪市中央区淡路町三丁目1-5 淡路町ビル21-10階","","","","","","","","","","","","","","","7120001191002","","","",""
"秋六織物有限会社","7880721227359","","","","","","","326-0058","栃木県足利市元学町823-3","","","","","","","","","","","","","","","2060002035235","","","",""
"株式会社アクア・セイム","2444469882144","","","","","","","531-0074","大阪府大阪市北区本庄東一丁目22-11","","","","","","","","","","","","","","","9120001101636","","","",""
"株式会社アクシス","3799070565446","","","","","","","101-0047","東京都千代田区内神田一丁目15-11 千代田西井ビル8階","","","","","","","","","","","","","","","8010001009668","","","",""
"有限会社アクティブ・プロ","7775939040893","","","","","","","683-0851","鳥取県米子市夜見町1895-3","","","","","","","","","","","","","","","6270002007457","","","",""
"有限会社アクテックス","4246006182185","","","","","","","615-0072","京都府京都市右京区山ノ内池尻町6 四条グランドハイツ524","","","","","","","","","","","","","","","3130002000040","","","",""
"有限会社アクト","9476552827466","","","","","","","325-0023","栃木県那須塩原市豊浦10-752","","","","","","","","","","","","","","","9060002021872","","","",""
"株式会社あけ田","4329437672297","","","","","","","604-0000","京都府京都市中京区六角通岩上西入７１８番地の２","","","","","","","","","","","","","","","7130001019648","","","",""
"阿け美株式会社","3028216427247","","","","","","","600-8447","京都府京都市下京区御影町449","","","","","","","","","","","","","","","8130001044827","","","",""
"アゲハラベルベツト株式会社","4010650552200","","","","","","","103-0007","東京都中央区日本橋浜町二丁目60-4","","","","","","","","","","","","","","","1010001035431","","","",""
"株式会社アコステキスタイル","9671098794479","","","","","","","151-0051","東京都渋谷区千駄ケ谷一丁目3-19 タケモトビル1F","","","","","","","","","","","","","","","6011001072518","","","",""
"有限会社ＡＧＯＳ　ＳＴＵＤＩＯ","5846165746265","","","","","","","192-0053","東京都八王子市八幡町5-12","","","","","","","","","","","","","","","2010102006578","","","",""
"アサヲ株式会社","5684703112677","","","","","","","440-0004","愛知県豊橋市忠興三丁目3-12","","","","","","","","","","","","","","","8180301004939","","","",""
"株式会社浅井エージェンシー","8731393122613","","","","","","","604-8823","京都府京都市中京区壬生松原町34-2","","","","","","","","","","","","","","","9130001039958","","","",""
"浅井絞商事株式会社","1769511217402","","","","","","","458-0831","愛知県名古屋市緑区鳴海町向田125-1","","","","","","","","","","","","","","","6180001027754","","","",""
"株式会社浅井商店","2800027583594","","","","","","","447-0047","愛知県碧南市植出町三丁目22","","","","","","","","","","","","","","","4180301017440","","","",""
"浅井春株式会社","6812289982890","","","","","","","491-0873","愛知県一宮市せんい三丁目9-3","","","","","","","","","","","","","","","1180001081954","","","",""
"浅記株式会社","3712117091924","","","","","","","954-0083","新潟県見附市市野坪町898","","","","","","","","","","","","","","","8110001024863","","","",""
"株式会社アサクラ","6223660264552","","","","","","","151-0053","東京都渋谷区代々木二丁目27-11","","","","","","","","","","","","","","","7011001000948","","","",""
"朝明繊維産業株式会社","4087385954706","","","","","","","510-8001","三重県四日市市天カ須賀三丁目5-2","","","","","","","","","","","","","","","2190001014185","","","",""
"浅田株式会社","2509409313804","","","","","","","539-0000","大阪府大阪市中央区上本町西五丁目2-29","","","","","","","","","","","","","","","4120001073475","","","",""
"株式会社浅田","4910765606892","","","","","","","602-0000","京都府京都市上京区大宮通鞍馬口下ﾙ東入607番地","","","","","","","","","","","","","","","4130001002433","","","",""
"浅野繊維株式会社","7092128029532","","","","","","","542-0082","大阪府大阪市中央区島之内一丁目12-12","","","","","","","","","","","","","","","5120001073482","","","",""
"浅野繊維工業株式会社","1015430137808","","","","","","","491-0005","愛知県一宮市西大海道東光寺51","","","","","","","","","","","","","","","3180001081969","","","",""
"アサノファイバ有限会社","8242545328817","","","","","","","715-0006","岡山県井原市西江原町593","","","","","","","","","","","","","","","3260002025545","","","",""
"朝日織物株式会社","3295646780748","","","","","","","677-0121","兵庫県多可郡多可町八千代区中野間545-3","","","","","","","","","","","","","","","2140001075249","","","",""
"朝日加工株式会社","8718588708653","","","","","","","541-0054","大阪府大阪市中央区南本町一丁目8-14 JRE堺筋本町ビル8階","","","","","","","","","","","","","","","3120001073542","","","",""
"旭化成アドバンス株式会社","9796707920509","","","","","","","105-0004","東京都港区新橋六丁目17-21 住友不動産御成門駅前ビル6","","","","","","","","","","","","","","","4010401021499","","","",""
"旭工業繊維株式会社","4219283549450","","","","","","","104-0042","東京都中央区入船二丁目9-7","","","","","","","","","","","","","","","5010001035114","","","",""
"有限会社旭商会","4847755442441","","","","","","","111-0022","東京都台東区清川二丁目15-5","","","","","","","","","","","","","","","4010502000559","","","",""
"アサヒ織布株式会社","8030037845806","","","","","","","520-1501","滋賀県高島市新旭町旭1956","","","","","","","","","","","","","","","4160001011794","","","",""
"旭ネクタイ工業株式会社","1940590994265","","","","","","","603-8233","京都府京都市北区紫野西野町51","","","","","","","","","","","","","","","1130001004267","","","",""
"旭屋株式会社","1559082178668","","","","","","","451-0044","愛知県名古屋市西区菊井一丁目35-19","","","","","","","","","","","","","","","2180001033839","","","",""
"有限会社旭リース","4974680080177","","","","","","","478-0001","愛知県知多市八幡汐海道56","","","","","","","","","","","","","","","2180002088139","","","",""
"株式会社アサヒレース","7843319112396","","","","","","","916-0144","福井県丹生郡越前町佐々生20-1-1","","","","","","","","","","","","","","","5210001012539","","","",""
"株式会社麻平","4134513457588","","","","","","","150-0001","東京都渋谷区神宮前四丁目3-15 東京セントラル表参道414","","","","","","","","","","","","","","","2010001117939","","","",""
"麻益株式会社","9351001136375","","","","","","","460-0003","愛知県名古屋市中区錦一丁目6-9","","","","","","","","","","","","","","","4180001033845","","","",""
"有限会社あさみ","1231110593963","","","","","","","222-0033","神奈川県横浜市港北区新横浜三丁目2-1","","","","","","","","","","","","","","","7020002059687","","","",""
"浅山織物株式会社","2939081437625","","","","","","","603-8833","京都府京都市北区大宮東総門口町13","","","","","","","","","","","","","","","4130001004272","","","",""
"株式会社あざみ屋","4939997059274","","","","","","","907-0004","沖縄県石垣市字登野城909","","","","","","","","","","","","","","","1360001013030","","","",""
"株式会社芦田宗史郎商店","3443447857402","","","","","","","600-8302","京都府京都市下京区蛭子町112-1","","","","","","","","","","","","","","","1130001016460","","","",""
"アジエインターナショナル有限会社","1155773262335","","","","","","","541-0054","大阪府大阪市中央区南本町二丁目6-5 ファースト船場801","","","","","","","","","","","","","","","1120002046929","","","",""
"アジック株式会社","8442154407607","","","","","","","565-0832","大阪府吹田市五月が丘南32-9","","","","","","","","","","","","","","","1120901005175","","","",""
"株式会社アスワン","6102229443103","","","","","","","125-0063","東京都葛飾区白鳥二丁目15-2","","","","","","","","","","","","","","","1011801022528","","","",""
"株式会社アズ・テキスタイル","8035344688141","","","","","","","106-0031","東京都港区西麻布四丁目8-31 レジデンス西麻布102","","","","","","","","","","","","","","","3010401034931","","","",""
"アズマ株式会社","5535968956957","","","","","","","111-0056","東京都台東区小島二丁目1-1","","","","","","","","","","","","","","","9010501000332","","","",""
"株式会社東カナエ","1628528668738","","","","","","","300-0603","茨城県稲敷市伊佐部709","","","","","","","","","","","","","","","6050001025647","","","",""
"有限会社東機業","6629938213097","","","","","","","918-8216","福井県福井市殿下町41-13","","","","","","","","","","","","","","","7210002004351","","","",""
"株式会社アゼチ","4584405543287","","","","","","","541-0054","大阪府大阪市中央区南本町二丁目4-5 本町丸全ビル4F","","","","","","","","","","","","","","","3120001119106","","","",""
"株式会社あそ津","8591681053121","","","","","","","600-8456","京都府京都市下京区天使突抜三丁目445","","","","","","","","","","","","","","","1130001016403","","","",""
"有限会社愛宕繊維","7227911083131","","","","","","","911-0032","福井県勝山市芳野町一丁目8-26","","","","","","","","","","","","","","","6210002009707","","","",""
"安達株式会社","6339853363218","","","","","","","990-0301","山形県東村山郡山辺町大字山辺1077-2","","","","","","","","","","","","","","","1390001002402","","","",""
"株式会社あだち","1493054272921","","","","","","","607-8104","京都府京都市山科区小山谷田町15-29","","","","","","","","","","","","","","","8130001012296","","","",""
"安達徳株式会社","9288032764743","","","","","","","602-8012","京都府京都市上京区中出水町390","","","","","","","","","","","","","","","6130001002456","","","",""
"足立ワインダー合資会社","3518187155067","","","","","","","491-0201","愛知県一宮市奥町堤下一204","","","","","","","","","","","","","","","6180003011351","","","",""
"株式会社アップクロス","9339002376746","","","","","","","677-0056","兵庫県西脇市板波町126-3","","","","","","","","","","","","","","","8140001075276","","","",""
"厚谷株式会社","7876578379536","","","","","","","047-0015","北海道小樽市住吉町5-17","","","","","","","","","","","","","","","1430001049620","","","",""
"株式会社安土産業","6531853046137","","","","","","","523-0817","滋賀県近江八幡市浅小井町55","","","","","","","","","","","","","","","4160001011134","","","",""
"株式会社アート","1209152906143","","","","","","","940-0135","新潟県長岡市金沢四丁目4-16","","","","","","","","","","","","","","","5110001024362","","","",""
"株式会社アート・チューリップ","3664094534515","","","","","","","800-0237","福岡県北九州市小倉南区中貫一丁目18-11-3","","","","","","","","","","","","","","","6290801008372","","","",""
"株式会社アートネイチャー","1710865483211","","","","","","","151-0053","東京都渋谷区代々木三丁目40-7","","","","","","","","","","","","","","","9011001000392","","","",""
"株式会社アトムシステムズ","8116526426051","","","","","","","861-5535","熊本県熊本市北区貢町780-12","","","","","","","","","","","","","","","2330001006564","","","",""
"株式会社アトムズ","5512158034797","","","","","","","460-0003","愛知県名古屋市中区錦二丁目14-21","","","","","","","","","","","","","","","6120001073787","","","",""
"株式会社アトラス","2364492855056","","","","","","","911-0033","福井県勝山市栄町三丁目4-12","","","","","","","","","","","","","","","8210001010259","","","",""
"有限会社アトリエ・エクリュー","8157649975174","","","","","","","603-8224","京都府京都市北区紫野西藤ノ森町12-22","","","","","","","","","","","","","","","7130002020076","","","",""
"株式会社アトリエミネエダ","1084996518986","","","","","","","615-0066","京都府京都市右京区西院四条畑町5-3","","","","","","","","","","","","","","","4130001000123","","","",""
"株式会社アナブキ","5674666309824","","","","","","","541-0056","大阪府大阪市中央区久太郎町三丁目1-16","","","","","","","","","","","","","","","4120001121721","","","",""
"Ａｎｉｍｏｒｅ株式会社","3470550762986","","","","","","","150-0044","東京都渋谷区円山町5-3 MIEUX渋谷ビル8階","","","","","","","","","","","","","","","6011801024057","","","",""
"株式会社アーニング","7870858720564","","","","","","","531-0074","大阪府大阪市北区本庄東二丁目14-15","","","","","","","","","","","","","","","2120001041054","","","",""
"アネスト株式会社","3162384879716","","","","","","","812-0042","福岡県福岡市博多区豊一丁目9-4","","","","","","","","","","","","","","","5290001025640","","","",""
"有限会社アバン","1338453645880","","","","","","","500-8256","岐阜県岐阜市八坂町14","","","","","","","","","","","","","","","1200002000217","","","",""
"アーバンクラフト株式会社","6830591419605","","","","","","","981-0908","宮城県仙台市青葉区東照宮二丁目5-11","","","","","","","","","","","","","","","7370001006770","","","",""
"株式会社アバンティ","1245005638001","","","","","","","160-0015","東京都新宿区大京町31","","","","","","","","","","","","","","","4011101001139","","","",""
"有限会社アパレルヤマモト","6204042922581","","","","","","","726-0013","広島県府中市高木町1055","","","","","","","","","","","","","","","3240002046584","","","",""
"株式会社アプライ商会","3574274011213","","","","","","","545-0021","大阪府大阪市阿倍野区阪南町五丁目8-3","","","","","","","","","","","","","","","1120001103276","","","",""
"ア・プラン株式会社","2294204287874","","","","","","","540-0027","大阪府大阪市中央区鎗屋町二丁目3-6 3階","","","","","","","","","","","","","","","1120001091042","","","",""
"株式会社アプロス","8159276387883","","","","","","","818-0072","福岡県筑紫野市二日市中央二丁目5-12","","","","","","","","","","","","","","","4290001040442","","","",""
"株式会社アベイチ","9377906919101","","","","","","","542-0081","大阪府大阪市中央区南船場二丁目4-8 長堀プラザビル9階","","","","","","","","","","","","","","","1120001073981","","","",""
"株式会社アペックスインターナショナル","6310608599967","","","","","","","541-0051","大阪府大阪市中央区備後町三丁目4-9","","","","","","","","","","","","","","","3120001073996","","","",""
"株式会社Ａｍａｔｅｒｒａｃｅ","1995461034492","","","","","","","550-0002","大阪府大阪市西区江戸堀一丁目9-6 肥後橋ユニオンビル11F","","","","","","","","","","","","","","","4120001105518","","","",""
"アマナ株式会社","1382538561942","","","","","","","541-0053","大阪府大阪市中央区本町三丁目2-6 イケガミサウスビル8F","","","","","","","","","","","","","","","7120001101167","","","",""
"天沼商事株式会社","4482186330687","","","","","","","348-0058","埼玉県羽生市中央二丁目12-10","","","","","","","","","","","","","","","7030001032685","","","",""
"有限会社アマノ環境企画","9369474476777","","","","","","","466-0841","愛知県名古屋市昭和区広路本町一丁目30","","","","","","","","","","","","","","","8180002045159","","","",""
"株式会社天谷商店","1826647064002","","","","","","","910-0824","福井県福井市間山町5-9","","","","","","","","","","","","","","","9210001000333","","","",""
"有限会社アミツクス","1771738540546","","","","","","","251-0011","神奈川県藤沢市渡内二丁目1-6","","","","","","","","","","","","","","","8021002000334","","","",""
"株式会社アミファ","5238211400685","","","","","","","107-0061","東京都港区北青山二丁目13-5 青山サンクレストビル3F","","","","","","","","","","","","","","","1010001110663","","","",""
"株式会社アモール","1815177201889","","","","","","","151-0051","東京都渋谷区千駄ケ谷二丁目6-10","","","","","","","","","","","","","","","3011001036954","","","",""
"株式会社アモーレ","3107032359742","","","","","","","491-0026","愛知県一宮市和光二丁目9-25","","","","","","","","","","","","","","","7180001087236","","","",""
"アヤベ株式会社","5071808596667","","","","","","","550-0002","大阪府大阪市西区江戸堀三丁目1-19","","","","","","","","","","","","","","","1120001074055","","","",""
"アラ有限会社","6651630877484","","","","","","","111-0032","東京都台東区浅草五丁目21-8","","","","","","","","","","","","","","","8010502014984","","","",""
"荒井株式会社","7714852421481","","","","","","","500-8842","岐阜県岐阜市金町八丁目10","","","","","","","","","","","","","","","5200001000271","","","",""
"荒井株式会社","7337560397032","","","","","","","910-0017","福井県福井市文京一丁目42-4","","","","","","","","","","","","","","","6210001000336","","","",""
"新井産業株式会社","1827911338561","","","","","","","610-0113","京都府城陽市中百度37","","","","","","","","","","","","","","","8130001038275","","","",""
"あらい商事株式会社","5884039485706","","","","","","","910-0016","福井県福井市大宮三丁目5-29","","","","","","","","","","","","","","","4210001000338","","","",""
"株式会社荒井商店","6750857423035","","","","","","","111-0033","東京都台東区花川戸二丁目9-1","","","","","","","","","","","","","","","5010501000030","","","",""
"あらいそ有限会社","4863567254792","","","","","","","603-8163","京都府京都市北区小山南大野町3-4","","","","","","","","","","","","","","","4130002003281","","","",""
"アライデザインシステム有限会社","1590584951418","","","","","","","376-0002","群馬県桐生市境野町六丁目444","","","","","","","","","","","","","","","6070002022575","","","",""
"有限会社荒井縫製工場","4544330866431","","","","","","","990-2492","山形県山形市鉄砲町一丁目3-59","","","","","","","","","","","","","","","2390002000032","","","",""
"有限会社荒川","7425648244624","","","","","","","606-8311","京都府京都市左京区吉田神楽岡町3-75","","","","","","","","","","","","","","","5130002004700","","","",""
"荒川織物有限会社","4710764112544","","","","","","","376-0013","群馬県桐生市広沢町四丁目1975-2","","","","","","","","","","","","","","","9070002022589","","","",""
"株式会社あら賀","8110560007221","","","","","","","615-8112","京都府京都市西京区川島竹園町64","","","","","","","","","","","","","","","4130001007820","","","",""
"有限会社あらがき","5614071598776","","","","","","","901-0242","沖縄県豊見城市字高安453","","","","","","","","","","","","","","","5360002000271","","","",""
"荒木産業有限会社","8765530996525","","","","","","","916-0017","福井県鯖江市神明町三丁目6-39","","","","","","","","","","","","","","","3210002012696","","","",""
"有限会社荒木整経","8069767921113","","","","","","","923-0824","石川県小松市軽海町43-1","","","","","","","","","","","","","","","8220002010216","","","",""
"有限会社新正","5500269798338","","","","","","","368-0033","埼玉県秩父市野坂町二丁目5-9","","","","","","","","","","","","","","","9030002121106","","","",""
"株式会社荒藤商店","1622900387632","","","","","","","101-0062","東京都千代田区神田駿河台三丁目5-15","","","","","","","","","","","","","","","6010001009109","","","",""
"有限会社有川","5912677870717","","","","","","","850-0853","長崎県長崎市浜町2-18 ファサネイト浜町202号室","","","","","","","","","","","","","","","6310002000283","","","",""
"株式会社アリス","1801034787366","","","","","","","060-0004","北海道札幌市中央区北四条西十三丁目1-22","","","","","","","","","","","","","","","6430001001031","","","",""
"株式会社アリタ","4903026614620","","","","","","","537-0013","大阪府大阪市東成区大今里南一丁目19-19","","","","","","","","","","","","","","","6120001011648","","","",""
"株式会社有延商店","3758871916716","","","","","","","679-1134","兵庫県多可郡多可町中区茂利330","","","","","","","","","","","","","","","9140001075259","","","",""
"有本株式会社","8242590031244","","","","","","","604-0000","京都府京都市中京区弁慶石町48","","","","","","","","","","","","","","","5130001019740","","","",""
"株式会社アルヴェスティジャパン","4740500857094","","","","","","","107-0061","東京都港区北青山二丁目11-3 A-PLACE青山B1F","","","","","","","","","","","","","","","5011001069457","","","",""
"アール・エス・ケイ・トレーデイング有限会社","7075098684128","","","","","","","541-0056","大阪府大阪市中央区久太郎町一丁目6-11","","","","","","","","","","","","","","","1120002034025","","","",""
"ＲＫＳ株式会社","5666821033376","","","","","","","545-0021","大阪府大阪市阿倍野区阪南町五丁目6-13","","","","","","","","","","","","","","","1120001188318","","","",""
"アルゴジャパン株式会社","2973032594125","","","","","","","150-0011","東京都渋谷区東一丁目12-11 ヴェルデュール1階103号","","","","","","","","","","","","","","","2010501000512","","","",""
"株式会社アルジェント","9766067639184","","","","","","","541-0047","大阪府大阪市中央区淡路町一丁目6-9","","","","","","","","","","","","","","","8120001074123","","","",""
"株式会社アルテックス","6905311875410","","","","","","","604-8156","京都府京都市中京区山伏山町558","","","","","","","","","","","","","","","8130001019746","","","",""
"株式会社アルト","8339530472021","","","","","","","150-0011","東京都渋谷区東一丁目26-30 KTビル2F","","","","","","","","","","","","","","","5011001040962","","","",""
"株式会社アールトップ","6532101760445","","","","","","","130-0021","東京都墨田区緑一丁目1-8","","","","","","","","","","","","","","","3010601011045","","","",""
"株式会社アルバリーガル","6615006846889","","","","","","","107-0062","東京都港区南青山二丁目22-14 311","","","","","","","","","","","","","","","8010401002339","","","",""
"株式会社アルファ","7036558714759","","","","","","","453-0038","愛知県名古屋市中村区猪之越町二丁目6-23","","","","","","","","","","","","","","","9180001106951","","","",""
"株式会社アルファ","6618500703416","","","","","","","590-0535","大阪府泉南市りんくう南浜4-44","","","","","","","","","","","","","","","7120101047194","","","",""
"株式会社アルファ","4362333066250","","","","","","","501-0214","岐阜県瑞穂市生津外宮東町一丁目34-2","","","","","","","","","","","","","","","4200001009743","","","",""
"アルファテキスタイル株式会社","6362017593808","","","","","","","541-0057","大阪府大阪市中央区北久宝寺町一丁目2-1 オーセンティック東船場1202号","","","","","","","","","","","","","","","6120001074190","","","",""
"株式会社アルファテックス","3519867029716","","","","","","","103-0016","東京都中央区日本橋小網町18-4","","","","","","","","","","","","","","","1010001116859","","","",""
"株式会社アルブ","4857396596077","","","","","","","150-0032","東京都渋谷区鶯谷町17-2","","","","","","","","","","","","","","","1011001001745","","","",""
"株式会社アルムンド","7907545433197","","","","","","","542-0081","大阪府大阪市中央区南船場三丁目2-22","","","","","","","","","","","","","","","1120001074146","","","",""
"株式会社アルモニー","9561148875239","","","","","","","531-0071","大阪府大阪市北区中津七丁目2-17","","","","","","","","","","","","","","","3120001060474","","","",""
"株式会社アールラボ","9686907522101","","","","","","","151-0051","東京都渋谷区千駄ケ谷三丁目54-4 MT原宿ビル1階","","","","","","","","","","","","","","","7011001104518","","","",""
"株式会社ＡｒｕｎｄｏＶｉｓ","5953358705765","","","","","","","170-0005","東京都豊島区南大塚三丁目3-1","","","","","","","","","","","","","","","9013301030821","","","",""
"有限会社アレンジアンドプランニング","7737393789376","","","","","","","252-0231","神奈川県相模原市中央区相模原八丁目3-10","","","","","","","","","","","","","","","5021002017703","","","",""
