"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社アイオイ","8810152138608","","","","","","","999-5207","山形県最上郡鮭川村大字庭月4595-1","","","","","","","","","","","","","","","8390001008921","","","",""
"有限会社アイオイファーム","4848586247370","","","","","","","057-0027","北海道浦河郡浦河町字上向別167","","","","","","","","","","","","","","","5430002062107","","","",""
"愛華園芸株式会社","5208453023304","","","","","","","880-0835","宮崎県宮崎市阿波岐原町青木1306-7","","","","","","","","","","","","","","","7350001004941","","","",""
"株式会社アイカ養鶏場","8376301751344","","","","","","","529-0212","滋賀県長浜市高月町井口5","","","","","","","","","","","","","","","5160001007809","","","",""
"株式会社相川造園","3658570219814","","","","","","","124-0006","東京都葛飾区堀切八丁目22-7","","","","","","","","","","","","","","","8011801000064","","","",""
"有限会社相川造園土木","7567159592243","","","","","","","299-1111","千葉県君津市六手1068","","","","","","","","","","","","","","","8040002069493","","","",""
"株式会社相川ファーム","2681347648913","","","","","","","019-0402","秋田県湯沢市相川新木野205","","","","","","","","","","","","","","","9410001005816","","","",""
"有限会社アイガーデンサービス","7902706345133","","","","","","","467-0815","愛知県名古屋市瑞穂区前田町二丁目29","","","","","","","","","","","","","","","5180002053346","","","",""
"有限会社相上農園","6546059993579","","","","","","","365-0071","埼玉県鴻巣市寺谷304","","","","","","","","","","","","","","","8030002082349","","","",""
"アイガモ農園株式会社","2796650022886","","","","","","","346-0005","埼玉県久喜市本町四丁目10-8","","","","","","","","","","","","","","","4030001034032","","","",""
"アイキ樹木メンテナンス株式会社","2237101855992","","","","","","","417-0001","静岡県富士市今泉一丁目7-24","","","","","","","","","","","","","","","8080101016046","","","",""
"有限会社愛橘園","5388348118130","","","","","","","799-2649","愛媛県松山市東大栗町甲623","","","","","","","","","","","","","","","7500002000437","","","",""
"あいきマロン株式会社","2757946410716","","","","","","","319-0202","茨城県笠間市下郷4147-1","","","","","","","","","","","","","","","5050001038633","","","",""
"株式会社アイキョー","1191645024366","","","","","","","206-0811","東京都稲城市押立561-1","","","","","","","","","","","","","","","2013401001712","","","",""
"アイグリーン株式会社","3325067419193","","","","","","","958-0877","新潟県村上市泉町2-10","","","","","","","","","","","","","","","7110001018420","","","",""
"株式会社アイグリーン","9841030927902","","","","","","","194-0023","東京都町田市旭町一丁目13-22","","","","","","","","","","","","","","","4012301000021","","","",""
"有限会社アイケー","7674382963571","","","","","","","923-0037","石川県小松市問屋町28","","","","","","","","","","","","","","","8220002011692","","","",""
"株式会社愛鶏園","3620667443222","","","","","","","221-0864","神奈川県横浜市神奈川区菅田町2954","","","","","","","","","","","","","","","2020001022254","","","",""
"アイ・ケイ・ケイ株式会社","8256213648971","","","","","","","174-0043","東京都板橋区坂下二丁目27-3","","","","","","","","","","","","","","","3011401007605","","","",""
"有限会社アイケイ造園","9620695916567","","","","","","","245-0023","神奈川県横浜市泉区和泉中央南四丁目1-1 504","","","","","","","","","","","","","","","2020002063553","","","",""
"株式会社アイケイファーム","9259628108995","","","","","","","089-0563","北海道中川郡幕別町字千住280-13","","","","","","","","","","","","","","","6460101004831","","","",""
"アイケイファーム積丹株式会社","7922053359935","","","","","","","046-0201","北海道積丹郡積丹町大字美国町大沢604-1","","","","","","","","","","","","","","","6430001074077","","","",""
"アイケイファーム余市株式会社","8810716049915","","","","","","","046-0003","北海道余市郡余市町黒川町1357","","","","","","","","","","","","","","","6430001070142","","","",""
"株式会社アイケーファーム","7715890641573","","","","","","","444-0523","愛知県西尾市吉良町饗庭西丁畑29-1","","","","","","","","","","","","","","","6180303002868","","","",""
"株式会社愛犬ハウスセキノ","6515830971620","","","","","","","259-1323","神奈川県秦野市栃窪240","","","","","","","","","","","","","","","3021001023183","","","",""
"農事組合法人あいこう","2194450915359","","","","","","","930-0375","富山県中新川郡上市町上荒又10","","","","","","","","","","","","","","","9230005008965","","","",""
"愛厚産業株式会社","8038037934214","","","","","","","450-0003","愛知県名古屋市中村区名駅南二丁目13-4","","","","","","","","","","","","","","","8180001021375","","","",""
"有限会社あい公樹園","8216465652380","","","","","","","892-0871","鹿児島県鹿児島市吉野町9101-1","","","","","","","","","","","","","","","2340002000722","","","",""
"有限会社相原畜産","1638365021933","","","","","","","365-0011","埼玉県鴻巣市新井153","","","","","","","","","","","","","","","7030002084296","","","",""
"株式会社愛菜","3823358107686","","","","","","","889-4231","宮崎県えびの市大字東長江浦1652-551","","","","","","","","","","","","","","","8350001010245","","","",""
"株式会社愛彩畑","6754127285226","","","","","","","292-0434","千葉県君津市向郷1687-1","","","","","","","","","","","","","","","6040001094998","","","",""
"愛菜ファーム株式会社","2000893749368","","","","","","","854-0038","長崎県諫早市中央干拓498","","","","","","","","","","","","","","","3310001009171","","","",""
"株式会社愛菜ファーム","8566483828376","","","","","","","779-3303","徳島県吉野川市川島町桒村2483-1","","","","","","","","","","","","","","","1480001008885","","","",""
"有限会社相澤良牧場","9585676183058","","","","","","","246-0026","神奈川県横浜市瀬谷区阿久和南三丁目11-4","","","","","","","","","","","","","","","3020002046375","","","",""
"株式会社アイザックス","9094706789182","","","","","","","089-3707","北海道足寄郡足寄町下愛冠一丁目8-1","","","","","","","","","","","","","","","6460101005020","","","",""
"有限会社相澤園芸","2853112957322","","","","","","","324-0035","栃木県大田原市薄葉1150","","","","","","","","","","","","","","","5060002025076","","","",""
"有限会社会沢造園","4554659414271","","","","","","","310-0902","茨城県水戸市渡里町2526","","","","","","","","","","","","","","","3050002000049","","","",""
"有限会社逢沢造園土木","8460454101092","","","","","","","701-1152","岡山県岡山市北区津高541","","","","","","","","","","","","","","","9260002000121","","","",""
"有限会社＿澤農園","3621291546778","","","","","","","870-0115","大分県大分市大字関園795","","","","","","","","","","","","","","","7320002000455","","","",""
"株式会社相澤牧場","1564382751775","","","","","","","089-5247","北海道中川郡豊頃町幌岡184-3","","","","","","","","","","","","","","","4460101004890","","","",""
"株式会社ＩＣＯ","2262605745565","","","","","","","779-0230","徳島県鳴門市大麻町板東西平草4-7","","","","","","","","","","","","","","","7480001006537","","","",""
"株式会社ＩＣＫ","6763930216410","","","","","","","472-0012","愛知県知立市八ツ田町曲り170","","","","","","","","","","","","","","","4180301016467","","","",""
"株式会社ＩＣＴＶスマイル農場","2797389749396","","","","","","","355-0072","埼玉県東松山市大字石橋2221-80","","","","","","","","","","","","","","","8030001124192","","","",""
"社会福祉法人愛信会","6205324386955","","","","","","","319-1102","茨城県那珂郡東海村大字石神内宿1213","","","","","","","","","","","","","","","2050005001747","","","",""
"有限会社アイシン産業","6607727135499","","","","","","","411-0016","静岡県三島市塚原新田134-15","","","","","","","","","","","","","","","2080102009260","","","",""
"愛新緑花園株式会社","9442870694676","","","","","","","794-0850","愛媛県今治市新谷甲593","","","","","","","","","","","","","","","9500001017868","","","",""
"株式会社ＩＪＦＡ","5499986117362","","","","","","","141-0021","東京都品川区上大崎二丁目25-5 久米ビル6F","","","","","","","","","","","","","","","5010701039141","","","",""
"株式会社Ｉ．Ｇ．Ｏ．","4048750485777","","","","","","","270-1367","千葉県印西市浦部1028-2","","","","","","","","","","","","","","","4040001043651","","","",""
"株式会社愛樹園","8257067991572","","","","","","","413-0302","静岡県賀茂郡東伊豆町奈良本428","","","","","","","","","","","","","","","9080101014593","","","",""
"有限会社愛情りんご園","5081676178834","","","","","","","029-3311","岩手県一関市藤沢町黄海山谷119","","","","","","","","","","","","","","","7400502001309","","","",""
"株式会社アイ・スィンク","1927654890883","","","","","","","513-0818","三重県鈴鹿市安塚町973-1","","","","","","","","","","","","","","","5190001004803","","","",""
"有限会社アイズ","2241539197666","","","","","","","060-0806","北海道札幌市北区北六条西七丁目5-3","","","","","","","","","","","","","","","1430002038143","","","",""
"アイズスタッド株式会社","4607600153925","","","","","","","059-2245","北海道沙流郡日高町字清畠258-1","","","","","","","","","","","","","","","2430001059577","","","",""
"愛成株式会社","3956411028313","","","","","","","510-0956","三重県四日市市貝家町作花台2218","","","","","","","","","","","","","","","6190001018579","","","",""
"株式会社アイゼン農園","9277512008903","","","","","","","791-8005","愛媛県松山市東長戸一丁目3-22","","","","","","","","","","","","","","","1500001017173","","","",""
"株式会社アイ綜合","8443586306039","","","","","","","333-0823","埼玉県川口市大字石神1198","","","","","","","","","","","","","","","2030001078915","","","",""
"農事組合法人あいだ","3655090664390","","","","","","","820-0052","福岡県飯塚市相田1038","","","","","","","","","","","","","","","1290005017662","","","",""
"農事組合法人会田共同養鶏組合","4011773897008","","","","","","","399-7402","長野県松本市会田1566","","","","","","","","","","","","","","","9100005006313","","","",""
"有限会社合田農場","1729322856732","","","","","","","099-2371","北海道網走郡大空町女満別中央155-3","","","","","","","","","","","","","","","7460302005371","","","",""
"有限会社相田花き","1737884114304","","","","","","","992-0042","山形県米沢市塩井町塩野1740","","","","","","","","","","","","","","","8390002013805","","","",""
"有限会社合田牧場","3033469556436","","","","","","","086-1622","北海道標津郡標津町字茶志骨634","","","","","","","","","","","","","","","5462502001029","","","",""
"株式会社アイダ牧場","1464355871681","","","","","","","082-0002","北海道河西郡芽室町北明西五線12","","","","","","","","","","","","","","","5460101004667","","","",""
"株式会社愛知ステーブル","4974532126030","","","","","","","057-0034","北海道浦河郡浦河町堺町西五丁目1-25","","","","","","","","","","","","","","","8430001055991","","","",""
"農事組合法人愛知津島ファーム","7089549177567","","","","","","","496-0875","愛知県津島市下新田町二丁目194","","","","","","","","","","","","","","","3180005018397","","","",""
"愛知用水土地改良区","6528696386965","","","","","","","474-0025","愛知県大府市中央町三丁目6-1","","","","","","","","","","","","","","","7700150043408","","","",""
"愛長造園有限会社","3352392545429","","","","","","","480-1155","愛知県長久手市平池806","","","","","","","","","","","","","","","1180002063258","","","",""
"会津いいでアグリサポート株式会社","3967534798015","","","","","","","966-0922","福島県喜多方市慶徳町豊岡千五百苅851","","","","","","","","","","","","","","","2380001019074","","","",""
"会津高原たていわ農産有限会社","3834551102248","","","","","","","967-0303","福島県南会津郡南会津町福渡224","","","","","","","","","","","","","","","8380002035742","","","",""
"有限会社会津さくらんぼ村","9517354721068","","","","","","","965-0101","福島県会津若松市北会津町真宮1617","","","","","","","","","","","","","","","1380002033876","","","",""
"株式会社会津産直センター","9804935446870","","","","","","","966-0002","福島県喜多方市岩月町宮津柏原廻り6581","","","","","","","","","","","","","","","5380005009622","","","",""
"会津造園緑化有限会社","3145151453846","","","","","","","969-3542","福島県河沼郡湯川村大字湊奈良町丙17","","","","","","","","","","","","","","","2380002034254","","","",""
"株式会社会津畜産","3641151412923","","","","","","","965-0045","福島県会津若松市西七日町2-8","","","","","","","","","","","","","","","2380001018984","","","",""
"株式会社会津地鶏ネット","8842134516259","","","","","","","965-0201","福島県会津若松市湊町大字赤井笹山原3","","","","","","","","","","","","","","","6380001018337","","","",""
"有限会社会津農園","2193168153469","","","","","","","966-0921","福島県喜多方市慶徳町松舞家上田2053","","","","","","","","","","","","","","","1380002035278","","","",""
"会津蜂蜜株式会社","5577713795923","","","","","","","965-0806","福島県会津若松市宝町3-9","","","","","","","","","","","","","","","4380001017159","","","",""
"有限会社アイヅファーム","8008605984575","","","","","","","969-6166","福島県大沼郡会津美里町字下川原31-1","","","","","","","","","","","","","","","9380002030973","","","",""
"会津北部土地改良区","4039971364292","","","","","","","966-0017","福島県喜多方市関柴町三津井前田454-1","","","","","","","","","","","","","","","3700150037974","","","",""
"有限会社会津マッシュ","6535171460975","","","","","","","969-6183","福島県会津若松市北会津町上米塚1229","","","","","","","","","","","","","","","6380002030927","","","",""
"有限会社会津みずほ農場","3713768736215","","","","","","","969-6543","福島県河沼郡会津坂下町字市中二番甲3590","","","","","","","","","","","","","","","5380002034037","","","",""
"会津宮川土地改良区","6484680068364","","","","","","","969-6266","福島県大沼郡会津美里町字油田1545","","","","","","","","","","","","","","","3700150037818","","","",""
"株式会社ＩＴアグリサービス","8684501526542","","","","","","","374-0076","群馬県館林市日向町1381","","","","","","","","","","","","","","","2070001029179","","","",""
"アイ・ティー・エスファーム株式会社","9949904617656","","","","","","","136-0071","東京都江東区亀戸二丁目35-13","","","","","","","","","","","","","","","4010601025985","","","",""
"株式会社ＩＴＦ","9128001361529","","","","","","","078-2222","北海道雨竜郡沼田町字沼田41","","","","","","","","","","","","","","","2450001011305","","","",""
"アイティエムファーム株式会社","4812207993023","","","","","","","923-1253","石川県能美郡川北町字三反田186-1","","","","","","","","","","","","","","","9220001020165","","","",""
"株式会社ＩＴＯ","9495176201677","","","","","","","866-0001","熊本県八代市郡築十二番町5-1-2","","","","","","","","","","","","","","","5330001014449","","","",""
"有限会社アイティーティー","8351543017420","","","","","","","278-0022","千葉県野田市山崎2206-10","","","","","","","","","","","","","","","8040002098427","","","",""
"有限会社アイティフード","9343053715244","","","","","","","767-0031","香川県三豊市三野町大見甲5911-1","","","","","","","","","","","","","","","5470002017305","","","",""
"農事組合法人アイディアルファーム","2679901429263","","","","","","","949-8445","新潟県十日町市新里甲3962-2","","","","","","","","","","","","","","","8110005010100","","","",""
"アイデルサービス有限会社","5402816349270","","","","","","","078-8242","北海道旭川市豊岡十二条二丁目3-16","","","","","","","","","","","","","","","6450002007975","","","",""
"愛東ファーム株式会社","2695835094672","","","","","","","289-0619","千葉県香取郡東庄町今郡349","","","","","","","","","","","","","","","6040001090576","","","",""
"有限会社アイナン産業","9883486951942","","","","","","","470-2413","愛知県知多郡美浜町大字古布平井10","","","","","","","","","","","","","","","4180002085761","","","",""
"株式会社愛南フルーツ","1832384800824","","","","","","","798-4102","愛媛県南宇和郡愛南町御荘平山937","","","","","","","","","","","","","","","4500001021783","","","",""
"株式会社あいなんマザーズ","5860674459594","","","","","","","798-4105","愛媛県南宇和郡愛南町御荘長月1113","","","","","","","","","","","","","","","5500001015974","","","",""
"有限会社あいのうカンパニー","9200533434472","","","","","","","379-2216","群馬県伊勢崎市西野町6-1","","","","","","","","","","","","","","","5070002020051","","","",""
"有限会社相浦ファーム","1525431020075","","","","","","","846-0023","佐賀県多久市南多久町大字長尾4447","","","","","","","","","","","","","","","4300002004964","","","",""
"有限会社あいの土山","2330349750525","","","","","","","528-0235","滋賀県甲賀市土山町大野5788","","","","","","","","","","","","","","","7160002005454","","","",""
"農事組合法人相野豆米","2584093872849","","","","","","","014-0031","秋田県大仙市大曲小貫42","","","","","","","","","","","","","","","7410005006234","","","",""
"株式会社愛野農園","9448434163597","","","","","","","099-2103","北海道北見市端野町三区333","","","","","","","","","","","","","","","8460301004299","","","",""
"株式会社アイハラ","2037163790054","","","","","","","279-0021","千葉県浦安市富岡四丁目5-1","","","","","","","","","","","","","","","8040001076375","","","",""
"有限会社相原林業","3145711749103","","","","","","","010-1654","秋田県秋田市浜田滝ノ下212","","","","","","","","","","","","","","","2410002000095","","","",""
"農事組合法人あいば","9203625960991","","","","","","","938-0103","富山県下新川郡入善町舟見2095","","","","","","","","","","","","","","","7230005008942","","","",""
"有限会社愛場造園","7551377483476","","","","","","","214-0021","神奈川県川崎市多摩区宿河原五丁目18-9","","","","","","","","","","","","","","","3020002102418","","","",""
"株式会社あいば農園","2099815479072","","","","","","","807-1303","福岡県鞍手郡鞍手町大字木月1307","","","","","","","","","","","","","","","3290801019298","","","",""
"有限会社愛場農園造園土木","3260024703376","","","","","","","938-0103","富山県下新川郡入善町舟見1751","","","","","","","","","","","","","","","3230002008247","","","",""
"株式会社Ｉ・ひよこ","7262503551810","","","","","","","954-0076","新潟県見附市新幸町6-1","","","","","","","","","","","","","","","9110001025225","","","",""
"ＩＶＹ株式会社","9771091237715","","","","","","","791-8078","愛媛県松山市中須賀三丁目4-13","","","","","","","","","","","","","","","7500001020873","","","",""
"アイ・ビー・アイ合同会社","6937480658202","","","","","","","859-3711","長崎県東彼杵郡波佐見町井石郷1517-7 ホタルAPC号室","","","","","","","","","","","","","","","4290003008462","","","",""
"愛ファクトリー株式会社","5697567391821","","","","","","","689-0519","鳥取県鳥取市青谷町奥崎388","","","","","","","","","","","","","","","3270001006339","","","",""
"有限会社アイファーム","3134251480655","","","","","","","088-2725","北海道野付郡別海町上春別280-28","","","","","","","","","","","","","","","2462502000999","","","",""
"株式会社アイファーム","9767444052310","","","","","","","430-0825","静岡県浜松市中央区下江町507","","","","","","","","","","","","","","","9080401021505","","","",""
"あいファーム株式会社","6940174440948","","","","","","","319-1221","茨城県日立市大みか町一丁目11-10","","","","","","","","","","","","","","","5050001034459","","","",""
"株式会社Ｉ・フィード","8903368127507","","","","","","","136-0071","東京都江東区亀戸二丁目35-13","","","","","","","","","","","","","","","2180001146236","","","",""
"株式会社あいポート仙田","9084326342654","","","","","","","948-0213","新潟県十日町市赤谷癸3289","","","","","","","","","","","","","","","5110001021500","","","",""
"株式会社愛政造園","2844780092824","","","","","","","444-0002","愛知県岡崎市高隆寺町五所合15-2","","","","","","","","","","","","","","","7180301032552","","","",""
"株式会社ｉ－Ｍｉｌｋ　Ｆａｃｔｏｒｙ","9842719263737","","","","","","","360-0001","埼玉県熊谷市上中条1338","","","","","","","","","","","","","","","1030001098385","","","",""
"株式会社相村造園","1478241606341","","","","","","","320-0033","栃木県宇都宮市本町8-1","","","","","","","","","","","","","","","3060001000255","","","",""
"愛本新用水土地改良区","9289405665889","","","","","","","938-0103","富山県下新川郡入善町舟見1094","","","","","","","","","","","","","","","8700150051013","","","",""
"愛谷堰土地改良区","2789390468747","","","","","","","970-0104","福島県いわき市平上大越沼畑1-1","","","","","","","","","","","","","","","9700150038158","","","",""
"株式会社相山造園","1263822496739","","","","","","","316-0006","茨城県日立市末広町四丁目8-31","","","","","","","","","","","","","","","1050001022888","","","",""
"株式会社Ｉ　Ｌｏｖｅファーム","1311052230940","","","","","","","007-0829","北海道札幌市東区東雁来九条三丁目2-20","","","","","","","","","","","","","","","5310002020811","","","",""
"株式会社アイランドエコロジー","1184343217565","","","","","","","907-0001","沖縄県石垣市字大浜415-11","","","","","","","","","","","","","","","5360001016913","","","",""
"株式会社アイランドグリーン","8910708492981","","","","","","","194-0011","東京都町田市成瀬が丘三丁目17-19","","","","","","","","","","","","","","","1020001001795","","","",""
"有限会社アイランド・グリーン細川","9955195965574","","","","","","","761-3110","香川県香川郡直島町1913","","","","","","","","","","","","","","","1470002008092","","","",""
"株式会社愛ランドファーム","2570983169853","","","","","","","698-0021","島根県益田市幸町4-63","","","","","","","","","","","","","","","7280001005311","","","",""
"ＩＲＩＥ　ＦＡＲＭ株式会社","7906771576793","","","","","","","929-1215","石川県かほく市高松ワ3-10","","","","","","","","","","","","","","","1220001022978","","","",""
"株式会社愛緑苑","3235669995466","","","","","","","254-0011","神奈川県平塚市吉際2-1","","","","","","","","","","","","","","","8021001039019","","","",""
"有限会社　ｉ－ｒｏｓｅ","5044054410064","","","","","","","790-0053","愛媛県松山市竹原二丁目11-13","","","","","","","","","","","","","","","3500002009325","","","",""
"Ｏｕｒ　Ｆａｒｍｓ株式会社","3943529743901","","","","","","","153-0051","東京都目黒区上目黒三丁目36-32","","","","","","","","","","","","","","","9011001107139","","","",""
"株式会社あう農園","7680540959214","","","","","","","798-1366","愛媛県北宇和郡鬼北町大字東仲41","","","","","","","","","","","","","","","2500001020630","","","",""
"株式会社あうぷ","6107334630471","","","","","","","039-4602","青森県下北郡大間町大字奥戸向町78-11","","","","","","","","","","","","","","","4420001017071","","","",""
"株式会社ＡＵＲＩＮ　ＨＯＬＤＩＮＧＳ","7115971436799","","","","","","","321-0106","栃木県宇都宮市上横田町504","","","","","","","","","","","","","","","7060001026718","","","",""
"有限会社アウル","9346990417808","","","","","","","285-0824","千葉県佐倉市江原49-1","","","","","","","","","","","","","","","9040002064956","","","",""
"株式会社アウル","8095162941243","","","","","","","889-4601","宮崎県都城市山田町山田4215","","","","","","","","","","","","","","","1350001008907","","","",""
"有限会社アウルサークル","5408773176337","","","","","","","086-1139","北海道標津郡中標津町字豊岡220-7","","","","","","","","","","","","","","","4462502001062","","","",""
"株式会社アウレオ","1195907679092","","","","","","","292-1149","千葉県君津市かずさ小糸54-1","","","","","","","","","","","","","","","4040001052982","","","",""
"株式会社あうんフラワー","1269990834160","","","","","","","519-0421","三重県度会郡玉城町冨岡306-3","","","","","","","","","","","","","","","3190001007493","","","",""
"株式会社アヴァンス","7209703275275","","","","","","","061-1366","北海道恵庭市北島156","","","","","","","","","","","","","","","5430001044345","","","",""
"農事組合法人アオイ","3212554676228","","","","","","","329-0425","栃木県下野市田中477","","","","","","","","","","","","","","","7050005013382","","","",""
"農事組合法人葵","8643643248448","","","","","","","899-1321","鹿児島県出水郡長島町下山門野1871-1","","","","","","","","","","","","","","","4340005009668","","","",""
"一般社団法人碧生会","8506057668692","","","","","","","840-0024","佐賀県佐賀市本庄町大字末次539","","","","","","","","","","","","","","","6300005006502","","","",""
"株式会社葵クローバー蜂蜜園","4876919274988","","","","","","","444-2135","愛知県岡崎市大門一丁目14-3","","","","","","","","","","","","","","","5180301037669","","","",""
"株式会社青井グリーン","4626177980310","","","","","","","370-2412","群馬県富岡市妙義町下高田141-3","","","","","","","","","","","","","","","4070001011622","","","",""
"有限会社青池庭園","1347325819808","","","","","","","919-1305","福井県三方上中郡若狭町北前川41-21-3","","","","","","","","","","","","","","","9210002011040","","","",""
"あおい高原育苗生産株式会社","1560086463076","","","","","","","421-2307","静岡県静岡市葵区横山234","","","","","","","","","","","","","","","5080001020860","","","",""
"株式会社アオイ造園","3652740418229","","","","","","","177-0051","東京都練馬区関町北一丁目3-1","","","","","","","","","","","","","","","5011601000085","","","",""
"有限会社青い鳥牧場","6462259311264","","","","","","","434-0004","静岡県浜松市浜名区宮口2428-1","","","","","","","","","","","","","","","1080402020819","","","",""
"農事組合法人あおいふぁーむ","4352352214897","","","","","","","649-6245","和歌山県岩出市中島238-2","","","","","","","","","","","","","","","7170005006622","","","",""
"農事組合法人葵ファーム","5165890820710","","","","","","","963-0922","福島県郡山市西田町三町目谷地30","","","","","","","","","","","","","","","3380005012306","","","",""
"蒼ファーム株式会社","5877434753635","","","","","","","939-0672","富山県下新川郡入善町田中315","","","","","","","","","","","","","","","4230001015697","","","",""
"株式会社碧フォーチュン","8294947243688","","","","","","","236-0053","神奈川県横浜市金沢区能見台通3-6","","","","","","","","","","","","","","","8020001109285","","","",""
"株式会社青井牧場","5055536999622","","","","","","","089-0356","北海道上川郡清水町字羽帯南七線98","","","","","","","","","","","","","","","3460101004909","","","",""
"株式会社葵屋","9265374688903","","","","","","","698-1212","島根県益田市匹見町紙祖イ262","","","","","","","","","","","","","","","2280001007857","","","",""
"粟生農事組合法人","2611658025429","","","","","","","999-4332","山形県尾花沢市大字上柳渡戸701-2","","","","","","","","","","","","","","","6390005008820","","","",""
"株式会社アオキ","7876794114627","","","","","","","505-0116","岐阜県可児郡御嵩町御嵩2400","","","","","","","","","","","","","","","9200001031528","","","",""
"アオキアグリシステム有限会社","2197153182795","","","","","","","044-0075","北海道虻田郡倶知安町字富士見312","","","","","","","","","","","","","","","2430002057299","","","",""
"有限会社青木植木店","6483316217911","","","","","","","755-0033","山口県宇部市琴芝町一丁目2-25","","","","","","","","","","","","","","","3250002004087","","","",""
"株式会社青樹園","9463131171620","","","","","","","271-0065","千葉県松戸市南花島一丁目4-8","","","","","","","","","","","","","","","5040001035854","","","",""
"有限会社青木園芸","3102343392567","","","","","","","299-2504","千葉県南房総市川谷830","","","","","","","","","","","","","","","3040002100535","","","",""
"株式会社あおき花えん","1390092020354","","","","","","","949-6680","新潟県南魚沼市六日町124-2","","","","","","","","","","","","","","","5110001026128","","","",""
"有限会社青木種鶏場","5591327547695","","","","","","","329-3446","栃木県那須郡那須町大字沼野井478","","","","","","","","","","","","","","","7060002022906","","","",""
"有限会社青木造園","7298655294765","","","","","","","379-2116","群馬県前橋市今井町687","","","","","","","","","","","","","","","1070002000049","","","",""
"株式会社青木造園土木","1388226446628","","","","","","","252-0804","神奈川県藤沢市湘南台三丁目17-13","","","","","","","","","","","","","","","5021001000016","","","",""
