"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"有限会社ＩＵＥＣ","7256505510063","","","","","","","115-0041","東京都北区岩淵町25-22","","","","","","","","","","","","","","","3011502013898","","","",""
"株式会社アイリス","8277388517128","","","","","","","136-0072","東京都江東区大島三丁目5-2 1101","","","","","","","","","","","","","","","7070001032228","","","",""
"アイル・パートナーズ株式会社","7523587240238","","","","","","","760-0072","香川県高松市花園町一丁目2-11","","","","","","","","","","","","","","","1470001001619","","","",""
"株式会社アイレント","7112849685483","","","","","","","901-2102","沖縄県浦添市前田二丁目19-6","","","","","","","","","","","","","","","1360001008385","","","",""
"株式会社アインアセット","3607643589976","","","","","","","990-2482","山形県山形市久保田三丁目11-12","","","","","","","","","","","","","","","9390001016254","","","",""
"株式会社アインツ２１狭山ケ丘店","4169152413040","","","","","","","359-1162","埼玉県所沢市和ケ原一丁目124-1","","","","","","","","","","","","","","","6030001124590","","","",""
"有限会社アウトバック","5573148642033","","","","","","","020-0401","岩手県盛岡市手代森十六地割27-1","","","","","","","","","","","","","","","8400002004348","","","",""
"株式会社アーヴァイン・システムズ","6204510773480","","","","","","","141-0022","東京都品川区東五反田一丁目10-10 オフィスT","","","","","","","","","","","","","","","5010701017502","","","",""
"有限会社青木商事","6661136617233","","","","","","","177-0052","東京都練馬区関町東一丁目5-2","","","","","","","","","","","","","","","9011602021102","","","",""
"株式会社アオキスーパー","7789073730747","","","","","","","453-0054","愛知県名古屋市中村区鳥居西通一丁目1","","","","","","","","","","","","","","","1180001029202","","","",""
"有限会社青木屋商店","9314844598669","","","","","","","969-4406","福島県耶麻郡西会津町野沢原町乙2125","","","","","","","","","","","","","","","8380002034281","","","",""
"有限会社青倉商店","3363244461839","","","","","","","299-2226","千葉県南房総市市部111","","","","","","","","","","","","","","","3040002100254","","","",""
"株式会社青葉コーポレーション","5235314397105","","","","","","","981-0914","宮城県仙台市青葉区堤通雨宮町4-11 伊藤ビル5階","","","","","","","","","","","","","","","3370001006766","","","",""
"株式会社あおやま商店","1574879614851","","","","","","","044-0003","北海道虻田郡倶知安町北三条東一丁目17","","","","","","","","","","","","","","","5430001077709","","","",""
"有限会社赤坂有薫","1244102766929","","","","","","","100-0005","東京都千代田区丸の内二丁目1-1 安田生命ビルB2F","","","","","","","","","","","","","","","5010002006741","","","",""
"株式会社明石百貨店","6104662532023","","","","","","","673-0892","兵庫県明石市本町一丁目1-32","","","","","","","","","","","","","","","1140001034445","","","",""
"株式会社アカシヤ","4608970729730","","","","","","","533-0023","大阪府大阪市東淀川区東淡路四丁目33-34","","","","","","","","","","","","","","","7120001051032","","","",""
"有限会社あかし屋","4186786723855","","","","","","","698-0041","島根県益田市高津六丁目15-33","","","","","","","","","","","","","","","7280002009765","","","",""
"株式会社アカバ","5537052580198","","","","","","","386-0001","長野県上田市上田24-9","","","","","","","","","","","","","","","1100001009491","","","",""
"有限会社阿川商事","9015086993541","","","","","","","191-0043","東京都日野市平山六丁目3-1","","","","","","","","","","","","","","","9013402000070","","","",""
"株式会社あきた市民市場メイト","6695666296303","","","","","","","010-0001","秋田県秋田市中通四丁目7-35","","","","","","","","","","","","","","","9410001009577","","","",""
"株式会社明の屋","8948367716465","","","","","","","114-0024","東京都北区西ケ原一丁目27-50","","","","","","","","","","","","","","","7011501000142","","","",""
"株式会社あきば","5403446571678","","","","","","","306-0053","茨城県古河市中田1342","","","","","","","","","","","","","","","9050001018425","","","",""
"株式会社秋丸商会","7744128460164","","","","","","","891-7101","鹿児島県大島郡徳之島町亀津998","","","","","","","","","","","","","","","7340001010206","","","",""
"株式会社アクア","4688736816286","","","","","","","170-0013","東京都豊島区東池袋一丁目3-6 山手ビル5F","","","","","","","","","","","","","","","4013301012972","","","",""
"株式会社アクセス","5755510113459","","","","","","","151-0053","東京都渋谷区代々木一丁目19-12 新代々木ビル","","","","","","","","","","","","","","","2011001000762","","","",""
"株式会社アクタスビル","1442941325669","","","","","","","630-0257","奈良県生駒市元町一丁目3-22","","","","","","","","","","","","","","","1150001004694","","","",""
"有限会社アクティブ","1190878274886","","","","","","","420-0051","静岡県静岡市葵区南田町3-33","","","","","","","","","","","","","","","9080002000164","","","",""
"株式会社アクティブトラスト","5513869128635","","","","","","","542-0083","大阪府大阪市中央区東心斎橋一丁目6-27","","","","","","","","","","","","","","","9120002047903","","","",""
"株式会社アクトコーポレーション","2725121456313","","","","","","","577-0805","大阪府東大阪市宝持四丁目14-26","","","","","","","","","","","","","","","2122002000567","","","",""
"あぐりサービス株式会社","5996767010323","","","","","","","039-2646","青森県上北郡東北町字外蛯沢西平","","","","","","","","","","","","","","","1420001011325","","","",""
"株式会社ＡＲＣＡＤＥ","7788287026201","","","","","","","640-8443","和歌山県和歌山市延時62","","","","","","","","","","","","","","","1170001006409","","","",""
"有限会社アゲイン","8606784350334","","","","","","","729-0112","広島県福山市神村町76-3","","","","","","","","","","","","","","","9240002039070","","","",""
"有限会社安慶田企画","1635168623655","","","","","","","904-2143","沖縄県沖縄市知花六丁目15-31","","","","","","","","","","","","","","","4360002011278","","","",""
"株式会社アコール","7281964930962","","","","","","","183-0027","東京都府中市本町四丁目23-2","","","","","","","","","","","","","","","2012401025432","","","",""
"有限会社浅井商店","4319675588098","","","","","","","478-0053","愛知県知多市清水が丘二丁目914","","","","","","","","","","","","","","","7180002088142","","","",""
"有限会社アサオ商事","5864667338720","","","","","","","309-1462","茨城県桜川市曽根111","","","","","","","","","","","","","","","5050002044028","","","",""
"有限会社安積屋","1858784147644","","","","","","","969-1134","福島県本宮市本宮上町30","","","","","","","","","","","","","","","4380002016837","","","",""
"株式会社あさき","2341685730828","","","","","","","987-0902","宮城県登米市東和町米谷日面25-2","","","","","","","","","","","","","","","6370401000003","","","",""
"株式会社あさぬま","7003045484833","","","","","","","100-1401","東京都八丈町大賀郷2370-1","","","","","","","","","","","","","","","2010001196776","","","",""
"株式会社あさの食専","4372192599091","","","","","","","879-0608","大分県豊後高田市呉崎462-6","","","","","","","","","","","","","","","5320001007908","","","",""
"株式会社浅野ネットワーク","6296307307748","","","","","","","574-0001","大阪府大東市学園町1-47","","","","","","","","","","","","","","","3120001107135","","","",""
"株式会社浅野屋","5645230648958","","","","","","","504-0966","岐阜県各務原市那加本町24","","","","","","","","","","","","","","","9200001006810","","","",""
"朝日株式会社","6921551077531","","","","","","","519-0271","三重県鈴鹿市西庄内町3578-1","","","","","","","","","","","","","","","7190001014197","","","",""
"旭興業株式会社","4876469618993","","","","","","","661-0975","兵庫県尼崎市下坂部四丁目7-21","","","","","","","","","","","","","","","4140001052411","","","",""
"株式会社旭製菓","6506974428971","","","","","","","202-0011","東京都西東京市泉町六丁目10-22","","","","","","","","","","","","","","","4012701002633","","","",""
"有限会社朝日屋","2220317181713","","","","","","","198-0105","東京都西多摩郡奥多摩町小丹波33","","","","","","","","","","","","","","","1013102007043","","","",""
"有限会社アサヒ屋","4969013915533","","","","","","","658-0027","兵庫県神戸市東灘区青木六丁目2-17","","","","","","","","","","","","","","","7140002001018","","","",""
"有限会社あさひや","2963661879915","","","","","","","191-0065","東京都日野市旭が丘一丁目12-9","","","","","","","","","","","","","","","7013402000089","","","",""
"有限会社アサヒ薬業","3365043106038","","","","","","","781-2122","高知県吾川郡いの町天王北一丁目5-8","","","","","","","","","","","","","","","8490002009371","","","",""
"有限会社浅見商店","5615125240849","","","","","","","185-0011","東京都国分寺市本多二丁目16-23","","","","","","","","","","","","","","","4012402003113","","","",""
"有限会社アサユニット","7826607490051","","","","","","","732-0012","広島県広島市東区戸坂新町一丁目1-11","","","","","","","","","","","","","","","2240002024401","","","",""
"阿讃商事株式会社","3221878108713","","","","","","","769-2102","香川県さぬき市鴨庄2486-1","","","","","","","","","","","","","","","2470001011063","","","",""
"株式会社麻布トレーディング","6771508034739","","","","","","","106-0046","東京都港区元麻布二丁目10-10 204号ジャルダン元麻布","","","","","","","","","","","","","","","5010401113568","","","",""
"株式会社芦田商店","6275768558196","","","","","","","273-0021","千葉県船橋市海神六丁目5-7","","","","","","","","","","","","","","","4040001016590","","","",""
"株式会社アシッズ","9452928627267","","","","","","","105-0004","東京都港区新橋一丁目10-6 新橋M-SQUARE4階","","","","","","","","","","","","","","","2010401049591","","","",""
"株式会社芦見屋","2626701150233","","","","","","","912-0016","福井県大野市友江13-10","","","","","","","","","","","","","","","9210001010241","","","",""
"有限会社あしゃぎ","8765394482077","","","","","","","901-0202","沖縄県豊見城市字嘉数628-1","","","","","","","","","","","","","","","1360002008368","","","",""
"有限会社アシュミネ・レヴ","8222322862603","","","","","","","559-0034","大阪府大阪市住之江区南港北一丁目17-19 220号","","","","","","","","","","","","","","","8120002057639","","","",""
"株式会社アジア","8101678168412","","","","","","","507-0071","岐阜県多治見市旭ケ丘一丁目86-8","","","","","","","","","","","","","","","4200001020460","","","",""
"有限会社ＡＪＯＵＲ","3679450610223","","","","","","","808-0124","福岡県北九州市若松区大字安屋1783-9","","","","","","","","","","","","","","","9290802011315","","","",""
"アスエイト・アドバイザリー株式会社","3707236927428","","","","","","","105-0001","東京都港区虎ノ門一丁目1-21 新虎ノ門実業会館5階","","","","","","","","","","","","","","","4010401125597","","","",""
"有限会社飛鳥","9851612625165","","","","","","","410-2114","静岡県伊豆の国市南條698-56","","","","","","","","","","","","","","","5080102008961","","","",""
"株式会社ａｓｋ","7551407140946","","","","","","","501-3716","岐阜県美濃市前野166","","","","","","","","","","","","","","","1200001020174","","","",""
"有限会社アスコム","6451524849802","","","","","","","661-0024","兵庫県尼崎市三反田町二丁目10-11","","","","","","","","","","","","","","","8120902021933","","","",""
"株式会社アスタラビスタ","5103620028443","","","","","","","830-0422","福岡県三潴郡大木町大字高橋518","","","","","","","","","","","","","","","2290001053157","","","",""
"株式会社アステリア","8781377854524","","","","","","","334-0005","埼玉県川口市大字里1640-1 プラティーククレイヴ603","","","","","","","","","","","","","","","1030001109679","","","",""
"株式会社Ａｓｕｔｒｕｓｔ","4877984366364","","","","","","","253-0103","神奈川県高座郡寒川町小谷一丁目5-37 森沢ビル1F","","","","","","","","","","","","","","","6021001057006","","","",""
"アスフィール株式会社","4263598735172","","","","","","","400-0867","山梨県甲府市青沼三丁目17-15","","","","","","","","","","","","","","","3090001001928","","","",""
"株式会社アスモ","2289566385014","","","","","","","999-1351","山形県西置賜郡小国町大字小国町163","","","","","","","","","","","","","","","2390001011385","","","",""
"株式会社アズサプランニング","5354670997516","","","","","","","730-0051","広島県広島市中区大手町一丁目1-26 大手町一番ビル1201","","","","","","","","","","","","","","","5240001050602","","","",""
"株式会社アズネット","6399157268193","","","","","","","812-0043","福岡県福岡市博多区堅粕二丁目20-13","","","","","","","","","","","","","","","4290001035376","","","",""
"東食品株式会社","6528528263058","","","","","","","107-0062","東京都港区南青山七丁目3-1","","","","","","","","","","","","","","","6010401001739","","","",""
"株式会社Ａｚｍａｃ　Ｉｎｖｅｓｔｍｅｎｔ","4403875533562","","","","","","","461-0022","愛知県名古屋市東区東大曽根町29-11","","","","","","","","","","","","","","","2180001064999","","","",""
"有限会社東屋","2735676037476","","","","","","","971-8101","福島県いわき市小名浜古湊85","","","","","","","","","","","","","","","7380002021999","","","",""
"有限会社アズーロ","5543789320140","","","","","","","882-1101","宮崎県西臼杵郡高千穂町大字三田井392-1","","","","","","","","","","","","","","","6350002013240","","","",""
"株式会社アセットボックス","2579091836222","","","","","","","859-5121","長崎県平戸市岩の上町1430","","","","","","","","","","","","","","","3310001011292","","","",""
"麻生芳雄商事株式会社","7223941970910","","","","","","","820-0101","福岡県飯塚市綱分1843","","","","","","","","","","","","","","","1290001045329","","","",""
"株式会社安達","9064701232132","","","","","","","925-0052","石川県羽咋市中央町フ168-1","","","","","","","","","","","","","","","6220001015985","","","",""
"株式会社ＡＤＡＰＴＲＥＮＤ","6900476532664","","","","","","","820-1114","福岡県飯塚市口原42-1","","","","","","","","","","","","","","","1290001070921","","","",""
"阿智村共同店舖事業協同組合","3052566643791","","","","","","","395-0303","長野県下伊那郡阿智村駒場426","","","","","","","","","","","","","","","4100005009543","","","",""
"アップオン株式会社","9167090097776","","","","","","","190-0022","東京都立川市錦町五丁目16-20","","","","","","","","","","","","","","","2012801016881","","","",""
"株式会社アップリンク","5557660753331","","","","","","","134-0091","東京都江戸川区船堀五丁目12-8","","","","","","","","","","","","","","","1011701013180","","","",""
"アップルアールエス株式会社","4047634131397","","","","","","","104-0061","東京都中央区銀座八丁目15-6","","","","","","","","","","","","","","","4010001089433","","","",""
"株式会社アップルサンショウ","7611355669692","","","","","","","939-8205","富山県富山市新根塚町三丁目2-2","","","","","","","","","","","","","","","3230001001046","","","",""
"有限会社アップロード","6881572153486","","","","","","","545-0043","大阪府大阪市阿倍野区松虫通二丁目4-26","","","","","","","","","","","","","","","4120002002689","","","",""
"株式会社あつみ編集舎","8316892952059","","","","","","","441-3617","愛知県田原市福江町中羽根79-1","","","","","","","","","","","","","","","1180303001379","","","",""
"有限会社あづまや","2534910423494","","","","","","","286-0034","千葉県成田市馬橋2-6","","","","","","","","","","","","","","","5040002054696","","","",""
"有限会社東屋酒店","1047990583537","","","","","","","355-0028","埼玉県東松山市箭弓町三丁目4-11","","","","","","","","","","","","","","","9030002095498","","","",""
"株式会社アテンダー","3127356660595","","","","","","","769-1101","香川県三豊市詫間町詫間6822-6","","","","","","","","","","","","","","","2470001014966","","","",""
"株式会社アデガワ","1924660860443","","","","","","","176-0005","東京都練馬区旭丘一丁目68","","","","","","","","","","","","","","","7011601000356","","","",""
"株式会社Ａｒｔ","5182254080302","","","","","","","810-0003","福岡県福岡市中央区春吉二丁目4-11 703号","","","","","","","","","","","","","","","3290001068476","","","",""
"株式会社アートギャラリー小森","3881949397559","","","","","","","461-0002","愛知県名古屋市東区代官町39-22 太洋ビル4階1号室","","","","","","","","","","","","","","","7180001042158","","","",""
"株式会社アートジャパン","4784449908381","","","","","","","364-0004","埼玉県北本市山中一丁目3","","","","","","","","","","","","","","","2030001061920","","","",""
"アートドライブ株式会社","3067846846273","","","","","","","770-8012","徳島県徳島市大原町籠10-45","","","","","","","","","","","","","","","6480003000290","","","",""
"株式会社アート・プランドゥ","6538887600447","","","","","","","356-0035","埼玉県ふじみ野市丸山8-3 小田急コアロードふじみ野208","","","","","","","","","","","","","","","4030001015940","","","",""
"アトミックストア・インターナショナル有限会社","2873762376048","","","","","","","333-0842","埼玉県川口市前川二丁目4-11","","","","","","","","","","","","","","","3030002110849","","","",""
"有限会社アトムジェーエムシー","3221211531669","","","","","","","517-0404","三重県志摩市浜島町浜島838-17","","","","","","","","","","","","","","","1190002011182","","","",""
"アトリエ・ＧＯＰＰＡ株式会社","3956106903269","","","","","","","040-0063","北海道函館市若松町32-19","","","","","","","","","","","","","","","7011001104344","","","",""
"株式会社アド・アクセス","2591616345419","","","","","","","133-0056","東京都江戸川区南小岩七丁目27-3 第3イーストビル4階","","","","","","","","","","","","","","","4011701000300","","","",""
"株式会社アドコット","5463536941007","","","","","","","125-0052","東京都葛飾区柴又六丁目5-18","","","","","","","","","","","","","","","5011801031401","","","",""
"株式会社アドバンスクリヤマ","6009852005719","","","","","","","157-0062","東京都世田谷区南烏山五丁目14-3","","","","","","","","","","","","","","","4010901000630","","","",""
"株式会社アドバンスクルー","1360606055798","","","","","","","460-0003","愛知県名古屋市中区錦三丁目23-18 ニューサカエビル8F","","","","","","","","","","","","","","","2180001106421","","","",""
"株式会社Ａｄｖａｎｃｅ　Ｊａｐａｎ","2282327833377","","","","","","","700-0924","岡山県岡山市北区大元一丁目7-29 103","","","","","","","","","","","","","","","4260001031436","","","",""
"アドバンストリガー株式会社","4210013678732","","","","","","","104-0033","東京都中央区新川二丁目6-2 石橋ビル406","","","","","","","","","","","","","","","6010001165505","","","",""
"株式会社アドペンテル","1315287524246","","","","","","","532-0002","大阪府大阪市淀川区東三国四丁目4-11 東明ビル202号","","","","","","","","","","","","","","","6120001053632","","","",""
"株式会社ア・ドマーニ","7056250710416","","","","","","","111-0043","東京都台東区駒形二丁目1-27 RAID浅草リバーフロント4F","","","","","","","","","","","","","","","1010401080366","","","",""
"株式会社アドミクスライン","6732178714375","","","","","","","542-0082","大阪府大阪市中央区島之内一丁目21-19 オリエンタル堺筋ビル7F","","","","","","","","","","","","","","","9120001168634","","","",""
"株式会社Ａｎｏｔｈｅｒ　ｐｌｕｓ","2265769001021","","","","","","","107-0062","東京都港区南青山五丁目1-25 メゾンドラミア401号","","","","","","","","","","","","","","","2020001112947","","","",""
"株式会社アニー","2858322477786","","","","","","","842-0056","佐賀県神埼市千代田町境原23-3","","","","","","","","","","","","","","","3300001003555","","","",""
"有限会社アニム・プロジェクト","6771371273233","","","","","","","102-0083","東京都千代田区麴町二丁目10-3","","","","","","","","","","","","","","","3010402024881","","","",""
"株式会社アーバン商会","9661717350070","","","","","","","253-0085","神奈川県茅ヶ崎市矢畑419-30","","","","","","","","","","","","","","","4021001008290","","","",""
"アビエルタ株式会社","7536785723363","","","","","","","103-0012","東京都中央区日本橋堀留町一丁目9-6 堀留ゼネラルビル5F","","","","","","","","","","","","","","","8011001069644","","","",""
"アビニックス株式会社","8134651611589","","","","","","","461-0025","愛知県名古屋市東区徳川二丁目13-15","","","","","","","","","","","","","","","3180001053951","","","",""
"株式会社アビリティズ","7961439951541","","","","","","","430-0905","静岡県浜松市中央区下池川町20-5","","","","","","","","","","","","","","","9080401012652","","","",""
"有限会社アフコ","5085624344826","","","","","","","944-0141","新潟県上越市板倉区田井1291-1","","","","","","","","","","","","","","","9110002024639","","","",""
"株式会社アブアブ赤札堂","5046520563221","","","","","","","110-0005","東京都台東区上野四丁目8-4","","","","","","","","","","","","","","","9010501000431","","","",""
"株式会社油源","1966174481559","","","","","","","321-1401","栃木県日光市上鉢石町1028-3","","","","","","","","","","","","","","","4060001008561","","","",""
"有限会社油屋","5145426311834","","","","","","","289-1521","千葉県山武市松尾町本柏3234-3","","","","","","","","","","","","","","","9040002079302","","","",""
"株式会社油屋","4706360800821","","","","","","","697-0026","島根県浜田市田町1449-1","","","","","","","","","","","","","","","8280001004246","","","",""
"ＡＰＷＩＮ株式会社","3212796180635","","","","","","","542-0081","大阪府大阪市中央区南船場二丁目3-6 第一住建長堀橋駅前ビル2F","","","","","","","","","","","","","","","4140001102158","","","",""
"有限会社アプローチ","3339094172308","","","","","","","180-0004","東京都武蔵野市吉祥寺本町四丁目6-2","","","","","","","","","","","","","","","3012402021330","","","",""
"株式会社阿部","3901809869681","","","","","","","263-0043","千葉県千葉市稲毛区小仲台二丁目6-8","","","","","","","","","","","","","","","7040001000385","","","",""
"株式会社ＡＢタウン","6048954099489","","","","","","","870-0108","大分県大分市三佐五丁目2-9 オフィスキヨマツ(II)202","","","","","","","","","","","","","","","8320001016749","","","",""
"有限会社あべよしストアー","1065316546819","","","","","","","879-7301","大分県豊後大野市犬飼町犬飼38","","","","","","","","","","","","","","","8320002018208","","","",""
"有限会社ａｂｏ","8013019247951","","","","","","","454-0045","愛知県名古屋市中川区丹後町二丁目22","","","","","","","","","","","","","","","8180002037767","","","",""
"合資会社天草大同物産","7205117736846","","","","","","","863-0015","熊本県天草市大浜町9-23","","","","","","","","","","","","","","","9330003003850","","","",""
"株式会社アマノ","3165737858624","","","","","","","010-0341","秋田県男鹿市船越内子89","","","","","","","","","","","","","","","5410001004012","","","",""
"株式会社天野園","5585099141128","","","","","","","135-0016","東京都江東区東陽一丁目28-4","","","","","","","","","","","","","","","1010601001683","","","",""
"株式会社天野材木店","3733580896468","","","","","","","170-0002","東京都豊島区巣鴨一丁目3-22","","","","","","","","","","","","","","","3013301000846","","","",""
"奄美アイシーティー株式会社","5345203259075","","","","","","","894-0007","鹿児島県奄美市名瀬和光町2-1","","","","","","","","","","","","","","","6340001010990","","","",""
"奄美ミート有限会社","6449743917076","","","","","","","894-0003","鹿児島県奄美市名瀬大字仲勝663-2","","","","","","","","","","","","","","","7340002020567","","","",""
"株式会社奄美屋","3426725929445","","","","","","","370-0015","群馬県高崎市島野町766-1","","","","","","","","","","","","","","","1070001025427","","","",""
"有限会社アミオフードセンター","4186104766954","","","","","","","680-0907","鳥取県鳥取市賀露町北四丁目33-28","","","","","","","","","","","","","","","7270002000106","","","",""
"株式会社阿見商業開発","2854275167907","","","","","","","300-0331","茨城県稲敷郡阿見町大字阿見2958","","","","","","","","","","","","","","","3050001009900","","","",""
"株式会社ＡＭＩＤＡＳ","4106376952173","","","","","","","337-0051","埼玉県さいたま市見沼区東大宮四丁目2-4","","","","","","","","","","","","","","","2011101032854","","","",""
"有限会社あみもと","1151792188328","","","","","","","010-0921","秋田県秋田市大町一丁目1-17","","","","","","","","","","","","","","","1410002005236","","","",""
"有限会社アミュー","7256365775302","","","","","","","660-0081","兵庫県尼崎市蓬川町402","","","","","","","","","","","","","","","2140002026036","","","",""
"株式会社あみゅーれ","4465966391671","","","","","","","433-8112","静岡県浜松市中央区初生町379-1","","","","","","","","","","","","","","","7080401000320","","","",""
"有限会社アーム","5073015740275","","","","","","","699-1822","島根県仁多郡奥出雲町下横田84","","","","","","","","","","","","","","","7280002011696","","","",""
"アムト株式会社","6247680484391","","","","","","","501-0473","岐阜県本巣市温井230","","","","","","","","","","","","","","","3200001009760","","","",""
"株式会社ＡＭＥＫＡＺＥ","4898052423931","","","","","","","963-8071","福島県郡山市富久山町久保田郷花4-35","","","","","","","","","","","","","","","2380001030089","","","",""
"株式会社アモン","9848009317918","","","","","","","030-0801","青森県青森市新町一丁目13-5 3F","","","","","","","","","","","","","","","1420001000377","","","",""
"綾部ショッピングプラザ協同組合","3585027149998","","","","","","","623-0013","京都府綾部市綾中町花ノ木30","","","","","","","","","","","","","","","7130005010438","","","",""
"有限会社アライ","1114533128663","","","","","","","143-0023","東京都大田区山王一丁目41-7","","","","","","","","","","","","","","","5010702000457","","","",""
"株式会社荒井商会","9890083624651","","","","","","","171-0021","東京都豊島区西池袋一丁目42-8 秋福ビル1階","","","","","","","","","","","","","","","6013301036846","","","",""
"有限会社新井商店","5920508603900","","","","","","","371-0244","群馬県前橋市鼻毛石町198-7","","","","","","","","","","","","","","","6070002000374","","","",""
"有限会社荒磯","1805926107500","","","","","","","683-0065","鳥取県米子市万能町162","","","","","","","","","","","","","","","9270002008774","","","",""
"有限会社荒川商店","1585383390977","","","","","","","517-0011","三重県鳥羽市鳥羽三丁目25-3","","","","","","","","","","","","","","","9190002010383","","","",""
"有限会社アラキヤ","1697277807576","","","","","","","510-0015","三重県四日市市城山町1-38","","","","","","","","","","","","","","","2190002024241","","","",""
"株式会社ＡＬＡＴＡＭＡ","2327245080700","","","","","","","141-0031","東京都品川区西五反田一丁目26-2 五反田サンハイツ911","","","","","","","","","","","","","","","3010701030928","","","",""
"株式会社アリカンテ","1133173128605","","","","","","","103-0007","東京都中央区日本橋浜町二丁目35-7","","","","","","","","","","","","","","","2020003010991","","","",""
"株式会社Ｒｗａｖｅ","5326786425152","","","","","","","153-0043","東京都目黒区東山二丁目4-3 パールビル1F","","","","","","","","","","","","","","","3010401113371","","","",""
"有限会社ＲＨＹカンパニー","1092307045640","","","","","","","231-0005","神奈川県横浜市中区本町一丁目5-2","","","","","","","","","","","","","","","1020002077570","","","",""
"株式会社アールオーエヌ","4863938660637","","","","","","","335-0022","埼玉県戸田市上戸田一丁目2-17","","","","","","","","","","","","","","","4030001022474","","","",""
"株式会社ＲＫＣ","8568138776759","","","","","","","160-0023","東京都新宿区西新宿三丁目3-13 西新宿水間ビル2F","","","","","","","","","","","","","","","2010401087609","","","",""
"協業組合アルタ","6514564183131","","","","","","","960-0201","福島県福島市飯坂町銀杏2-7","","","","","","","","","","","","","","","9380005000998","","","",""
