"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"相広物流株式会社","3259772337345","2","2","2025/07/14","0","","https://www.aikou-corp.co.jp/","231-0023","神奈川県横浜市中区山下町89-6 HF横浜山下ビルディング5F","045-227-5292","代表取締役","小林　一成","運輸、郵便","輸送関連サービス","","","10 ～ 30","10,000 ～ 50,000","0 ～ 50","2025/05","","","非公開","3020001062027","手続代行,輸出,通関業者,輸送,横浜,物流,通関業務,輸入,相広物流株式会社,国際物流,個人事業主","SNSツール利用,ミドル以下MAツール利用,中途採用企業,合併企業,展示会ニュース発表企業,海外進出企業、海外取引","Amazon Route 53,Display & Video 360,Google Developers,Google Fonts,Google アナリティクス,Google マップ,List Finder,Piwik(WEBマーケテイング総合研究所),YouTube",""
"Ｉ・ＣＯＵＲＳＥ株式会社","6079263764393","","","","","","","341-0003","埼玉県三郷市彦成二丁目73-5","","","","","","","","","","","","","","","1030001039967","","","",""
"愛三商船株式会社","6944287882872","","","","","","","510-0051","三重県四日市市千歳町37 埠頭ビル3階","","","","","","","","","","","","","","","3190001018160","","","",""
"アイサン物流株式会社","3837629402241","","","","","","","510-1225","三重県三重郡菰野町大字下村42","","","","","","","","","","","","","","","3190001017344","","","",""
"株式会社アイザック・ビジネスパートナーズ","5820958651895","","","","","","","931-8304","富山県富山市米田町三丁目3-33","","","","","","","","","","","","","","","2230001000057","","","",""
"有限会社相澤自動車工業","8992898135680","","","","","","","987-0284","宮城県遠田郡涌谷町猪岡短台千刈田二29-1","","","","","","","","","","","","","","","9370202003301","","","",""
"有限会社相澤自動車工業","7155832673754","","","","","","","986-1111","宮城県石巻市鹿又新田町浦84-6","","","","","","","","","","","","","","","5370302000185","","","",""
"アイシーエルジャパン株式会社","7455806772768","","","","","","","104-0033","東京都中央区新川一丁目1-3 飯田ビル7階","","","","","","","","","","","","","","","2010001202022","","","",""
"株式会社アイ・シー・カーゴサービス","9603830235829","","","","","","","136-0075","東京都江東区新砂一丁目13-9 伊藤忠ロジスティクス関東物流センター2F","","","","","","","","","","","","","","","7010601041823","","","",""
"有限会社アイシスアレンジメント","2810015699760","","","","","","","263-0004","千葉県千葉市稲毛区六方町22-1","","","","","","","","","","","","","","","4040002000098","","","",""
"株式会社愛進物流","8028333158765","","","","","","","441-3203","愛知県豊橋市高塚町東保部27-1","","","","","","","","","","","","","","","7180301004881","","","",""
"株式会社アイジーエム","7317160468654","","","","","","","659-0024","兵庫県芦屋市南宮町1-3","","","","","","","","","","","","","","","1140001000050","","","",""
"株式会社愛樹園","7543598270769","","","","","","","959-0157","新潟県長岡市寺泊鰐口62","","","","","","","","","","","","","","","3110001025924","","","",""
"株式会社ＡＩＳ・ＰＲＯ","2318515679871","","","","","","","501-6017","岐阜県羽島郡岐南町徳田西一丁目155","","","","","","","","","","","","","","","8200001028896","","","",""
"株式会社アイズ","9419489620027","","","","","","","552-0013","大阪府大阪市港区福崎二丁目7-6","","","","","","","","","","","","","","","5120901018454","","","",""
"有限会社愛成企業","7623083711019","","","","","","","455-0831","愛知県名古屋市港区十一屋二丁目466-1","","","","","","","","","","","","","","","4180002006081","","","",""
"株式会社愛成商事","8577494654846","","","","","","","511-1113","三重県桑名市長島町押付536-5","","","","","","","","","","","","","","","9190001013932","","","",""
"株式会社アイ・セカンド","5531802032395","","","","","","","361-0084","埼玉県行田市大字南河原1886","","","","","","","","","","","","","","","1030001087784","","","",""
"有限会社アイ設計","8334669506051","","","","","","","765-0053","香川県善通寺市生野町1007-2","","","","","","","","","","","","","","","9470002012772","","","",""
"有限会社会田組","1595582591933","","","","","","","971-8183","福島県いわき市泉町下川田宿140","","","","","","","","","","","","","","","3380002021887","","","",""
"株式会社アイ・ダブリュー・エス・インターナショナル","6759195215730","","","","","","","221-0811","神奈川県横浜市神奈川区斎藤分町町40-50","","","","","","","","","","","","","","","3020001038274","","","",""
"愛知王子紙業株式会社","2377615915840","","","","","","","495-0001","愛知県稲沢市祖父江町祖父江外平150","","","","","","","","","","","","","","","7180001085842","","","",""
"愛知海運株式会社","6977448046433","","","","","","","455-0036","愛知県名古屋市港区浜二丁目1-11","","","","","","","","","","","","","","","2180001005937","","","",""
"愛知海運産業株式会社","3394714299881","","","","","","","441-3421","愛知県田原市田原町柳町6","","","","","","","","","","","","","","","8180301007636","","","",""
"愛知県道路公社","7157720695391","","","","","","","460-0002","愛知県名古屋市中区丸の内三丁目19-30","","","","","","","","","","","","","","","4180005003448","","","",""
"愛知県東部貨物運送事業協同組合","9086684392993","","","","","","","441-8075","愛知県豊橋市神野ふ頭町1-9","","","","","","","","","","","","","","","8180305002187","","","",""
"アイチ梱包運輸株式会社","6486819779558","","","","","","","456-0054","愛知県名古屋市熱田区千年一丁目2-70","","","","","","","","","","","","","","","2180001021629","","","",""
"アイチ製函株式会社","8114574373505","","","","","","","479-0835","愛知県常滑市陶郷町四丁目177","","","","","","","","","","","","","","","9180001093100","","","",""
"愛知道路コンセッション株式会社","5855748992934","","","","","","","475-0975","愛知県半田市彦洲町三丁目100","","","","","","","","","","","","","","","2180001124464","","","",""
"アイチ物流株式会社","6881655721880","","","","","","","479-0835","愛知県常滑市陶郷町四丁目177","","","","","","","","","","","","","","","7180001093110","","","",""
"有限会社愛知南運送","5710513177329","","","","","","","441-3424","愛知県田原市南神戸町富士手32-1","","","","","","","","","","","","","","","9180302011297","","","",""
"株式会社アイティエス","4436954236326","","","","","","","541-0057","大阪府大阪市中央区北久宝寺町一丁目7-9","","","","","","","","","","","","","","","2120001093946","","","",""
"株式会社アイティーエム","1778301495711","","","","","","","803-0823","福岡県北九州市小倉北区菜園場二丁目4-11","","","","","","","","","","","","","","","7290801008066","","","",""
"ＩＴＬ株式会社","2622707634568","","","","","","","547-0001","大阪府大阪市平野区加美北三丁目7-30 ノアーズアーク88","","","","","","","","","","","","","","","6120001262729","","","",""
"株式会社ＩＴＫ","7287512679355","","","","","","","152-0001","東京都目黒区中央町二丁目40-8 NAGASEビル2F","","","","","","","","","","","","","","","4011001116680","","","",""
"株式会社ＩＴＢライン","2991145350567","","","","","","","476-0006","愛知県東海市浅山三丁目76","","","","","","","","","","","","","","","4180001138396","","","",""
"株式会社アイテク・ジャパン","2527733681867","","","","","","","113-0021","東京都文京区本駒込五丁目39-5","","","","","","","","","","","","","","","7010001098555","","","",""
"株式会社ＩＴＥＣ","8120126809498","","","","","","","812-0013","福岡県福岡市博多区博多駅東一丁目11-15 202号","","","","","","","","","","","","","","","3290001026112","","","",""
"ＩＤＳＳ株式会社","6106300599819","","","","","","","143-0006","東京都大田区平和島三丁目5-1","","","","","","","","","","","","","","","8010801015015","","","",""
"株式会社アイデックス","7143723829895","","","","","","","569-0822","大阪府高槻市津之江町二丁目22-9","","","","","","","","","","","","","","","8120901010318","","","",""
"愛陶工原料配給株式会社","3632313310059","","","","","","","489-0805","愛知県瀬戸市陶原町一丁目8","","","","","","","","","","","","","","","3180001078602","","","",""
"株式会社アイトス","8319962032909","","","","","","","231-0011","神奈川県横浜市中区太田町六丁目86","","","","","","","","","","","","","","","1020001025092","","","",""
"有限会社アイ・トランク","5836831431065","","","","","","","732-0821","広島県広島市南区大須賀町14-12 第一ビル6","","","","","","","","","","","","","","","9240002024857","","","",""
"株式会社アイ・トランス","9678406841270","","","","","","","541-0053","大阪府大阪市中央区本町一丁目5-6 山甚ビル","","","","","","","","","","","","","","","2120001104117","","","",""
"株式会社アイバルス","9903921384434","","","","","","","345-0023","埼玉県北葛飾郡杉戸町大字本郷195-1","","","","","","","","","","","","","","","3030001052720","","","",""
"有限会社アイ・パック","5380058167081","","","","","","","340-0214","埼玉県久喜市葛梅二丁目14-6","","","","","","","","","","","","","","","7030002040084","","","",""
"株式会社アイビーアイ物流","6151563308765","","","","","","","399-8211","長野県安曇野市堀金烏川5103-87","","","","","","","","","","","","","","","7100001016631","","","",""
"株式会社アィビィシィ","8900320202262","","","","","","","542-0081","大阪府大阪市中央区南船場四丁目4-21 11F","","","","","","","","","","","","","","","2120001040799","","","",""
"有限会社アイ・ビー・エス福岡","1971704553257","","","","","","","816-0873","福岡県春日市日の出町四丁目19-1","","","","","","","","","","","","","","","5290002040531","","","",""
"株式会社アイビーカンパニー","9513899110635","","","","","","","532-0011","大阪府大阪市淀川区西中島七丁目4-17 上野東洋ビル6F","","","","","","","","","","","","","","","8120901029705","","","",""
"Ｉ．Ｐ．Ｓ．ＰＡＣＫ有限会社","6800429166779","","","","","","","916-0045","福井県鯖江市宮前二丁目3-42","","","","","","","","","","","","","","","8210002013590","","","",""
"株式会社アイピーシステム","6886221551526","","","","","","","231-0813","神奈川県横浜市中区かもめ町30","","","","","","","","","","","","","","","7020001057733","","","",""
"株式会社アイピープロファクト","3907614777189","","","","","","","283-0061","千葉県東金市北之幸谷1255-8","","","","","","","","","","","","","","","1040001078849","","","",""
"株式会社アイプランニング","1730039725888","","","","","","","101-0031","東京都千代田区東神田一丁目11-5 石田ビル東神田10F","","","","","","","","","","","","","","","4010001087998","","","",""
"株式会社アイベックス","4969067487292","","","","","","","501-4204","岐阜県郡上市八幡町旭1251-3","","","","","","","","","","","","","","","2200001026724","","","",""
"株式会社アイマール","2885470724596","","","","","","","011-0945","秋田県秋田市土崎港西一丁目3-38","","","","","","","","","","","","","","","5410001000077","","","",""
"アイユーシー株式会社","3814762902121","","","","","","","167-0023","東京都杉並区上井草二丁目2-2","","","","","","","","","","","","","","","8011301000143","","","",""
"協業組合姶良中央車検センター","8663799540237","","","","","","","899-6404","鹿児島県霧島市溝辺町麓2130-3","","","","","","","","","","","","","","","6340005002927","","","",""
"株式会社アイランドサービス","5992141966463","","","","","","","658-0031","兵庫県神戸市東灘区向洋町東四丁目15-3","","","","","","","","","","","","","","","9140001027367","","","",""
"株式会社アイランドボート","9992159696626","","","","","","","900-0012","沖縄県那覇市泊三丁目1-8 JEISビル1F","","","","","","","","","","","","","","","7360001018024","","","",""
"アイランドライナー株式会社","7397501964776","","","","","","","672-8013","兵庫県姫路市白浜町宇佐崎北一丁目158","","","","","","","","","","","","","","","2020001077100","","","",""
"アイリス株式会社","5781460824368","","","","","","","253-0101","神奈川県高座郡寒川町倉見2100","","","","","","","","","","","","","","","7021001007760","","","",""
"有限会社アイリスサービス","8013244411881","","","","","","","132-0033","東京都江戸川区東小松川三丁目7-4","","","","","","","","","","","","","","","3011702000267","","","",""
"有限会社アイル物流サービス","3258255659090","","","","","","","146-0092","東京都大田区下丸子一丁目4-11","","","","","","","","","","","","","","","2010802019227","","","",""
"株式会社アイ・ロジアドバンス","6202466975704","","","","","","","376-0601","群馬県桐生市梅田町一丁目728-1","","","","","","","","","","","","","","","2070001017217","","","",""
"株式会社アイ・ロジック","2589064431211","","","","","","","160-0023","東京都新宿区西新宿六丁目8-1 新宿オークタワー36階","","","","","","","","","","","","","","","6011101036315","","","",""
"株式会社アイロジテム","9388104776371","","","","","","","370-0306","群馬県太田市新田市野倉町489-1","","","","","","","","","","","","","","","9070001025295","","","",""
"株式会社アイ・ロジテム","5453246088465","","","","","","","146-0082","東京都大田区池上八丁目12-14","","","","","","","","","","","","","","","3010801015440","","","",""
"アイロップ株式会社","1873685240019","","","","","","","532-0026","大阪府大阪市淀川区塚本三丁目6-9","","","","","","","","","","","","","","","8120001057169","","","",""
"アイワ商事株式会社","3403415282091","","","","","","","566-0042","大阪府摂津市東別府二丁目1-6","","","","","","","","","","","","","","","3120001154623","","","",""
"株式会社アウトソーシングジャパン","1712644727136","","","","","","","188-0011","東京都西東京市田無町二丁目16-10 博石ビル3階","","","","","","","","","","","","","","","3012701007880","","","",""
"有限会社アウル","9549816997950","","","","","","","192-0041","東京都八王子市中野上町二丁目27-3","","","","","","","","","","","","","","","9010102011200","","","",""
"株式会社アウルネット","3784886603018","","","","","","","950-0086","新潟県新潟市中央区花園二丁目1-16 三和ビル307号室","","","","","","","","","","","","","","","5110001030807","","","",""
"株式会社アヴァック","8585190598635","","","","","","","562-0035","大阪府箕面市船場東一丁目12-40","","","","","","","","","","","","","","","8120901021356","","","",""
"株式会社アヴァンス","7119582835066","","","","","","","285-0836","千葉県佐倉市生谷1555-4","","","","","","","","","","","","","","","6040001047898","","","",""
"株式会社あおい","9227520652397","","","","","","","552-0002","大阪府大阪市港区市岡元町二丁目16-21","","","","","","","","","","","","","","","8120001140718","","","",""
"葵企業株式会社","6380653797194","","","","","","","114-0013","東京都北区東田端一丁目2-1","","","","","","","","","","","","","","","2011501000031","","","",""
"株式会社アオイ工業","2362827622273","","","","","","","485-0052","愛知県小牧市多気中町76","","","","","","","","","","","","","","","1180001090559","","","",""
"アオイ梱包株式会社","7186092212359","","","","","","","411-0816","静岡県三島市梅名103-1","","","","","","","","","","","","","","","8080102009239","","","",""
"有限会社葵梱包","9089461250770","","","","","","","454-0059","愛知県名古屋市中川区福川町五丁目1-10","","","","","","","","","","","","","","","3180002017245","","","",""
"アオイ自動車有限会社","7480490534179","","","","","","","618-0013","大阪府三島郡島本町江川二丁目16-4","","","","","","","","","","","","","","","5120902011697","","","",""
"株式会社アオイ宅配センター","6796012581410","","","","","","","343-0113","埼玉県北葛飾郡松伏町ゆめみ野三丁目6-1","","","","","","","","","","","","","","","7030001065280","","","",""
"葵物流株式会社","2189857859363","","","","","","","297-0225","千葉県長生郡長柄町刑部鳥越1210","","","","","","","","","","","","","","","1040001060237","","","",""
"青鬼運送株式会社","9089332569330","","","","","","","794-0036","愛媛県今治市通町二丁目1-2","","","","","","","","","","","","","","","5500001011024","","","",""
"有限会社青木架設","4237419760820","","","","","","","231-0806","神奈川県横浜市中区本牧町二丁目314 パークヴィラ本牧1F","","","","","","","","","","","","","","","1020002040966","","","",""
"有限会社アオキ企画","1391587160848","","","","","","","236-0003","神奈川県横浜市金沢区幸浦二丁目9-23","","","","","","","","","","","","","","","5020002052000","","","",""
"株式会社青木組","2748969482998","","","","","","","509-3214","岐阜県高山市久々野町無数河1118","","","","","","","","","","","","","","","8200001024664","","","",""
"青木興業株式会社","6373854108782","","","","","","","592-0001","大阪府高石市高砂一丁目6","","","","","","","","","","","","","","","2120101008110","","","",""
"株式会社青木商事","1845972253834","","","","","","","312-0021","茨城県ひたちなか市大字三反田3964","","","","","","","","","","","","","","","5050001007695","","","",""
"有限会社青木自動車","2967864442617","","","","","","","193-0835","東京都八王子市千人町一丁目5-1","","","","","","","","","","","","","","","4010102000075","","","",""
"アオキトランス株式会社","4677794157504","","","","","","","424-0942","静岡県静岡市清水区入船町14-12","","","","","","","","","","","","","","","8080001007533","","","",""
"株式会社ＡＯＫＯＮ","5822581564479","","","","","","","158-0096","東京都世田谷区玉川台一丁目11-11","","","","","","","","","","","","","","","3010901015893","","","",""
"有限会社青野商亊","5872624342122","","","","","","","241-0015","神奈川県横浜市旭区小高町106-2","","","","","","","","","","","","","","","3020002020396","","","",""
"有限会社アオバ","6050928228168","","","","","","","435-0011","静岡県浜松市中央区国吉町354","","","","","","","","","","","","","","","8080402000186","","","",""
"有限会社あおば","6970218018945","","","","","","","340-0055","埼玉県草加市清門二丁目21-5","","","","","","","","","","","","","","","6030002043030","","","",""
"有限会社青葉家具運送","8148289317575","","","","","","","031-0813","青森県八戸市大字新井田長宝野12-25","","","","","","","","","","","","","","","2420002006059","","","",""
"青葉興業株式会社","2441752096469","","","","","","","231-0023","神奈川県横浜市中区山下町279 山下埠頭ビル","","","","","","","","","","","","","","","8020001030648","","","",""
"青葉コンサルタント株式会社","6869475688229","","","","","","","640-8341","和歌山県和歌山市黒田一丁目1-19","","","","","","","","","","","","","","","5170001012618","","","",""
"青葉自動車株式会社","3834758347860","","","","","","","763-0091","香川県丸亀市川西町北2180","","","","","","","","","","","","","","","5470001007224","","","",""
"青森県道路公社","6497544558494","","","","","","","030-0801","青森県青森市新町二丁目4-1","","","","","","","","","","","","","","","9420005000647","","","",""
"公益財団法人青森県フェリー埠頭公社","3830741334058","","","","","","","038-0002","青森県青森市沖館二丁目11-1","","","","","","","","","","","","","","","1420005000588","","","",""
"青森小型貨物自動車運送株式会社","5909933762560","","","","","","","030-0802","青森県青森市本町四丁目9-17","","","","","","","","","","","","","","","2420001000095","","","",""
"青森自動車整備団地協同組合","3482925949628","","","","","","","030-0142","青森県青森市大字野木野尻37-498","","","","","","","","","","","","","","","6420005000105","","","",""
"青森通運株式会社","3209969845783","","","","","","","030-0862","青森県青森市古川一丁目11-16","","","","","","","","","","","","","","","6420001000199","","","",""
"株式会社青森ハイウエイ","7795976565892","","","","","","","036-0343","青森県黒石市大字浅瀬石村元189-1","","","","","","","","","","","","","","","1420001009889","","","",""
"青森雪運株式会社","2718591017630","","","","","","","039-1103","青森県八戸市大字長苗代中坪105","","","","","","","","","","","","","","","1420001005517","","","",""
"青森輸送事業協同組合","6200362903224","","","","","","","030-0111","青森県青森市大字荒川品川111-3","","","","","","","","","","","","","","","5420005000130","","","",""
"有限会社青森流通センター","2550299546479","","","","","","","038-3641","青森県北津軽郡板柳町大字深味西西田20-1","","","","","","","","","","","","","","","1420002011464","","","",""
"有限会社青柳梱包","7784286282922","","","","","","","350-1301","埼玉県狭山市大字青柳674","","","","","","","","","","","","","","","9030002033152","","","",""
"青山商事株式会社","2764010929670","","","","","","","510-0947","三重県四日市市八王子町2475-4","","","","","","","","","","","","","","","5190001014158","","","",""
"有限会社青山自動車","3358474790482","","","","","","","445-0804","愛知県西尾市緑町五丁目43","","","","","","","","","","","","","","","2180302026046","","","",""
"有限会社青山総合企画","9816396564814","","","","","","","041-0811","北海道函館市富岡町一丁目40-6","","","","","","","","","","","","","","","3440002007839","","","",""
"株式会社赤岡自動車修理工場","5968252962552","","","","","","","254-0026","神奈川県平塚市中堂13-7","","","","","","","","","","","","","","","6021001036059","","","",""
"有限会社アカザワオート","7874756806240","","","","","","","713-8103","岡山県倉敷市玉島乙島6984-2","","","","","","","","","","","","","","","4260002016171","","","",""
"赤澤荷役株式会社","6687739983222","","","","","","","652-0845","兵庫県神戸市兵庫区築地町6-17","","","","","","","","","","","","","","","4140001005831","","","",""
"明石デリバリー株式会社","6341144773829","","","","","","","651-0084","兵庫県神戸市中央区磯辺通四丁目2-20 神戸ビル内","","","","","","","","","","","","","","","9140001005827","","","",""
"明科陸運株式会社","8609966860983","","","","","","","399-7103","長野県安曇野市明科光538-1","","","","","","","","","","","","","","","1100001015011","","","",""
"株式会社あかつき","1220236548909","","","","","","","670-0943","兵庫県姫路市市之郷町一丁目9","","","","","","","","","","","","","","","4140001095311","","","",""
"株式会社暁運輸","7879316753596","","","","","","","253-0101","神奈川県高座郡寒川町倉見382-4","","","","","","","","","","","","","","","6021001006235","","","",""
"有限会社赤帽あおもり運送","6944673226935","","","","","","","038-0023","青森県青森市大字細越栄山304-1","","","","","","","","","","","","","","","3420002000366","","","",""
"赤帽石川県軽自動車運送協同組合","4500898150721","","","","","","","920-0362","石川県金沢市古府三丁目150-2","","","","","","","","","","","","","","","4220005001414","","","",""
"赤帽岡山県軽自動車運送協同組合","9830928230721","","","","","","","701-0304","岡山県都窪郡早島町早島4528","","","","","","","","","","","","","","","4260005001088","","","",""
"赤帽香川県軽自動車運送協同組合","3621103534772","","","","","","","769-0105","香川県高松市国分寺町柏原336-1","","","","","","","","","","","","","","","3470005000755","","","",""
"赤帽群馬県軽自動車運送協同組合","6871202816186","","","","","","","371-0837","群馬県前橋市箱田町608-2","","","","","","","","","","","","","","","1070005000649","","","",""
"赤帽徳島県軽自動車運送協同組合","5142768808106","","","","","","","771-0135","徳島県徳島市川内町平石若松2-9","","","","","","","","","","","","","","","3480005000713","","","",""
"赤帽広島県軽自動車運送協同組合","1582976130408","","","","","","","733-0004","広島県広島市西区打越町5-24","","","","","","","","","","","","","","","2240005007634","","","",""
"赤帽三重県軽自動車運送協同組合","6115911738406","","","","","","","514-0303","三重県津市雲出長常町五丿割1157-4","","","","","","","","","","","","","","","9190005000324","","","",""
"赤帽山形県軽自動車運送協同組合","2866161631267","","","","","","","990-0024","山形県山形市あさひ町23-37","","","","","","","","","","","","","","","5390005000695","","","",""
"赤帽山口県軽自動車運送協同組合","8588966573049","","","","","","","754-0896","山口県山口市江崎3643","","","","","","","","","","","","","","","9250005000565","","","",""
"赤帽和歌山県軽自動車運送協同組合","2146750195728","","","","","","","640-8341","和歌山県和歌山市黒田107-1 スエヨシビル黒田1F","","","","","","","","","","","","","","","2170005000068","","","",""
"有限会社赤間組","3004796984070","","","","","","","441-8077","愛知県豊橋市神野新田町水神下77-2","","","","","","","","","","","","","","","8180302006141","","","",""
"赤松交通有限会社","2021704668184","","","","","","","100-1511","東京都八丈町三根354","","","","","","","","","","","","","","","6010002052561","","","",""
