"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"粟島汽船株式会社","6158771073785","","","","","","","958-0061","新潟県岩船郡粟島浦村3番地","","","","","","","","","","","","","","","3110001018011","","","",""
"淡路共同造船株式会社","7985678525389","","","","","","","656-2543","兵庫県洲本市由良町由良2433","","","","","","","","","","","","","","","5140001084552","","","",""
"株式会社淡路ジェノバライン","8075632024263","","","","","","","656-2401","兵庫県淡路市岩屋925-27","","","","","","","","","","","","","","","1140001085389","","","",""
"有限会社安栄観光","6021888905761","","","","","","","907-0012","沖縄県石垣市美崎町1 石垣港離島ターミナル内","","","","","","","","","","","","","","","4360002020964","","","",""
"株式会社ＡｎｃｈｏｒＳ","2498542679763","","","","","","","701-3202","岡山県備前市日生町寒河1439-1","","","","","","","","","","","","","","","2260001033500","","","",""
"飯野海運株式会社","3326393881269","","","","","","","100-0011","東京都千代田区内幸町二丁目1-1","","","","","","","","","","","","","","","6010001008655","","","",""
"イイノガストランスポート株式会社","1520635427408","","","","","","","650-0031","兵庫県神戸市中央区東町123-1 貿易ビル4F","","","","","","","","","","","","","","","8140001027285","","","",""
"イイノマリンサービス株式会社","6582375587906","","","","","","","100-0011","東京都千代田区内幸町二丁目1-1 飯野ビルディング","","","","","","","","","","","","","","","3010001010845","","","",""
"家島貨物株式会社","5427561812356","","","","","","","672-0101","兵庫県姫路市家島町真浦589-18","","","","","","","","","","","","","","","5140001062467","","","",""
"永昌海運株式会社","8063691066559","","","","","","","640-8225","和歌山県和歌山市久保丁二丁目47","","","","","","","","","","","","","","","8170001000371","","","",""
"井川商工株式会社","7250827974363","","","","","","","102-0071","東京都千代田区富士見二丁目2-5","","","","","","","","","","","","","","","7010001092450","","","",""
"壱岐海運株式会社","7318723170886","","","","","","","811-5135","長崎県壱岐市郷ノ浦町郷ノ浦大明神266-2","","","","","","","","","","","","","","","3310001010096","","","",""
"壱岐海陸運送株式会社","8579651895371","","","","","","","811-5214","長崎県壱岐市石田町印通寺浦196","","","","","","","","","","","","","","","9310001010157","","","",""
"壱岐汽船海運組合","6796283078705","","","","","","","811-5214","長崎県壱岐市石田町印通寺浦目坂471-4","","","","","","","","","","","","","","","3310005005720","","","",""
"壱岐・対馬フェリー株式会社","1154560872574","","","","","","","810-0072","福岡県福岡市中央区長浜三丁目11-3","","","","","","","","","","","","","","","9290001006645","","","",""
"生口海運有限会社","4644684606144","","","","","","","722-2432","広島県尾道市因島原町1538-2","","","","","","","","","","","","","","","1240002050010","","","",""
"有限会社池上","6595162904385","","","","","","","135-0048","東京都江東区門前仲町一丁目17-1","","","","","","","","","","","","","","","7010602028076","","","",""
"池田商事株式会社","7445190869443","","","","","","","299-5233","千葉県勝浦市浜勝浦456","","","","","","","","","","","","","","","6040001075008","","","",""
"株式会社イコーズ","8207782261195","","","","","","","745-0034","山口県周南市御幸通二丁目12","","","","","","","","","","","","","","","1250001009725","","","",""
"石井海運株式会社","9365235008365","","","","","","","231-0861","神奈川県横浜市中区元町一丁目20 ストーク元町一番館405号","","","","","","","","","","","","","","","7020001025384","","","",""
"有限会社石川釣船店","3044162182218","","","","","","","108-0023","東京都港区芝浦四丁目12-44","","","","","","","","","","","","","","","2010402001213","","","",""
"石垣島ドリーム観光株式会社","1065112272954","","","","","","","907-0012","沖縄県石垣市美崎町1","","","","","","","","","","","","","","","3360001013326","","","",""
"石倉汽船有限会社","8806938839040","","","","","","","893-0013","鹿児島県鹿屋市札元一丁目22-22","","","","","","","","","","","","","","","6340002024908","","","",""
"石崎汽船株式会社","6030983601809","","","","","","","791-8081","愛媛県松山市高浜町五丁目2259-1 松山観光港ターミナル内","","","","","","","","","","","","","","","6500001000538","","","",""
"伊島連絡交通事業有限会社","7747015240165","","","","","","","774-1760","徳島県阿南市伊島町瀬戸89","","","","","","","","","","","","","","","2480002012695","","","",""
"石峰海運株式会社","8991636623318","","","","","","","796-0901","愛媛県西予市三瓶町周木6-69","","","","","","","","","","","","","","","2500001008048","","","",""
"イースタン・カーライナー株式会社","7567928368608","","","","","","","140-0002","東京都品川区東品川二丁目5-8 天王洲パークサイドビル5F","","","","","","","","","","","","","","","8010701012186","","","",""
"イースタンマリンシステム株式会社","5987868290202","","","","","","","870-0913","大分県大分市松原町三丁目1-11 鉄鋼ビル3F","","","","","","","","","","","","","","","4320001000483","","","",""
"イーストライズ・トランスポート株式会社","7703244840455","","","","","","","541-0051","大阪府大阪市中央区備後町二丁目4-6 森田ビル5階","","","","","","","","","","","","","","","5120001103033","","","",""
"イーストリバー・シッピング合同会社","6429499582648","","","","","","","100-0005","東京都千代田区丸の内一丁目4-1 東京共同会計事務所内","","","","","","","","","","","","","","","9010003020341","","","",""
"株式会社伊豆クルーズ","5839606942480","","","","","","","415-0000","静岡県下田市外ケ岡19","","","","","","","","","","","","","","","5080101014416","","","",""
"伊豆七島海運株式会社","2171406624379","","","","","","","108-0022","東京都港区海岸三丁目6-43","","","","","","","","","","","","","","","8010401002644","","","",""
"伊豆諸島開発株式会社","2815705393038","","","","","","","105-0022","東京都港区海岸一丁目16-1","","","","","","","","","","","","","","","9010401002692","","","",""
"泉海運株式会社","9142825082822","","","","","","","101-0047","東京都千代田区内神田三丁目5-5 大同ビル8F","","","","","","","","","","","","","","","2010001010763","","","",""
"和泉海運株式会社","3076579598278","","","","","","","796-0903","愛媛県西予市三瓶町二及1-329","","","","","","","","","","","","","","","1500001008049","","","",""
"泉海運株式会社","1939019262748","","","","","","","742-2518","山口県大島郡周防大島町大字和佐590-5","","","","","","","","","","","","","","","8250001012805","","","",""
"泉汽船株式会社","3107371033892","","","","","","","104-0045","東京都中央区築地三丁目9-9","","","","","","","","","","","","","","","1010001083257","","","",""
"伊勢海運有限会社","5157100899809","","","","","","","230-0052","神奈川県横浜市鶴見区生麦四丁目19-25","","","","","","","","","","","","","","","2020002036955","","","",""
"伊勢湾フェリー株式会社","9701608556952","","","","","","","517-0011","三重県鳥羽市鳥羽三丁目1484-111","","","","","","","","","","","","","","","2190001007338","","","",""
"市川海運有限会社","5035965015336","","","","","","","720-0311","広島県福山市沼隈町大字草深480-1","","","","","","","","","","","","","","","1240002038360","","","",""
"一山商会株式会社","3160468150599","","","","","","","799-2301","愛媛県今治市菊間町佐方386-1","","","","","","","","","","","","","","","6500001011122","","","",""
"株式会社Ｅ通国際","6421326069976","","","","","","","101-0044","東京都千代田区鍛冶町一丁目10-6","","","","","","","","","","","","","","","7040001116859","","","",""
"斉宮海運株式会社","1219253128093","","","","","","","799-2101","愛媛県今治市波方町波方甲2576","","","","","","","","","","","","","","","1500001011119","","","",""
"一興汽船有限会社","5605970792529","","","","","","","866-0202","熊本県上天草市龍ヶ岳町高戸2119-17","","","","","","","","","","","","","","","2330002028211","","","",""
"嚴島海運株式会社","7120816726507","","","","","","","720-0066","広島県福山市三之丸町1-18 1904号","","","","","","","","","","","","","","","1240001026820","","","",""
"株式会社一翔汽船","7413879745132","","","","","","","869-3601","熊本県上天草市大矢野町登立372-5","","","","","","","","","","","","","","","4330001024911","","","",""
"一本松物流株式会社","5480834505570","","","","","","","554-0012","大阪府大阪市此花区西九条一丁目12-15 4階","","","","","","","","","","","","","","","7120001026083","","","",""
"五和海運有限会社","7233486076433","","","","","","","863-2421","熊本県天草市五和町二江1517-33","","","","","","","","","","","","","","","4330002028184","","","",""
"出光タンカー株式会社","3961833114319","","","","","","","101-0051","東京都千代田区神田神保町一丁目105 神保町三井ビルディング16階","","","","","","","","","","","","","","","8011101002042","","","",""
"有限会社稲垣汽船","7602661008627","","","","","","","875-0012","大分県臼杵市大字大浜492-1","","","","","","","","","","","","","","","9320202000039","","","",""
"株式会社猪苗代観光船","4887400675513","","","","","","","969-3285","福島県耶麻郡猪苗代町大字翁沢長浜870","","","","","","","","","","","","","","","2380001031979","","","",""
"イネックス株式会社","1337981426547","","","","","","","460-0008","愛知県名古屋市中区栄二丁目10-1 メイフィス伏見ビル403","","","","","","","","","","","","","","","6180001055012","","","",""
"井上船舶株式会社","9314736686020","","","","","","","671-1331","兵庫県たつの市御津町岩見1360","","","","","","","","","","","","","","","1140001038867","","","",""
"井下海運株式会社","8097877118265","","","","","","","792-0898","愛媛県新居浜市荷内町6-18","","","","","","","","","","","","","","","6500001009868","","","",""
"井元保海運有限会社","9968438682259","","","","","","","859-5101","長崎県平戸市度島町1624","","","","","","","","","","","","","","","4310002019284","","","",""
"井原海運株式会社","2386222994021","","","","","","","737-1377","広島県呉市倉橋町7074","","","","","","","","","","","","","","","3240001026819","","","",""
"今波汽船株式会社","3810350524079","","","","","","","799-2110","愛媛県今治市波方町郷甲1307-8","","","","","","","","","","","","","","","5500001023291","","","",""
"今発海運株式会社","5867565083781","","","","","","","794-0031","愛媛県今治市恵美須町二丁目4-6","","","","","","","","","","","","","","","4500001011140","","","",""
"今治高速船株式会社","4760260129908","","","","","","","794-0013","愛媛県今治市片原町一丁目100-3","","","","","","","","","","","","","","","4500001011165","","","",""
"今治産業株式会社","1420828851815","","","","","","","794-0042","愛媛県今治市旭町二丁目3-4","","","","","","","","","","","","","","","3500001011182","","","",""
"今治船舶株式会社","6769253358682","","","","","","","799-2118","愛媛県今治市波止浜6-73","","","","","","","","","","","","","","","1500001011184","","","",""
"井村汽船株式会社","2050547828507","","","","","","","794-0033","愛媛県今治市東門町一丁目4-11","","","","","","","","","","","","","","","2500001011142","","","",""
"有限会社井本海運","6634791709610","","","","","","","879-0615","大分県豊後高田市界1106","","","","","","","","","","","","","","","2320002014360","","","",""
"井本商運株式会社","5606986028889","","","","","","","650-0035","兵庫県神戸市中央区浪花町59","","","","","","","","","","","","","","","6140001006217","","","",""
"井本船舶株式会社","5749362894585","","","","","","","650-0035","兵庫県神戸市中央区浪花町59","","","","","","","","","","","","","","","7140001024358","","","",""
"伊豫海運株式会社","4956392469091","","","","","","","799-3413","愛媛県大洲市長浜町拓海3-25","","","","","","","","","","","","","","","4500001007840","","","",""
"株式会社伊豫組","6214304435700","","","","","","","551-0013","大阪府大阪市大正区小林西一丁目25-13","","","","","","","","","","","","","","","5120001027109","","","",""
"伊予船舶株式会社","2046609091522","","","","","","","794-0033","愛媛県今治市東門町四丁目2-2","","","","","","","","","","","","","","","8500001012952","","","",""
"イーライン株式会社","5325356014517","","","","","","","476-0002","愛知県東海市名和町馬坂36-1","","","","","","","","","","","","","","","5180001096024","","","",""
"伊良湖パイロットボート株式会社","5340475262150","","","","","","","470-3300","愛知県知多郡南知多町大字師崎明神山8 師崎港観光センター2F","","","","","","","","","","","","","","","4180002085745","","","",""
"入交海運株式会社","2714726645826","","","","","","","781-8010","高知県高知市桟橋通五丁目5-10","","","","","","","","","","","","","","","4490001000211","","","",""
"イワキテック株式会社","6995112562757","","","","","","","794-2410","愛媛県越智郡上島町岩城6017","","","","","","","","","","","","","","","4500001012997","","","",""
"岩城汽船株式会社","3089207035209","","","","","","","794-2410","愛媛県越智郡上島町岩城623","","","","","","","","","","","","","","","7500001012994","","","",""
"岩国海運株式会社","9541934670781","","","","","","","740-0002","山口県岩国市新港町二丁目6-2","","","","","","","","","","","","","","","7250001011155","","","",""
"岩国柱島海運株式会社","3077817234647","","","","","","","740-0002","山口県岩国市新港町四丁目26-5","","","","","","","","","","","","","","","8250001011195","","","",""
"岩崎汽船株式会社","8410662998200","","","","","","","701-3202","岡山県備前市日生町寒河2570-31 サンバース3階","","","","","","","","","","","","","","","1260001021480","","","",""
"有限会社岩田屋","4035585410603","","","","","","","279-0004","千葉県浦安市猫実五丁目8-23","","","","","","","","","","","","","","","3040002040351","","","",""
"インターエイシアライン株式会社","6241530108737","","","","","","","100-0011","東京都千代田区内幸町二丁目2-2 富国生命ビル3F","","","","","","","","","","","","","","","4010001011132","","","",""
"インターナショナル・クルーズ・マーケティング株式会社","1881586991478","","","","","","","107-0052","東京都港区赤坂五丁目2-33 ISAIAKASAKA409","","","","","","","","","","","","","","","1010401003351","","","",""
"インターナショナルデリバリーシステム株式会社","9819838244594","","","","","","","231-0005","神奈川県横浜市中区本町三丁目30-7","","","","","","","","","","","","","","","8020001036414","","","",""
"協業組合因島貨物センター","5549903399162","","","","","","","722-2211","広島県尾道市因島中庄町文久新開4936-11","","","","","","","","","","","","","","","9240005011035","","","",""
"株式会社ＩＮＰＥＸシッピング","1365903428694","","","","","","","107-0052","東京都港区赤坂五丁目3-1","","","","","","","","","","","","","","","5010401104906","","","",""
"インラコジャパン株式会社","2751829795512","","","","","","","261-0023","千葉県千葉市美浜区中瀬二丁目6-1","","","","","","","","","","","","","","","8040001008857","","","",""
"株式会社ウイズ","2161869248421","","","","","","","240-0113","神奈川県三浦郡葉山町長柄1642-255","","","","","","","","","","","","","","","2021001041681","","","",""
"株式会社ウィッチアンドリース","2443433145979","","","","","","","541-0056","大阪府大阪市中央区久太郎町二丁目5-28 久太郎町恒和ビル3階","","","","","","","","","","","","","","","5120001118774","","","",""
"有限会社ウエストマリン","4218796134286","","","","","","","900-0035","沖縄県那覇市通堂町2-1 ターミナルビル1階","","","","","","","","","","","","","","","1360002005860","","","",""
"植田曳船株式会社","2827813909862","","","","","","","706-0011","岡山県玉野市宇野一丁目15-13","","","","","","","","","","","","","","","4260001031056","","","",""
"上野海運株式会社","9798026411899","","","","","","","808-0034","福岡県北九州市若松区本町一丁目10-17","","","","","","","","","","","","","","","7290801011904","","","",""
"上野トランステック株式会社","6459002118439","","","","","","","231-0023","神奈川県横浜市中区山下町70-3","","","","","","","","","","","","","","","8020001025466","","","",""
"上野ロジケム株式会社","6217701018258","","","","","","","231-0023","神奈川県横浜市中区山下町70-3","","","","","","","","","","","","","","","6020001128840","","","",""
