"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"ＡＩＺ株式会社","9052494030900","","","","","","","121-0836","東京都足立区入谷五丁目15-5","","","","","","","","","","","","","","","8010903001838","","","",""
"相田木材株式会社","3832819086550","","","","","","","076-0000","北海道富良野市布部","","","","","","","","","","","","","","","7450001006333","","","",""
"株式会社Ｉ．Ｗ．Ｗｏｒｋｓ","6360472973365","","","","","","","431-3303","静岡県浜松市天竜区山東2865-4","","","","","","","","","","","","","","","4080401021550","","","",""
"有限会社会田木工所","9303179643284","","","","","","","243-0206","神奈川県厚木市下川入219-1","","","","","","","","","","","","","","","9021002030479","","","",""
"愛竹産業株式会社","2748672804709","","","","","","","795-0013","愛媛県大洲市西大洲甲11","","","","","","","","","","","","","","","1500001007629","","","",""
"株式会社愛知サカエ工業","6324944725648","","","","","","","448-0813","愛知県刈谷市小垣江町下広1-6","","","","","","","","","","","","","","","3180301013622","","","",""
"アイチ製函株式会社","8114574373505","","","","","","","479-0835","愛知県常滑市陶郷町四丁目177","","","","","","","","","","","","","","","9180001093100","","","",""
"有限会社アイチ木工","7183505961951","","","","","","","441-8001","愛知県豊橋市野田町野田159-1","","","","","","","","","","","","","","","1180302006313","","","",""
"有限会社愛中木材","3435342580905","","","","","","","243-0303","神奈川県愛甲郡愛川町中津796-6","","","","","","","","","","","","","","","8021002033813","","","",""
"有限会社会津木材商會","8496408286027","","","","","","","965-0877","福島県会津若松市西栄町3-24","","","","","","","","","","","","","","","8380002030933","","","",""
"株式会社Ａｉ　ｔｅｃｈ","1745098601223","","","","","","","547-0016","大阪府大阪市平野区長吉長原四丁目11-33","","","","","","","","","","","","","","","9120003003582","","","",""
"アイト産業株式会社","5506868955120","","","","","","","078-1304","北海道上川郡当麻町四条西四丁目9-1","","","","","","","","","","","","","","","4450001005296","","","",""
"相富木材加工株式会社","4305269472399","","","","","","","092-0361","北海道網走郡津別町字相生98","","","","","","","","","","","","","","","1460301002078","","","",""
"有限会社アイニチ","4883509866928","","","","","","","455-0855","愛知県名古屋市港区藤前三丁目301","","","","","","","","","","","","","","","1180002006101","","","",""
"愛日木研株式会社","6548184250709","","","","","","","455-0855","愛知県名古屋市港区藤前三丁目301","","","","","","","","","","","","","","","9180001005955","","","",""
"株式会社ＡＩ－ＮＩＣ","8684654369083","","","","","","","738-0201","広島県廿日市市永原758-2","","","","","","","","","","","","","","","9240001050508","","","",""
"相沼産業株式会社","9335476465206","","","","","","","043-0332","北海道二海郡八雲町熊石相沼町394-3","","","","","","","","","","","","","","","3440001006123","","","",""
"有限会社相原コルク工業所","4060607719674","","","","","","","124-0014","東京都葛飾区東四つ木一丁目7-14","","","","","","","","","","","","","","","7011802000155","","","",""
"相原木材株式会社","1459635668957","","","","","","","990-2251","山形県山形市立谷川二丁目86-1","","","","","","","","","","","","","","","4390001000007","","","",""
"有限会社相場プレス工業所","4387047995084","","","","","","","120-0042","東京都足立区千住龍田町4-10","","","","","","","","","","","","","","","8011802008940","","","",""
"アイピーエムサービス株式会社","9415290995262","","","","","","","986-0842","宮城県石巻市潮見町4-3","","","","","","","","","","","","","","","3370301000023","","","",""
"株式会社アイピーシー","1407521732205","","","","","","","726-0002","広島県府中市鵜飼町800-95","","","","","","","","","","","","","","","5240001034118","","","",""
"アイプライ株式会社","2796720751269","","","","","","","010-0941","秋田県秋田市川尻町大川反232","","","","","","","","","","","","","","","2410001002902","","","",""
"株式会社アイベックス","1204538350930","","","","","","","341-0023","埼玉県三郷市仁蔵168-1","","","","","","","","","","","","","","","6030001036514","","","",""
"愛北木材株式会社","6553100519126","","","","","","","484-0077","愛知県犬山市大字上野弥左畑319-2","","","","","","","","","","","","","","","6180001080662","","","",""
"アイマックス株式会社","6244145378560","","","","","","","915-0232","福井県越前市新在家町13-1","","","","","","","","","","","","","","","4210001012201","","","",""
"有限会社愛吉工芸","4008011922805","","","","","","","143-0012","東京都大田区大森東五丁目12-3","","","","","","","","","","","","","","","2010802000137","","","",""
"相吉産業株式会社","9214875470395","","","","","","","400-0044","山梨県甲府市上小河原町1046","","","","","","","","","","","","","","","6090001000035","","","",""
"有限会社アイワ","8663973334066","","","","","","","861-2401","熊本県阿蘇郡西原村大字鳥子中原358-5","","","","","","","","","","","","","","","2330002015944","","","",""
"株式会社愛和","6722496357340","","","","","","","136-0082","東京都江東区新木場三丁目4-11","","","","","","","","","","","","","","","8010601023944","","","",""
"愛和建設株式会社","5831516942355","","","","","","","990-0821","山形県山形市北町三丁目9-15","","","","","","","","","","","","","","","4390001000097","","","",""
"株式会社アイワ製作所","3162284689885","","","","","","","573-1153","大阪府枚方市招提大谷二丁目16-29","","","","","","","","","","","","","","","2120001148923","","","",""
"有限会社相和木工","1021168014129","","","","","","","726-0026","広島県府中市三郎丸町18-1","","","","","","","","","","","","","","","4240002046583","","","",""
"株式会社葵","5468773292823","","","","","","","510-0201","三重県鈴鹿市稲生町7811-1","","","","","","","","","","","","","","","3190001004788","","","",""
"葵リサイクル株式会社","4307469517859","","","","","","","082-0005","北海道河西郡芽室町東芽室基線2-2","","","","","","","","","","","","","","","5460101004221","","","",""
"有限会社青影製作所","4910364128860","","","","","","","306-0505","茨城県坂東市菅谷福原777-3","","","","","","","","","","","","","","","1050002018704","","","",""
"有限会社青垣","4060842255200","","","","","","","332-0002","埼玉県川口市弥平二丁目15-21","","","","","","","","","","","","","","","1030002099746","","","",""
"株式会社アオキ","5097058651169","","","","","","","319-0126","茨城県小美玉市大谷531-1","","","","","","","","","","","","","","","6050001012538","","","",""
"アオキアート工業株式会社","3846947507682","","","","","","","496-0911","愛知県愛西市西保町南川原190","","","","","","","","","","","","","","","6180001097095","","","",""
"株式会社アオキウッド","4789226641957","","","","","","","509-2505","岐阜県下呂市萩原町古関18-1","","","","","","","","","","","","","","","4200001025798","","","",""
"株式会社青木家具製作所","1326954151918","","","","","","","025-0036","岩手県花巻市中根子弐拾弐神明41-2","","","","","","","","","","","","","","","1400001005741","","","",""
"有限会社青木商店","3442083593201","","","","","","","196-0021","東京都昭島市武蔵野二丁目9-28","","","","","","","","","","","","","","","4012802002615","","","",""
"株式会社青木商店","2658017924686","","","","","","","111-0032","東京都台東区浅草七丁目5-3","","","","","","","","","","","","","","","2010501000099","","","",""
"有限会社青木製材","1343001219307","","","","","","","689-1402","鳥取県八頭郡智頭町大字智頭716-31","","","","","","","","","","","","","","","9270002004617","","","",""
"青木製材有限会社","7490425967545","","","","","","","321-1101","栃木県日光市明神1414","","","","","","","","","","","","","","","7060002014556","","","",""
"有限会社青木製材所","6689708736131","","","","","","","371-0048","群馬県前橋市田口町614","","","","","","","","","","","","","","","7070002000051","","","",""
"株式会社青木製材所","6253169022980","","","","","","","192-0153","東京都八王子市西寺方町668","","","","","","","","","","","","","","","2010101000029","","","",""
"青木木材合同会社","5007515152409","","","","","","","519-5701","三重県南牟婁郡紀宝町鵜殿1553-7","","","","","","","","","","","","","","","1190003000622","","","",""
"株式会社青木木工所","6985629847296","","","","","","","379-2116","群馬県前橋市今井町928-1","","","","","","","","","","","","","","","6070001026552","","","",""
"株式会社青木屋","6273267960565","","","","","","","385-0031","長野県佐久市内山7007","","","","","","","","","","","","","","","3100001007510","","","",""
"青嶋木材株式会社","6905792223131","","","","","","","420-0944","静岡県静岡市葵区新伝馬二丁目18-18","","","","","","","","","","","","","","","1080001000057","","","",""
"有限会社青島木工","5560294819154","","","","","","","425-0000","静岡県焼津市飯淵1173-1","","","","","","","","","","","","","","","6080002016469","","","",""
"有限会社青島木工所","7556472179655","","","","","","","438-0006","静岡県磐田市寺谷611","","","","","","","","","","","","","","","8080402020812","","","",""
"株式会社青地ライフクリエイト","4839672680757","","","","","","","527-0224","滋賀県東近江市市原野町3148","","","","","","","","","","","","","","","2160001021787","","","",""
"青沼工芸株式会社","1311597654958","","","","","","","290-0067","千葉県市原市八幡海岸通34-3","","","","","","","","","","","","","","","1040001053513","","","",""
"有限会社青野製材所","3532361159902","","","","","","","992-0261","山形県東置賜郡高畠町大字上和田422","","","","","","","","","","","","","","","2390002013819","","","",""
"有限会社青原木材","8740060798689","","","","","","","731-0304","広島県安芸高田市八千代町下根2754","","","","","","","","","","","","","","","5240002030883","","","",""
"有限会社青羽根製材所","1322526460407","","","","","","","410-3213","静岡県伊豆市青羽根24-1","","","","","","","","","","","","","","","7080102007920","","","",""
"株式会社アオバボード","5125948312338","","","","","","","041-0824","北海道函館市西桔梗町864-3","","","","","","","","","","","","","","","5440001000025","","","",""
"有限会社青葉木工","5625173511629","","","","","","","399-7104","長野県安曇野市明科七貴6204","","","","","","","","","","","","","","","9100002024235","","","",""
"青森燻蒸株式会社","4417612206339","","","","","","","031-0831","青森県八戸市築港街一丁目1-62","","","","","","","","","","","","","","","7420001000082","","","",""
"有限会社アオモリパネル","8082583691461","","","","","","","036-8112","青森県弘前市大字堀越柳田10","","","","","","","","","","","","","","","2420002012718","","","",""
"青森プライウッド株式会社","8373991633591","","","","","","","033-0073","青森県上北郡六戸町金矢三丁目2-1","","","","","","","","","","","","","","","1420001016118","","","",""
"青森木材高次加工協同組合","4556257093050","","","","","","","038-1301","青森県青森市浪岡大字大釈迦沢田113-43","","","","","","","","","","","","","","","8420005002248","","","",""
"青森木材防腐株式会社","2900502548439","","","","","","","039-2805","青森県上北郡七戸町字原久保95-37","","","","","","","","","","","","","","","8420001011351","","","",""
"青森木材流通合同会社","2868202779369","","","","","","","030-0902","青森県青森市合浦一丁目10-8 コーポ西門B棟1-1","","","","","","","","","","","","","","","5420003000347","","","",""
"株式会社アオヤギ","4706341299464","","","","","","","503-0961","岐阜県大垣市青柳町一丁目88","","","","","","","","","","","","","","","1200001013129","","","",""
"青栁インテリア株式会社","5594432632785","","","","","","","877-0000","大分県日田市大字渡里48-2","","","","","","","","","","","","","","","8320001009934","","","",""
"株式会社青山興業","2992242450786","","","","","","","059-1366","北海道苫小牧市あけぼの町一丁目7-14","","","","","","","","","","","","","","","1430001058613","","","",""
"有限会社青山材木店","6380691485953","","","","","","","444-0823","愛知県岡崎市上地六丁目37-16","","","","","","","","","","","","","","","5180302000312","","","",""
"有限会社青山商店","5234293459777","","","","","","","799-1502","愛媛県今治市喜田村一丁目4-17","","","","","","","","","","","","","","","7500002017621","","","",""
"有限会社青山製凾所","3642265253791","","","","","","","030-0823","青森県青森市橋本三丁目21-16","","","","","","","","","","","","","","","2420002000235","","","",""
"株式会社青山プリザーブ","3536574986490","","","","","","","004-0873","北海道札幌市清田区平岡三条三丁目1-5","","","","","","","","","","","","","","","9430001000294","","","",""
"株式会社赤井製材所","5982405648972","","","","","","","979-3115","福島県いわき市小川町下小川広畑167","","","","","","","","","","","","","","","3380001014826","","","",""
"有限会社赤岩木工所","3749651705650","","","","","","","355-0342","埼玉県比企郡ときがわ町大字玉川1618","","","","","","","","","","","","","","","4030002097838","","","",""
"合資会社赤川銘板製作所","4189284236878","","","","","","","652-0874","兵庫県神戸市兵庫区高松町12-9","","","","","","","","","","","","","","","5140003002355","","","",""
"赤城工業株式会社","7616836786280","","","","","","","366-0032","埼玉県深谷市幡羅町一丁目8-12","","","","","","","","","","","","","","","1030001086134","","","",""
"有限会社赤木製材所","2705945130292","","","","","","","886-0001","宮崎県小林市東方3196","","","","","","","","","","","","","","","4350002017648","","","",""
"赤木木工有限会社","7798085882070","","","","","","","720-1702","広島県神石郡神石高原町上豊松1783-2","","","","","","","","","","","","","","","8240002046175","","","",""
"有限会社赤崎建設","7854433301051","","","","","","","891-0702","鹿児島県南九州市頴娃町牧之内8038-2","","","","","","","","","","","","","","","4340002024521","","","",""
"有限会社赤沢折箱製作所","6102794473378","","","","","","","125-0041","東京都葛飾区東金町八丁目18-7","","","","","","","","","","","","","","","3011802000200","","","",""
"赤庄産業株式会社","9250506613096","","","","","","","638-0821","奈良県吉野郡大淀町大字下渕1504","","","","","","","","","","","","","","","2150001015781","","","",""
"ＡＫＡＳＥ　ＧＲＯＵＰ株式会社","5138602687441","","","","","","","719-0302","岡山県浅口郡里庄町大字新庄1550","","","","","","","","","","","","","","","7260001018026","","","",""
"赤滝木材株式会社","3203537469623","","","","","","","519-2203","三重県多気郡多気町片野上広34","","","","","","","","","","","","","","","7190001010907","","","",""
"赤田刷毛工業株式会社","8275348759840","","","","","","","508-0421","岐阜県中津川市加子母3356-3","","","","","","","","","","","","","","","2200001024083","","","",""
"有限会社暁黒板製作所","5513878927502","","","","","","","770-0047","徳島県徳島市名東町二丁目589-2","","","","","","","","","","","","","","","1480002000247","","","",""
"赤津木材工業株式会社","4957863057658","","","","","","","319-1225","茨城県日立市石名坂町一丁目45-10","","","","","","","","","","","","","","","5050001022868","","","",""
"赤羽工業有限会社","2864998262305","","","","","","","399-0011","長野県松本市寿北二丁目9-7","","","","","","","","","","","","","","","8100002019038","","","",""
"有限会社赤羽根製材所","7791341380179","","","","","","","441-3502","愛知県田原市赤羽根町大辻43","","","","","","","","","","","","","","","5180302010625","","","",""
"有限会社赤羽根木工所","4113282898015","","","","","","","708-1206","岡山県津山市市場1198-1","","","","","","","","","","","","","","","9260002027619","","","",""
"有限会社赤松製材所","8030120646563","","","","","","","798-0087","愛媛県宇和島市坂下津甲407","","","","","","","","","","","","","","","2500002022411","","","",""
"有限会社アカミネ","4922317670432","","","","","","","901-1114","沖縄県島尻郡南風原町字神里443-1","","","","","","","","","","","","","","","3360002010941","","","",""
"阿寒木材株式会社","7018597163517","","","","","","","092-0361","北海道網走郡津別町字相生46","","","","","","","","","","","","","","","2460301002077","","","",""
"株式会社阿賀ウッド","4008783701853","","","","","","","959-4501","新潟県東蒲原郡阿賀町九島229-7","","","","","","","","","","","","","","","1110001017064","","","",""
"株式会社アガタ、パツケージ","8222831620161","","","","","","","101-0031","東京都千代田区東神田一丁目3-9","","","","","","","","","","","","","","","9010001009576","","","",""
"株式会社吾川森林","8951622488844","","","","","","","781-1501","高知県吾川郡仁淀川町大崎436-2","","","","","","","","","","","","","","","7490001005521","","","",""
"秋田ウッド株式会社","7862225533293","","","","","","","017-0002","秋田県大館市白沢松原570","","","","","","","","","","","","","","","8410001006286","","","",""
"秋武林業株式会社","4663810323608","","","","","","","671-4105","兵庫県宍粟市一宮町上岸田216","","","","","","","","","","","","","","","9140001038926","","","",""
"有限会社秋田工芸木工","2536585903587","","","","","","","010-1612","秋田県秋田市新屋豊町19-16","","","","","","","","","","","","","","","7410002000297","","","",""
"有限会社秋田商店","2233556983657","","","","","","","334-0005","埼玉県川口市大字里182-1","","","","","","","","","","","","","","","4030002098563","","","",""
"秋田製材協同組合","3561291880742","","","","","","","019-2611","秋田県秋田市河辺戸島七曲台120-46 「七曲臨空港工業団地」","","","","","","","","","","","","","","","9410005000053","","","",""
"有限会社秋田製材所","7525751042785","","","","","","","797-0021","愛媛県西予市宇和町野田400-2","","","","","","","","","","","","","","","5500002012252","","","",""
"株式会社アキタテグ","1790920961153","","","","","","","477-0032","愛知県東海市加木屋町御林1-20","","","","","","","","","","","","","","","6180001156124","","","",""
"秋田パネル株式会社","6910790187028","","","","","","","010-1612","秋田県秋田市新屋豊町8-59","","","","","","","","","","","","","","","8410001000537","","","",""
"秋田プライウッド株式会社","8147167626078","","","","","","","010-0941","秋田県秋田市川尻町大川反232","","","","","","","","","","","","","","","3410001000541","","","",""
"秋田木工有限会社","8063178157081","","","","","","","773-0023","徳島県小松島市坂野町黒地15-7","","","","","","","","","","","","","","","4480002008601","","","",""
"秋田木工株式会社","5132211897742","","","","","","","012-0862","秋田県湯沢市関口川前117","","","","","","","","","","","","","","","4410001005779","","","",""
"株式会社ＡＫＩＴＥＣ","5996637098050","","","","","","","939-8064","富山県富山市赤田776-1","","","","","","","","","","","","","","","2230001005477","","","",""
"株式会社アキモク","9373649891844","","","","","","","322-0043","栃木県鹿沼市万町933-3","","","","","","","","","","","","","","","7060001010176","","","",""
"秋木加工株式会社","5769596546072","","","","","","","010-1601","秋田県秋田市向浜一丁目8-2","","","","","","","","","","","","","","","8410001000017","","","",""
"アキモクコート株式会社","6407594120367","","","","","","","010-1601","秋田県秋田市向浜一丁目8-2","","","","","","","","","","","","","","","6410001000019","","","",""
"アキモクボード株式会社","9328685611400","","","","","","","016-0121","秋田県能代市鰄渕亥ノ台2-6","","","","","","","","","","","","","","","5410001007007","","","",""
"合資会社秋山製材所","7509353134076","","","","","","","273-0105","千葉県鎌ケ谷市鎌ケ谷七丁目12-46","","","","","","","","","","","","","","","8040003001224","","","",""
"株式会社秋山製材所","8050988090911","","","","","","","417-0000","静岡県富士市大淵7212","","","","","","","","","","","","","","","4080101008047","","","",""
"有限会社秋山木工所","9889422342332","","","","","","","366-0814","埼玉県深谷市大谷2556-3","","","","","","","","","","","","","","","3030002116326","","","",""
"有限会社秋山木工場","8345529229994","","","","","","","784-0045","高知県安芸市伊尾木641-26","","","","","","","","","","","","","","","6490002012724","","","",""
"有限会社アキュネスト","9513630240737","","","","","","","421-1211","静岡県静岡市葵区慈悲尾84-1","","","","","","","","","","","","","","","6080002007402","","","",""
"株式会社アクシス","2888839868212","","","","","","","700-0973","岡山県岡山市北区下中野365-103","","","","","","","","","","","","","","","8260001000189","","","",""
"アクトシール株式会社","3945795491195","","","","","","","124-0021","東京都葛飾区細田四丁目9-16","","","","","","","","","","","","","","","7011801005023","","","",""
"有限会社アクト・プロ","2292126106887","","","","","","","421-1201","静岡県静岡市葵区新間1085-15","","","","","","","","","","","","","","","8080002000173","","","",""
"株式会社アケボノクリエイト","6241681172527","","","","","","","475-0828","愛知県半田市瑞穂町二丁目2-2","","","","","","","","","","","","","","","3180001091530","","","",""
"曙工芸株式会社","3346339345918","","","","","","","729-3106","広島県福山市新市町大字上安井368-1","","","","","","","","","","","","","","","1240001033552","","","",""
"曙工芸株式会社","9674438883001","","","","","","","584-0022","大阪府富田林市中野町東二丁目3-61","","","","","","","","","","","","","","","1120101030676","","","",""
"株式会社曙工芸製作所","9554112966486","","","","","","","475-0828","愛知県半田市瑞穂町二丁目2-2","","","","","","","","","","","","","","","3180001027749","","","",""
"アサイウッドマテリア株式会社","2262683968786","","","","","","","490-1428","愛知県弥富市竹田三丁目228","","","","","","","","","","","","","","","4180001097361","","","",""
"株式会社浅井興業","8516396447590","","","","","","","340-0021","埼玉県草加市手代一丁目32-11","","","","","","","","","","","","","","","8030001034623","","","",""
"有限会社朝位製材所","1869439741056","","","","","","","872-1651","大分県国東市国東町浜3737","","","","","","","","","","","","","","","3320002015036","","","",""
"株式会社浅井製材所","2166217468543","","","","","","","461-0048","愛知県名古屋市東区矢田南三丁目6-28","","","","","","","","","","","","","","","2180001015952","","","",""
"浅井木材株式会社","9146333138010","","","","","","","656-0315","兵庫県南あわじ市松帆高屋乙180","","","","","","","","","","","","","","","9140001085852","","","",""
"浅井木材製函株式会社","6234661619315","","","","","","","457-0861","愛知県名古屋市南区明治一丁目9-17","","","","","","","","","","","","","","","3180001013988","","","",""
"浅井林産株式会社","3933122153465","","","","","","","629-0166","京都府南丹市八木町室河原中塚町1","","","","","","","","","","","","","","","7130001035034","","","",""
"浅川建設株式会社","1118705296567","","","","","","","501-1205","岐阜県本巣市曽井中島602-2","","","","","","","","","","","","","","","9200001009763","","","",""
"合資会社浅川木材","8566641240208","","","","","","","311-0117","茨城県那珂市豊喰428","","","","","","","","","","","","","","","4050003000476","","","",""
"有限会社浅上木工所","3341254276003","","","","","","","136-0074","東京都江東区東砂八丁目21-4","","","","","","","","","","","","","","","4010602001300","","","",""
"有限会社浅木産業","4859271754716","","","","","","","779-1233","徳島県阿南市那賀川町大京原289-3","","","","","","","","","","","","","","","4480002012652","","","",""
"有限会社浅木木材産業","1442817025073","","","","","","","779-1106","徳島県阿南市羽ノ浦町岩脇姥ケ原82-5","","","","","","","","","","","","","","","3480002012653","","","",""
"株式会社浅霧商店","4945418317320","","","","","","","679-5523","兵庫県佐用郡佐用町上月515-8","","","","","","","","","","","","","","","8140001039289","","","",""
"旦開木材株式会社","1467232218504","","","","","","","399-1612","長野県下伊那郡阿南町新野1023","","","","","","","","","","","","","","","2100001023137","","","",""
"株式会社アーサー商会","4443529177957","","","","","","","808-0103","福岡県北九州市若松区二島三丁目3-11","","","","","","","","","","","","","","","3290801012014","","","",""
"朝田木材産業株式会社","4390230307760","","","","","","","979-1532","福島県双葉郡浪江町大字樋渡南町36","","","","","","","","","","","","","","","4380001016425","","","",""
"株式会社アサノ","3564635160379","","","","","","","542-0086","大阪府大阪市中央区西心斎橋一丁目15-7 心斎橋アサノビル8階","","","","","","","","","","","","","","","5120001077343","","","",""
"株式会社浅野木型","8003771840451","","","","","","","501-6003","岐阜県羽島郡岐南町平島七丁目10","","","","","","","","","","","","","","","9200001010721","","","",""
"浅野産業株式会社","6813664058776","","","","","","","503-0100","岐阜県安八郡安八町南條728-1","","","","","","","","","","","","","","","4200001014487","","","",""
"有限会社淺野材木店","1947405075453","","","","","","","270-1345","千葉県印西市船尾1369","","","","","","","","","","","","","","","8040002056855","","","",""
"有限会社浅野材木店","4903273461717","","","","","","","270-0161","千葉県流山市大字鰭ケ崎1475-161","","","","","","","","","","","","","","","2040002050962","","","",""
"浅野製材株式会社","5647093124593","","","","","","","135-0042","東京都江東区木場五丁目8-49","","","","","","","","","","","","","","","5010601000797","","","",""
"有限会社浅野製材所","3157290619308","","","","","","","868-0086","熊本県人吉市下原田町天下山1123","","","","","","","","","","","","","","","1330002029937","","","",""
"株式会社浅野木材","6823119767049","","","","","","","501-2115","岐阜県山県市梅原879","","","","","","","","","","","","","","","1200001006504","","","",""
"有限会社浅野木工所","3044150079247","","","","","","","955-0852","新潟県三条市南四日町二丁目11-23","","","","","","","","","","","","","","","7110002016786","","","",""
"有限会社浅野木工所","2140435998485","","","","","","","462-0833","愛知県名古屋市北区水切町五丁目58","","","","","","","","","","","","","","","8180002010633","","","",""
"株式会社浅野木工所","2154619399785","","","","","","","939-0635","富山県下新川郡入善町若栗新108","","","","","","","","","","","","","","","3230001018833","","","",""
"株式会社旭","3028707981298","","","","","","","486-0932","愛知県春日井市松河戸町1020","","","","","","","","","","","","","","","5180001073642","","","",""
"有限会社旭","8103270347081","","","","","","","839-1402","福岡県うきは市浮羽町浮羽356","","","","","","","","","","","","","","","3290002056802","","","",""
"アサヒ株式会社","2564678390094","","","","","","","470-0131","愛知県日進市岩崎町阿良池12","","","","","","","","","","","","","","","8180001066635","","","",""
"朝日ウッドテック株式会社","8163856716103","0","1","2024/11/19","0","","https://www.woodtec.co.jp/","541-0054","大阪府大阪市中央区南本町四丁目5-10","06-6245-9505","代表取締役社長","海堀　哲也","製造","木材、木製品製造","卸売、小売","建築材料、鉱物、金属材料等卸売","200 ～ 300","1,000,000 ～ 10,000,000","10,000 ～ 30,000","2025/03","1913/01","1949/07","非公開","5120001077335","階段,造作材,天井材,木質内装建材,フローリング材,床材,壁,床材製造,階段製造,壁材製造,手すり製造,床材販売,建築資材販売,手すり販売,壁材販売,商業施設,印刷,施工,リフォーム,マンション,板,朝日ウッドテック株式会社,インテリア,住宅,フローリング,建材,カタログ,挽き板,ライブナチュラル,化粧,無垢材,木質建材,リノベーション,自社工場","2026新卒募集企業,2027新卒インターン募集企業,2027新卒募集企業,2028新卒インターン募集企業,ISO認定取得企業,SDGs・ESG推進企業,SNSツール利用,WEB分析ツール利用,アクティブシニア活用,エンジニアを採用募集している企業,中途採用企業,営業職募集企業,売上50億円以上,展示会その他,展示会ニュース発表企業,展示会全体,従業員500人以上,新商品リリース企業,決算官報公告企業,特許出願企業,省エネ法対象業者,自己資本比率60%以上","Display & Video 360,Google Developers,Google Fonts,Google アナリティクス,Google アナリティクス(gtag),Google広告,Meta広告,User Insight,X Developer Platform,X広告,visumo,ミエルカヒートマップ",""
"株式会社朝日エンジニアリング","2220944418429","","","","","","","520-3251","滋賀県湖南市朝国22","","","","","","","","","","","","","","","9160001004819","","","",""
"社会福祉法人旭川春光会","3278534022916","","","","","","","070-8021","北海道旭川市神居町忠和155-1","","","","","","","","","","","","","","","5450005000219","","","",""
"有限会社旭川銘木","8306163651023","","","","","","","071-1426","北海道上川郡東川町北町十二丁目1-1","","","","","","","","","","","","","","","9450002000424","","","",""
"アサヒグリーン株式会社","8372548295710","","","","","","","455-0881","愛知県名古屋市港区船頭場二丁目318","","","","","","","","","","","","","","","6180001005982","","","",""
"旭工業株式会社","1850817705053","","","","","","","910-2143","福井県福井市宿布町2 字下河原2番2","","","","","","","","","","","","","","","4210001000057","","","",""
"有限会社アサヒ工芸","1829644840713","","","","","","","726-0031","広島県府中市荒谷町本谷大平2062-1","","","","","","","","","","","","","","","5240002046590","","","",""
"朝日産業株式会社","5039407276265","","","","","","","959-1361","新潟県加茂市大字下条戊370","","","","","","","","","","","","","","","3110001015132","","","",""
"有限会社旭紙器製作所","1548612952262","","","","","","","501-3829","岐阜県関市旭ケ丘一丁目2-24","","","","","","","","","","","","","","","7200002018393","","","",""
"朝日商会有限会社","7433769051321","","","","","","","726-0035","広島県府中市父石町820-1","","","","","","","","","","","","","","","4240002046575","","","",""
"アサヒ商工株式会社","6246498050760","","","","","","","466-0041","愛知県名古屋市昭和区出口町一丁目10","","","","","","","","","","","","","","","3180001007800","","","",""
"旭商事株式会社","3640793787211","","","","","","","034-0037","青森県十和田市穂並町2-62","","","","","","","","","","","","","","","8420001010923","","","",""
