"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"有限会社アーバン","6125737862275","","","","","","","110-0002","東京都台東区上野桜木一丁目14-19","","","","","","","","","","","","","","","5010502000194","","","",""
"有限会社アバンクール","3349229363748","","","","","","","545-0052","大阪府大阪市阿倍野区阿倍野筋四丁目17-23","","","","","","","","","","","","","","","4120002047981","","","",""
"アーバン工芸株式会社","7919410473499","","","","","","","769-2601","香川県東かがわ市三本松1135","","","","","","","","","","","","","","","7470001011307","","","",""
"株式会社ＡＦＵＬＬＹ","4323806817591","","","","","","","111-0022","東京都台東区清川一丁目17-10 コーポみゆき104","","","","","","","","","","","","","","","8010501037441","","","",""
"株式会社阿部","4811093591580","","","","","","","323-1104","栃木県栃木市藤岡町藤岡5203-1","","","","","","","","","","","","","","","2060001016905","","","",""
"株式会社アベプランニング","3397830551401","","","","","","","111-0032","東京都台東区浅草六丁目26-1","","","","","","","","","","","","","","","5010501017149","","","",""
"有限会社アペックス遠藤","2626118895724","","","","","","","306-0631","茨城県坂東市岩井4274-29","","","","","","","","","","","","","","","3050002019642","","","",""
"株式会社アポロ","5385921277570","","","","","","","116-0014","東京都荒川区東日暮里四丁目29-1","","","","","","","","","","","","","","","6011501005340","","","",""
"株式会社天野製作所","4375627545448","","","","","","","409-3853","山梨県中巨摩郡昭和町築地新居1669","","","","","","","","","","","","","","","1090001003050","","","",""
"雨宮産業株式会社","1225735540429","","","","","","","997-0017","山形県鶴岡市大宝寺立野478-54","","","","","","","","","","","","","","","5390001007439","","","",""
"株式会社Ａｍａｌｇａｍ","9145813062919","","","","","","","150-0034","東京都渋谷区代官山町17-1","","","","","","","","","","","","","","","9010001182638","","","",""
"株式会社アマン産業","4597793207257","","","","","","","654-0028","兵庫県神戸市須磨区常盤町二丁目1-15 AMビル","","","","","","","","","","","","","","","1140001087352","","","",""
"有限会社アメニティ豊岡","2345028203383","","","","","","","668-0013","兵庫県豊岡市中陰229","","","","","","","","","","","","","","","8140002046689","","","",""
"株式会社あめのちはれ","6719608235471","","","","","","","248-0027","神奈川県鎌倉市笛田三丁目13-1 506","","","","","","","","","","","","","","","6010901035179","","","",""
"株式会社新井工房","1994926199828","","","","","","","340-0816","埼玉県八潮市中央二丁目27-53","","","","","","","","","","","","","","","1011801029969","","","",""
"株式会社アライテント","4396203926816","","","","","","","359-0021","埼玉県所沢市東所沢五丁目12-12","","","","","","","","","","","","","","","8030001025440","","","",""
"株式会社アライブ","7847451630610","","","","","","","123-0841","東京都足立区西新井三丁目11-10","","","","","","","","","","","","","","","4011801024307","","","",""
"荒川産業株式会社","7598851416579","","","","","","","111-0024","東京都台東区今戸二丁目14-6","","","","","","","","","","","","","","","9010501000027","","","",""
"荒木産業有限会社","1480347895329","","","","","","","667-0315","兵庫県養父市大屋町加保610-1","","","","","","","","","","","","","","","2140002039054","","","",""
"荒木産業株式会社","9395142874101","","","","","","","543-0043","大阪府大阪市天王寺区勝山三丁目5-3","","","","","","","","","","","","","","","9120001022213","","","",""
"株式会社アラキ製甲","6392796095882","","","","","","","999-5203","山形県最上郡鮭川村大字川口2953-3","","","","","","","","","","","","","","","6390001015408","","","",""
"有限会社荒木幹夫商店","9277197495619","","","","","","","668-0063","兵庫県豊岡市正法寺138","","","","","","","","","","","","","","","2140002045861","","","",""
"アーラキレイ有限会社","6426011515494","","","","","","","537-0024","大阪府大阪市東成区東小橋二丁目11-29","","","","","","","","","","","","","","","7120002006448","","","",""
"株式会社アラン","3917298761171","","","","","","","121-0064","東京都足立区保木間四丁目44-7","","","","","","","","","","","","","","","9011801025143","","","",""
"株式会社アリエス","8581786654524","","","","","","","340-0816","埼玉県八潮市中央三丁目17-17","","","","","","","","","","","","","","","4030001035798","","","",""
"有川革囊工業株式会社","6814483859313","","","","","","","671-0233","兵庫県姫路市御国野町西御着610","","","","","","","","","","","","","","","8140001057670","","","",""
"株式会社アルチザナル・スピリット","4571728745262","","","","","","","150-0033","東京都渋谷区猿楽町2-12 相野谷ビル402","","","","","","","","","","","","","","","1011001126121","","","",""
"株式会社アルディ","8149187797708","","","","","","","533-0032","大阪府大阪市東淀川区淡路四丁目1-30","","","","","","","","","","","","","","","3120001051135","","","",""
"アルディ株式会社","3125743504132","","","","","","","579-8013","大阪府東大阪市西石切町五丁目5-10","","","","","","","","","","","","","","","4122001012396","","","",""
"株式会社アルバコーポレーション","6627985511707","","","","","","","110-0005","東京都台東区上野六丁目10-7 アメ横プラザ98号","","","","","","","","","","","","","","","6010501026875","","","",""
"アルファ株式会社","2652250946656","","","","","","","111-0024","東京都台東区今戸二丁目11-4","","","","","","","","","","","","","","","4010501031150","","","",""
"株式会社アルフィオ","7902293192485","","","","","","","123-0841","東京都足立区西新井五丁目14-7","","","","","","","","","","","","","","","9011801005822","","","",""
"アルミーファイブエンジニアリング株式会社","9218209276583","","","","","","","400-0047","山梨県甲府市徳行五丁目12-15 サンマリーナ徳行4F","","","","","","","","","","","","","","","6090001004564","","","",""
"株式会社アルモア","2013165214971","","","","","","","371-0231","群馬県前橋市堀越町2494","","","","","","","","","","","","","","","5070001003692","","","",""
"有限会社アレックス","3983811740783","","","","","","","455-0003","愛知県名古屋市港区辰巳町21-29","","","","","","","","","","","","","","","7180002056165","","","",""
"安徳株式会社","1948516010141","","","","","","","666-0017","兵庫県川西市火打一丁目23-16","","","","","","","","","","","","","","","6140001080105","","","",""
"株式会社ａｎｄｕ　ａｍｅｔ","7416294748503","","","","","","","150-0001","東京都渋谷区神宮前四丁目16-12","","","","","","","","","","","","","","","5040001075644","","","",""
"安藤製靴株式会社","1061241220304","","","","","","","130-0013","東京都墨田区錦糸一丁目15-10 105","","","","","","","","","","","","","","","8010601036905","","","",""
"有限会社安藤製作所","9385140741989","","","","","","","300-1232","茨城県牛久市上柏田一丁目26-6","","","","","","","","","","","","","","","1050002037497","","","",""
"安東縫製有限会社","9500933796296","","","","","","","235-0021","神奈川県横浜市磯子区岡村三丁目18-17","","","","","","","","","","","","","","","1020002049883","","","",""
"株式会社アンパサンド","4953904324420","","","","","","","810-0042","福岡県福岡市中央区赤坂三丁目10-44 赤坂サードアベニュー1階","","","","","","","","","","","","","","","7290001034045","","","",""
"飯坂繊維株式会社","3332383783377","","","","","","","594-0063","大阪府和泉市今福町一丁目10-33","","","","","","","","","","","","","","","7120101041230","","","",""
"株式会社五十嵐工布","2420744617881","","","","","","","955-0055","新潟県三条市塚野目二丁目9-7","","","","","","","","","","","","","","","8110001013866","","","",""
"五十嵐製靴株式会社","3296538746260","","","","","","","123-0844","東京都足立区興野二丁目17-1","","","","","","","","","","","","","","","6011801005908","","","",""
"有限会社五十嵐製作所","2308786779300","","","","","","","111-0023","東京都台東区橋場一丁目17-11","","","","","","","","","","","","","","","8010502001198","","","",""
"株式会社イクタ","4840835545037","","","","","","","761-8077","香川県高松市出作町162-36","","","","","","","","","","","","","","","2470001000504","","","",""
"株式会社生田","7897341181064","","","","","","","544-0011","大阪府大阪市生野区田島六丁目2-16","","","","","","","","","","","","","","","2120001122770","","","",""
"株式会社イグレット","4424957684203","","","","","","","287-0025","千葉県香取市本矢作225-1","","","","","","","","","","","","","","","1040001063462","","","",""
"有限会社池商事","4289871820763","","","","","","","116-0013","東京都荒川区西日暮里一丁目27-7","","","","","","","","","","","","","","","4011502006959","","","",""
"株式会社池田屋","7619415216875","","","","","","","420-0031","静岡県静岡市葵区呉服町一丁目30 札の辻クロス103","","","","","","","","","","","","","","","4080002000433","","","",""
"池田屋手袋有限会社","7918115849941","","","","","","","769-2101","香川県さぬき市志度1211-17","","","","","","","","","","","","","","","6470002017808","","","",""
"株式会社イケテイ","8042798039059","","","","","","","541-0058","大阪府大阪市中央区南久宝寺町二丁目3-8","","","","","","","","","","","","","","","2120001074384","","","",""
"有限会社イケモト","3034242162704","","","","","","","343-0846","埼玉県越谷市登戸町6-28","","","","","","","","","","","","","","","5030002084926","","","",""
"株式会社井功","1001948827718","","","","","","","130-0011","東京都墨田区石原三丁目19-6","","","","","","","","","","","","","","","1010601009743","","","",""
"生駒屋株式会社","5138191887546","","","","","","","556-0014","大阪府大阪市浪速区大国一丁目9-7 生駒屋ビル","","","","","","","","","","","","","","","8120001144421","","","",""
"イサムインターナショナル株式会社","2566003009952","","","","","","","592-8344","大阪府堺市西区浜寺南町三丁10-1","","","","","","","","","","","","","","","9120101000300","","","",""
"株式会社石井","7906273315840","","","","","","","130-0005","東京都墨田区東駒形二丁目4-1","","","","","","","","","","","","","","","6010601009771","","","",""
"石井鞄工業株式会社","9372554450565","","","","","","","668-0064","兵庫県豊岡市高屋948","","","","","","","","","","","","","","","3140001055803","","","",""
"株式会社石井製作所","5022123483724","","","","","","","155-0033","東京都世田谷区代田一丁目3-6","","","","","","","","","","","","","","","6010901001016","","","",""
"株式会社石川","1080924378060","","","","","","","136-0074","東京都江東区東砂二丁目11-25","","","","","","","","","","","","","","","5010601000830","","","",""
"石河工革株式会社","1943950498022","","","","","","","123-0851","東京都足立区梅田五丁目6-21","","","","","","","","","","","","","","","6011801005924","","","",""
"株式会社石川トランク製作所","1940380633862","","","","","","","140-0013","東京都品川区南大井一丁目15-10","","","","","","","","","","","","","","","7010701000910","","","",""
"株式会社石坂商店","7631659140882","","","","","","","607-8333","京都府京都市山科区川田前畑町1-3","","","","","","","","","","","","","","","3130001047652","","","",""
"株式会社イシダ物産","2241199767227","","","","","","","612-8484","京都府京都市伏見区羽束師鴨川町317-1","","","","","","","","","","","","","","","5130001013826","","","",""
"有限会社イシバシ","3268771935623","","","","","","","289-0223","千葉県香取郡神崎町小松775-2","","","","","","","","","","","","","","","7040002086630","","","",""
"株式会社石橋商会","8141640424654","","","","","","","130-0005","東京都墨田区東駒形一丁目10-6","","","","","","","","","","","","","","","7010601008401","","","",""
"株式会社イシムラ","7786630409189","","","","","","","328-0053","栃木県栃木市片柳町二丁目5-11","","","","","","","","","","","","","","","4060001016218","","","",""
"有限会社石和商店","4392180508597","","","","","","","111-0021","東京都台東区日本堤二丁目3-1","","","","","","","","","","","","","","","9011502007028","","","",""
"有限会社イースト","5126426495248","","","","","","","343-0838","埼玉県越谷市蒲生一丁目2-9","","","","","","","","","","","","","","","7030002084899","","","",""
"イースト・エー有限会社大堀製作所","7189793918464","","","","","","","131-0032","東京都墨田区東向島六丁目10-6","","","","","","","","","","","","","","","3010602009716","","","",""
"株式会社イズコーポレーション","9324025633393","","","","","","","979-1521","福島県双葉郡浪江町大字権現堂本城12-1","","","","","","","","","","","","","","","3180001068909","","","",""
"泉商事株式会社","9768900036466","","","","","","","546-0003","大阪府大阪市東住吉区今川六丁目2-26","","","","","","","","","","","","","","","5120001004768","","","",""
"株式会社いたがき","3500041175728","","","","","","","079-1102","北海道赤平市幌岡町113","","","","","","","","","","","","","","","1430001048143","","","",""
"株式会社イチカワ西東京","3730821751176","","","","","","","193-0834","東京都八王子市東浅川町1-39","","","","","","","","","","","","","","","5010101000380","","","",""
"株式会社一澤信三郎帆布","2845025737096","","","","","","","605-0016","京都府京都市東山区進之町590","","","","","","","","","","","","","","","4130001026614","","","",""
"株式会社ＩｃｈｉｔｏｇｏＭａｎｕｆａｃｔｕｒｅ","2137252474536","","","","","","","111-0051","東京都台東区蔵前二丁目1-23 蔵前立沢ビルA号","","","","","","","","","","","","","","","1010501034040","","","",""
"有限会社市原商店","6587655759613","","","","","","","111-0033","東京都台東区花川戸二丁目8-4","","","","","","","","","","","","","","","9010502000934","","","",""
"株式会社市村商店","7401874700307","","","","","","","131-0041","東京都墨田区八広三丁目17-8","","","","","","","","","","","","","","","3010601048120","","","",""
"株式会社ＩＴ’Ｓ　ＳＨＯＥ　ＦＡＣＴＯＲＹ","4018370923833","","","","","","","111-0023","東京都台東区橋場二丁目4-2","","","","","","","","","","","","","","","5010501028030","","","",""
"有限会社イデ","4699979336004","","","","","","","103-0015","東京都中央区日本橋箱崎町35-7 BS箱崎ビル1階","","","","","","","","","","","","","","","1010602025806","","","",""
"株式会社イデアル","2881178914331","","","","","","","111-0024","東京都台東区今戸二丁目9-13","","","","","","","","","","","","","","","1010501030915","","","",""
"株式会社イディ・プリュス","1533539615190","","","","","","","651-0054","兵庫県神戸市中央区野崎通四丁目4-12 MONALISA222","","","","","","","","","","","","","","","1140001026756","","","",""
"株式会社伊藤一製鞄所","4132993083252","","","","","","","496-0856","愛知県津島市瑠璃小路町二丁目20","","","","","","","","","","","","","","","7180001096385","","","",""
"有限会社伊藤鞄工業","9096300803580","","","","","","","121-0075","東京都足立区一ツ家二丁目10-21","","","","","","","","","","","","","","","8011802009716","","","",""
"株式会社伊藤鞄製作所","9034040381599","","","","","","","120-0004","東京都足立区東綾瀬三丁目5-13","","","","","","","","","","","","","","","5011801014083","","","",""
"有限会社伊東金属製作所","3814145391009","","","","","","","120-0015","東京都足立区足立二丁目34-2","","","","","","","","","","","","","","","9011802009715","","","",""
"株式会社伊藤ケース製作所","2566572338596","","","","","","","460-0012","愛知県名古屋市中区千代田四丁目9-15","","","","","","","","","","","","","","","8180001058079","","","",""
"伊藤産業株式会社","6120425258564","","","","","","","340-0022","埼玉県草加市瀬崎二丁目20-18","","","","","","","","","","","","","","","3030001034669","","","",""
"伊藤産業株式会社","7456464430923","","","","","","","547-0002","大阪府大阪市平野区加美東三丁目14-7","","","","","","","","","","","","","","","1120001016833","","","",""
"有限会社イトウシェービング","3684129750319","","","","","","","341-0038","埼玉県三郷市中央二丁目15-23","","","","","","","","","","","","","","","4030002048337","","","",""
"株式会社伊藤製靴","4745048758288","","","","","","","557-0031","大阪府大阪市西成区鶴見橋二丁目12-25","","","","","","","","","","","","","","","5120001176467","","","",""
"伊藤製鞄株式会社","9599762665135","","","","","","","354-0025","埼玉県富士見市関沢三丁目46-18","","","","","","","","","","","","","","","6030001046216","","","",""
"株式会社伊藤専商店","3463301484258","","","","","","","441-0101","愛知県豊川市宿町坂地16","","","","","","","","","","","","","","","2180301009753","","","",""
"株式会社伊藤電機製作所","9048473682078","","","","","","","607-8231","京都府京都市山科区勧修寺堂田13-39","","","","","","","","","","","","","","","2130001012351","","","",""
"イトー産商株式会社","9749312839957","","","","","","","543-0043","大阪府大阪市天王寺区勝山二丁目16-18","","","","","","","","","","","","","","","2120001022310","","","",""
"株式会社井戸","6924275509823","","","","","","","668-0025","兵庫県豊岡市幸町1-25","","","","","","","","","","","","","","","1140001056464","","","",""
"有限会社イナガキ","2956795933028","","","","","","","124-0025","東京都葛飾区西新小岩四丁目4-9","","","","","","","","","","","","","","","1011802000805","","","",""
"株式会社稲垣加工所","6700882356919","","","","","","","121-0062","東京都足立区南花畑二丁目16-15","","","","","","","","","","","","","","","7011801006062","","","",""
"有限会社稲正","2736897087304","","","","","","","116-0003","東京都荒川区南千住三丁目33-3","","","","","","","","","","","","","","","5011502007114","","","",""
"稲葉株式会社","5101987214622","","","","","","","271-0087","千葉県松戸市三矢小台二丁目6-5","","","","","","","","","","","","","","","1040001102476","","","",""
"有限会社イノウエ商産","9393921368192","","","","","","","289-1733","千葉県山武郡横芝光町栗山4760","","","","","","","","","","","","","","","5040002086327","","","",""
"有限会社井上物産","6550513478893","","","","","","","371-0233","群馬県前橋市横沢町180","","","","","","","","","","","","","","","2070002000650","","","",""
"イノヴェーションプランニング株式会社","2712084529284","","","","","","","556-0022","大阪府大阪市浪速区桜川二丁目11-17","","","","","","","","","","","","","","","1120001107533","","","",""
"伊の蔵・レザー株式会社","2143912293841","","","","","","","412-0039","静岡県御殿場市竈18","","","","","","","","","","","","","","","2080101018857","","","",""
