"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社阿寒シェル鉱業","7638180920182","","","","","","","085-0241","北海道釧路市阿寒町中阿寒十八線38-1","","","","","","","","","","","","","","","2460001001718","","","",""
"吾倉石産株式会社","1747156182355","","","","","","","377-0931","群馬県吾妻郡東吾妻町大字大戸939","","","","","","","","","","","","","","","8070001023639","","","",""
"阿賀建材株式会社","4740891243740","","","","","","","959-1643","新潟県五泉市土堀56-2","","","","","","","","","","","","","","","9110001011547","","","",""
"株式会社吾石","8110285808955","","","","","","","377-1701","群馬県吾妻郡中之条町大字入山3174","","","","","","","","","","","","","","","1070001023637","","","",""
"阿賀野石産株式会社","2623773388835","","","","","","","959-4408","新潟県東蒲原郡阿賀町赤岩3343","","","","","","","","","","","","","","","8110001011234","","","",""
"株式会社安芸砂利","4927350531425","","","","","","","514-2322","三重県津市安濃町戸島2510","","","","","","","","","","","","","","","8190001001558","","","",""
"株式会社秋田サンド","8798485921946","","","","","","","014-0072","秋田県大仙市大曲西根瀬下28","","","","","","","","","","","","","","","7410001008713","","","",""
"秋葉建設興業株式会社","4519908312813","","","","","","","956-0035","新潟県新潟市秋葉区程島1962-3","","","","","","","","","","","","","","","9110001007058","","","",""
"有限会社秋山建設運輸","2089925019465","","","","","","","400-0073","山梨県甲府市湯村一丁目9-37","","","","","","","","","","","","","","","7090002007937","","","",""
"有限会社浅井建材","4037464448737","","","","","","","959-1821","新潟県五泉市赤海3040","","","","","","","","","","","","","","","4110002013530","","","",""
"株式会社浅井建材","9288736527675","","","","","","","089-0541","北海道中川郡幕別町札内青葉町310-6","","","","","","","","","","","","","","","4460102000096","","","",""
"有限会社朝角屋砂利","4779774469984","","","","","","","327-0514","栃木県佐野市仙波町285","","","","","","","","","","","","","","","9060002040006","","","",""
"有限会社朝倉石材","5372375242169","","","","","","","259-0202","神奈川県足柄下郡真鶴町岩52-2","","","","","","","","","","","","","","","9021002049742","","","",""
"朝明鉱業株式会社","7665365630229","","","","","","","510-1325","三重県三重郡菰野町大字榊930","","","","","","","","","","","","","","","3190001017336","","","",""
"浅田建設株式会社","5191636946917","","","","","","","920-0211","石川県金沢市湊二丁目30-2","","","","","","","","","","","","","","","3220001000726","","","",""
"朝妻建材興業有限会社","9387142607537","","","","","","","328-0074","栃木県栃木市薗部町二丁目4-22","","","","","","","","","","","","","","","3060002033725","","","",""
"浅野化学商事株式会社","2985489263606","","","","","","","939-0301","富山県射水市稲積223","","","","","","","","","","","","","","","2230001012597","","","",""
"旭開発工業株式会社","2445292467024","","","","","","","328-0203","栃木県栃木市尻内町602","","","","","","","","","","","","","","","2060001016194","","","",""
"旭川砕石株式会社","8796835280084","","","","","","","078-0310","北海道上川郡比布町基線15","","","","","","","","","","","","","","","9450001000202","","","",""
"朝日珪砂鉱業株式会社","3781672798384","","","","","","","489-0008","愛知県瀬戸市曽野町889","","","","","","","","","","","","","","","3180001078619","","","",""
"株式会社旭興業","6643361741510","","","","","","","511-0124","三重県桑名市多度町猪飼1251-11","","","","","","","","","","","","","","","1190001012867","","","",""
"旭興業株式会社","1850406409313","","","","","","","981-4309","宮城県加美郡加美町字蓬田48","","","","","","","","","","","","","","","4370201002275","","","",""
"アサヒ鉱業株式会社","8956174380352","","","","","","","313-0004","茨城県常陸太田市馬場町475","","","","","","","","","","","","","","","4050001026481","","","",""
"株式会社あさひ興産","7263179665631","","","","","","","901-2215","沖縄県宜野湾市真栄原二丁目4-15 サンハイムあさひ202","","","","","","","","","","","","","","","2360001009903","","","",""
"旭鉱石運輸株式会社","5400415264241","","","","","","","771-4265","徳島県徳島市飯谷町枇杷ノ久保13-4","","","","","","","","","","","","","","","7480001000028","","","",""
"旭砿末資料合資会社","8555272623013","","","","","","","110-0002","東京都台東区上野桜木一丁目13-2","","","","","","","","","","","","","","","5010503000739","","","",""
"有限会社朝日砕石","4383841947861","","","","","","","685-0006","島根県隠岐郡隠岐の島町有木権現原6-1","","","","","","","","","","","","","","","4280002010841","","","",""
"旭砕石株式会社","7301609279935","","","","","","","859-3605","長崎県東彼杵郡川棚町百津郷296-13","","","","","","","","","","","","","","","5310001005490","","","",""
"アサヒ産業株式会社","8286121337118","","","","","","","071-8152","北海道旭川市東鷹栖二線十一号","","","","","","","","","","","","","","","1450001000085","","","",""
"朝日砂利工業株式会社","3253309362390","","","","","","","069-1321","北海道夕張郡長沼町字馬追2238-5","","","","","","","","","","","","","","","7430001047461","","","",""
"旭石産株式会社","3678104367160","","","","","","","950-0813","新潟県新潟市東区大形本町五丁目18-22","","","","","","","","","","","","","","","7110001001079","","","",""
"旭石材工業株式会社","8974277880034","","","","","","","377-0311","群馬県渋川市村上3632","","","","","","","","","","","","","","","1070001017440","","","",""
"有限会社浅間商事","7764072851475","","","","","","","377-1412","群馬県吾妻郡長野原町大字北軽井沢1353-146","","","","","","","","","","","","","","","4070002036148","","","",""
"あさみ工業株式会社","6666086706208","","","","","","","731-1222","広島県山県郡北広島町阿坂10590-1","","","","","","","","","","","","","","","5240001024003","","","",""
"足柄工業株式会社","7955369221946","","","","","","","409-2521","山梨県南巨摩郡身延町粟倉815","","","","","","","","","","","","","","","3090001012231","","","",""
"足柄採石株式会社","9688195386561","","","","","","","259-0147","神奈川県足柄上郡中井町鴨沢717-6","","","","","","","","","","","","","","","3021001034404","","","",""
"芦別鉱業株式会社","5184574851336","","","","","","","075-0006","北海道芦別市北六条西三丁目15-2","","","","","","","","","","","","","","","4430001048108","","","",""
"株式会社アジア開発産業","3299400793573","","","","","","","960-8107","福島県福島市浜田町8-8 ネオハイツ浜田町1107","","","","","","","","","","","","","","","1380001009605","","","",""
"味岡建設株式会社","6940332846587","","","","","","","868-0501","熊本県球磨郡多良木町大字多良木144-1","","","","","","","","","","","","","","","1330001016085","","","",""
"味岡三和砕石株式会社","7538255846425","","","","","","","868-0415","熊本県球磨郡あさぎり町免田西3278","","","","","","","","","","","","","","","5330002030189","","","",""
"安心院パーライト工業株式会社","7606316538375","","","","","","","879-1313","大分県杵築市山香町大字久木野尾上ノ原2000-3","","","","","","","","","","","","","","","8320001005347","","","",""
"株式会社明日一産業","1971414411585","","","","","","","323-0017","栃木県小山市大字飯塚1803-1","","","","","","","","","","","","","","","2060001014826","","","",""
"株式会社アース・クラフト","3749858140459","","","","","","","055-0106","北海道苫小牧市新開町二丁目2-10","","","","","","","","","","","","","","","6430001055746","","","",""
"有限会社アズマ企業","2334414155887","","","","","","","340-0002","埼玉県草加市青柳七丁目37-4","","","","","","","","","","","","","","","1030002043134","","","",""
"吾妻産業株式会社","3432341609436","","","","","","","681-0065","鳥取県岩美郡岩美町大字新井555-1","","","","","","","","","","","","","","","5270001005628","","","",""
"安曇石産株式会社","1910045144675","","","","","","","390-1520","長野県松本市安曇4460-16","","","","","","","","","","","","","","","2100002022484","","","",""
"株式会社麻生マイニング","1019096944725","","","","","","","820-0018","福岡県飯塚市芳雄町7-18","","","","","","","","","","","","","","","2290001083609","","","",""
"有限会社阿蘇品組","3976291815600","","","","","","","861-0531","熊本県山鹿市中483","","","","","","","","","","","","","","","6330002018308","","","",""
"株式会社あづみ野石産","2036150321914","","","","","","","398-0004","長野県大町市常盤上橋6898-14","","","","","","","","","","","","","","","7100001028247","","","",""
"アテラ建材株式会社","3001047973711","","","","","","","399-5504","長野県木曽郡大桑村大字野尻2876","","","","","","","","","","","","","","","5100001017706","","","",""
"有限会社亞東武","5292975007130","","","","","","","711-0903","岡山県倉敷市児島田の口五丁目1-2","","","","","","","","","","","","","","","7260002016301","","","",""
"阿南建材株式会社","4569184565443","","","","","","","399-1502","長野県下伊那郡阿南町東條1058-1","","","","","","","","","","","","","","","3100001026304","","","",""
"株式会社アーバンオーア","5564896038163","","","","","","","565-0875","大阪府吹田市青山台二丁目9-10","","","","","","","","","","","","","","","2120901013219","","","",""
"株式会社アビーロード","8021171925273","","","","","","","059-0642","北海道白老郡白老町字竹浦538","","","","","","","","","","","","","","","7430001053039","","","",""
"有限会社阿武隈サンド","2557835266920","","","","","","","989-2301","宮城県亘理郡亘理町逢隈中泉中3-1","","","","","","","","","","","","","","","9370802001183","","","",""
"安倍川開発株式会社","6342836181340","","","","","","","421-0112","静岡県静岡市駿河区東新田四丁目9-37","","","","","","","","","","","","","","","8080001000249","","","",""
"株式会社安部組","7846564696438","","","","","","","993-0053","山形県長井市中道二丁目2-39-1","","","","","","","","","","","","","","","9390001010991","","","",""
"株式会社阿部組","7699404399185","","","","","","","794-0033","愛媛県今治市東門町三丁目1-15","","","","","","","","","","","","","","","3500001011083","","","",""
"有限会社阿部建材","7254250250543","","","","","","","959-2664","新潟県胎内市柴橋780-1","","","","","","","","","","","","","","","1110002016073","","","",""
"安部建設株式会社","3708099194080","","","","","","","992-0472","山形県南陽市宮内599-2","","","","","","","","","","","","","","","4390001010542","","","",""
"株式会社阿部工業","9042325358590","","","","","","","969-0202","福島県西白河郡矢吹町新町88","","","","","","","","","","","","","","","1380001010091","","","",""
"株式会社安部産業","7054869367721","","","","","","","098-5808","北海道枝幸郡枝幸町新港町909-3","","","","","","","","","","","","","","","8450001007693","","","",""
"有限会社阿部産業","3146748086711","","","","","","","028-0531","岩手県遠野市綾織町新里十八地割69-3","","","","","","","","","","","","","","","1400002010179","","","",""
"阿部善産業株式会社","1701252753773","","","","","","","982-0805","宮城県仙台市太白区鈎取本町一丁目1-6","","","","","","","","","","","","","","","4370001000454","","","",""
"天草開発株式会社","2387146033948","","","","","","","861-0522","熊本県山鹿市久原岩野河内113-6","","","","","","","","","","","","","","","7330001010207","","","",""
"奄美産業開発有限会社","5061949914746","","","","","","","894-0036","鹿児島県奄美市名瀬長浜町4-3","","","","","","","","","","","","","","","2340002020539","","","",""
"雨宮石材興業株式会社","8311617414245","","","","","","","404-0041","山梨県甲州市塩山千野278-4","","","","","","","","","","","","","","","4090001009045","","","",""
"株式会社荒井建材","1221449250800","","","","","","","400-0206","山梨県南アルプス市六科1107-2","","","","","","","","","","","","","","","7090001004745","","","",""
"新井総合施設株式会社","6934700990068","","","","","","","292-0431","千葉県君津市怒田花立643-1","","","","","","","","","","","","","","","7040001052947","","","",""
"有限会社荒雄砂利店","7780032764044","","","","","","","989-6175","宮城県大崎市古川諏訪三丁目7-18","","","","","","","","","","","","","","","7370202000011","","","",""
"荒川水系砂利採取協同組合","1170945263895","","","","","","","959-3121","新潟県村上市佐々木大坪1083-4","","","","","","","","","","","","","","","7110005008005","","","",""
"株式会社アラキ","9520774723593","","","","","","","699-0624","島根県出雲市斐川町上直江2721","","","","","","","","","","","","","","","8280002006217","","","",""
"荒木建材工業有限会社","2796221720651","","","","","","","374-0016","群馬県館林市松原三丁目18-3","","","","","","","","","","","","","","","9070002032992","","","",""
"有限会社荒木商店","7251870307904","","","","","","","534-0015","大阪府大阪市都島区善源寺町一丁目1-2","","","","","","","","","","","","","","","2120002057529","","","",""
"荒木石材株式会社","5961823634514","","","","","","","816-0964","福岡県大野城市南ケ丘一丁目1-25","","","","","","","","","","","","","","","8290001043202","","","",""
"荒建材建設株式会社","4043040817502","","","","","","","039-1107","青森県八戸市大字櫛引直渡13","","","","","","","","","","","","","","","2420001005540","","","",""
"株式会社有明商事","6558241613676","","","","","","","859-0165","長崎県諫早市小長井町小川原浦498","","","","","","","","","","","","","","","2310001008257","","","",""
"有限会社有明石材","5499612690218","","","","","","","849-1603","佐賀県藤津郡太良町大字糸岐3763","","","","","","","","","","","","","","","5300002007041","","","",""
"有田陶料株式会社","7605903714074","","","","","","","844-0026","佐賀県西松浦郡有田町外尾町丙1445 第1","","","","","","","","","","","","","","","9300001007922","","","",""
"有本産業株式会社","7373694597690","","","","","","","822-0032","福岡県直方市大字下新入593","","","","","","","","","","","","","","","9290801014038","","","",""
"株式会社アルバ建設","9071025529734","","","","","","","950-0821","新潟県新潟市東区岡山1279","","","","","","","","","","","","","","","7110001027438","","","",""
"有限会社アルベ・タカ","9793189850445","","","","","","","292-0823","千葉県木更津市桜井新町二丁目18-4","","","","","","","","","","","","","","","7040002069338","","","",""
"淡路砂利株式会社","8222026745364","","","","","","","656-0501","兵庫県南あわじ市福良甲135-10","","","","","","","","","","","","","","","6140001085500","","","",""
"アワノ砕石株式会社","8537253077043","","","","","","","321-1111","栃木県鹿沼市板荷337-1","","","","","","","","","","","","","","","4060001010864","","","",""
"株式会社芦原地所","3276690528405","","","","","","","910-4123","福井県あわら市番田32-16","","","","","","","","","","","","","","","1210001007204","","","",""
"安喰砂利工業株式会社","6003894661753","","","","","","","071-0751","北海道空知郡中富良野町北町2-42","","","","","","","","","","","","","","","4450001006336","","","",""
"株式会社アンドー","9780238423243","","","","","","","019-0205","秋田県湯沢市小野西十日町83","","","","","","","","","","","","","","","7410001005677","","","",""
"株式会社安藤組","7015505897219","","","","","","","999-7706","山形県東田川郡庄内町提興屋中島80","","","","","","","","","","","","","","","6390001006803","","","",""
"有限会社安藤石材","4051743959813","","","","","","","759-2211","山口県美祢市大嶺町北分2708-1","","","","","","","","","","","","","","","7250002007334","","","",""
"ＡＮＤ工業株式会社","9955915028525","","","","","","","546-0012","大阪府大阪市東住吉区中野四丁目10-31","","","","","","","","","","","","","","","2120001121228","","","",""
"飯高砂利株式会社","9992120292477","","","","","","","515-1615","三重県松阪市飯高町森121","","","","","","","","","","","","","","","5190001010090","","","",""
"飯田建材工業株式会社","2059343894056","","","","","","","327-0321","栃木県佐野市閑馬町278-1","","","","","","","","","","","","","","","8060001021404","","","",""
"一般財団法人飯田市天竜川環境整備公社","3263234149883","","","","","","","399-2431","長野県飯田市川路7674","","","","","","","","","","","","","","","3100005009461","","","",""
"有限会社飯田商事","6998703906320","","","","","","","697-0011","島根県浜田市後野町2246","","","","","","","","","","","","","","","9280002008096","","","",""
"飯塚石材工業株式会社","4082610500049","","","","","","","085-0042","北海道釧路市若草町9-2","","","","","","","","","","","","","","","7460001000087","","","",""
"飯利建材株式会社","2224437593432","","","","","","","940-2033","新潟県長岡市上除町甲2085-2","","","","","","","","","","","","","","","6110001022084","","","",""
"有限会社塩井建材","4479969549791","","","","","","","292-0812","千葉県木更津市矢那4450-31","","","","","","","","","","","","","","","6040002066872","","","",""
"五十嵐川砂利工業株式会社","2044214337050","","","","","","","955-0151","新潟県三条市荻堀1365-34","","","","","","","","","","","","","","","9110001014847","","","",""
"壱岐開発株式会社","6537110282198","","","","","","","811-5462","長崎県壱岐市芦辺町箱崎大左右触508-6","","","","","","","","","","","","","","","9310002018901","","","",""
"有限会社壱岐砕石","1812349214277","","","","","","","811-5734","長崎県壱岐市芦辺町国分本村触319 第2","","","","","","","","","","","","","","","2310002018908","","","",""
"井倉化学工業株式会社","1711502684802","","","","","","","719-2551","岡山県新見市井倉32","","","","","","","","","","","","","","","6260001019116","","","",""
"株式会社井口建材","2364768504497","","","","","","","399-6101","長野県木曽郡木曽町日義2999-3","","","","","","","","","","","","","","","7100001017712","","","",""
"有限会社池上開発事業","3316312643865","","","","","","","438-0805","静岡県磐田市池田538-2","","","","","","","","","","","","","","","9080402020068","","","",""
"株式会社池上産業","9645237124504","","","","","","","431-3103","静岡県浜松市中央区常光町866","","","","","","","","","","","","","","","2080401000399","","","",""
"池田興産株式会社","7532761374455","","","","","","","944-0043","新潟県妙高市朝日町一丁目7-21","","","","","","","","","","","","","","","4110001020214","","","",""
"株式会社池永生コン","2472764524521","","","","","","","935-0031","富山県氷見市柳田2028-3","","","","","","","","","","","","","","","1230001011501","","","",""
"株式会社生駒","7677557420008","","","","","","","247-0071","神奈川県鎌倉市玉縄一丁目14-4","","","","","","","","","","","","","","","8020001042296","","","",""
"株式会社イサミ","8391142494201","","","","","","","078-8203","北海道旭川市東旭川町日ノ出273-6","","","","","","","","","","","","","","","1450001000432","","","",""
"有限会社石井建材","5618573538156","","","","","","","310-0853","茨城県水戸市平須町1814-31","","","","","","","","","","","","","","","9050002004291","","","",""
"有限会社石川","4539647713156","","","","","","","516-1423","三重県度会郡南伊勢町村山968","","","","","","","","","","","","","","","1190002010878","","","",""
"石川インペラ工業株式会社","3316094588077","","","","","","","923-1206","石川県能美市灯台笹町431","","","","","","","","","","","","","","","2220001012854","","","",""
"有限会社石川組","8875176436903","","","","","","","014-1413","秋田県大仙市角間川町西本町24","","","","","","","","","","","","","","","2410002011241","","","",""
"石川組建材有限会社","4554595694564","","","","","","","321-2603","栃木県日光市西川279-1","","","","","","","","","","","","","","","4060002015986","","","",""
"有限会社石川工務店","9060058027691","","","","","","","355-0327","埼玉県比企郡小川町大字腰越341","","","","","","","","","","","","","","","9030002097263","","","",""
"有限会社石川砂利店","8147050200771","","","","","","","983-0003","宮城県仙台市宮城野区岡田八間谷地6-3","","","","","","","","","","","","","","","3370002009603","","","",""
"石川ライト工業株式会社","2258919656357","","","","","","","920-0000","石川県金沢市釣部町ヤ6-3","","","","","","","","","","","","","","","3220001001022","","","",""
"有限会社石上砂利","9112536198368","","","","","","","428-0014","静岡県島田市金谷泉町1803-1","","","","","","","","","","","","","","","4080002014020","","","",""
"株式会社石源石材工業","7472973328729","","","","","","","465-0077","愛知県名古屋市名東区植園町一丁目4","","","","","","","","","","","","","","","7180001001601","","","",""
"株式会社石崎商事","3039134239023","","","","","","","313-0131","茨城県常陸太田市花房町2366-1","","","","","","","","","","","","","","","2050001026599","","","",""
"有限会社石竹木材","7599764022332","","","","","","","747-0037","山口県防府市八王子一丁目6-18","","","","","","","","","","","","","","","8250002002838","","","",""
"石田採石株式会社","2372591635725","","","","","","","759-2213","山口県美祢市大嶺町西分140-1","","","","","","","","","","","","","","","8250001004273","","","",""
"石塚産業株式会社","7699454034793","","","","","","","304-0814","茨城県下妻市宗道86-3","","","","","","","","","","","","","","","7050001013568","","","",""
"株式会社石塚","2685083340406","","","","","","","516-0016","三重県伊勢市神田久志本町1717-2","","","","","","","","","","","","","","","7190001006418","","","",""
"石塚工業株式会社","1084233312475","","","","","","","987-0601","宮城県登米市中田町石森蓬田438","","","","","","","","","","","","","","","8370401000422","","","",""
"石津産業株式会社","5933457107506","","","","","","","314-0018","茨城県鹿嶋市平井東二丁目5-1","","","","","","","","","","","","","","","9050001020075","","","",""
"株式会社石鎚開発","7015257212364","","","","","","","793-0066","愛媛県西条市野々市21-1","","","","","","","","","","","","","","","8500001008892","","","",""
"石鳥谷産業株式会社","1965208943189","","","","","","","028-3152","岩手県花巻市石鳥谷町南寺林第五地割143-3","","","","","","","","","","","","","","","1400003000617","","","",""
"株式会社石名坂","3145300750520","","","","","","","020-0832","岩手県盛岡市東見前四地割35","","","","","","","","","","","","","","","8400001001998","","","",""
"石巻砕石合同会社","2271700426226","","","","","","","986-0102","宮城県石巻市成田大久保31-1","","","","","","","","","","","","","","","2370003003795","","","",""
"石原鉱産株式会社","9002087079019","","","","","","","550-0002","大阪府大阪市西区江戸堀一丁目3-15","","","","","","","","","","","","","","","3120001041276","","","",""
"有限会社石橋産業","2492800246890","","","","","","","877-0003","大分県日田市上城内町401-1","","","","","","","","","","","","","","","3320002018724","","","",""
"有限会社石丸建設","7758065764087","","","","","","","932-0812","富山県小矢部市金屋本江339-1","","","","","","","","","","","","","","","8230002009950","","","",""
"石丸工業株式会社","3083968350126","","","","","","","036-8065","青森県弘前市大字西城北一丁目6-14","","","","","","","","","","","","","","","2420001009236","","","",""
"石森工業株式会社","6684396857884","","","","","","","250-0045","神奈川県小田原市城山一丁目4-1 1610号レーベン小田原THE・TOWER","","","","","","","","","","","","","","","4021001034155","","","",""
"石森工業株式会社","8404383084294","","","","","","","258-0113","神奈川県足柄上郡山北町山北3090-4","","","","","","","","","","","","","","","5021001068796","","","",""
"有限会社嚴原砂利","3322578142991","","","","","","","740-0302","山口県岩国市下391","","","","","","","","","","","","","","","9250002017694","","","",""
"和泉鉱業株式会社","6308776519115","","","","","","","509-5122","岐阜県土岐市土岐津町土岐口1372-168","","","","","","","","","","","","","","","9200001021198","","","",""
"和泉産業株式会社","3946926509702","","","","","","","745-0036","山口県周南市本町二丁目25","","","","","","","","","","","","","","","3250001008683","","","",""
"株式会社出水サンド","5326051615334","","","","","","","899-0217","鹿児島県出水市平和町487","","","","","","","","","","","","","","","3340001011703","","","",""
"泉山興業株式会社","7029715088672","","","","","","","039-3211","青森県上北郡六ヶ所村大字出戸棚沢山1","","","","","","","","","","","","","","","8420001012192","","","",""
"有限会社泉山石材店","4700872091057","","","","","","","028-0041","岩手県久慈市長内町第三十二地割1-9","","","","","","","","","","","","","","","6400002013441","","","",""
"イズム鉱業株式会社","6329931719501","","","","","","","373-0851","群馬県太田市飯田町1547 OTAスクエアビル7F","","","","","","","","","","","","","","","2070001021078","","","",""
"有限会社イソダ器物","4402608478079","","","","","","","959-1284","新潟県燕市杣木3116-8","","","","","","","","","","","","","","","2110002018911","","","",""
"有限会社板和組","4269890607561","","","","","","","010-0431","秋田県男鹿市払戸横長根115-3","","","","","","","","","","","","","","","8410002006335","","","",""
"板谷建設株式会社","5516342422921","","","","","","","023-0825","岩手県奥州市水沢台町3-35","","","","","","","","","","","","","","","1400601000019","","","",""
"伊田エステート株式会社","8583320216242","","","","","","","330-0803","埼玉県さいたま市大宮区高鼻町一丁目31-1 TOPS大宮ビル2階B号室","","","","","","","","","","","","","","","3030001060863","","","",""
"株式会社イチキコーポレーション","1427867165538","","","","","","","573-1115","大阪府枚方市東船橋一丁目44-6","","","","","","","","","","","","","","","8120001152135","","","",""
"株式会社イチサイ","5860204935541","","","","","","","021-0027","岩手県一関市竹山町4-45","","","","","","","","","","","","","","","2400501000027","","","",""
"株式会社一志組","5284709449426","","","","","","","516-0066","三重県伊勢市辻久留三丁目13-15","","","","","","","","","","","","","","","9190002008221","","","",""
"株式会社市橋商店","2588319054121","","","","","","","531-0062","大阪府大阪市北区長柄中二丁目5-24","","","","","","","","","","","","","","","6120001060728","","","",""
"株式会社市原商事","5205074455867","","","","","","","870-0125","大分県大分市大字松岡6650-1","","","","","","","","","","","","","","","1320001000528","","","",""
"一山土木工業株式会社","1440849821912","","","","","","","389-2255","長野県飯山市大字静間2095-1","","","","","","","","","","","","","","","5100001011799","","","",""
"伊藤建設株式会社","8183720804179","","","","","","","991-0002","山形県寒河江市字下河原1","","","","","","","","","","","","","","","6390001011704","","","",""
"株式会社伊藤礦業所","8990427862197","","","","","","","027-0044","岩手県宮古市上鼻二丁目6-75","","","","","","","","","","","","","","","7400001006825","","","",""
"有限会社伊藤鉱山","2093126579008","","","","","","","470-0356","愛知県豊田市八草町三本木890","","","","","","","","","","","","","","","4180302021367","","","",""
"伊藤砂利株式会社","9085993606648","","","","","","","073-1103","北海道樺戸郡新十津川町字中央134","","","","","","","","","","","","","","","3430001048125","","","",""
"伊藤砂利有限会社","5036488813846","","","","","","","519-2424","三重県多気郡大台町栃原940-6","","","","","","","","","","","","","","","6190002015690","","","",""
"株式会社伊藤重機建設","9007714341330","","","","","","","428-0037","静岡県島田市菊川120-1","","","","","","","","","","","","","","","9080001013357","","","",""
"伊藤忠鉱物資源開発株式会社","7706044983456","","","","","","","107-0061","東京都港区北青山二丁目5-1 伊藤忠商事ビル14F","","","","","","","","","","","","","","","5010401093554","","","",""
"株式会社伊藤土建","8877060470645","","","","","","","999-6212","山形県最上郡最上町大字志茂1384","","","","","","","","","","","","","","","6390001008808","","","",""
