"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社ＩＳＭ","5556863531812","","","","","","","444-0124","愛知県額田郡幸田町大字深溝松井8-1","","","","","","","","","","","","","","","2180302003391","","","",""
"株式会社ＩＳサポート","9910153808991","","","","","","","350-0807","埼玉県川越市大字吉田101-3","","","","","","","","","","","","","","","1010001150032","","","",""
"アイエス電子株式会社","6485361857128","","","","","","","111-0041","東京都台東区元浅草二丁目7-13","","","","","","","","","","","","","","","7010501022527","","","",""
"株式会社Ｉ．Ｍ．Ｈ","9920499161946","","","","","","","470-0162","愛知県愛知郡東郷町大字春木半ノ木298-411","","","","","","","","","","","","","","","9180001105433","","","",""
"アイエム工業株式会社","5019212265567","","","","","","","230-0071","神奈川県横浜市鶴見区駒岡四丁目20-30","","","","","","","","","","","","","","","8020001016548","","","",""
"株式会社ＩＭＣ工業","5161023619401","","","","","","","259-0123","神奈川県中郡二宮町二宮762-1","","","","","","","","","","","","","","","4021001057239","","","",""
"株式会社相生製作所","6226118021679","","","","","","","433-8117","静岡県浜松市中央区高丘東二丁目8-55","","","","","","","","","","","","","","","7080401000007","","","",""
"有限会社相生鈑金","7070837453358","","","","","","","678-0051","兵庫県相生市那波大浜町21-3","","","","","","","","","","","","","","","6140002033631","","","",""
"株式会社アイオン","4071730726777","","","","","","","331-0058","埼玉県さいたま市西区大字飯田354-1","","","","","","","","","","","","","","","2030001000275","","","",""
"有限会社アイ・カチオン","6836248915385","","","","","","","470-1100","愛知県豊明市新左山1-8","","","","","","","","","","","","","","","6180002064648","","","",""
"株式会社相川製作所","7230539574291","","","","","","","198-0031","東京都青梅市師岡町二丁目322-1 205","","","","","","","","","","","","","","","2013101007150","","","",""
"有限会社アイ企画","5677783069717","","","","","","","376-0011","群馬県桐生市相生町三丁目513-7","","","","","","","","","","","","","","","6070002022419","","","",""
"株式会社アイキ商工","9454969634248","","","","","","","250-0852","神奈川県小田原市栢山3244-1","","","","","","","","","","","","","","","5021001034006","","","",""
"株式会社アイキテック","1704332129387","","","","","","","470-2101","愛知県知多郡東浦町大字森岡栄東1-1","","","","","","","","","","","","","","","5180001018713","","","",""
"アイギ工業株式会社","8598200990970","","","","","","","467-0047","愛知県名古屋市瑞穂区日向町二丁目13","","","","","","","","","","","","","","","2180001009723","","","",""
"株式会社ＩＫＤ","7097612813994","","","","","","","577-0006","大阪府東大阪市楠根三丁目4-34","","","","","","","","","","","","","","","3122001014658","","","",""
"アイコー株式会社","5337731335509","","","","","","","448-0011","愛知県刈谷市築地町五丁目1-10","","","","","","","","","","","","","","","5180301013637","","","",""
"アイ工業有限会社","2602691169184","","","","","","","432-8063","静岡県浜松市中央区小沢渡町1039","","","","","","","","","","","","","","","8080402000104","","","",""
"愛興工業株式会社","6816814600243","","","","","","","444-1323","愛知県高浜市田戸町六丁目1-29","","","","","","","","","","","","","","","1180301015629","","","",""
"株式会社相広タイヤ商会","9894057082090","","","","","","","350-1124","埼玉県川越市新宿町五丁目16-17","","","","","","","","","","","","","","","9030001054208","","","",""
"愛巧ヘラ押工業株式会社","2749336266948","","","","","","","476-0002","愛知県東海市名和町五番割107","","","","","","","","","","","","","","","9180001094164","","","",""
"アイコクアルファ株式会社","5230838898366","","","","","","","495-0011","愛知県稲沢市祖父江町森上本郷十一、4-1","","","","","","","","","","","","","","","4180001085572","","","",""
"有限会社ｉコンサルティング","3577481742130","","","","","","","490-1105","愛知県あま市新居屋榎坪79","","","","","","","","","","","","","","","1180002070337","","","",""
"愛三工業株式会社","9705979642536","","","","","","","474-0061","愛知県大府市共和町一丁目1-1","","","","","","","","","","","","","","","1180001092357","","","",""
"愛産樹脂工業株式会社","6086495021997","","","","","","","445-0892","愛知県西尾市法光寺町流6-4","","","","","","","","","","","","","","","5180301022241","","","",""
"株式会社愛三製作所","3705617688218","","","","","","","442-0008","愛知県豊川市南千両二丁目31","","","","","","","","","","","","","","","3180301009686","","","",""
"有限会社相沢工業所","4806904566124","","","","","","","983-0034","宮城県仙台市宮城野区扇町三丁目4-11","","","","","","","","","","","","","","","8370002006513","","","",""
"有限会社相沢自動車ボデー工場","5204453209472","","","","","","","870-0901","大分県大分市西新地一丁目6-4","","","","","","","","","","","","","","","9320002000453","","","",""
"株式会社アイショウ工業","6101091014680","","","","","","","370-0524","群馬県邑楽郡大泉町大字古海736-47","","","","","","","","","","","","","","","8070001031261","","","",""
"株式会社アイシン","5617477914041","","","","","","","448-0032","愛知県刈谷市朝日町二丁目1","","","","","","","","","","","","","","","6180301013611","","","",""
"アイシン機工株式会社","8663433996530","","","","","","","444-0504","愛知県西尾市吉良町友国池上70-6","","","","","","","","","","","","","","","1180301023334","","","",""
"アイシン九州株式会社","7343768510616","","","","","","","861-4214","熊本県熊本市南区城南町舞原 字西","","","","","","","","","","","","","","","3330001012792","","","",""
"アイシンシロキ株式会社","3638382590862","","","","","","","442-0001","愛知県豊川市千両町下ノ市場35-1","","","","","","","","","","","","","","","2021001001140","","","",""
"アイシン辰栄株式会社","2950384276860","","","","","","","447-0824","愛知県碧南市港南町二丁目8-12","","","","","","","","","","","","","","","2180301015033","","","",""
"アイシン新和株式会社","7346019627082","","","","","","","939-0626","富山県下新川郡入善町入膳2458","","","","","","","","","","","","","","","8230001007468","","","",""
"アイシン高丘株式会社","1935642725903","","","","","","","473-0921","愛知県豊田市高丘新町天王1","","","","","","","","","","","","","","","1180301017773","","","",""
"アイシン高丘東北株式会社","2288663459853","","","","","","","981-3601","宮城県黒川郡大衡村大瓜青木83-2","","","","","","","","","","","","","","","8370001017981","","","",""
"株式会社アイシン・デジタルエンジニアリング","4287943022988","","","","","","","444-1154","愛知県安城市桜井町北阿原下48-8","","","","","","","","","","","","","","","8180301012702","","","",""
"アイシン東北株式会社","1634672971435","","","","","","","029-4503","岩手県胆沢郡金ケ崎町西根森山6","","","","","","","","","","","","","","","9400601000457","","","",""
"株式会社アイシン福井","2131466247296","","","","","","","915-0873","福井県越前市池ノ上町38","","","","","","","","","","","","","","","3210001011435","","","",""
"株式会社アイシン福井・若狭","5801048148868","","","","","","","919-1552","福井県三方上中郡若狭町若狭テクノバレー1 堤1番","","","","","","","","","","","","","","","7210001016950","","","",""
"アイシン北海道株式会社","9618628350243","","","","","","","059-1362","北海道苫小牧市字柏原32-5","","","","","","","","","","","","","","","4430001054502","","","",""
"株式会社アイシン瑞浪","1763313628596","","","","","","","509-6112","岐阜県瑞浪市小田町1905","","","","","","","","","","","","","","","8200001034622","","","",""
"アイシン・メタルテック株式会社","8213995557291","","","","","","","939-0645","富山県下新川郡入善町福島615","","","","","","","","","","","","","","","4230001007942","","","",""
"株式会社アイスリー","3760567328091","","","","","","","386-2203","長野県上田市真田町傍陽8057","","","","","","","","","","","","","","","1100001011241","","","",""
"株式会社Ｅｙｅｓ","8034192055463","","","","","","","589-0001","大阪府大阪狭山市東野西四丁目661-2","","","","","","","","","","","","","","","7120101030051","","","",""
"株式会社アイズ","2281146546152","","","","","","","435-0011","静岡県浜松市中央区国吉町234-2","","","","","","","","","","","","","","","6080401000049","","","",""
"アイセイ株式会社","9770368087662","","","","","","","435-0037","静岡県浜松市中央区青屋町592","","","","","","","","","","","","","","","8080401000055","","","",""
"株式会社アイゼン","1311377587532","","","","","","","432-8065","静岡県浜松市中央区高塚町1125-1","","","","","","","","","","","","","","","4080401000050","","","",""
"株式会社アイゼンコーポレーション","5220996852365","","","","","","","811-2415","福岡県糟屋郡篠栗町大字津波黒95-8","","","","","","","","","","","","","","","1290001076588","","","",""
"株式会社アイソンＪｒ","6588383054697","","","","","","","969-1104","福島県本宮市荒井山神64-3","","","","","","","","","","","","","","","5380001024963","","","",""
"株式会社会田製作所","7880567374978","","","","","","","174-0054","東京都板橋区宮本町30-8","","","","","","","","","","","","","","","2011401000073","","","",""
"株式会社Ｉ．Ｗ．フォーム九州","8482181683581","","","","","","","824-0022","福岡県行橋市大字稲童長迫715-7","","","","","","","","","","","","","","","5290801015592","","","",""
"株式会社アイ・ダブリュー・フォームコーポレーション","1918458805615","","","","","","","446-0071","愛知県安城市今池町三丁目1-36","","","","","","","","","","","","","","","4180301012615","","","",""
"株式会社愛知イエローハット","2643807737367","","","","","","","491-0907","愛知県一宮市西出町58-1","","","","","","","","","","","","","","","7180001090941","","","",""
"愛知機械工業株式会社","8331688176282","","","","","","","456-0072","愛知県名古屋市熱田区川並町2-12","","","","","","","","","","","","","","","9180001021390","","","",""
"愛知金属工業株式会社","9106541116416","","","","","","","474-0011","愛知県大府市横根町茨狭間7-23","","","","","","","","","","","","","","","9180001092366","","","",""
"愛知技研株式会社","8034564820896","","","","","","","448-0003","愛知県刈谷市一ツ木町竹下50-1","","","","","","","","","","","","","","","8180301013618","","","",""
"愛知工産株式会社","3009757220040","","","","","","","446-0056","愛知県安城市三河安城町一丁目10-3","","","","","","","","","","","","","","","1180001070841","","","",""
"アイチ興産株式会社","1030412271852","","","","","","","441-8073","愛知県豊橋市大崎町平地25","","","","","","","","","","","","","","","3180301005009","","","",""
"株式会社アイチコーポレーション","5113639398182","","","","","","","362-0066","埼玉県上尾市大字領家山下1152-10","","","","","","","","","","","","","","","1030001042723","","","",""
"愛知鍛造株式会社","3235197001157","","","","","","","490-1443","愛知県海部郡飛島村大字新政成十一丁目36-3","","","","","","","","","","","","","","","7180001018728","","","",""
"愛知皮革工業株式会社","9568792114052","","","","","","","462-0843","愛知県名古屋市北区田幡二丁目16-22","","","","","","","","","","","","","","","2180001011415","","","",""
"愛知皮革高知株式会社","2732928254794","","","","","","","462-0843","愛知県名古屋市北区田幡二丁目16-22","","","","","","","","","","","","","","","9180001054721","","","",""
"愛中理化工業株式会社","1004547443321","","","","","","","452-0807","愛知県名古屋市西区歌里町35","","","","","","","","","","","","","","","2180001024581","","","",""
"会津コスモス電機株式会社","9776284021630","","","","","","","965-0845","福島県会津若松市門田町工業団地35","","","","","","","","","","","","","","","4380001017126","","","",""
"株式会社ＩＴＳ","5416237938697","","","","","","","373-0001","群馬県太田市西長岡町78-3","","","","","","","","","","","","","","","1070001027943","","","",""
"株式会社アイ・ティー・オー","1444572783815","","","","","","","150-0031","東京都渋谷区桜丘町30-15","","","","","","","","","","","","","","","1011001000292","","","",""
"株式会社アイ・ティー・オー","2407133137943","","","","","","","130-0014","東京都墨田区亀沢四丁目17-17","","","","","","","","","","","","","","","8010601028869","","","",""
"有限会社アィティシィ","2415384258951","","","","","","","694-0223","島根県大田市三瓶町池田394-1","","","","","","","","","","","","","","","2280002007468","","","",""
"ＩＴＷ　Ｇｌｏｂａｌ　Ｔｉｒｅ　Ｒｅｐａｉｒ　Ｊａｐａｎ株式会社","1276389966719","","","","","","","100-0004","東京都千代田区大手町一丁目5-1","","","","","","","","","","","","","","","9010401086967","","","",""
"株式会社アイ・テクノライン","8709101996304","","","","","","","771-5406","徳島県那賀郡那賀町延野大原24-1","","","","","","","","","","","","","","","2480001007143","","","",""
"株式会社アイテス","3410463018402","","","","","","","245-0053","神奈川県横浜市戸塚区上矢部町2258","","","","","","","","","","","","","","","6020001005809","","","",""
"アイテック株式会社","9372603720475","","","","","","","505-0039","岐阜県美濃加茂市蜂屋台一丁目5-14","","","","","","","","","","","","","","","4200001018315","","","",""
"株式会社アイテック","5379818599442","","","","","","","437-1218","静岡県磐田市南田伊兵衛新田35-1","","","","","","","","","","","","","","","3080401016436","","","",""
"株式会社アイテック","8164660931313","","","","","","","370-0303","群馬県太田市新田小金井町678","","","","","","","","","","","","","","","9070001021039","","","",""
"株式会社アイ・テック","5836483758815","","","","","","","664-0831","兵庫県伊丹市北伊丹八丁目121","","","","","","","","","","","","","","","9140001077916","","","",""
"アイテック株式会社","7707180085714","","","","","","","960-2156","福島県福島市荒井横塚11-80","","","","","","","","","","","","","","","6380001000022","","","",""
"有限会社アイテックモータースポーツ","3356399575036","","","","","","","949-1335","新潟県糸魚川市大字小見672-1","","","","","","","","","","","","","","","4110002026441","","","",""
"ａｉｄｅａ株式会社","5008497079528","","","","","","","107-0052","東京都港区赤坂二丁目12-20 ディアシティ赤坂東館503","","","","","","","","","","","","","","","5010401148250","","","",""
"有限会社アイ・ディ・アイ","5799252155255","","","","","","","196-0004","東京都昭島市緑町二丁目13-18","","","","","","","","","","","","","","","5012802002622","","","",""
"株式会社Ｉ・Ｄ・Ｆ","4685782652866","","","","","","","986-0104","宮城県石巻市皿貝宮田7-3","","","","","","","","","","","","","","","8370301003228","","","",""
"有限会社アイトゥジー","9281800764799","","","","","","","252-0244","神奈川県相模原市中央区田名3090-6","","","","","","","","","","","","","","","4021002056479","","","",""
"愛特車輌株式会社","5175738624119","","","","","","","791-8042","愛媛県松山市南吉田町2798-52","","","","","","","","","","","","","","","6500001019529","","","",""
"アイトー電子株式会社","2853766941787","","","","","","","402-0024","山梨県都留市小野393-81","","","","","","","","","","","","","","","3090001008287","","","",""
"愛同工業株式会社","7361770969564","","","","","","","474-0052","愛知県大府市長草町山口51-2","","","","","","","","","","","","","","","5180001092361","","","",""
"株式会社アイナス","5074847466670","","","","","","","510-1323","三重県三重郡菰野町大字小島480 ダーチャこもの103","","","","","","","","","","","","","","","7190001025558","","","",""
"相原部品株式会社","2870045768759","","","","","","","713-8122","岡山県倉敷市玉島中央町一丁目4-13","","","","","","","","","","","","","","","4260001012436","","","",""
"株式会社アイバワークス","4311134602605","","","","","","","399-0711","長野県塩尻市大字片丘9637-2","","","","","","","","","","","","","","","5100001015494","","","",""
"株式会社アイピー・ファインテック","5711597911612","","","","","","","492-8441","愛知県稲沢市福島町沼角田1-21","","","","","","","","","","","","","","","8180001085651","","","",""
"アイフル工業株式会社","8915963258835","","","","","","","990-2221","山形県山形市大字風間871-32","","","","","","","","","","","","","","","5390001004709","","","",""
"ｉ－ｂｒａｎｃｈ株式会社","3421180005626","","","","","","","328-0133","栃木県栃木市大森町436-13","","","","","","","","","","","","","","","3060001017563","","","",""
"株式会社アイプラスエンジニアリング","7945106890939","","","","","","","321-1111","栃木県鹿沼市板荷3082-1","","","","","","","","","","","","","","","2060002021086","","","",""
"有限会社アイ・プレシジョン","1588639105869","","","","","","","424-0053","静岡県静岡市清水区渋川83-7","","","","","","","","","","","","","","","6080002009010","","","",""
"有限会社アイベリー","2584418351886","","","","","","","537-0003","大阪府大阪市東成区神路四丁目3-11","","","","","","","","","","","","","","","5120002056197","","","",""
"愛豊鍛造株式会社","8932711665060","","","","","","","471-0008","愛知県豊田市百々町三丁目23","","","","","","","","","","","","","","","2180301017789","","","",""
"株式会社アイボパッケージングシステムズ","8378308295148","","","","","","","166-0015","東京都杉並区成田東五丁目2-3","","","","","","","","","","","","","","","9011301000134","","","",""
"株式会社アイミクロン","8261495423901","","","","","","","473-0911","愛知県豊田市本町寺田48","","","","","","","","","","","","","","","3180301018134","","","",""
"愛美産業株式会社","1913968612799","","","","","","","919-1132","福井県三方郡美浜町佐柿57-7-1","","","","","","","","","","","","","","","1210001010884","","","",""
"有限会社アイミック","4675211292266","","","","","","","708-1541","岡山県久米郡美咲町塚角1595-1","","","","","","","","","","","","","","","2260002027600","","","",""
"株式会社アイ・モビリティプラットフォーム","8808076675415","","","","","","","471-0814","愛知県豊田市五ケ丘八丁目23-8","","","","","","","","","","","","","","","4050001043089","","","",""
"株式会社吾平ハーネス","8004625157167","","","","","","","893-1102","鹿児島県鹿屋市吾平町下名813","","","","","","","","","","","","","","","2340001014814","","","",""
"有限会社愛立工業","6100474181038","","","","","","","491-0811","愛知県一宮市千秋町加納馬場柳林35","","","","","","","","","","","","","","","9180002075519","","","",""
"株式会社アイル","2370550231714","","","","","","","733-0844","広島県広島市西区井口台二丁目10-7","","","","","","","","","","","","","","","4240001046238","","","",""
"株式会社ＡＩＬＥ","7576973842911","","","","","","","131-0042","東京都墨田区東墨田二丁目2-15","","","","","","","","","","","","","","","5010601046221","","","",""
"株式会社愛和","1109497981591","","","","","","","478-0015","愛知県知多市佐布里西之脇5","","","","","","","","","","","","","","","1180001094634","","","",""
"有限会社愛和精密製作所","7335495407319","","","","","","","329-1311","栃木県さくら市氏家3473-1","","","","","","","","","","","","","","","7060002012378","","","",""
"アウェイクインターナショナル株式会社","1257491852747","","","","","","","252-0336","神奈川県相模原市南区当麻2316","","","","","","","","","","","","","","","1021001018227","","","",""
"株式会社アウテックス","2181314695721","","","","","","","597-0032","大阪府貝塚市永吉72-1","","","","","","","","","","","","","","","3120101045623","","","",""
"株式会社アウトバーン","6988800619629","","","","","","","470-0125","愛知県日進市赤池二丁目911-3 C","","","","","","","","","","","","","","","9180001100979","","","",""
"有限会社アウトバーン","9386555444955","","","","","","","252-0003","神奈川県座間市ひばりが丘一丁目47-3","","","","","","","","","","","","","","","5021002043063","","","",""
"有限会社アウトモーダ","2370567635544","","","","","","","242-0001","神奈川県大和市下鶴間2749-6","","","","","","","","","","","","","","","1021002027441","","","",""
"アウンデ紡織株式会社","5023798887739","","","","","","","529-1325","滋賀県愛知郡愛荘町東円堂923","","","","","","","","","","","","","","","7180301017297","","","",""
"株式会社葵ウレタン工業","4569468140178","","","","","","","444-2117","愛知県岡崎市百々西町10-1","","","","","","","","","","","","","","","6180301000007","","","",""
"アオイ機工株式会社","5128062048176","","","","","","","210-0824","神奈川県川崎市川崎区日ノ出二丁目9-19","","","","","","","","","","","","","","","3020001071829","","","",""
"葵機工株式会社","8435627804246","","","","","","","760-0064","香川県高松市朝日新町20-4","","","","","","","","","","","","","","","8470001000259","","","",""
"葵工業株式会社","3085392964226","","","","","","","983-0835","宮城県仙台市宮城野区大梶10-15","","","","","","","","","","","","","","","1370001004540","","","",""
"株式会社アオキ加工","9541829860330","","","","","","","699-3674","島根県益田市大草町36-1","","","","","","","","","","","","","","","3280001007377","","","",""
"株式会社青木ゴム工業所","6404482185206","","","","","","","414-0002","静岡県伊東市湯川二丁目7-14","","","","","","","","","","","","","","","9080101013125","","","",""
"青木精機工業株式会社","3433147098487","","","","","","","360-0844","埼玉県熊谷市御稜威ケ原遠山907-4","","","","","","","","","","","","","","","6030001084380","","","",""
"株式会社青木製作所","6316832757688","","","","","","","212-0011","神奈川県川崎市幸区幸町四丁目18","","","","","","","","","","","","","","","6020001070530","","","",""
"株式会社青木製作所","8927582698907","","","","","","","123-0874","東京都足立区堀之内二丁目2-1","","","","","","","","","","","","","","","7011701001386","","","",""
"株式会社青木製作所","4465459339445","","","","","","","448-0014","愛知県刈谷市青山町一丁目161-16","","","","","","","","","","","","","","","1180301013640","","","",""
"株式会社青木製作所","3553197895815","","","","","","","237-0062","神奈川県横須賀市浦郷町五丁目2931","","","","","","","","","","","","","","","8020001005815","","","",""
"有限会社青木製作所","5104001791300","","","","","","","326-0101","栃木県足利市松田町64-1","","","","","","","","","","","","","","","8060002037878","","","",""
"有限会社青木製作所","1516532212603","","","","","","","470-0372","愛知県豊田市井上町二丁目82-9","","","","","","","","","","","","","","","6180302021167","","","",""
"有限会社青木鉄工所","7720140261582","","","","","","","945-0027","新潟県柏崎市北斗町6-11","","","","","","","","","","","","","","","3110002020172","","","",""
"有限会社青島プレス","9178319764079","","","","","","","438-0211","静岡県磐田市東平松441-1","","","","","","","","","","","","","","","7080402021308","","","",""
"青田工業株式会社","6041823260430","","","","","","","470-0375","愛知県豊田市亀首町東畑66-1","","","","","","","","","","","","","","","6180301017777","","","",""
"株式会社青葉車体","3554414419582","","","","","","","983-0007","宮城県仙台市宮城野区仙台港北一丁目6-3","","","","","","","","","","","","","","","1370001004573","","","",""
"株式会社青森イエローハット","4580895347907","","","","","","","038-0003","青森県青森市大字石江三好69-1","","","","","","","","","","","","","","","3420001002248","","","",""
"有限会社青柳製作所","2724433916155","","","","","","","989-2383","宮城県亘理郡亘理町逢隈田沢遠原22-6","","","","","","","","","","","","","","","4370802001171","","","",""
"青山技研株式会社","3452165527631","","","","","","","363-0001","埼玉県桶川市大字加納1908-1","","","","","","","","","","","","","","","1030001042467","","","",""
"青山産業株式会社","8197035940926","","","","","","","458-0835","愛知県名古屋市緑区鳴海町上汐田70","","","","","","","","","","","","","","","6180001027738","","","",""
"有限会社青山製作所","4441588798448","","","","","","","411-0824","静岡県三島市長伏155-24","","","","","","","","","","","","","","","1080102000071","","","",""
"有限会社青山鉄工所","6247052872508","","","","","","","458-0832","愛知県名古屋市緑区漆山111","","","","","","","","","","","","","","","6180002025170","","","",""
"株式会社赤井金属工業","2614055148599","","","","","","","979-0401","福島県双葉郡広野町大字上北迫二ツ沼8","","","","","","","","","","","","","","","2380001016419","","","",""
"有限会社赤池タイヤ","4186408707842","","","","","","","468-0015","愛知県名古屋市天白区原五丁目102","","","","","","","","","","","","","","","5180002061687","","","",""
"有限会社赤池タイヤ大府店","1499051445450","","","","","","","474-0023","愛知県大府市大東町三丁目108","","","","","","","","","","","","","","","5180002087419","","","",""
"有限会社赤池タイヤ本地店","9523800808635","","","","","","","489-0971","愛知県瀬戸市西本地町一丁目159-1","","","","","","","","","","","","","","","6180002071462","","","",""
"有限会社赤池タイヤ守山店","1962569186175","","","","","","","463-0048","愛知県名古屋市守山区小幡南三丁目5-25","","","","","","","","","","","","","","","2180002033838","","","",""
"有限会社あかおぎ","3538489058639","","","","","","","306-0433","茨城県猿島郡境町422-1","","","","","","","","","","","","","","","5050002018295","","","",""
"株式会社アカガワ","6379491706503","","","","","","","959-0206","新潟県燕市米納津5419","","","","","","","","","","","","","","","1110001015679","","","",""
"株式会社赤川製作所","4631646788814","","","","","","","731-0543","広島県安芸高田市吉田町西浦日南山844-25","","","","","","","","","","","","","","","6240001024712","","","",""
"赤木軽金属工業株式会社","2567637387574","","","","","","","444-1211","愛知県安城市根崎町西新切72","","","","","","","","","","","","","","","9180301012635","","","",""
"赤木コーセイ株式会社","3342087185286","","","","","","","859-4813","長崎県平戸市田平町深月免110-5","","","","","","","","","","","","","","","2310001010403","","","",""
"赤城車体工業株式会社","6700993749787","","","","","","","374-0006","群馬県館林市当郷町58","","","","","","","","","","","","","","","4070001021555","","","",""
"有限会社赤城タイヤ商会","5553859689717","","","","","","","371-0055","群馬県前橋市北代田町605-1","","","","","","","","","","","","","","","1070002000164","","","",""
"株式会社赤坂","1442094766883","","","","","","","503-0995","岐阜県大垣市十六町1242-8","","","","","","","","","","","","","","","5200001013133","","","",""
"ＡＫＡＳＡＫＡ　Ｔ＆Ｅ株式会社","2296864422670","","","","","","","507-0071","岐阜県多治見市旭ケ丘四丁目11","","","","","","","","","","","","","","","4200001020444","","","",""
"明石機械工業株式会社","2062457919094","","","","","","","675-1111","兵庫県加古郡稲美町印南2337","","","","","","","","","","","","","","","3140001045481","","","",""
"株式会社明石金属製作所","8611525107906","","","","","","","211-0025","神奈川県川崎市中原区木月四丁目59-11","","","","","","","","","","","","","","","4020001068782","","","",""
"有限会社赤瀬鉄工所","6282276579944","","","","","","","701-0112","岡山県倉敷市下庄1121-12","","","","","","","","","","","","","","","6260002016161","","","",""
"有限会社赤塚","6105920232554","","","","","","","899-4300","鹿児島県霧島市隼人町真孝2075-10","","","","","","","","","","","","","","","2340002013377","","","",""
"暁精機株式会社","5034874867109","","","","","","","969-5201","福島県南会津郡下郷町大字高陦人数平乙1088","","","","","","","","","","","","","","","6380001019120","","","",""
"株式会社アカネ","1347737609958","","","","","","","736-0082","広島県広島市安芸区船越南二丁目6-3","","","","","","","","","","","","","","","3240001000344","","","",""
"株式会社赤羽製作所","4677436270243","","","","","","","399-0428","長野県上伊那郡辰野町大字伊那富7457","","","","","","","","","","","","","","","7100001021623","","","",""
"アカホリエンジンサービス株式会社","5834609311198","","","","","","","426-0036","静岡県藤枝市上青島471-6","","","","","","","","","","","","","","","6080001017088","","","",""
"株式会社赤堀製作所","3437040198006","","","","","","","651-2128","兵庫県神戸市西区玉津町今津607","","","","","","","","","","","","","","","8140001004400","","","",""
"株式会社赤水タイヤ","4305719648601","","","","","","","869-1401","熊本県阿蘇郡南阿蘇村大字立野471-1","","","","","","","","","","","","","","","7330001012376","","","",""
"株式会社ＡＫＡＲＩ","4677568394136","","","","","","","101-0021","東京都千代田区外神田二丁目17-4","","","","","","","","","","","","","","","2010701024484","","","",""
"有限会社阿賀車体","3439824532762","","","","","","","950-0871","新潟県新潟市東区山木戸七丁目3-16","","","","","","","","","","","","","","","6110002000411","","","",""
"株式会社アーガス","7333589382866","","","","","","","420-0935","静岡県静岡市葵区池ヶ谷東14-50","","","","","","","","","","","","","","","3080001000030","","","",""
"有限会社アガタハーネス","4140200232184","","","","","","","511-0947","三重県桑名市大字大仲新田253","","","","","","","","","","","","","","","8190002016241","","","",""
"株式会社アーキー","1285114395339","","","","","","","283-0811","千葉県東金市台方1804-1","","","","","","","","","","","","","","","9040001058042","","","",""
"株式会社安芸大谷製作所","4943965818458","","","","","","","959-0215","新潟県燕市吉田下中野1462","","","","","","","","","","","","","","","9110001016141","","","",""
"株式会社ＡＫＩ製作","7498161165540","","","","","","","737-0923","広島県呉市神山三丁目31-12","","","","","","","","","","","","","","","1240001042553","","","",""
"アキタ株式会社","3795378309608","","","","","","","473-0916","愛知県豊田市吉原町平子38","","","","","","","","","","","","","","","9180301017799","","","",""
"有限会社アキタ","8268375947684","","","","","","","514-2211","三重県津市芸濃町椋本2955-3","","","","","","","","","","","","","","","7190002002052","","","",""
