"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社ＩＳＬ","5781532113245","","","","","","","578-0912","大阪府東大阪市角田一丁目5-3","","","","","","","","","","","","","","","9120001174772","","","",""
"有限会社アイエスカンパニー","8693747709469","","","","","","","515-0026","三重県松阪市立田町794","","","","","","","","","","","","","","","8190002015276","","","",""
"アイエス興業株式会社","9338370040917","","","","","","","140-0004","東京都品川区南品川五丁目6-1","","","","","","","","","","","","","","","8010701018522","","","",""
"有限会社アイエス梱包","5960939489030","","","","","","","434-0042","静岡県浜松市浜名区小松3261","","","","","","","","","","","","","","","1080402014721","","","",""
"アイエスサービス株式会社","7543452735278","","","","","","","028-3601","岩手県紫波郡矢巾町大字高田第十三地割65-9","","","","","","","","","","","","","","","2400001014816","","","",""
"株式会社ＩＳＣ","2768463103092","","","","","","","679-4017","兵庫県たつの市揖西町土師一丁目104","","","","","","","","","","","","","","","7140001040289","","","",""
"株式会社アイエスシー","8622874530068","","","","","","","963-7754","福島県田村郡三春町字化粧坂89-1","","","","","","","","","","","","","","","1380001007889","","","",""
"アイエスシー株式会社","3602889643070","","","","","","","566-0072","大阪府摂津市鳥飼西二丁目36-7 三栄ビル3階","","","","","","","","","","","","","","","4120901017052","","","",""
"株式会社アイエスティー急送チビトラ","4467461356823","","","","","","","370-1214","群馬県高崎市根小屋町1666","","","","","","","","","","","","","","","1070001005981","","","",""
"有限会社アイ・エス・ティ・ジャパン","2365332702729","","","","","","","070-0014","北海道旭川市新星町二丁目6-12","","","","","","","","","","","","","","","2450002000034","","","",""
"有限会社アイエスディーサービス","2659793173075","","","","","","","583-0867","大阪府羽曳野市河原城678","","","","","","","","","","","","","","","7120102013864","","","",""
"有限会社Ｉ．Ｓトータルサービス","9186611336499","","","","","","","592-0013","大阪府高石市取石六丁目203-1","","","","","","","","","","","","","","","8120102013500","","","",""
"株式会社ＩＳｔｒａｎｓｐｏｒｔ","8989718756523","","","","","","","302-0122","茨城県守谷市小山320-4","","","","","","","","","","","","","","","3050001029535","","","",""
"有限会社ＩＳＢ","4940104271426","","","","","","","441-3113","愛知県豊橋市細谷町中尾139-1","","","","","","","","","","","","","","","1180302011783","","","",""
"有限会社アイエス物流","8141540774644","","","","","","","321-4351","栃木県真岡市中289","","","","","","","","","","","","","","","6060002019102","","","",""
"アイエス物流有限会社","1418078336681","","","","","","","355-0227","埼玉県比企郡嵐山町大字千手堂220-1","","","","","","","","","","","","","","","9030002095531","","","",""
"株式会社Ｉ．Ｓ物流","6058628845422","","","","","","","861-8039","熊本県熊本市東区長嶺南一丁目7-1","","","","","","","","","","","","","","","6330001017310","","","",""
"アイエス物流株式会社","9054815604490","","","","","","","250-0208","神奈川県小田原市下大井716","","","","","","","","","","","","","","","7021001032239","","","",""
"株式会社アイ・エス物流","6932847628467","","","","","","","143-0024","東京都大田区中央四丁目9-10 301号","","","","","","","","","","","","","","","8020001042940","","","",""
"有限会社アイエス物流","2559456537828","","","","","","","950-0952","新潟県新潟市中央区親松45-1","","","","","","","","","","","","","","","1110002008590","","","",""
"有限会社アイ・エス物流サポート","4995601146240","","","","","","","230-0003","神奈川県横浜市鶴見区尻手三丁目3-43 209号","","","","","","","","","","","","","","","9020002095532","","","",""
"株式会社アイエスライン","7553991181746","","","","","","","342-0041","埼玉県吉川市大字保732-4","","","","","","","","","","","","","","","1030001068636","","","",""
"株式会社アイ・エス・ライン","4581811609923","","","","","","","437-0066","静岡県袋井市山科3415-1","","","","","","","","","","","","","","","5080401017507","","","",""
"株式会社アイ・エス・ライン一宮","6160795037920","","","","","","","491-0121","愛知県一宮市島村岩畑67-1","","","","","","","","","","","","","","","6180001085133","","","",""
"株式会社アイ・エス・ライン千葉","4729699090691","","","","","","","289-1143","千葉県八街市八街い163-45","","","","","","","","","","","","","","","1040002063164","","","",""
"アイ・エス・ロジスティクス株式会社","3111205898092","","","","","","","277-0921","千葉県柏市大津ケ丘二丁目31-9 204","","","","","","","","","","","","","","","8040001068100","","","",""
"株式会社Ｉ．Ｎ","2697833937605","","","","","","","274-0068","千葉県船橋市大穴北五丁目12","","","","","","","","","","","","","","","7040001088322","","","",""
"有限会社アイエヌアイ運輸","8180458609040","","","","","","","957-0082","新潟県新発田市佐々木2611-6","","","","","","","","","","","","","","","2110002016741","","","",""
"株式会社ＩＮＧ","2955055125951","","","","","","","636-0351","奈良県磯城郡田原本町大字松本160-4","","","","","","","","","","","","","","","6150001011793","","","",""
"株式会社ＩＮＧコーポレーション","6107049694789","","","","","","","612-8141","京都府京都市伏見区向島二ノ丸町338-2","","","","","","","","","","","","","","","5130001029500","","","",""
"株式会社アイ・エヌ・ジーコーポレーション","5471906818877","","","","","","","134-0086","東京都江戸川区臨海町二丁目4-2","","","","","","","","","","","","","","","6010601022618","","","",""
"株式会社ＩＮＴ","7244328978710","","","","","","","621-0013","京都府亀岡市大井町並河六丁目47","","","","","","","","","","","","","","","3130001056810","","","",""
"株式会社ＩＮＴ","7772257472339","","","","","","","811-2316","福岡県糟屋郡粕屋町長者原西四丁目10-8","","","","","","","","","","","","","","","7290001070040","","","",""
"株式会社ＩＮＢ","2228931197352","","","","","","","419-0201","静岡県富士市厚原301-4","","","","","","","","","","","","","","","6012301006990","","","",""
"株式会社アイエヌライン","7403912289707","","","","","","","306-0052","茨城県古河市大山629-2","","","","","","","","","","","","","","","6050001036818","","","",""
"株式会社アイエヌライン","2494075668806","","","","","","","871-0831","福岡県築上郡吉富町大字直江656-1","","","","","","","","","","","","","","","2290801015612","","","",""
"株式会社アイエヌロジスティクス","6774183362239","","","","","","","876-0045","大分県佐伯市大字上岡2768-1","","","","","","","","","","","","","","","1320001012515","","","",""
"ＩＮロジスティクス株式会社","2764517296546","","","","","","","369-0215","埼玉県深谷市今泉754-1","","","","","","","","","","","","","","","1030001088691","","","",""
"株式会社ＩＦＮ","2787565583003","","","","","","","957-0007","新潟県新発田市小舟町三丁目6-5","","","","","","","","","","","","","","","7110001028262","","","",""
"株式会社アイエフ・サービス","5291683998942","","","","","","","530-0001","大阪府大阪市北区梅田一丁目1-3 500号","","","","","","","","","","","","","","","6120001059753","","","",""
"ＩＦＧ株式会社","5472926452418","","","","","","","830-0003","福岡県久留米市東櫛原町1184-3","","","","","","","","","","","","","","","9290001083981","","","",""
"株式会社アイエフ物流サービス","8993969507050","","","","","","","344-0013","埼玉県春日部市銚子口623-1","","","","","","","","","","","","","","","2030001017724","","","",""
"株式会社ＩＭＡ　ＥＸＰＲＥＳＳ","2240416784778","","","","","","","289-1727","千葉県山武郡横芝光町宮川11735-4","","","","","","","","","","","","","","","1040001061466","","","",""
"アイエムエキスプレス株式会社","5865399758652","","","","","","","135-0064","東京都江東区青海四丁目6-21 三井倉庫株式会社関東支社東京港事務所内","","","","","","","","","","","","","","","8010601023663","","","",""
"アイエムグループ合同会社","1466582259697","","","","","","","238-0102","神奈川県三浦市南下浦町菊名285-3","","","","","","","","","","","","","","","3021003009809","","","",""
"株式会社アイ・エム・シー","9596058933030","","","","","","","838-1315","福岡県朝倉市入地2428-1","","","","","","","","","","","","","","","1290001043935","","","",""
"株式会社アイ・エム・シー","1091869372360","","","","","","","468-0043","愛知県名古屋市天白区菅田一丁目902","","","","","","","","","","","","","","","7180001044170","","","",""
"株式会社アイエムショット","5371968540592","","","","","","","923-0000","石川県小松市額見町む166-2","","","","","","","","","","","","","","","6220001012181","","","",""
"アイエムタクシー株式会社","9724180990141","","","","","","","943-0861","新潟県上越市大和六丁目3-16","","","","","","","","","","","","","","","7110001019922","","","",""
"株式会社アイエムティ運輸","9947363498228","","","","","","","831-0007","福岡県大川市大字道海島372-18","","","","","","","","","","","","","","","5290001054441","","","",""
"株式会社アイエムトランスポート","8741206070535","","","","","","","252-0328","神奈川県相模原市南区麻溝台1453-1","","","","","","","","","","","","","","","2021001017161","","","",""
"有限会社ＩＭ内装","3741428543316","","","","","","","121-0064","東京都足立区保木間三丁目36-2","","","","","","","","","","","","","","","4011802029164","","","",""
"有限会社ＩＭ物流","4225686289707","","","","","","","813-0034","福岡県福岡市東区多の津四丁目4-12 多の津ビル305","","","","","","","","","","","","","","","7290002038326","","","",""
"株式会社Ｉ・Ｌ・Ｏ","8883026805090","","","","","","","351-0014","埼玉県朝霞市膝折町二丁目4-32","","","","","","","","","","","","","","","2030001073016","","","",""
"ＡＩ　ＥＬＥＣＴＲＩＣ株式会社","6621753804228","","","","","","","240-0045","神奈川県横浜市保土ケ谷区川島町931","","","","","","","","","","","","","","","5020001091032","","","",""
"株式会社アイエンタープライズ","5332154152968","","","","","","","480-0201","愛知県西春日井郡豊山町大字青山金剛98-1","","","","","","","","","","","","","","","7220001018351","","","",""
"株式会社アイオイ","4983820753046","","","","","","","700-0933","岡山県岡山市北区奥田一丁目4-30","","","","","","","","","","","","","","","1260001000063","","","",""
"相生運送有限会社","5538182397130","","","","","","","434-0022","静岡県浜松市浜名区新堀142-2","","","","","","","","","","","","","","","1080402014713","","","",""
"有限会社相生運送店","9589710237110","","","","","","","534-0025","大阪府大阪市都島区片町一丁目2-4","","","","","","","","","","","","","","","3120002003936","","","",""
"あいおい観光バス有限会社","7351852470380","","","","","","","678-0002","兵庫県相生市汐見台6-8","","","","","","","","","","","","","","","3140002033642","","","",""
"アイオイ急送有限会社","1855381148585","","","","","","","411-0806","静岡県三島市柳郷地124-4","","","","","","","","","","","","","","","6080102012525","","","",""
"相生神姫第一交通株式会社","8967456041714","","","","","","","678-0052","兵庫県相生市大島町11-29","","","","","","","","","","","","","","","7140001039637","","","",""
"相生タクシー株式会社","8034391055684","","","","","","","678-0007","兵庫県相生市陸本町11-28","","","","","","","","","","","","","","","3140001039640","","","",""
"アイオー急送有限会社","7616638899651","","","","","","","437-0123","静岡県袋井市下山梨889","","","","","","","","","","","","","","","9080402021405","","","",""
"有限会社アイ・オーシステム","7295507503119","","","","","","","722-1624","広島県世羅郡世羅町大字田打177","","","","","","","","","","","","","","","6240002052555","","","",""
"アイオ・ティ・アンド・ピー株式会社","4400892203911","","","","","","","734-0007","広島県広島市南区皆実町四丁目1-14","","","","","","","","","","","","","","","4240001014194","","","",""
"株式会社アイオン","5652815922671","","","","","","","136-0082","東京都江東区新木場三丁目2-4","","","","","","","","","","","","","","","5010601031090","","","",""
"有限会社アイオンサービス","5399898317578","","","","","","","110-0015","東京都台東区東上野六丁目14-6","","","","","","","","","","","","","","","2010502000718","","","",""
"アイカイ物流株式会社","7864349201219","","","","","","","490-1446","愛知県海部郡飛島村東浜二丁目1-10","","","","","","","","","","","","","","","5180001097328","","","",""
"アーイカーゴ有限会社","6828643058090","","","","","","","431-3104","静岡県浜松市中央区貴平町70","","","","","","","","","","","","","","","5080402006657","","","",""
"アイ・カーゴ株式会社","8398740112068","","","","","","","175-0082","東京都板橋区高島平七丁目10-1 シャトー須田1階店舗3号室","","","","","","","","","","","","","","","8011401013086","","","",""
"有限会社アイカムエクスプレス","9018926665763","","","","","","","289-3186","千葉県匝瑳市川辺2653-1","","","","","","","","","","","","","","","5040002083836","","","",""
"有限会社ＡＩＫＡ輸送","7572698311476","","","","","","","595-0024","大阪府泉大津市池浦町四丁目3-23-7","","","","","","","","","","","","","","","5120102017735","","","",""
"株式会社アイカワ","1855693936471","","","","","","","939-3555","富山県富山市水橋市田袋291-1","","","","","","","","","","","","","","","4230001000047","","","",""
"相川運送有限会社","5571392011600","","","","","","","134-0084","東京都江戸川区東葛西二丁目3-18 柴ビル102号室","","","","","","","","","","","","","","","9011702000121","","","",""
"有限会社相川運送店","7333112417046","","","","","","","245-0051","神奈川県横浜市戸塚区名瀬町784-4","","","","","","","","","","","","","","","6020002053212","","","",""
"相川運輸株式会社","1132209589648","","","","","","","920-0226","石川県金沢市粟崎町五丁目19-2","","","","","","","","","","","","","","","1220001017144","","","",""
"アイカワ運輸株式会社","6122694038614","","","","","","","501-2567","岐阜県岐阜市福富町田238","","","","","","","","","","","","","","","7200002000038","","","",""
"株式会社愛川運輸","8778949807331","","","","","","","243-0201","神奈川県厚木市上荻野928-8","","","","","","","","","","","","","","","3021002033801","","","",""
"有限会社相川急送","6029691127518","","","","","","","252-1123","神奈川県綾瀬市早川2940","","","","","","","","","","","","","","","9021002045865","","","",""
"アイ環境サービス株式会社","6146864769285","","","","","","","890-0068","鹿児島県鹿児島市東郡元町3-10","","","","","","","","","","","","","","","7340001016624","","","",""
"逢鹿サービス株式会社","8834864988777","","","","","","","316-0013","茨城県日立市千石町三丁目17-15","","","","","","","","","","","","","","","5050001022876","","","",""
"株式会社アイガー物流","4570439294018","","","","","","","333-0813","埼玉県川口市大字西立野768","","","","","","","","","","","","","","","9030001063456","","","",""
"株式会社愛樹","7732575126623","","","","","","","354-0044","埼玉県入間郡三芳町大字北永井935-49","","","","","","","","","","","","","","","4030001056258","","","",""
"有限会社愛希","5534167898269","","","","","","","459-8001","愛知県名古屋市緑区大高町中川38","","","","","","","","","","","","","","","3180002013434","","","",""
"株式会社愛輝サービス","4992286659557","","","","","","","125-0032","東京都葛飾区水元二丁目21-9","","","","","","","","","","","","","","","2011801020968","","","",""
"株式会社アイキュウ","6339371492105","","","","","","","501-1133","岐阜県岐阜市北柿ケ瀬63-4","","","","","","","","","","","","","","","5200001000032","","","",""
"株式会社愛貴輸送","5229884061809","","","","","","","491-0828","愛知県一宮市伝法寺十丁目15-8","","","","","","","","","","","","","","","9180001081914","","","",""
"株式会社アイキューブサービス","6989644175258","","","","","","","736-0002","広島県安芸郡海田町国信二丁目2-30-2","","","","","","","","","","","","","","","3240001036925","","","",""
"愛協運輸株式会社","2905468552770","","","","","","","470-1161","愛知県豊明市栄町梶田111-1","","","","","","","","","","","","","","","2180001069668","","","",""
"愛協産業株式会社","3657913322319","","","","","","","474-0074","愛知県大府市共栄町七丁目1-1","","","","","","","","","","","","","","","6180001092369","","","",""
"愛岐観光株式会社","1023946864254","","","","","","","507-0057","岐阜県多治見市赤坂町一丁目95-1","","","","","","","","","","","","","","","6200001022141","","","",""
"有限会社アイクス星野","9739281004457","","","","","","","003-0835","北海道札幌市白石区北郷五条四丁目6-10","","","","","","","","","","","","","","","2430002000119","","","",""
"株式会社Ｉ－Ｋｒａｆｔ","6894602352728","","","","","","","630-8144","奈良県奈良市東九条町42-1","","","","","","","","","","","","","","","9150001008242","","","",""
"愛グリーン運輸株式会社","2489792909527","","","","","","","800-0231","福岡県北九州市小倉南区大字朽網3914-10","","","","","","","","","","","","","","","6290801000008","","","",""
"株式会社Ｉ・Ｋ","9855194016377","","","","","","","454-0912","愛知県名古屋市中川区野田一丁目477","","","","","","","","","","","","","","","8180001107686","","","",""
"ＩＫＩテック有限会社","1958067229980","","","","","","","520-3201","滋賀県湖南市下田桐山1848-10","","","","","","","","","","","","","","","8160002005065","","","",""
"アイ・ケーアライアンス株式会社","4415396062154","","","","","","","950-0802","新潟県新潟市東区一日市202","","","","","","","","","","","","","","","7110001006508","","","",""
"有限会社愛軽","9092859265835","","","","","","","358-0033","埼玉県入間市狭山台四丁目8-10","","","","","","","","","","","","","","","9030002034811","","","",""
"有限会社アイケイコーポレーション","6467215531038","","","","","","","570-0061","大阪府守口市小春町3-14 つだビル3F","","","","","","","","","","","","","","","2120002081529","","","",""
"有限会社アイ・ケイ・シー","4281353869085","","","","","","","389-1104","長野県長野市豊野町浅野1939-1","","","","","","","","","","","","","","","2100002000052","","","",""
"Ｉ・Ｋ物流株式会社","3088832100465","","","","","","","849-4256","佐賀県伊万里市山代町久原2872","","","","","","","","","","","","","","","6300001006084","","","",""
"株式会社ＩＫライン","2175867159349","","","","","","","340-0006","埼玉県草加市八幡町281-163","","","","","","","","","","","","","","","9030001114473","","","",""
"株式会社アイ・ケーエンタープライズ","1977496707132","","","","","","","241-0814","神奈川県横浜市旭区中沢三丁目17-23","","","","","","","","","","","","","","","4020001033951","","","",""
"株式会社アイケーカーズ","5564646382004","","","","","","","354-0045","埼玉県入間郡三芳町大字上富1995","","","","","","","","","","","","","","","7050001019648","","","",""
"アイケー急便有限会社","4649826135090","","","","","","","963-0102","福島県郡山市安積町笹川南向56-9","","","","","","","","","","","","","","","4380002007316","","","",""
"アイケー商事株式会社","5587931795196","","","","","","","959-1821","新潟県五泉市赤海873-1","","","","","","","","","","","","","","","9110001024185","","","",""
"有限会社アイケートラベル","2879349423255","","","","","","","322-0344","栃木県鹿沼市西沢町361-3","","","","","","","","","","","","","","","7060002019381","","","",""
"ＩＫトランス有限会社","8461542378565","","","","","","","503-0812","岐阜県大垣市万石二丁目31","","","","","","","","","","","","","","","7040002077051","","","",""
"株式会社ＩＫトランスポート","5640854449892","","","","","","","020-0891","岩手県紫波郡矢巾町流通センター南二丁目4-18","","","","","","","","","","","","","","","6400001003740","","","",""
"Ｉ・Ｋ物流株式会社","8037456626019","","","","","","","950-0814","新潟県新潟市東区逢谷内二丁目8-9","","","","","","","","","","","","","","","6110001009123","","","",""
"アイケー物流株式会社","9344586598154","","","","","","","270-1501","千葉県印旛郡栄町矢口神明二丁目3-6","","","","","","","","","","","","","","","8040001043516","","","",""
"有限会社Ｉ・Ｋ・Ｕ","6915203070996","","","","","","","984-0825","宮城県仙台市若林区古城一丁目2-1 207号","","","","","","","","","","","","","","","3370002017432","","","",""
"合同会社ＩＫロジ","5488365379454","","","","","","","213-0015","神奈川県川崎市高津区梶ケ谷六丁目17-4","","","","","","","","","","","","","","","2021003006096","","","",""
"株式会社愛幸","8534700148415","","","","","","","441-8122","愛知県豊橋市天伯町東天伯7","","","","","","","","","","","","","","","1180301004870","","","",""
"相光株式会社","7721946202181","","","","","","","305-0001","茨城県つくば市栗原873","","","","","","","","","","","","","","","7050001015317","","","",""
"愛甲運送有限会社","3685885588166","","","","","","","899-1741","鹿児島県阿久根市大川9796","","","","","","","","","","","","","","","1340002022131","","","",""
"愛広運輸有限会社","8305124418245","","","","","","","480-0105","愛知県丹羽郡扶桑町大字南山名西ノ山2-2","","","","","","","","","","","","","","","8180002074851","","","",""
"株式会社愛光観光","1909130313457","","","","","","","100-1401","東京都八丈町大賀郷2238","","","","","","","","","","","","","","","7010001131258","","","",""
"有限会社アイ工業","2585845524756","","","","","","","816-0912","福岡県大野城市御笠川一丁目2-1","","","","","","","","","","","","","","","2290002010487","","","",""
"合同会社愛光サービス","5999173585399","","","","","","","869-1103","熊本県菊池郡菊陽町大字久保田2821-1","","","","","","","","","","","","","","","5330003005116","","","",""
"有限会社合幸商運","3681186482723","","","","","","","653-0051","兵庫県神戸市長田区野田町五丁目2-11 304号","","","","","","","","","","","","","","","1140002028215","","","",""
"有限会社愛晃重機","7308467372741","","","","","","","798-4110","愛媛県南宇和郡愛南町御荘平城4","","","","","","","","","","","","","","","6500002024180","","","",""
"有限会社愛交通","5700133894695","","","","","","","939-8211","富山県富山市二口町二丁目5-6","","","","","","","","","","","","","","","7230002005323","","","",""
"有限会社あい交通","3464674527948","","","","","","","889-1201","宮崎県児湯郡都農町大字川北4798-2","","","","","","","","","","","","","","","8350002009947","","","",""
"株式会社Ｉ交通","1198132872808","","","","","","","306-0056","茨城県古河市坂間195-6","","","","","","","","","","","","","","","3050001019445","","","",""
"Ａｉ－Ｋｏ運輸株式会社","6753903574931","","","","","","","515-0044","三重県松阪市久保町1288-9","","","","","","","","","","","","","","","9190001019863","","","",""
"愛國運輸倉庫株式会社","1263453736738","","","","","","","133-0073","東京都江戸川区鹿骨一丁目5-5","","","","","","","","","","","","","","","3011701001381","","","",""
"株式会社アイコー建材","1379824282307","","","","","","","080-0026","北海道帯広市西十六条南五丁目3-22","","","","","","","","","","","","","","","5460101005426","","","",""
"アイコー建材株式会社","6261951020583","","","","","","","322-0604","栃木県栃木市西方町元1239-1","","","","","","","","","","","","","","","4060001016878","","","",""
"Ｉ・ＣＯＵＲＳＥ株式会社","6079263764393","","","","","","","341-0003","埼玉県三郷市彦成二丁目73-5","","","","","","","","","","","","","","","1030001039967","","","",""
"有限会社アイ・コーポレーション","1751871959987","","","","","","","178-0062","東京都練馬区大泉町二丁目54-5","","","","","","","","","","","","","","","3011602008393","","","",""
"株式会社ＡＩコンツェルン","2516787979309","","","","","","","343-0824","埼玉県越谷市流通団地三丁目1-10","","","","","","","","","","","","","","","1010601046183","","","",""
"アイサービス株式会社","5806883188039","","","","","","","264-0017","千葉県千葉市若葉区加曽利町393-3","","","","","","","","","","","","","","","6040001012571","","","",""
"株式会社アイサンクス","8391119333951","","","","","","","144-0041","東京都大田区羽田空港三丁目3-2","","","","","","","","","","","","","","","2010701026258","","","",""
"アイサン物流株式会社","3837629402241","","","","","","","510-1225","三重県三重郡菰野町大字下村42","","","","","","","","","","","","","","","3190001017344","","","",""
"株式会社アイザック・トランスポート","9183611358537","","","","","","","931-8304","富山県富山市米田町一丁目6-30","","","","","","","","","","","","","","","7230001000060","","","",""
"株式会社アイザワ","5981634679308","","","","","","","371-0212","群馬県前橋市粕川町下東田面274","","","","","","","","","","","","","","","2070001000024","","","",""
"相沢運送有限会社","6619312127596","","","","","","","270-0228","千葉県野田市次木361-1","","","","","","","","","","","","","","","9040002097849","","","",""
"會澤運送株式会社","2339912518862","","","","","","","319-2212","茨城県常陸大宮市上大賀2135","","","","","","","","","","","","","","","6050001026959","","","",""
"有限会社相沢カアゴ","4956320899536","","","","","","","321-0104","栃木県宇都宮市台新田一丁目7-6","","","","","","","","","","","","","","","8060002000555","","","",""
"アイシーエクスプレス株式会社","7722985469883","","","","","","","143-0004","東京都大田区昭和島二丁目4-1","","","","","","","","","","","","","","","6010801000159","","","",""
"有限会社アイシーエス","5251751217658","","","","","","","362-0024","埼玉県上尾市五番町25-4","","","","","","","","","","","","","","","5030002057898","","","",""
"株式会社ＩＣＳ　ＪＡＰＡＮ","2054004299525","","","","","","","111-0024","東京都台東区今戸二丁目32-16 丸山ビル1F","","","","","","","","","","","","","","","1010001218928","","","",""
"アイ・シーエス物流株式会社","9277353453654","","","","","","","841-0073","佐賀県鳥栖市江島町1677-1","","","","","","","","","","","","","","","7300001006488","","","",""
