"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社愛知精密工業","8521263905494","","","","","","","443-0013","愛知県蒲郡市大塚町丸山51","","","","","","","","","","","","","","","9180302015067","","","",""
"愛知電子工業株式会社","2999839244235","","","","","","","468-0067","愛知県名古屋市天白区池見二丁目88","","","","","","","","","","","","","","","8180001023157","","","",""
"会津オリンパス株式会社","8447520341526","","","","","","","965-0848","福島県会津若松市飯寺北三丁目1-1","","","","","","","","","","","","","","","8380001018038","","","",""
"アイティーアイ株式会社","7277756318952","","","","","","","850-0032","長崎県長崎市興善町6-7","","","","","","","","","","","","","","","9310001000026","","","",""
"有限会社アイテイ工業","2124644828879","","","","","","","186-0011","東京都国立市谷保4387","","","","","","","","","","","","","","","3012402005762","","","",""
"有限会社アイテック・サイトウ","9730785159000","","","","","","","950-0055","新潟県新潟市東区北葉町11-7","","","","","","","","","","","","","","","9110002000326","","","",""
"アイテム株式会社","9448379081811","","","","","","","546-0024","大阪府大阪市東住吉区公園南矢田四丁目24-2","","","","","","","","","","","","","","","6120002005120","","","",""
"アイデアル・メディカル株式会社","2670880234775","","","","","","","113-0033","東京都文京区本郷二丁目35-23","","","","","","","","","","","","","","","6010001005727","","","",""
"株式会社アイディエス","6272695568755","","","","","","","861-8038","熊本県熊本市東区長嶺東八丁目14-40","","","","","","","","","","","","","","","2330001000014","","","",""
"株式会社アイディエス","2705845622906","","","","","","","183-0026","東京都府中市南町六丁目15-13","","","","","","","","","","","","","","","4012401004525","","","",""
"株式会社ＩＤＴ","6376369154140","","","","","","","231-0055","神奈川県横浜市中区末吉町四丁目90-4","","","","","","","","","","","","","","","8020001039152","","","",""
"株式会社ｉＤｅｖｉｃｅ","9672345700183","","","","","","","532-0004","大阪府大阪市淀川区西宮原三丁目3-3","","","","","","","","","","","","","","","5120901036968","","","",""
"有限会社アイデント化学工業","7671489474254","","","","","","","567-0035","大阪府茨木市見付山一丁目2-24","","","","","","","","","","","","","","","5120902000072","","","",""
"有限会社相原テック","7626157854376","","","","","","","271-0094","千葉県松戸市上矢切1160-5","","","","","","","","","","","","","","","8040002043952","","","",""
"株式会社アイバック","2466611197201","","","","","","","960-8142","福島県福島市小倉寺稲荷山10-40","","","","","","","","","","","","","","","1380001000027","","","",""
"株式会社アイビジョン","6357374596541","","","","","","","113-0033","東京都文京区本郷二丁目15-13 御茶ノ水ウイングビル7F","","","","","","","","","","","","","","","6010001000190","","","",""
"株式会社アイビット","5057034784204","","","","","","","213-0012","神奈川県川崎市高津区坂戸三丁目2-1 かながわサイエンスパーク","","","","","","","","","","","","","","","4020001075713","","","",""
"有限会社アイフルケア","9333084974837","","","","","","","857-0851","長崎県佐世保市稲荷町31-8","","","","","","","","","","","","","","","9310002009000","","","",""
"株式会社アイブイシー","6580821595781","","","","","","","104-0061","東京都中央区銀座一丁目23-2 GINZA上野ビル2階","","","","","","","","","","","","","","","4010001035412","","","",""
"有限会社愛北義肢製作所","6729721827029","","","","","","","481-0002","愛知県北名古屋市片場天王森36","","","","","","","","","","","","","","","5180002051606","","","",""
"株式会社アイミクロン","8261495423901","","","","","","","473-0911","愛知県豊田市本町寺田48","","","","","","","","","","","","","","","3180301018134","","","",""
"株式会社アイ・メディカル","8947258353057","","","","","","","923-1100","石川県能美市粟生町西61-3","","","","","","","","","","","","","","","5010001065549","","","",""
"株式会社ＡｉｍｅｄｉｃＭＭＴ","2702264051712","","","","","","","108-0075","東京都港区港南一丁目2-70 品川シーズンテラス25階","","","","","","","","","","","","","","","4010001173740","","","",""
"株式会社アイ・メデックス","9303115663926","","","","","","","262-0003","千葉県千葉市花見川区宇那谷町1504-6","","","","","","","","","","","","","","","3040001000199","","","",""
"アイリス株式会社","2534141969350","","","","","","","104-0028","東京都中央区八重洲二丁目2-1 八重洲セントラルタワー7階","","","","","","","","","","","","","","","5011101082335","","","",""
"株式会社アイルリンク","7145763378757","","","","","","","700-0971","岡山県岡山市北区野田三丁目16-1","","","","","","","","","","","","","","","7260001006658","","","",""
"株式会社アイワ","8632549323644","","","","","","","640-0441","和歌山県海南市七山1274","","","","","","","","","","","","","","","8170001005552","","","",""
"愛和株式会社","1081549439637","","","","","","","468-0067","愛知県名古屋市天白区池見二丁目88","","","","","","","","","","","","","","","4180001023169","","","",""
"アイワ医科工業株式会社","3554354757655","","","","","","","101-0041","東京都千代田区神田須田町一丁目10-42 エスペランサ神田須田町8B","","","","","","","","","","","","","","","6010001000208","","","",""
"株式会社愛和義肢製作所","2705687290735","","","","","","","176-0006","東京都練馬区栄町19-4","","","","","","","","","","","","","","","6011601018977","","","",""
"アウス株式会社","8200133159156","","","","","","","179-0084","東京都練馬区氷川台四丁目2-1","","","","","","","","","","","","","","","1011601000130","","","",""
"有限会社アウルメディカル","1601128698215","","","","","","","085-0007","北海道釧路市堀川町5-224 アビタシオンリビエール224","","","","","","","","","","","","","","","9460002000051","","","",""
"有限会社あおいデンタルサービス","7340276623329","","","","","","","445-0804","愛知県西尾市緑町五丁目9","","","","","","","","","","","","","","","7180302026033","","","",""
"株式会社葵メディカル開発","4820309066309","","","","","","","448-0834","愛知県刈谷市司町五丁目38","","","","","","","","","","","","","","","1180301013681","","","",""
"有限会社アオキデンタル","3444113344815","","","","","","","661-0043","兵庫県尼崎市武庫元町一丁目5-2","","","","","","","","","","","","","","","4140002039655","","","",""
"株式会社アオノメガネ","8494914608928","","","","","","","792-0016","愛媛県新居浜市港町1-6","","","","","","","","","","","","","","","5500001009588","","","",""
"有限会社青葉デンタルラボラトリー","1190922752961","","","","","","","227-0063","神奈川県横浜市青葉区榎が丘4-17","","","","","","","","","","","","","","","4020002013300","","","",""
"有限会社青森ウイールチェアー","8751044036820","","","","","","","030-0112","青森県青森市大字八ツ役矢作74-8","","","","","","","","","","","","","","","5420002000067","","","",""
"青森オリンパス株式会社","8171651198770","","","","","","","036-0357","青森県黒石市追子野木二丁目248-1","","","","","","","","","","","","","","","9420001009898","","","",""
"株式会社青森日東義肢製作所","7803563938991","","","","","","","030-0903","青森県青森市栄町一丁目7-8","","","","","","","","","","","","","","","7420001000990","","","",""
"株式会社青森ライト","4099074731106","","","","","","","174-0063","東京都板橋区前野町一丁目47-3","","","","","","","","","","","","","","","9011401000117","","","",""
"株式会社青山製作所","1871699556477","","","","","","","399-0712","長野県塩尻市大字塩尻町611-1","","","","","","","","","","","","","","","8100002024525","","","",""
"株式会社赤井","8710138234022","","","","","","","558-0011","大阪府大阪市住吉区苅田八丁目11-19","","","","","","","","","","","","","","","8120001032048","","","",""
"赤城サニテーション株式会社","3188957372258","","","","","","","379-2203","群馬県伊勢崎市曲沢町1586","","","","","","","","","","","","","","","3070001013850","","","",""
"有限会社明石医科器械店","9506466345598","","","","","","","690-0033","島根県松江市大庭町1801-4","","","","","","","","","","","","","","","5280002000049","","","",""
"秋田住友ベーク株式会社","9314010098958","","","","","","","011-0951","秋田県秋田市土崎港相染町中島下27-4","","","","","","","","","","","","","","","9410001000370","","","",""
"有限会社秋山歯科器具製作所","9142962499558","","","","","","","110-0013","東京都台東区入谷二丁目37-2","","","","","","","","","","","","","","","3010502000568","","","",""
"株式会社秋山製作所","8813648371582","","","","","","","113-0033","東京都文京区本郷三丁目31-4 秋山ビル","","","","","","","","","","","","","","","2010001000277","","","",""
"有限会社アキュラス","9467394782774","","","","","","","343-0837","埼玉県越谷市蒲生本町7-28","","","","","","","","","","","","","","","4030002091147","","","",""
"有限会社ア・キラ","1271005688575","","","","","","","790-0905","愛媛県松山市樽味一丁目3-9","","","","","","","","","","","","","","","5500002007797","","","",""
"アクアメッドジャパン株式会社","6675684819794","","","","","","","983-0868","宮城県仙台市宮城野区鉄砲町中2-12","","","","","","","","","","","","","","","2370001013532","","","",""
"株式会社アクアメディック東亜","7786158636753","","","","","","","862-0909","熊本県熊本市東区湖東二丁目13-12","","","","","","","","","","","","","","","4330001008476","","","",""
"株式会社アクアメデイカル","2891024873593","","","","","","","540-0003","大阪府大阪市中央区森ノ宮中央二丁目10-9","","","","","","","","","","","","","","","8120001073348","","","",""
"株式会社アクシス","5715906868246","","","","","","","211-0004","神奈川県川崎市中原区新丸子東二丁目907-23 イオンビル301号","","","","","","","","","","","","","","","3020001068783","","","",""
"株式会社アクシスインフィニティ","4593229490268","","","","","","","880-0806","宮崎県宮崎市広島一丁目12-13 Q'SPLUSビル3F","","","","","","","","","","","","","","","3350001016940","","","",""
"有限会社アクセス","2214629389977","","","","","","","672-8030","兵庫県姫路市飾磨区阿成植木788","","","","","","","","","","","","","","","9140002047208","","","",""
"アクセスポイントテクノロジーズ有限会社","3634536011164","","","","","","","102-0083","東京都千代田区麴町三丁目1-15","","","","","","","","","","","","","","","4010002027986","","","",""
"株式会社ＡＣＣＥＬＳｔａｒｓ","6725439323033","","","","","","","839-0864","福岡県久留米市百年公園1-1","","","","","","","","","","","","","","","4290001090025","","","",""
"株式会社アクタ","1304282604587","","","","","","","438-0086","静岡県磐田市見付3999-12","","","","","","","","","","","","","","","3080401015669","","","",""
"有限会社アクティブ","4763143284622","","","","","","","370-2464","群馬県富岡市南蛇井1301-1","","","","","","","","","","","","","","","3070002015953","","","",""
"株式会社アクト","1959551101182","","","","","","","002-8005","北海道札幌市北区太平五条六丁目1-1","","","","","","","","","","","","","","","5430001000389","","","",""
"株式会社アクト","8556850233202","","","","","","","739-1731","広島県広島市安佐北区落合二丁目43-6","","","","","","","","","","","","","","","7240001015157","","","",""
"株式会社アクト","5800894979147","","","","","","","461-0025","愛知県名古屋市東区徳川一丁目15-30","","","","","","","","","","","","","","","3180001046609","","","",""
"株式会社アクロス","6177637982535","","","","","","","480-1115","愛知県長久手市菖蒲池1121","","","","","","","","","","","","","","","6180001067783","","","",""
"株式会社アグリス","1435242308777","","","","","","","834-0055","福岡県八女市鵜池477-1","","","","","","","","","","","","","","","3290001047075","","","",""
"有限会社あぐりす大牟田","4970804949851","","","","","","","836-0003","福岡県大牟田市大字唐船303-5","","","","","","","","","","","","","","","2310002017802","","","",""
"株式会社曙産業","3804950301741","","","","","","","270-0222","千葉県野田市木間ケ瀬2259","","","","","","","","","","","","","","","2011501013025","","","",""
"有限会社アコー","2330531895967","","","","","","","370-1115","群馬県佐波郡玉村町大字五料1051-2","","","","","","","","","","","","","","","2070002021341","","","",""
"アコマ医科工業株式会社","7787013589649","","","","","","","113-0033","東京都文京区本郷二丁目14-14","","","","","","","","","","","","","","","8010001000271","","","",""
"株式会社浅井歯科技研","3915034502017","","","","","","","474-0011","愛知県大府市横根町新江15-17","","","","","","","","","","","","","","","3180001092371","","","",""
"有限会社浅井製作所","5897132561456","","","","","","","511-0911","三重県桑名市大字額田94","","","","","","","","","","","","","","","6190002016243","","","",""
"有限会社浅岡製作所","4563354907603","","","","","","","133-0051","東京都江戸川区北小岩二丁目21-4","","","","","","","","","","","","","","","7011702000395","","","",""
"有限会社浅ノ川メディカル","8058094483347","","","","","","","920-0902","石川県金沢市尾張町二丁目5-3","","","","","","","","","","","","","","","2220002000908","","","",""
"アサヒ医療株式会社","9524154660017","","","","","","","275-0021","千葉県習志野市袖ケ浦六丁目11-10","","","","","","","","","","","","","","","9040001014268","","","",""
"朝日インテック株式会社","2636130773741","","","","","","","489-0071","愛知県瀬戸市暁町3-100","","","","","","","","","","","","","","","8180001049706","","","",""
"株式会社アサヒオプティカル","8867342324999","","","","","","","916-0038","福井県鯖江市下河端町47-26","","","","","","","","","","","","","","","6210001000162","","","",""
"旭化成メディカル株式会社","5096956822877","","","","","","","100-0006","東京都千代田区有楽町一丁目1-2","","","","","","","","","","","","","","","3010001112633","","","",""
"旭化成メディカルＭＴ株式会社","5891664013186","","","","","","","100-0006","東京都千代田区有楽町一丁目1-2","","","","","","","","","","","","","","","6320001012898","","","",""
"株式会社アサヒ技研","4151427812241","","","","","","","488-0084","愛知県尾張旭市旭ケ丘町山の手212","","","","","","","","","","","","","","","1180001125785","","","",""
"旭工業株式会社","4199132833405","","","","","","","116-0011","東京都荒川区西尾久七丁目58-5","","","","","","","","","","","","","","","3011501005120","","","",""
"株式会社アサヒテクノラボ","9026902390795","","","","","","","241-0824","神奈川県横浜市旭区南希望が丘100","","","","","","","","","","","","","","","3020001063272","","","",""
"株式会社朝日電子技術","9739444294259","","","","","","","601-8203","京都府京都市南区久世築山町376-3","","","","","","","","","","","","","","","7130001009905","","","",""
"有限会社旭デンタル","6608104786257","","","","","","","241-0021","神奈川県横浜市旭区鶴ケ峰本町一丁目38-9","","","","","","","","","","","","","","","6020002056041","","","",""
"株式会社アサヒビハーラ","9759417298569","","","","","","","515-0045","三重県松阪市駅部田町208","","","","","","","","","","","","","","","9190001010079","","","",""
"朝日メディカル株式会社","7353935340170","","","","","","","720-0082","広島県福山市木之庄町三丁目5-38","","","","","","","","","","","","","","","8240001029742","","","",""
"アサヒメディカルデバイス株式会社","1391415130892","","","","","","","334-0062","埼玉県川口市榛松二丁目30-35 401","","","","","","","","","","","","","","","9030001150147","","","",""
"株式会社アサヒヤ・クリエーション","4961028574100","","","","","","","812-0018","福岡県福岡市博多区住吉二丁目11-21","","","","","","","","","","","","","","","9290001029126","","","",""
"株式会社朝日ラバー","9116851621834","","","","","","","330-0801","埼玉県さいたま市大宮区土手町二丁目7-2","","","","","","","","","","","","","","","9030001000319","","","",""
"朝日レントゲン工業株式会社","2843005109549","","","","","","","601-8203","京都府京都市南区久世築山町376-3","","","","","","","","","","","","","","","4130001009908","","","",""
"株式会社浅間電工","8246384993068","","","","","","","386-0156","長野県上田市林之郷205","","","","","","","","","","","","","","","3100001009481","","","",""
"有限会社麻布ストッキング","3600287251363","","","","","","","157-0062","東京都世田谷区南烏山五丁目16-1 第2三沢ビル302","","","","","","","","","","","","","","","5010902019792","","","",""
"株式会社アシスト１","7436380569270","","","","","","","121-0055","東京都足立区加平二丁目1-1","","","","","","","","","","","","","","","3011801022162","","","",""
"株式会社あしのメディカル","7504599722322","","","","","","","085-0058","北海道釧路市愛国東二丁目1-17","","","","","","","","","","","","","","","5460001003959","","","",""
"アジア器材株式会社","9089910672849","","","","","","","194-0022","東京都町田市森野一丁目27-14 サカヤビル3F","","","","","","","","","","","","","","","7012301000027","","","",""
"株式会社アジャックスミサイルヘルツ","4202686514400","","","","","","","521-0011","滋賀県米原市中多良613-1 ハイツイデアル702号","","","","","","","","","","","","","","","2200001038133","","","",""
"株式会社アース","3046253717644","","","","","","","252-0134","神奈川県相模原市緑区下九沢1579","","","","","","","","","","","","","","","3012301007521","","","",""
"株式会社アスカメディカル","2638565473009","","","","","","","536-0008","大阪府大阪市城東区関目二丁目12-10","","","","","","","","","","","","","","","9120001014185","","","",""
"株式会社アスター電機","5398856695097","","","","","","","224-0029","神奈川県横浜市都筑区南山田三丁目6-40","","","","","","","","","","","","","","","5020001043669","","","",""
"株式会社アステック","6458371305063","","","","","","","355-0063","埼玉県東松山市元宿二丁目36-20","","","","","","","","","","","","","","","8030001072144","","","",""
"株式会社アステック","7234838133383","","","","","","","811-2207","福岡県糟屋郡志免町南里四丁目6-15","","","","","","","","","","","","","","","5290001038072","","","",""
"Ａｒｔｈｒｅｘ　Ｊａｐａｎ合同会社","1338971280648","","","","","","","160-0023","東京都新宿区西新宿二丁目4-1 新宿NSビル28階","","","","","","","","","","","","","","","7011101054357","","","",""
"株式会社ＡＳｔｅｃｈｎｉｃｓ","5487522000178","","","","","","","754-1277","山口県山口市阿知須3862-5","","","","","","","","","","","","","","","7250001017540","","","",""
"有限会社アズテック","6961038279695","","","","","","","861-4113","熊本県熊本市南区八幡十一丁目16-14","","","","","","","","","","","","","","","2330002000310","","","",""
"有限会社東製作所","9913307928021","","","","","","","300-0744","茨城県稲敷市押砂2102-1","","","","","","","","","","","","","","","7050002034159","","","",""
"株式会社東屋医科器械","2011101268927","","","","","","","103-0001","東京都中央区日本橋小伝馬町12-2","","","","","","","","","","","","","","","6010001035138","","","",""
"株式会社ａｃｅＲＮＡ　Ｔｅｃｈｎｏｌｏｇｉｅｓ","5330790035880","","","","","","","113-0033","東京都文京区本郷七丁目3-1 東京大学アントレプレナープラザ302","","","","","","","","","","","","","","","3130001061959","","","",""
"株式会社アータマ","5712874076129","","","","","","","329-4405","栃木県栃木市大平町西山田1050-2","","","","","","","","","","","","","","","1060001016716","","","",""
"有限会社足立メガネ","8263332188381","","","","","","","430-0938","静岡県浜松市中央区紺屋町217-17","","","","","","","","","","","","","","","9080402000425","","","",""
"株式会社アーチ","2420477933612","","","","","","","650-0011","兵庫県神戸市中央区下山手通三丁目12-1 トア山手プラザ608-2","","","","","","","","","","","","","","","5140001023675","","","",""
"アツギケア株式会社","7089696591124","","","","","","","243-0419","神奈川県海老名市大谷北一丁目9-1","","","","","","","","","","","","","","","9021001026651","","","",""
"あっと株式会社","1393304453671","","","","","","","541-0042","大阪府大阪市中央区今橋二丁目2-17 今川ビル3F","","","","","","","","","","","","","","","4120001140845","","","",""
"アットドウス株式会社","7109783234396","","","","","","","212-0000","神奈川県川崎市幸区東京支店","","","","","","","","","","","","","","","6020001123008","","","",""
"株式会社アップドラフト","1618476897802","","","","","","","982-0036","宮城県仙台市太白区富沢南一丁目22-11","","","","","","","","","","","","","","","9370001019036","","","",""
"アップル医療機器株式会社","1669517502315","","","","","","","387-0001","長野県千曲市大字雨宮2351-1","","","","","","","","","","","","","","","1100001006092","","","",""
"株式会社アップルドクター","8738578349418","","","","","","","857-1162","長崎県佐世保市卸本町3-1 モアビル2F","","","","","","","","","","","","","","","1310001005123","","","",""
"有限会社アデント","9075500990818","","","","","","","162-0852","東京都新宿区南榎町68-19","","","","","","","","","","","","","","","9011102017939","","","",""
"株式会社アート・デンタル","3266771537318","","","","","","","733-0822","広島県広島市西区庚午中一丁目13-8 ADビル","","","","","","","","","","","","","","","3240001018114","","","",""
"有限会社アトミック","5793427600620","","","","","","","566-0001","大阪府摂津市千里丘四丁目11-14","","","","","","","","","","","","","","","2120902008201","","","",""
"株式会社アトムベッツメディカル","6017273815544","","","","","","","602-8366","京都府京都市上京区行衛町452-3","","","","","","","","","","","","","","","9130001026865","","","",""
"アトムメディカル株式会社","9813831352486","","","","","","","113-0033","東京都文京区本郷三丁目18-15","","","","","","","","","","","","","","","7010001000388","","","",""
"有限会社アトラス","1292249206131","","","","","","","530-0041","大阪府大阪市北区天神橋二丁目5-21","","","","","","","","","","","","","","","1120002042283","","","",""
"株式会社アトレータ","7178394202416","","","","","","","532-0003","大阪府大阪市淀川区宮原一丁目2-5 フレンテ新大阪4F","","","","","","","","","","","","","","","9120101040767","","","",""
"アドテック株式会社","1133617265858","","","","","","","879-0453","大分県宇佐市大字上田1770-1","","","","","","","","","","","","","","","6320001007584","","","",""
"株式会社アドバンス","5032525300240","","","","","","","103-0004","東京都中央区東日本橋一丁目4-6 東日本橋一丁目ビル8F","","","","","","","","","","","","","","","2010001035884","","","",""
"アドバンフィット株式会社","2229695999135","","","","","","","866-0815","熊本県八代市長田町3300","","","","","","","","","","","","","","","6330001013482","","","",""
"株式会社アドメデック","5585244825309","","","","","","","103-0004","東京都中央区東日本橋一丁目4-6","","","","","","","","","","","","","","","9010001067772","","","",""
"アドリアカイム株式会社","8060797952923","","","","","","","192-0046","東京都八王子市明神町四丁目8-13","","","","","","","","","","","","","","","4010101013516","","","",""
"株式会社アドワン・メディック","2932861439566","","","","","","","373-0022","群馬県太田市東金井町49","","","","","","","","","","","","","","","8070001024513","","","",""
"アニマ株式会社","8333499614642","","","","","","","182-0034","東京都調布市下石原三丁目65-1","","","","","","","","","","","","","","","1012401004619","","","",""
"株式会社ＡＨＡ","1259411148333","","","","","","","444-0862","愛知県岡崎市吹矢町69","","","","","","","","","","","","","","","1180301004623","","","",""
"株式会社アバンテック","4052825432017","","","","","","","464-0074","愛知県名古屋市千種区仲田二丁目17-7","","","","","","","","","","","","","","","8180001043353","","","",""
"株式会社Ａｂｉｌｉｔａ","5440136780035","","","","","","","193-0833","東京都八王子市めじろ台一丁目44-6","","","","","","","","","","","","","","","7010101011582","","","",""
"虻川製作所株式会社","2377683458359","","","","","","","007-0880","北海道札幌市東区丘珠町391-3","","","","","","","","","","","","","","","1430001066797","","","",""
"株式会社あぶくま縫製","2350702063608","","","","","","","963-0551","福島県郡山市喜久田町菖蒲池22-179","","","","","","","","","","","","","","","7380001004492","","","",""
"株式会社Ａｒｂｌｅｔ","5353333722169","","","","","","","150-0021","東京都渋谷区恵比寿西二丁目17-17 201号室","","","","","","","","","","","","","","","7012701013941","","","",""
"株式会社アプトワーク","7184298209048","","","","","","","761-0701","香川県木田郡三木町大字池戸1388-30","","","","","","","","","","","","","","","3470002011004","","","",""
"株式会社アプライドオーフィス","5902431846364","","","","","","","134-0083","東京都江戸川区中葛西三丁目35-17 302号","","","","","","","","","","","","","","","5011702014769","","","",""
"株式会社アプラウズ","9907236507315","","","","","","","560-0002","大阪府豊中市緑丘四丁目4-16","","","","","","","","","","","","","","","2120901022707","","","",""
"株式会社アベイル","8376414484690","","","","","","","422-8044","静岡県静岡市駿河区西脇519-3","","","","","","","","","","","","","","","7080001011016","","","",""
"有限会社阿部工業所","2120492518459","","","","","","","341-0043","埼玉県三郷市栄三丁目149","","","","","","","","","","","","","","","7030002048160","","","",""
"有限会社アベセラミック","3294622469004","","","","","","","690-0823","島根県松江市西川津町3118-7","","","","","","","","","","","","","","","7280002000121","","","",""
"有限会社安部デンタル","6209720334110","","","","","","","803-0826","福岡県北九州市小倉北区高峰町18-33","","","","","","","","","","","","","","","7290802010434","","","",""
"株式会社ＡＰＥＸ","4010941351607","","","","","","","451-0075","愛知県名古屋市西区康生通二丁目26","","","","","","","","","","","","","","","7180001051266","","","",""
"株式会社アペックス・インターナショナル新潟","5730360075186","","","","","","","950-0953","新潟県新潟市中央区大島1607-3","","","","","","","","","","","","","","","6110001005535","","","",""
"アボックスジャパン株式会社","9824546111079","","","","","","","252-0143","神奈川県相模原市緑区橋本三丁目27-6 S","","","","","","","","","","","","","","","7021001070866","","","",""
"アボットメディカルジャパン合同会社","2423003766982","","","","","","","105-0021","東京都港区東新橋一丁目5-2 汐留シティセンター","","","","","","","","","","","","","","","5010401092738","","","",""
"アポロ医療器株式会社","4567074966124","","","","","","","547-0035","大阪府大阪市平野区西脇四丁目1-23","","","","","","","","","","","","","","","8120001002884","","","",""
"株式会社アポロテック","1761715876789","","","","","","","361-0055","埼玉県行田市駒形二丁目10-17","","","","","","","","","","","","","","","1030001099128","","","",""
"株式会社アマノ","6366936819544","","","","","","","438-0805","静岡県磐田市池田1381-11","","","","","","","","","","","","","","","7080401016416","","","",""
"天野金属株式会社","1600719736433","","","","","","","733-0833","広島県広島市西区商工センター四丁目13-10","","","","","","","","","","","","","","","7240001012724","","","",""
"株式会社アミック","1239596835163","","","","","","","701-0221","岡山県岡山市南区藤田566-136","","","","","","","","","","","","","","","2260001000351","","","",""
"株式会社アムテック","1153341218422","","","","","","","168-0081","東京都杉並区宮前二丁目10-42 宮前ヴィレッジC-104","","","","","","","","","","","","","","","8011301000390","","","",""
"アムテック株式会社","2369256452497","","","","","","","550-0002","大阪府大阪市西区江戸堀一丁目27-9","","","","","","","","","","","","","","","3120001060409","","","",""
"株式会社ａｙｕｍｏ","9643395210647","","","","","","","530-0017","大阪府大阪市北区角田町8-47","","","","","","","","","","","","","","","7120001256110","","","",""
"アライアンス・メディカル・グループ株式会社","8489262395767","","","","","","","215-0011","神奈川県川崎市麻生区百合丘一丁目2-1","","","","","","","","","","","","","","","4010001068164","","","",""
"アライヴワーク株式会社","7270028609582","","","","","","","259-1114","神奈川県伊勢原市高森1202-1","","","","","","","","","","","","","","","3021001053908","","","",""
