"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"アイカテック建材株式会社","3855035310901","","","","","","","176-0012","東京都練馬区豊玉北六丁目5-15 アイカ東京ビル2階","","","","","","","","","","","","","","","5010001170794","","","",""
"有限会社愛河興業","7941345337788","","","","","","","484-0814","愛知県犬山市字高根洞6-1","","","","","","","","","","","","","","","6180002074226","","","",""
"アイカワ工業株式会社","4362668255062","","","","","","","313-0008","茨城県常陸太田市増井町129","","","","","","","","","","","","","","","3050001026482","","","",""
"有限会社相川石材店","9160929719505","","","","","","","238-0041","神奈川県横須賀市本町一丁目10","","","","","","","","","","","","","","","4021002062394","","","",""
"株式会社アイカワ物産","3870077648028","","","","","","","444-0525","愛知県西尾市吉良町富田市子野60-1","","","","","","","","","","","","","","","6180301023908","","","",""
"有限会社愛岐共販社","3078697842189","","","","","","","480-1219","愛知県瀬戸市窯町425-6","","","","","","","","","","","","","","","6180002071421","","","",""
"株式会社アイキ産業","4934329400155","","","","","","","076-0027","北海道富良野市花園町1-22","","","","","","","","","","","","","","","7450001006341","","","",""
"合資会社アイギ","5398535735077","","","","","","","489-0881","愛知県瀬戸市熊野町38","","","","","","","","","","","","","","","6180003010469","","","",""
"株式会社アイ・クラフト","5055709565821","","","","","","","590-0521","大阪府泉南市樽井四丁目8-21","","","","","","","","","","","","","","","2120101052109","","","",""
"有限会社アイケー","3498031410020","","","","","","","557-0063","大阪府大阪市西成区南津守五丁目6-12","","","","","","","","","","","","","","","1120002019447","","","",""
"株式会社ＩＫＫ","3426411097310","","","","","","","102-0076","東京都千代田区五番町","","","","","","","","","","","","","","","5010601037831","","","",""
"ＩＫコンクリート工業株式会社","4953344746552","","","","","","","289-1741","千葉県山武郡横芝光町中台650","","","","","","","","","","","","","","","4040001097598","","","",""
"相子石灰株式会社","4717771904962","","","","","","","327-0511","栃木県佐野市会沢町333-1","","","","","","","","","","","","","","","6060001020845","","","",""
"株式会社アイコットリョーワ","2409596280810","","","","","","","507-0068","岐阜県多治見市大薮町1989-5","","","","","","","","","","","","","","","5200001020435","","","",""
"愛三舗道建設協同組合","1924752261742","","","","","","","447-0801","愛知県碧南市野銭町四丁目7","","","","","","","","","","","","","","","5180305005151","","","",""
"會澤高圧コンクリート株式会社","4722932913619","","","","","","","053-0021","北海道苫小牧市若草町三丁目1-4","","","","","","","","","","","","","","","4430001055203","","","",""
"ＩＣＳ株式会社","7843305625664","","","","","","","986-0011","宮城県石巻市湊葛和田山2-1","","","","","","","","","","","","","","","6370301002371","","","",""
"有限会社アイシーエンジニアリング","3752778189494","","","","","","","891-0103","鹿児島県鹿児島市皇徳寺台三丁目59-19","","","","","","","","","","","","","","","4340002000745","","","",""
"アイシーシーレミコン株式会社","5586437441812","","","","","","","924-0821","石川県白山市木津町1570-1","","","","","","","","","","","","","","","8220001008946","","","",""
"株式会社愛伸","8402951241832","","","","","","","306-0126","茨城県古河市諸川1396-5","","","","","","","","","","","","","","","1050001038983","","","",""
"愛新共和コンクリート株式会社","3471649594362","","","","","","","441-1338","愛知県新城市一鍬田北神田平38-26","","","","","","","","","","","","","","","4180301029832","","","",""
"株式会社アイシンク","2438477470000","","","","","","","130-0002","東京都墨田区業平一丁目13-5","","","","","","","","","","","","","","","6010601029002","","","",""
"有限会社愛伸総石","8042526790176","","","","","","","930-2243","富山県富山市四方荒屋1781","","","","","","","","","","","","","","","5230002005622","","","",""
"株式会社愛新陶器","6882090522283","","","","","","","489-0809","愛知県瀬戸市共栄通二丁目70","","","","","","","","","","","","","","","4180001078601","","","",""
"有限会社アイジェイエス","6634143802936","","","","","","","194-0005","東京都町田市南町田三丁目22-1","","","","","","","","","","","","","","","1012302005492","","","",""
"株式会社アイ・ジー・シー","1927533615409","","","","","","","174-0042","東京都板橋区東坂下二丁目10-7","","","","","","","","","","","","","","","4011401000047","","","",""
"株式会社アイズ","6845984040244","","","","","","","700-0973","岡山県岡山市南区下中野1402-3","","","","","","","","","","","","","","","7260001011534","","","",""
"アイセラ株式会社","9791219083997","","","","","","","525-0029","滋賀県草津市下笠町563","","","","","","","","","","","","","","","5160001013815","","","",""
"株式会社愛善","9264971826017","","","","","","","797-0030","愛媛県西予市宇和町清沢1047","","","","","","","","","","","","","","","3500001008212","","","",""
"有限会社藍染窯","6766892986817","","","","","","","859-3702","長崎県東彼杵郡波佐見町湯無田郷1026-3","","","","","","","","","","","","","","","7310002012328","","","",""
"愛蒼ライム鉱業株式会社","7907388800334","","","","","","","799-1524","愛媛県今治市桜井甲1759-1","","","","","","","","","","","","","","","5500001020479","","","",""
"株式会社アイダ工業","1147874413814","","","","","","","080-1408","北海道河東郡上士幌町字上士幌東二線290","","","","","","","","","","","","","","","8460101003625","","","",""
"有限会社相田鉄平石","7412547305269","","","","","","","354-0031","埼玉県富士見市大字勝瀬711-6","","","","","","","","","","","","","","","5030002062758","","","",""
"株式会社會田雄亮研究所","8042654516204","","","","","","","151-0066","東京都渋谷区西原一丁目8-5","","","","","","","","","","","","","","","9011001000426","","","",""
"愛知エーエルシイ工業株式会社","7824668771582","","","","","","","488-0052","愛知県尾張旭市下井町下井2035","","","","","","","","","","","","","","","9180001079413","","","",""
"愛知金物建材株式会社","9207765069475","","","","","","","194-0037","東京都町田市木曽西三丁目12-16","","","","","","","","","","","","","","","3012301000162","","","",""
"愛知コンクリート工業株式会社","7668768234685","","","","","","","475-0937","愛知県半田市神田町二丁目83","","","","","","","","","","","","","","","6180001091511","","","",""
"愛知石材株式会社","5951363978791","","","","","","","509-6101","岐阜県瑞浪市土岐町7192-6","","","","","","","","","","","","","","","7200001032858","","","",""
"アイチセラテック株式会社","6929784004959","","","","","","","444-0325","愛知県西尾市楠村町明神後2","","","","","","","","","","","","","","","4180301022325","","","",""
"株式会社愛知葬祭","7851630624730","","","","","","","451-0042","愛知県名古屋市西区那古野二丁目7-3","","","","","","","","","","","","","","","9180001024550","","","",""
"会津喜多方生コン株式会社","1077392132612","","","","","","","966-0914","福島県喜多方市豊川町米室二本杉5587-1","","","","","","","","","","","","","","","4380001018561","","","",""
"株式会社会津クォーツ","5146920235501","","","","","","","965-0845","福島県会津若松市門田町工業団地288","","","","","","","","","","","","","","","5380001003653","","","",""
"会津中央レミコン株式会社","2530604117973","","","","","","","969-6522","福島県河沼郡会津坂下町大字宮古村西28-1","","","","","","","","","","","","","","","1380001018366","","","",""
"株式会社アイティエヌジャパン","1251279821079","","","","","","","639-1123","奈良県大和郡山市筒井町728-1 三陽ビル2F","","","","","","","","","","","","","","","5150001005540","","","",""
"アイティーオー株式会社","4020429493698","","","","","","","190-1204","東京都西多摩郡瑞穂町大字富士山栗原新田231-12","","","","","","","","","","","","","","","2013101004734","","","",""
"株式会社アイテクノス","5568430048498","","","","","","","511-0215","三重県いなべ市員弁町東一色2140-1","","","","","","","","","","","","","","","2190001013286","","","",""
"有限会社アイ・デイ","2785578239129","","","","","","","373-0036","群馬県太田市由良町1584-35","","","","","","","","","","","","","","","3070002027783","","","",""
"株式会社アイ・ディー・エム","6438451867930","","","","","","","501-0311","岐阜県瑞穂市重里564-1","","","","","","","","","","","","","","","4021001009792","","","",""
"株式会社アイ・ディ・ユー","7388332906679","","","","","","","781-8010","高知県高知市桟橋通五丁目7-34","","","","","","","","","","","","","","","9490001000033","","","",""
"有限会社愛豊リース","6476614614031","","","","","","","440-0013","愛知県豊橋市西小鷹野四丁目5-14","","","","","","","","","","","","","","","3180302006105","","","",""
"愛南小野田レミコン株式会社","9087376640809","","","","","","","798-4405","愛媛県南宇和郡愛南町満倉2781","","","","","","","","","","","","","","","2500001015787","","","",""
"有限会社合葉商会","3612141579438","","","","","","","386-2202","長野県上田市真田町本原612-2","","","","","","","","","","","","","","","8100002015061","","","",""
"株式会社相羽製型所","7705177234470","","","","","","","489-0884","愛知県瀬戸市西茨町111-65","","","","","","","","","","","","","","","5180001123182","","","",""
"株式会社相原組","5728896193806","","","","","","","791-1113","愛媛県松山市森松町461-1","","","","","","","","","","","","","","","7500001000280","","","",""
"有限会社アイパック","4946149905585","","","","","","","371-0216","群馬県前橋市粕川町込皆戸217-4","","","","","","","","","","","","","","","3070002006102","","","",""
"株式会社アイビージャパン","7906040731167","","","","","","","509-0265","岐阜県可児市西帷子1199-1","","","","","","","","","","","","","","","9190001010921","","","",""
"株式会社アイビーハウジング","5249249312807","","","","","","","171-0051","東京都豊島区長崎一丁目15-14","","","","","","","","","","","","","","","4013301027277","","","",""
"アイフォーク株式会社","1620848054109","","","","","","","292-0205","千葉県木更津市下郡892","","","","","","","","","","","","","","","8040001052789","","","",""
"株式会社アイ・ブレイン","9392415353982","","","","","","","961-0083","福島県白河市金勝寺131-11","","","","","","","","","","","","","","","1380001021097","","","",""
"有限会社アイ・プログレス","9969519753108","","","","","","","511-0904","三重県桑名市野田一丁目12-7","","","","","","","","","","","","","","","4190002016237","","","",""
"株式会社アイベクス","5875572088878","","","","","","","507-0825","岐阜県多治見市京町五丁目10","","","","","","","","","","","","","","","7200001020441","","","",""
"愛別生コン株式会社","6891233487979","","","","","","","079-8412","北海道旭川市永山二条二十一丁目3-18","","","","","","","","","","","","","","","6450001000106","","","",""
"株式会社アイホウ","6678324953420","","","","","","","517-0501","三重県志摩市阿児町鵜方3373-37","","","","","","","","","","","","","","","5190001020726","","","",""
"愛朋コンクリート株式会社","2607099331827","","","","","","","484-0037","愛知県犬山市字西片草48-8","","","","","","","","","","","","","","","5180001080671","","","",""
"愛朋商行株式会社","5260811634601","","","","","","","484-0037","愛知県犬山市字西片草48-8","","","","","","","","","","","","","","","4180001080672","","","",""
"株式会社愛豊石材","7574156406347","","","","","","","444-0226","愛知県岡崎市中島町井龍4-1","","","","","","","","","","","","","","","5180301012515","","","",""
"アイボン産業有限会社","4908147681022","","","","","","","135-0022","東京都江東区三好三丁目11-5","","","","","","","","","","","","","","","4010602001151","","","",""
"あいもり株式会社","1978419408953","","","","","","","052-0026","北海道伊達市錦町105","","","","","","","","","","","","","","","8430001057815","","","",""
"有限会社姶良技建","6818781853507","","","","","","","899-5241","鹿児島県姶良市加治木町木田2499-1","","","","","","","","","","","","","","","1340002015531","","","",""
"有限会社愛楽園","4376022136864","","","","","","","446-0045","愛知県安城市横山町石ナ曽根220-2","","","","","","","","","","","","","","","8180302016289","","","",""
"株式会社アイラブストーン","6653507805829","","","","","","","780-8040","高知県高知市神田1038-1","","","","","","","","","","","","","","","7490001007922","","","",""
"姶良北部生コンクリート株式会社","6293301629446","","","","","","","899-6201","鹿児島県姶良郡湧水町木場1413","","","","","","","","","","","","","","","2340001007578","","","",""
"株式会社愛龍社","2341527437928","","","","","","","489-0037","愛知県瀬戸市東古瀬戸町34","","","","","","","","","","","","","","","4180001078717","","","",""
"アイル株式会社","4434789325966","","","","","","","360-0238","埼玉県熊谷市妻沼西一丁目5","","","","","","","","","","","","","","","4030001088805","","","",""
"株式会社アイワ","3140041432468","","","","","","","509-5202","岐阜県土岐市下石町1111-1","","","","","","","","","","","","","","","6200001021176","","","",""
"有限会社愛和ポンプ工業","9518675355120","","","","","","","799-1363","愛媛県西条市玉之江510-1","","","","","","","","","","","","","","","4500002014712","","","",""
"株式会社Ａｏｉ","1717072505286","","","","","","","639-1042","奈良県大和郡山市小泉町1648-20","","","","","","","","","","","","","","","9150001011460","","","",""
"株式会社葵","6450385747662","","","","","","","214-0006","神奈川県川崎市多摩区菅仙谷二丁目26-7","","","","","","","","","","","","","","","2020001076242","","","",""
"有限会社アオイ建材","8612901872844","","","","","","","347-0046","埼玉県加須市平永597","","","","","","","","","","","","","","","8030002040884","","","",""
"葵産業株式会社","3691737820875","","","","","","","802-0076","福岡県北九州市小倉北区中島二丁目1-1","","","","","","","","","","","","","","","2290801000011","","","",""
"有限会社青木","7034241998740","","","","","","","123-0863","東京都足立区谷在家一丁目2-15","","","","","","","","","","","","","","","7011802008850","","","",""
"株式会社Ａｏｋｉ","9617488401423","","","","","","","515-1203","三重県松阪市六呂木町216-4","","","","","","","","","","","","","","","3190001011363","","","",""
"有限会社青木一雄石材商店","8375931626291","","","","","","","259-0202","神奈川県足柄下郡真鶴町岩171-1","","","","","","","","","","","","","","","1021002049733","","","",""
"株式会社青木硝子店","3482773908082","","","","","","","399-0002","長野県松本市芳野3-14","","","","","","","","","","","","","","","6100001012607","","","",""
"青木共和コンクリート株式会社","9413745687352","","","","","","","419-0303","静岡県富士宮市大鹿窪1255-1","","","","","","","","","","","","","","","5080101019084","","","",""
"株式会社青木建材店","3926167754408","","","","","","","232-0053","神奈川県横浜市南区井土ケ谷下町41-10","","","","","","","","","","","","","","","5020001012426","","","",""
"有限会社青木工業","2555520159545","","","","","","","915-0072","福井県越前市万代町2-23","","","","","","","","","","","","","","","2210002011468","","","",""
"青木鉱業株式会社","4607961863335","","","","","","","001-0010","北海道札幌市北区北十条西二丁目13-2","","","","","","","","","","","","","","","3430001000060","","","",""
"青木コンクリート株式会社","5741670455304","","","","","","","110-0005","東京都台東区上野一丁目4-8 上野横山ビル","","","","","","","","","","","","","","","5011801019223","","","",""
"青木産業株式会社","9352307575952","","","","","","","515-2122","三重県松阪市久米町1108","","","","","","","","","","","","","","","7190001010048","","","",""
"青木産業株式会社","5391805486612","","","","","","","950-3102","新潟県新潟市北区島見町4463-2","","","","","","","","","","","","","","","3110001000159","","","",""
"アオキ石材有限会社","4330180618728","","","","","","","309-1631","茨城県笠間市箱田表1502-5","","","","","","","","","","","","","","","2050002009941","","","",""
"青木石材興業株式会社","8950263529759","","","","","","","130-0026","東京都墨田区両国二丁目3-14","","","","","","","","","","","","","","","1010601008522","","","",""
"株式会社青木石材店","3911067834907","","","","","","","004-0801","北海道札幌市清田区里塚一条四丁目13-2","","","","","","","","","","","","","","","1430001000079","","","",""
"有限会社青木石材店","4571900231230","","","","","","","252-0813","神奈川県藤沢市亀井野2022","","","","","","","","","","","","","","","7021002000070","","","",""
"有限会社青木石材店","9963037267627","","","","","","","327-0104","栃木県佐野市赤見町1542-1","","","","","","","","","","","","","","","3060002040234","","","",""
"有限会社青木石材店","6526078066877","","","","","","","328-0111","栃木県栃木市都賀町家中2338-3","","","","","","","","","","","","","","","2060002033734","","","",""
"有限会社青木石材店","2104461657923","","","","","","","293-0022","千葉県富津市新井615","","","","","","","","","","","","","","","7040002070907","","","",""
"株式会社青木設備工業","2226498346874","","","","","","","322-0023","栃木県鹿沼市幸町一丁目6-30","","","","","","","","","","","","","","","3060001010188","","","",""
"株式会社青木転写","7937958272391","","","","","","","509-5202","岐阜県土岐市下石町2388-2","","","","","","","","","","","","","","","9200001021173","","","",""
"有限会社青木美術工芸社","6248592015425","","","","","","","460-0016","愛知県名古屋市中区橘一丁目6-7","","","","","","","","","","","","","","","4180002029917","","","",""
"青島建材株式会社","8545255543327","","","","","","","422-8058","静岡県静岡市駿河区中原658-1","","","","","","","","","","","","","","","7080001000051","","","",""
"青新産業株式会社","3962163630173","","","","","","","031-0833","青森県八戸市大字大久保大山30-5","","","","","","","","","","","","","","","2420001005524","","","",""
"株式会社アオタケ","1132725644392","","","","","","","443-0055","愛知県蒲郡市八百富町三丁目19","","","","","","","","","","","","","","","6180301032280","","","",""
"株式会社青津エンジニアリング","9235812028195","","","","","","","132-0024","東京都江戸川区一之江七丁目31-4 101","","","","","","","","","","","","","","","2011701001944","","","",""
"有限会社青菜石材加工店","2242057918439","","","","","","","794-2111","愛媛県今治市吉海町幸新田162","","","","","","","","","","","","","","","3500002020265","","","",""
"アオノ産資株式会社","1119037610791","","","","","","","090-0834","北海道北見市とん田西町319-21","","","","","","","","","","","","","","","9430001041116","","","",""
"株式会社あおば石材","3849188901757","","","","","","","278-0027","千葉県野田市みずき三丁目4-19","","","","","","","","","","","","","","","2040001072512","","","",""
"株式会社青森カイハツセメント","9497725266024","","","","","","","030-0113","青森県青森市第二問屋町三丁目6-12","","","","","","","","","","","","","","","4420001000060","","","",""
"青森カイハツ生コンクリート株式会社","7143188030776","","","","","","","030-0111","青森県青森市大字荒川柴田87-1","","","","","","","","","","","","","","","9420001000056","","","",""
"株式会社青森グローバル産業","2574740340685","","","","","","","038-2208","青森県西津軽郡深浦町大字大間越筧46-4","","","","","","","","","","","","","","","7420001008670","","","",""
"青森県生コンクリート工業組合","4651016853992","","","","","","","030-0902","青森県青森市合浦一丁目3-3","","","","","","","","","","","","","","","9420005000201","","","",""
"青森太平洋生コン株式会社","9132588425852","","","","","","","030-0811","青森県青森市青柳一丁目16-8","","","","","","","","","","","","","","","6420001004472","","","",""
"株式会社アオモリパイル","9341714025584","","","","","","","031-0072","青森県八戸市城下一丁目17-20","","","","","","","","","","","","","","","4420001005555","","","",""
"有限会社青森ヒューム","8498302600005","","","","","","","039-1103","青森県八戸市大字長苗代上碇田48-1","","","","","","","","","","","","","","","4420002005918","","","",""
"青森前田コンクリート工業株式会社","3912460341182","","","","","","","034-0102","青森県十和田市大字大沢田北野166-2","","","","","","","","","","","","","","","3420001010928","","","",""
"有限会社青森メモリアル","4416072822493","","","","","","","037-0046","青森県五所川原市字栄町45-6","","","","","","","","","","","","","","","8420002012258","","","",""
"青柳砕石株式会社","4368592045536","","","","","","","811-3133","福岡県古賀市青柳町新城105","","","","","","","","","","","","","","","3290001036763","","","",""
"青山硝子株式会社","8998233463567","","","","","","","489-0932","愛知県瀬戸市美濃池町3-1","","","","","","","","","","","","","","","5180001078609","","","",""
"有限会社青山産業","8403638419052","","","","","","","649-6561","和歌山県紀の川市荒見645-1","","","","","","","","","","","","","","","2170002008246","","","",""
"青山製型株式会社","3008129373316","","","","","","","489-0913","愛知県瀬戸市水南町134","","","","","","","","","","","","","","","5180001124718","","","",""
"青山耐熱株式会社","1550251926774","","","","","","","489-0071","愛知県瀬戸市暁町3-39","","","","","","","","","","","","","","","6180001078608","","","",""
"青山電陶株式会社","5946992493028","","","","","","","489-0917","愛知県瀬戸市效範町二丁目13","","","","","","","","","","","","","","","8180001078606","","","",""
"株式会社青山ポンプ","5697704093538","","","","","","","310-0841","茨城県水戸市酒門町1697-7","","","","","","","","","","","","","","","4050001046546","","","",""
"赤井安全硝子株式会社","3715994643575","","","","","","","658-0044","兵庫県神戸市東灘区御影塚町二丁目6-19","","","","","","","","","","","","","","","9140001000943","","","",""
"有限会社赤井安全ガラス店","4525201056410","","","","","","","894-0045","鹿児島県奄美市名瀬平松町520","","","","","","","","","","","","","","","4340002020578","","","",""
"赤池耐火材料株式会社","4224178305549","","","","","","","822-1101","福岡県田川郡福智町赤池1043","","","","","","","","","","","","","","","8290801016662","","","",""
"赤井工業株式会社","5275982172921","","","","","","","649-6244","和歌山県岩出市畑毛226","","","","","","","","","","","","","","","2170001008288","","","",""
"株式会社アカイシ","4548547567187","","","","","","","849-0302","佐賀県小城市牛津町柿樋瀬105","","","","","","","","","","","","","","","6300001003354","","","",""
"株式会社アカイタイル","9320202132358","","","","","","","479-0003","愛知県常滑市金山北大根山1-9","","","","","","","","","","","","","","","7180001093102","","","",""
"株式会社赤川硬質硝子工業所","6400539201313","","","","","","","535-0004","大阪府大阪市旭区生江一丁目2-20","","","","","","","","","","","","","","","3120001000018","","","",""
"有限会社赤川石材工業","3029302067074","","","","","","","053-0035","北海道苫小牧市字高丘32-5","","","","","","","","","","","","","","","3430002057884","","","",""
"有限会社アカギ加工","8198314186346","","","","","","","376-0122","群馬県桐生市新里町野290-2","","","","","","","","","","","","","","","9070002025518","","","",""
"アカギ建材生コン株式会社","6489577441704","","","","","","","300-4517","茨城県筑西市海老ヶ島401-1","","","","","","","","","","","","","","","1050001032136","","","",""
"株式会社赤城商会","3227682469275","","","","","","","377-0203","群馬県渋川市吹屋1093-4","","","","","","","","","","","","","","","3070001017439","","","",""
"株式会社赤木商店","6242119739351","","","","","","","719-3115","岡山県真庭市中215","","","","","","","","","","","","","","","6260001022771","","","",""
"株式会社明石硝子工業所","4615601190586","","","","","","","130-0021","東京都墨田区緑一丁目9-4","","","","","","","","","","","","","","","7010601011058","","","",""
"有限会社あかし産業","1547028421847","","","","","","","963-1633","福島県郡山市湖南町福良山崎8870","","","","","","","","","","","","","","","6380002014582","","","",""
"明科建材株式会社","1996030670619","","","","","","","399-7102","長野県安曇野市明科中川手2058","","","","","","","","","","","","","","","7100001015385","","","",""
"赤瀨石材工業株式会社","8587465546798","","","","","","","754-1101","山口県山口市秋穂東6252","","","","","","","","","","","","","","","4250001000029","","","",""
"有限会社あかつき","6405175033879","","","","","","","480-1207","愛知県瀬戸市品野町三丁目11-2","","","","","","","","","","","","","","","8180002073201","","","",""
"株式会社曉製作所","2820544433896","","","","","","","561-0843","大阪府豊中市上津島一丁目2-2","","","","","","","","","","","","","","","6120901022637","","","",""
"赤津建材株式会社","6427044037496","","","","","","","974-8232","福島県いわき市錦町中迎四丁目1-6","","","","","","","","","","","","","","","9380001012188","","","",""
"株式会社赤沼建材店","3820180858406","","","","","","","333-0803","埼玉県川口市大字藤兵衛新田18","","","","","","","","","","","","","","","4030001073526","","","",""
"株式会社赤羽コンクリート","7674922160951","","","","","","","489-0003","愛知県瀬戸市穴田町983","","","","","","","","","","","","","","","5180001078864","","","",""
"有限会社赤間工業","3544302686208","","","","","","","811-4154","福岡県宗像市冨地原1487","","","","","","","","","","","","","","","9290002034950","","","",""
"赤松石材有限会社","9785274583514","","","","","","","761-4146","香川県小豆郡土庄町小部乙628-1","","","","","","","","","","","","","","","1470002018819","","","",""
"有限会社赤嶺生コンクリート工業","3537247701715","","","","","","","879-3301","大分県佐伯市宇目大字小野市5054-1","","","","","","","","","","","","","","","1320002017653","","","",""
"あかりガラス株式会社","8510639341081","","","","","","","622-0231","京都府船井郡京丹波町豊田千原70","","","","","","","","","","","","","","","5130001051735","","","",""
"株式会社阿寒シェル鉱業","7638180920182","","","","","","","085-0241","北海道釧路市阿寒町中阿寒十八線38-1","","","","","","","","","","","","","","","2460001001718","","","",""
"吾倉石産株式会社","1747156182355","","","","","","","377-0931","群馬県吾妻郡東吾妻町大字大戸939","","","","","","","","","","","","","","","8070001023639","","","",""
"阿賀コンクリート工業株式会社","6269363592731","","","","","","","959-1935","新潟県阿賀野市大室2139-103","","","","","","","","","","","","","","","2110001011479","","","",""
"阿形工業株式会社","7618389341666","","","","","","","599-0203","大阪府阪南市黒田432-3","","","","","","","","","","","","","","","2120101044502","","","",""
"吾妻総業株式会社","9372289233147","","","","","","","377-0801","群馬県吾妻郡東吾妻町大字原町41-1","","","","","","","","","","","","","","","7070001023631","","","",""
"株式会社アガ生コン","9796613406660","","","","","","","737-0845","広島県呉市吉浦新町二丁目1-7","","","","","","","","","","","","","","","7240001026856","","","",""
"阿賀生コン興業株式会社","6570921781452","","","","","","","950-3362","新潟県新潟市北区高森新田1105-2","","","","","","","","","","","","","","","8110001007711","","","",""
"阿賀野川生コン株式会社","6248387584171","","","","","","","959-2217","新潟県阿賀野市新保689-1","","","","","","","","","","","","","","","6110001031572","","","",""
"阿賀野石産株式会社","2623773388835","","","","","","","959-4408","新潟県東蒲原郡阿賀町赤岩3343","","","","","","","","","","","","","","","8110001011234","","","",""
"あがのタイル工業企業組合","4469247307843","","","","","","","822-1102","福岡県田川郡福智町上野3057-7","","","","","","","","","","","","","","","5290805007537","","","",""
"上野焼協同組合","3959460997864","","","","","","","822-1102","福岡県田川郡福智町上野2811","","","","","","","","","","","","","","","7290805007535","","","",""
"株式会社安芸グラス工芸","3091613754775","","","","","","","736-0035","広島県安芸郡海田町日の出町4-10","","","","","","","","","","","","","","","7240001036145","","","",""
"有限会社昭島硝子工業","8124391026354","","","","","","","196-0004","東京都昭島市緑町四丁目11-4","","","","","","","","","","","","","","","4012802006979","","","",""
"株式会社安岐商事","2687792243301","","","","","","","706-0002","岡山県玉野市築港四丁目6-10","","","","","","","","","","","","","","","9260001022570","","","",""
"秋田県南地区生コンクリート協同組合","1304218319404","","","","","","","013-0061","秋田県横手市横手町五ノ口17-1","","","","","","","","","","","","","","","9410005004938","","","",""
"秋田県南生コン株式会社","3565823631331","","","","","","","014-0001","秋田県大仙市花館大戸下川原3-26","","","","","","","","","","","","","","","1410001007836","","","",""
"株式会社秋田研磨工業","8500527667936","","","","","","","019-0402","秋田県湯沢市相川街道西15-5","","","","","","","","","","","","","","","7410001005438","","","",""
"飽田コンクリート株式会社","4318631072737","","","","","","","861-5265","熊本県熊本市南区畠口町782","","","","","","","","","","","","","","","1330001000122","","","",""
"秋田太平洋生コン株式会社","1685707172279","","","","","","","010-0941","秋田県秋田市川尻町大川反170-14","","","","","","","","","","","","","","","5410001002734","","","",""
"秋田中央生コン株式会社","9069983095558","","","","","","","011-0911","秋田県秋田市飯島砂田31-1","","","","","","","","","","","","","","","9410001000461","","","",""
"秋田テープ工業株式会社","5194426965450","","","","","","","661-0976","兵庫県尼崎市潮江二丁目4-12","","","","","","","","","","","","","","","2140001047462","","","",""
"秋田陶器有限会社","6074279396420","","","","","","","509-6101","岐阜県瑞浪市土岐町5212-3","","","","","","","","","","","","","","","2200002021872","","","",""
"秋田土建株式会社","8369275340744","","","","","","","018-4301","秋田県北秋田市米内沢倉ノ沢出口5-1","","","","","","","","","","","","","","","6410001006346","","","",""
"秋田生コンクリート株式会社","9252275693723","","","","","","","010-0063","秋田県秋田市牛島西一丁目1-8","","","","","","","","","","","","","","","6410001000489","","","",""
