"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"浅原合金工業株式会社","7459393000084","","","","","","","364-0007","埼玉県北本市東間八丁目91","","","","","","","","","","","","","","","3030001061903","","","",""
"株式会社ＡＳＡＢＡ","2881605385993","","","","","","","160-0003","東京都新宿区四谷本塩町14-1","","","","","","","","","","","","","","","3011101025246","","","",""
"朝日アルミニウム株式会社","1202097775834","","","","","","","673-0037","兵庫県明石市貴崎五丁目9-19","","","","","","","","","","","","","","","6140001034481","","","",""
"アサヒ化成工業株式会社","3725391348641","","","","","","","103-0021","東京都中央区日本橋本石町一丁目1-6","","","","","","","","","","","","","","","5010001035592","","","",""
"旭化成メタルズ株式会社","7070562033827","","","","","","","100-0006","東京都千代田区有楽町一丁目1-2","","","","","","","","","","","","","","","9010001008917","","","",""
"有限会社アサヒ金物","7129661496386","","","","","","","651-0095","兵庫県神戸市中央区旭通三丁目2-8","","","","","","","","","","","","","","","1140002012722","","","",""
"有限会社朝日技研","2558047152835","","","","","","","341-0034","埼玉県三郷市新和一丁目549-3","","","","","","","","","","","","","","","9030002050593","","","",""
"旭工精株式会社","7245177986993","","","","","","","577-0835","大阪府東大阪市柏田西二丁目17-35","","","","","","","","","","","","","","","7122001000191","","","",""
"旭合金鋳造株式会社","2382198581890","","","","","","","332-0003","埼玉県川口市東領家五丁目19-17","","","","","","","","","","","","","","","7030001073416","","","",""
"株式会社朝日製作所","3830082719727","","","","","","","613-0022","京都府久世郡久御山町市田新珠城94","","","","","","","","","","","","","","","8130001033276","","","",""
"朝日製線株式会社","6362971356477","","","","","","","581-0039","大阪府八尾市太田新町七丁目36","","","","","","","","","","","","","","","5122001017601","","","",""
"アサヒセイレン株式会社","3354554095547","","","","","","","581-0037","大阪府八尾市太田九丁目37","","","","","","","","","","","","","","","7122001017599","","","",""
"アサヒセイレン中部株式会社","7015717504087","","","","","","","444-0531","愛知県西尾市吉良町岡山背撫山4-24","","","","","","","","","","","","","","","9180301023566","","","",""
"有限会社朝日ダイカスト工業所","7832227567809","","","","","","","332-0003","埼玉県川口市東領家二丁目35-13","","","","","","","","","","","","","","","3030002099694","","","",""
"朝日ダイキャスト工業株式会社","9128035577666","","","","","","","510-8103","三重県三重郡朝日町大字柿1336-3","","","","","","","","","","","","","","","8190001014205","","","",""
"旭テック株式会社","9516836997846","","","","","","","436-0342","静岡県掛川市上西郷1569-1","","","","","","","","","","","","","","","4080401014785","","","",""
"株式会社アサヒ電化","1021221333434","","","","","","","124-0025","東京都葛飾区西新小岩三丁目35-15","","","","","","","","","","","","","","","7011801000024","","","",""
"有限会社旭特殊","5512546915436","","","","","","","535-0021","大阪府大阪市旭区清水二丁目16-28","","","","","","","","","","","","","","","5120002000064","","","",""
"株式会社朝比奈鋳工所","2352419813005","","","","","","","430-0919","静岡県浜松市中央区野口町375","","","","","","","","","","","","","","","4080401000216","","","",""
"有限会社旭バインド","9535432927915","","","","","","","503-0007","岐阜県大垣市貝曽根町32-3","","","","","","","","","","","","","","","8200002012239","","","",""
"株式会社アサヒメタルコーポレーション","7839514498723","","","","","","","557-0063","大阪府大阪市西成区南津守三丁目1-17","","","","","","","","","","","","","","","6120001004585","","","",""
"アサヒメタルファイン株式会社","8162958891831","","","","","","","100-0005","東京都千代田区丸の内一丁目7-12 サピアタワー11F","","","","","","","","","","","","","","","7010001232452","","","",""
"株式会社旭レック","8260578263172","","","","","","","577-0825","大阪府東大阪市大蓮南二丁目17-25","","","","","","","","","","","","","","","8122001000224","","","",""
"有限会社アシスト","3967782351243","","","","","","","491-0827","愛知県一宮市三ツ井三丁目8-36","","","","","","","","","","","","","","","3180002078931","","","",""
"有限会社アジア工研","3596034262263","","","","","","","355-0167","埼玉県比企郡吉見町大字田甲16-116","","","","","","","","","","","","","","","9030002098410","","","",""
"株式会社アジア工研","6774754816906","","","","","","","355-0077","埼玉県東松山市大字上唐子1447","","","","","","","","","","","","","","","8030001071815","","","",""
"有限会社亜細亜鍛造所","1251351996056","","","","","","","334-0075","埼玉県川口市江戸袋一丁目33-10","","","","","","","","","","","","","","","2030002099935","","","",""
"アジア鋳工株式会社","1799629865185","","","","","","","362-0064","埼玉県上尾市大字小敷谷氷川後996-1","","","","","","","","","","","","","","","3030001043240","","","",""
"アジア物性材料株式会社","6237206223447","","","","","","","226-0019","神奈川県横浜市緑区中山二丁目15-1","","","","","","","","","","","","","","","2020001001803","","","",""
"アジアリチウム株式会社","3917004044048","","","","","","","572-0076","大阪府寝屋川市仁和寺本町四丁目19-7","","","","","","","","","","","","","","","6120001151873","","","",""
"株式会社アスカイ","6142755596846","","","","","","","223-0057","神奈川県横浜市港北区新羽町334","","","","","","","","","","","","","","","6020001019313","","","",""
"アスカ工業株式会社","1024362530359","","","","","","","444-0303","愛知県西尾市中畑町卯新田上28","","","","","","","","","","","","","","","9180301022262","","","",""
"株式会社アスト","1660188977359","","","","","","","142-0052","東京都品川区東中延一丁目2-19","","","","","","","","","","","","","","","7010801000430","","","",""
"株式会社ＡＳＴＲＡＮＳ","9492768421720","","","","","","","351-0011","埼玉県朝霞市本町一丁目8-7 綿谷ビル4階","","","","","","","","","","","","","","","4030001044543","","","",""
"ア・スマート株式会社","1590845607912","","","","","","","240-0002","神奈川県横浜市保土ケ谷区宮田町二丁目138-1","","","","","","","","","","","","","","","6020001050193","","","",""
"株式会社アスワン","7441667123837","","","","","","","193-0942","東京都八王子市椚田町591-9","","","","","","","","","","","","","","","5010101004761","","","",""
"有限会社梓製作所","2987306885172","","","","","","","335-0031","埼玉県戸田市美女木四丁目1-3","","","","","","","","","","","","","","","4030002000256","","","",""
"株式会社東鋳造所","2875613098345","","","","","","","444-0301","愛知県西尾市田貫町下野川57","","","","","","","","","","","","","","","6180301023726","","","",""
"阿石金属製錬工業株式会社","6602445704448","","","","","","","467-0856","愛知県名古屋市瑞穂区新開町23-6","","","","","","","","","","","","","","","4180001009770","","","",""
"株式会社アセテック","1173743957721","","","","","","","953-0044","新潟県新潟市西蒲区巻乙1607","","","","","","","","","","","","","","","6110001008199","","","",""
"愛宕山工業株式会社","6610805917397","","","","","","","673-0431","兵庫県三木市本町三丁目15-13","","","","","","","","","","","","","","","7140001036023","","","",""
"有限会社アタック産業","7319466716604","","","","","","","356-0053","埼玉県ふじみ野市大井649","","","","","","","","","","","","","","","8030002076342","","","",""
"足立金属株式会社","2176066369687","","","","","","","340-0833","埼玉県八潮市大字西袋20","","","","","","","","","","","","","","","3030001035790","","","",""
"足立撚線工業株式会社","6929308039640","","","","","","","142-0053","東京都品川区中延六丁目","","","","","","","","","","","","","","","3010701000600","","","",""
"有限会社アダックス","6232559411928","","","","","","","504-0923","岐阜県各務原市前渡西町十二丁目23","","","","","","","","","","","","","","","1200002006957","","","",""
"株式会社アツギ","7931314036653","","","","","","","242-0024","神奈川県大和市福田六丁目9-22","","","","","","","","","","","","","","","4021001024874","","","",""
"アツタ起業株式会社","1690913404312","","","","","","","456-0032","愛知県名古屋市熱田区三本松町20-9","","","","","","","","","","","","","","","7180001021459","","","",""
"株式会社アップルリンク","5132077284780","","","","","","","385-0004","長野県佐久市安原954-1","","","","","","","","","","","","","","","4100001007583","","","",""
"有限会社アツミ製作所","3084785599763","","","","","","","224-0042","神奈川県横浜市都筑区大熊町79-2","","","","","","","","","","","","","","","6020002005394","","","",""
"有限会社アートグロウ","6981365679325","","","","","","","400-0032","山梨県甲府市中央五丁目2-11","","","","","","","","","","","","","","","2090002006803","","","",""
"株式会社アートファスト","4245168074657","","","","","","","339-0056","埼玉県さいたま市岩槻区大字加倉231-1","","","","","","","","","","","","","","","5030001018315","","","",""
"株式会社アートランド","4465894003359","","","","","","","116-0014","東京都荒川区東日暮里二丁目7-1","","","","","","","","","","","","","","","5011501005192","","","",""
"アートレスメタル株式会社","9340926230945","","","","","","","326-0826","栃木県足利市借宿町591","","","","","","","","","","","","","","","6060001019887","","","",""
"株式会社アドバンス東海","3990879600545","","","","","","","504-0941","岐阜県各務原市三井町四丁目222","","","","","","","","","","","","","","","4200001006831","","","",""
"株式会社アドバンスト・フォージング・テクノロジー","5465356145125","","","","","","","319-1535","茨城県北茨城市華川町臼場駒木187-4","","","","","","","","","","","","","","","6050001024574","","","",""
"株式会社アーネスト","2701452021533","","","","","","","277-0872","千葉県柏市十余二230-28","","","","","","","","","","","","","","","4040001068533","","","",""
"有限会社阿部工業","7514807994516","","","","","","","334-0062","埼玉県川口市大字榛松北山梨1971-3","","","","","","","","","","","","","","","2030002100082","","","",""
"有限会社安部工業所","5610323436880","","","","","","","023-0863","岩手県奥州市水沢川端203-1","","","","","","","","","","","","","","","1400602000034","","","",""
"株式会社天池アルマイト工業所","6120728970074","","","","","","","108-0014","東京都港区芝五丁目16-4","","","","","","","","","","","","","","","6010401002035","","","",""
"株式会社尼崎パイプ製作所","2418990336314","","","","","","","661-0022","兵庫県尼崎市尾浜町一丁目13-27","","","","","","","","","","","","","","","5140001047344","","","",""
"株式会社アミックス","5621960903922","","","","","","","729-1406","広島県三原市大和町下徳良655-16","","","","","","","","","","","","","","","9240001040095","","","",""
"株式会社アムテック","4818895480838","","","","","","","321-4367","栃木県真岡市鬼怒ケ丘16-2","","","","","","","","","","","","","","","1060001010082","","","",""
"株式会社あらい","1699597846650","","","","","","","999-3103","山形県上山市金谷下河原1386","","","","","","","","","","","","","","","4390001013776","","","",""
"株式会社アライ","3389000187872","","","","","","","352-0011","埼玉県新座市野火止二丁目2-18","","","","","","","","","","","","","","","7030001045704","","","",""
"株式会社アライ","7993160436350","","","","","","","352-0011","埼玉県新座市野火止七丁目7-6","","","","","","","","","","","","","","","3030001050237","","","",""
"有限会社荒井軽合金鋳造所","2302764747637","","","","","","","332-0035","埼玉県川口市西青木一丁目7-14","","","","","","","","","","","","","","","2030002100140","","","",""
"荒井工業有限会社","1223337230491","","","","","","","326-0332","栃木県足利市福富新町726-21","","","","","","","","","","","","","","","2060002035318","","","",""
"株式会社新井製作所","8634262822127","","","","","","","339-0072","埼玉県さいたま市岩槻区大字古ケ場600-1","","","","","","","","","","","","","","","7030001018552","","","",""
"株式会社新井製作所","8933133342044","","","","","","","130-0005","東京都墨田区東駒形二丁目8-3","","","","","","","","","","","","","","","2010601008819","","","",""
"有限会社新井製作所","9187453528147","","","","","","","369-1503","埼玉県秩父市下吉田5765","","","","","","","","","","","","","","","1030002122400","","","",""
"荒井ダイカスト工業株式会社","1165147839547","","","","","","","454-0824","愛知県名古屋市中川区蔦元町二丁目41","","","","","","","","","","","","","","","3180001018830","","","",""
"有限会社荒井鉄工所","1917636197057","","","","","","","983-0845","宮城県仙台市宮城野区清水沼一丁目2-5","","","","","","","","","","","","","","","1370002006651","","","",""
"株式会社アライドマテリアル","1016361342181","","","","","","","104-0061","東京都中央区銀座八丁目21-1 住友不動産汐留浜離宮ビル19F","","","","","","","","","","","","","","","6010401059967","","","",""
"荒海機械株式会社","6841271120838","","","","","","","146-0083","東京都大田区千鳥三丁目14-12","","","","","","","","","","","","","","","4010801000664","","","",""
"有限会社荒川合金所","5738938490268","","","","","","","918-8231","福井県福井市問屋町一丁目180","","","","","","","","","","","","","","","5210002000030","","","",""
"株式会社荒川商会","8228112570444","","","","","","","454-0023","愛知県名古屋市中川区石場町二丁目45","","","","","","","","","","","","","","","1180001018832","","","",""
"有限会社アラキ","6807680650590","","","","","","","577-0006","大阪府東大阪市楠根三丁目7-14","","","","","","","","","","","","","","","9122002000445","","","",""
"株式会社荒木製作所","3953974594779","","","","","","","959-1272","新潟県燕市杉柳450","","","","","","","","","","","","","","","1110001015514","","","",""
"有限会社新珠化学","7400922108517","","","","","","","519-0428","三重県度会郡玉城町岡出234","","","","","","","","","","","","","","","1190002008187","","","",""
"有限会社荒津合金所","5251676905277","","","","","","","813-0062","福岡県福岡市東区松島三丁目26-7","","","","","","","","","","","","","","","5290002004189","","","",""
"株式会社有井製作所","2014689806060","","","","","","","340-0006","埼玉県草加市八幡町801","","","","","","","","","","","","","","","2010601001699","","","",""
"株式会社Ｒ・Ｓ製作所","1986502499372","","","","","","","731-0223","広島県広島市安佐北区可部南二丁目15-18","","","","","","","","","","","","","","","8240001041672","","","",""
"株式会社アルケムジャパン","1533347927475","","","","","","","433-8116","静岡県浜松市中央区西丘町71-5","","","","","","","","","","","","","","","7080401001847","","","",""
"アルコ株式会社","4123008752577","","","","","","","306-0115","茨城県古河市北山田278-1","","","","","","","","","","","","","","","7050001019061","","","",""
"アルコインダストリーズ株式会社","3510114659899","","","","","","","230-0073","神奈川県横浜市鶴見区獅子ケ谷二丁目39-27","","","","","","","","","","","","","","","5020001045665","","","",""
"アルコ工業株式会社","9162493816910","","","","","","","509-0104","岐阜県各務原市各務おがせ町五丁目196","","","","","","","","","","","","","","","7200001006812","","","",""
"株式会社アルコス","1682856379186","","","","","","","458-0813","愛知県名古屋市緑区藤塚二丁目1212","","","","","","","","","","","","","","","6180001011535","","","",""
"株式会社アルコン社","7160061304912","","","","","","","351-0115","埼玉県和光市新倉七丁目14-14","","","","","","","","","","","","","","","6030001104683","","","",""
"アルシャン工業株式会社","1928630631146","","","","","","","412-0017","静岡県御殿場市塚原1095-2","","","","","","","","","","","","","","","3080101003932","","","",""
"アールテクノ株式会社","6742010977831","","","","","","","459-8007","愛知県名古屋市緑区大根山二丁目512","","","","","","","","","","","","","","","5180001046994","","","",""
"有限会社アルテック産業","9371619370435","","","","","","","333-0848","埼玉県川口市芝下一丁目4-4","","","","","","","","","","","","","","","4030002100188","","","",""
"株式会社アルテックス","8551014645642","","","","","","","434-0013","静岡県浜松市浜名区永島521","","","","","","","","","","","","","","","1080401010069","","","",""
"アルテミラ製缶株式会社","7789089038999","","","","","","","112-0004","東京都文京区後楽一丁目4-25 日教販ビル","","","","","","","","","","","","","","","9010001095740","","","",""
"株式会社アルテム","1398237709197","","","","","","","591-8011","大阪府堺市北区南花田町431-2","","","","","","","","","","","","","","","9120101009837","","","",""
"株式会社アルニカ","8414592093042","","","","","","","438-0217","静岡県磐田市西平松2138-1","","","","","","","","","","","","","","","7080401016622","","","",""
"株式会社アルビック","2214919261241","","","","","","","934-0055","富山県射水市沖塚原711","","","","","","","","","","","","","","","1230001012961","","","",""
"株式会社アルファ工業","4425077302455","","","","","","","491-0833","愛知県一宮市平島一丁目5-22","","","","","","","","","","","","","","","2180001081895","","","",""
"株式会社アルファテック","5055728280887","","","","","","","389-0201","長野県北佐久郡御代田町大字塩野3143-1","","","","","","","","","","","","","","","9100001007579","","","",""
"有限会社アルファ電装","8627064132219","","","","","","","501-4612","岐阜県郡上市大和町剣734-7","","","","","","","","","","","","","","","6200002028105","","","",""
"アルファメタル株式会社","5348577534404","","","","","","","455-0863","愛知県名古屋市港区新茶屋四丁目2904","","","","","","","","","","","","","","","1180001059950","","","",""
"アルプス精工株式会社","5285749945127","","","","","","","395-0817","長野県飯田市鼎東鼎41","","","","","","","","","","","","","","","1100001022214","","","",""
"株式会社アルマ","3539026977462","","","","","","","352-0005","埼玉県新座市中野一丁目10-22","","","","","","","","","","","","","","","5030001045697","","","",""
