"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社愛鶏園ホールディングス","1975167659709","","","","","","","221-0864","神奈川県横浜市神奈川区菅田町2953-1","","","","","","","","","","","","","","","7020001048583","","","",""
"株式会社アイケーフーズ","2386225732981","","","","","","","040-0053","北海道函館市末広町16-10","","","","","","","","","","","","","","","5440001005544","","","",""
"株式会社愛健酵素","6816858900706","","","","","","","444-0202","愛知県岡崎市宮地町北浦10","","","","","","","","","","","","","","","9180301000037","","","",""
"アイコー株式会社","1815596123924","","","","","","","455-0821","愛知県名古屋市港区高木町四丁目2-5","","","","","","","","","","","","","","","9180001005922","","","",""
"株式会社アイコー","9049352275763","","","","","","","338-0002","埼玉県さいたま市中央区下落合六丁目19-7 109号","","","","","","","","","","","","","","","2040001016510","","","",""
"有限会社愛康","2170565737133","","","","","","","441-1346","愛知県新城市川田堂ノ前7-1","","","","","","","","","","","","","","","1180302027557","","","",""
"有限会社愛弘食品","2838407451336","","","","","","","457-0046","愛知県名古屋市南区松池町二丁目5-2","","","","","","","","","","","","","","","9180002013437","","","",""
"有限会社相幸水産","1255739170404","","","","","","","036-8086","青森県弘前市大字田園四丁目3-10","","","","","","","","","","","","","","","7420002012746","","","",""
"株式会社愛幸丸水産","3805787636371","","","","","","","851-2211","長崎県長崎市京泊三丁目3-1 仲卸売場棟A-21","","","","","","","","","","","","","","","7310001014044","","","",""
"有限会社愛國舎","6298613340910","","","","","","","264-0015","千葉県千葉市若葉区大宮台一丁目12-7","","","","","","","","","","","","","","","3040002000066","","","",""
"愛国製茶株式会社","6466211345856","","","","","","","169-0075","東京都新宿区高田馬場四丁目10-8","","","","","","","","","","","","","","","2011101000134","","","",""
"アイコニックワイン・ジャパン株式会社","6998116017679","","","","","","","176-0025","東京都練馬区中村南三丁目22-1","","","","","","","","","","","","","","","3020001096594","","","",""
"株式会社アイコーポレーション","5400982851831","","","","","","","105-0014","東京都港区芝二丁目5-7 ハセガワビル8階","","","","","","","","","","","","","","","8010401054363","","","",""
"株式会社アイコンアグリ","6204584980390","","","","","","","550-0004","大阪府大阪市西区靱本町二丁目3-2 なにわ筋本町MIDビル","","","","","","","","","","","","","","","3120001111335","","","",""
"株式会社アイ・コンセプト","7373797286995","","","","","","","060-0808","北海道札幌市北区北八条西四丁目6-15","","","","","","","","","","","","","","","3430001044719","","","",""
"アイコン・ユーロパブ株式会社","2670779279859","","","","","","","160-0015","東京都新宿区大京町14-5","","","","","","","","","","","","","","","5011101042685","","","",""
"株式会社愛菜","4204719659378","","","","","","","513-0843","三重県鈴鹿市平田東町9-10","","","","","","","","","","","","","","","2190001014045","","","",""
"愛菜ファーム株式会社","2000893749368","","","","","","","854-0038","長崎県諫早市中央干拓498","","","","","","","","","","","","","","","3310001009171","","","",""
"有限会社相幸","3884036408338","","","","","","","221-0054","神奈川県横浜市神奈川区山内町1-1","","","","","","","","","","","","","","","6020002025351","","","",""
"株式会社あいさと","1409629470261","","","","","","","791-1121","愛媛県松山市中野町甲97-3","","","","","","","","","","","","","","","5500001014092","","","",""
"株式会社ＡＩＳＵＭ","7487508713673","","","","","","","063-0864","北海道札幌市西区八軒四条東四丁目1-9","","","","","","","","","","","","","","","1430001079634","","","",""
"有限会社アイサン","3120678749682","","","","","","","796-0906","愛媛県西予市三瓶町和泉甲682-1","","","","","","","","","","","","","","","3500002012717","","","",""
"愛産商会株式会社","2354973005341","","","","","","","467-0012","愛知県名古屋市瑞穂区豊岡通三丁目48-1","","","","","","","","","","","","","","","5180001010050","","","",""
"株式会社アイザワ","1120046956979","","","","","","","985-0001","宮城県塩竈市新浜町一丁目1-13","","","","","","","","","","","","","","","4370601000003","","","",""
"株式会社相澤","8300287516973","","","","","","","278-0031","千葉県野田市中根56-1","","","","","","","","","","","","","","","6040001071048","","","",""
"合名会社相澤酒店","7452796980160","","","","","","","390-0811","長野県松本市中央一丁目8-8","","","","","","","","","","","","","","","2100003001611","","","",""
"株式会社相沢商店","4452703935598","","","","","","","371-0023","群馬県前橋市本町二丁目9-9","","","","","","","","","","","","","","","1070001000025","","","",""
"有限会社相沢屋","5051793534967","","","","","","","360-0042","埼玉県熊谷市本町一丁目133","","","","","","","","","","","","","","","5030002112612","","","",""
"アイシーエス株式会社","3147101143790","","","","","","","254-0807","神奈川県平塚市代官町10-10","","","","","","","","","","","","","","","5021001037966","","","",""
"アイシオ株式会社","6046407192856","","","","","","","902-0076","沖縄県那覇市字与儀368-20","","","","","","","","","","","","","","","5360001010866","","","",""
"ｉシティラボ株式会社","2018266304414","","","","","","","792-0025","愛媛県新居浜市一宮町一丁目8-13","","","","","","","","","","","","","","","2500001009855","","","",""
"株式会社アイショウ","1969646412252","","","","","","","507-0807","岐阜県多治見市生田町一丁目95","","","","","","","","","","","","","","","9200001022246","","","",""
"株式会社愛粧堂","9246811717879","","","","","","","110-0015","東京都台東区東上野一丁目14-5 ユーエムビル7階","","","","","","","","","","","","","","","1030001022972","","","",""
"株式会社あいしょく","2587344484073","","","","","","","799-2651","愛媛県松山市堀江町甲88-4","","","","","","","","","","","","","","","8500001006186","","","",""
"株式会社アイショク","1588513873951","","","","","","","420-0822","静岡県静岡市葵区宮前町31","","","","","","","","","","","","","","","9080001000058","","","",""
"アイ食品株式会社","6067765757034","","","","","","","421-2105","静岡県静岡市葵区郷島288","","","","","","","","","","","","","","","3080001012190","","","",""
"有限会社アイ食品","9239635741404","","","","","","","262-0023","千葉県千葉市花見川区検見川町三丁目370-5","","","","","","","","","","","","","","","6040002000105","","","",""
"あいしん食品株式会社","6084949357848","","","","","","","814-0032","福岡県福岡市早良区小田部六丁目13-21","","","","","","","","","","","","","","","9290001004384","","","",""
"株式会社アイジー","8330482849033","","","","","","","581-0085","大阪府八尾市安中町一丁目1-29","","","","","","","","","","","","","","","8122001017656","","","",""
"株式会社アイジェイ","3730064556172","","","","","","","567-0835","大阪府茨木市新堂三丁目1-8","","","","","","","","","","","","","","","1120901030727","","","",""
"有限会社Ｉ．Ｊ．Ｍ","3929116942864","","","","","","","193-0931","東京都八王子市台町一丁目1-17","","","","","","","","","","","","","","","8010102011168","","","",""
"有限会社アイ・ジェイ貿易","2042449115474","","","","","","","130-0004","東京都墨田区本所三丁目9-3 アッバス第一ビル1F","","","","","","","","","","","","","","","9010602022234","","","",""
"株式会社ＩＪＣ","3684593843444","","","","","","","213-0005","神奈川県川崎市高津区北見方二丁目34-25 カーサズイコウ1F","","","","","","","","","","","","","","","4010701018121","","","",""
"株式会社アイ・ジー・エス","8439697242553","","","","","","","477-0037","愛知県東海市高横須賀町町新田53-2","","","","","","","","","","","","","","","9180001094635","","","",""
"株式会社アイ・ジー・エム","1892489293807","","","","","","","108-0014","東京都港区芝五丁目26-24 田町スクエア6階","","","","","","","","","","","","","","","6011101000205","","","",""
"愛情マネジメント株式会社","6955750542809","","","","","","","891-0113","鹿児島県鹿児島市東谷山五丁目27-5","","","","","","","","","","","","","","","5140001073877","","","",""
"株式会社アイ杉原","3465775143832","","","","","","","770-0804","徳島県徳島市中吉野町三丁目65-1","","","","","","","","","","","","","","","2480001002763","","","",""
"株式会社アイスクル・ジャパン","7610043983862","","","","","","","106-0046","東京都港区元麻布三丁目1-6","","","","","","","","","","","","","","","1010001035282","","","",""
"株式会社アイスコ","6130091323130","","","","","","","245-0009","神奈川県横浜市泉区新橋町1212","","","","","","","","","","","","","","","5020001000471","","","",""
"株式会社アイスセンター横浜","3486854648073","","","","","","","223-0052","神奈川県横浜市港北区綱島東六丁目11-51","","","","","","","","","","","","","","","8020001019286","","","",""
"株式会社アイステーション","2573747852299","","","","","","","613-0036","京都府久世郡久御山町田井向野40","","","","","","","","","","","","","","","5130001033709","","","",""
"ＩＣＥＢＥＲＧ株式会社","3157017086437","","","","","","","104-0045","東京都中央区築地二丁目7-10 築地シティプラザ6F","","","","","","","","","","","","","","","6010001203520","","","",""
"株式会社アイスライン","7964864035114","","","","","","","700-0941","岡山県岡山市北区青江二丁目4-6","","","","","","","","","","","","","","","5260001000101","","","",""
"アイスランディックジャパン株式会社","3282639101039","","","","","","","105-0001","東京都港区虎ノ門四丁目1-13 プライムテラス神谷町","","","","","","","","","","","","","","","4010401033313","","","",""
"有限会社アイスランド九州","5619608321207","","","","","","","860-0055","熊本県熊本市西区蓮台寺五丁目8-25","","","","","","","","","","","","","","","9330002009576","","","",""
"株式会社アイズ","2490822167171","","","","","","","105-0004","東京都港区新橋二丁目16-1 801A","","","","","","","","","","","","","","","8013301031820","","","",""
"株式会社アイズ","3551503972051","","","","","","","456-0072","愛知県名古屋市熱田区川並町3-2","","","","","","","","","","","","","","","4180001023012","","","",""
"株式会社アイズ商会","5321400340129","","","","","","","599-8241","大阪府堺市中区福田534-17","","","","","","","","","","","","","","","6120101000047","","","",""
"株式会社あい青果","6673700933810","","","","","","","907-0013","沖縄県石垣市浜崎町二丁目3-21 1F","","","","","","","","","","","","","","","8360001017421","","","",""
"愛生乳業協同組合","9249535789967","","","","","","","940-0087","新潟県長岡市千手一丁目3-21","","","","","","","","","","","","","","","3110005011301","","","",""
"有限会社相生屋","2741869885349","","","","","","","470-3412","愛知県知多郡南知多町大字豊浜高浜55","","","","","","","","","","","","","","","9180002085567","","","",""
"株式会社アイセン","9411879169029","","","","","","","231-0811","神奈川県横浜市中区本牧ふ頭1-1","","","","","","","","","","","","","","","8020001025020","","","",""
"株式会社愛鮮水産","9231850564122","","","","","","","798-0003","愛媛県宇和島市住吉町三丁目1-1","","","","","","","","","","","","","","","3010401095998","","","",""
"有限会社あい然","7546664903964","","","","","","","060-0007","北海道札幌市中央区北七条西二十六丁目1-10 802号","","","","","","","","","","","","","","","3430002034982","","","",""
"一般社団法人愛善みずほ会","7917423499707","","","","","","","621-0811","京都府亀岡市北古世町一丁目3-18","","","","","","","","","","","","","","","9130005007878","","","",""
"株式会社アイソニーフーズ","5733268036649","","","","","","","344-0014","埼玉県春日部市豊野町二丁目11-9","","","","","","","","","","","","","","","9030001052533","","","",""
"株式会社アイソニーフーズ福島","2064866094940","","","","","","","969-1104","福島県本宮市荒井山神40-12","","","","","","","","","","","","","","","9380001009597","","","",""
"有限会社あいた","4300939282610","","","","","","","971-8161","福島県いわき市小名浜諏訪町22-20","","","","","","","","","","","","","","","9380002021873","","","",""
"有限会社間口商店","6386401577737","","","","","","","798-4131","愛媛県南宇和郡愛南町城辺甲2653","","","","","","","","","","","","","","","7500002024023","","","",""
"有限会社アイダ商会","5872122870423","","","","","","","125-0053","東京都葛飾区鎌倉二丁目21-17","","","","","","","","","","","","","","","5011802000116","","","",""
"株式会社會田商店","4862571647511","","","","","","","133-0061","東京都江戸川区篠崎町八丁目12-20","","","","","","","","","","","","","","","2011701003511","","","",""
"株式会社アイダスフーズ","7830414078021","","","","","","","590-0957","大阪府堺市堺区中之町西一丁1-10","","","","","","","","","","","","","","","3120101009297","","","",""
"株式会社相田鮮魚","8164840620527","","","","","","","759-6122","山口県下関市豊北町大字矢玉195-10","","","","","","","","","","","","","","","7250001006898","","","",""
"株式会社会玉屋","5567932219342","","","","","","","380-0913","長野県長野市大字川合新田古屋敷2889-8","","","","","","","","","","","","","","","9100001000063","","","",""
"有限会社あいちく","6350147281952","","","","","","","445-0854","愛知県西尾市永楽町五丁目9-2","","","","","","","","","","","","","","","9180302027228","","","",""
"愛知県刈谷青果株式会社","3508244336958","","","","","","","448-0813","愛知県刈谷市小垣江町柿ノ湫56-1","","","","","","","","","","","","","","","5180301013612","","","",""
"公益財団法人愛知県学校給食会","3443269146491","","","","","","","470-1141","愛知県豊明市阿野町惣作87-1","","","","","","","","","","","","","","","7180005014517","","","",""
"愛知県漁連販売株式会社","9107029387424","","","","","","","460-0002","愛知県名古屋市中区丸の内三丁目4-31","","","","","","","","","","","","","","","3180001061847","","","",""
"株式会社あいち研醸社","5148206099654","","","","","","","460-0008","愛知県名古屋市中区栄一丁目10-28","","","","","","","","","","","","","","","4180001033507","","","",""
"愛知県中央青果株式会社","8767294674482","","","","","","","444-0204","愛知県岡崎市土井町地堂1-1","","","","","","","","","","","","","","","6180301000064","","","",""
"愛知県豆腐商工業協同組合","6412091618531","","","","","","","456-0035","愛知県名古屋市熱田区白鳥一丁目9-14 マジェスティシロトリ201","","","","","","","","","","","","","","","7180005004071","","","",""
"愛知県味噌溜醬油工業協同組合","1810371397846","","","","","","","460-0008","愛知県名古屋市中区栄一丁目16-7","","","","","","","","","","","","","","","1180005004374","","","",""
"株式会社愛知コスモス","6677310888158","","","","","","","462-0813","愛知県名古屋市北区山田町二丁目17-33","","","","","","","","","","","","","","","3180001011406","","","",""
"愛知青果市場株式会社","2393016574879","","","","","","","470-0121","愛知県日進市本郷町前川52","","","","","","","","","","","","","","","7180001066603","","","",""
"愛知畜産協同株式会社","4453173726988","","","","","","","458-0006","愛知県名古屋市緑区細口二丁目601","","","","","","","","","","","","","","","4180001027698","","","",""
"愛知中央台果株式会社","7481007148718","","","","","","","444-0204","愛知県岡崎市土井町地堂1-1","","","","","","","","","","","","","","","7180301000071","","","",""
"有限会社アイチテクノベンダー","4405695095359","","","","","","","452-0843","愛知県名古屋市西区平中町341","","","","","","","","","","","","","","","2180002093295","","","",""
"あいち豊田農業協同組合","1443731563977","","","","","","","471-0025","愛知県豊田市西町四丁目5","","","","","","","","","","","","","","","5180305005440","","","",""
"株式会社愛知ハム販売","7764834510995","","","","","","","485-0000","愛知県小牧市大字河内屋新田上岩倉杁630","","","","","","","","","","","","","","","3180001104432","","","",""
